Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.1330,0.1750,1.1460,-13.2820,15.4960,-31.6640,32.4400
0.0005,0.1410,0.1800,1.1050,-12.7020,11.4500,-34.0920,32.3900
0.0010,0.1720,0.1860,1.0880,-13.8780,5.7710,-37.9390,32.4400
0.0014,0.1830,0.1840,1.0850,-11.0530,5.2520,-40.6410,32.4800
0.0018,0.1830,0.1890,1.0620,-11.8020,7.2980,-41.1910,32.4400
0.0022,0.1730,0.1730,1.0350,-13.9540,13.1910,-38.6410,32.3900
0.0028,0.1550,0.1620,1.0430,-17.0380,15.9240,-35.6790,32.5300
0.0032,0.1540,0.1670,1.0870,-18.8850,15.3440,-33.1910,32.4400
0.0036,0.1710,0.1450,1.1380,-13.4500,13.8470,-33.1300,32.4800
0.0045,0.1520,0.1340,1.0940,-11.1600,18.1370,-32.6110,32.4400
0.0050,0.1620,0.1410,1.0620,-11.3130,15.5880,-33.4350,32.4800
0.0054,0.1870,0.1450,1.0450,-10.8700,16.9920,-35.1450,32.3400
0.0058,0.1740,0.1440,1.0170,-13.1600,16.6720,-36.3360,32.4800
0.0063,0.1540,0.1440,1.0260,-16.7480,12.8700,-36.8400,32.4400
0.0067,0.1630,0.1520,1.0780,-18.3360,11.0690,-36.8550,32.5300
0.0071,0.2040,0.1390,1.1560,-14.2440,10.5190,-37.4660,32.4800
0.0076,0.2080,0.1500,1.1510,-11.4660,16.8240,-38.4430,32.5300
0.0084,0.1750,0.1700,1.1270,-11.7400,17.1910,-39.2820,32.3900
0.0088,0.1470,0.1840,1.1160,-12.0000,18.0460,-37.2820,32.4400
0.0091,0.1630,0.1840,1.0820,-13.2980,19.7250,-34.1220,32.3900
0.0095,0.2160,0.1950,1.0620,-16.3050,23.2980,-33.1760,32.4400
0.0099,0.2320,0.1710,1.0720,-16.5800,25.3740,-32.6260,32.4400
0.0102,0.2920,0.1640,1.0840,-18.8550,27.4660,-35.0840,32.4800
0.0106,0.2860,0.1490,1.1700,-16.8400,21.5570,-41.5570,32.4400
0.0109,0.2540,0.1440,1.1830,-14.0150,18.8700,-46.9920,32.3900
0.0113,0.1910,0.1560,1.2000,-12.9310,22.7330,-48.7020,32.4400
0.0117,0.1430,0.1770,1.1820,-13.5730,22.6870,-48.0310,32.3900
0.0120,0.1100,0.1870,1.1710,-14.6260,22.5650,-45.1910,32.4400
0.0126,0.1320,0.1750,1.1330,-16.6720,23.4660,-41.3130,32.4400
0.0130,0.1740,0.1850,1.1500,-19.4960,25.1300,-38.6560,32.3900
