Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.3780,0.0950,1.1090,-33.7560,40.3510,-28.1830,33.0900
0.0004,0.3970,0.0810,1.1830,-33.4660,35.5570,-35.5420,33.1400
0.0008,0.3800,0.0590,1.2370,-30.4580,33.4960,-42.5950,33.0900
0.0013,0.3440,0.0240,1.2320,-29.5270,30.9310,-47.4960,33.0500
0.0017,0.2650,-0.0000,1.2630,-27.8780,23.3130,-49.4660,33.0900
0.0022,0.2170,-0.0060,1.2440,-26.8850,27.6490,-46.1370,33.0000
0.0027,0.1980,0.0150,1.2290,-26.0000,28.9470,-39.5880,33.1400
0.0031,0.1960,0.0060,1.2960,-23.9850,28.0310,-34.2900,33.0000
0.0036,0.2180,-0.0050,1.2510,-19.7250,28.9310,-30.6720,33.0500
0.0040,0.2670,-0.0050,1.2370,-21.9540,30.1220,-31.2980,33.0900
0.0045,0.2950,0.0010,1.2040,-22.9160,24.8090,-35.1760,33.1400
0.0049,0.3000,-0.0070,1.2300,-23.4810,26.3360,-40.1680,33.0500
0.0053,0.2860,0.0050,1.1940,-24.1530,27.2520,-43.1450,33.0900
0.0058,0.2340,0.0030,1.1790,-23.3130,29.1910,-43.4660,33.0500
0.0062,0.1790,0.0260,1.1500,-31.0380,29.2670,-39.4960,33.0900
0.0065,0.2040,0.0030,1.1800,-36.5190,23.6790,-36.1680,33.0500
0.0069,0.2310,-0.0820,1.3400,-31.3590,15.2820,-37.4660,33.0900
0.0073,0.2630,-0.1330,1.3370,-24.9470,19.4810,-37.7100,33.0900
0.0077,0.2840,-0.1290,1.3240,-22.4730,22.9470,-38.0610,33.0500
0.0080,0.3250,-0.0940,1.3280,-20.7480,33.6030,-37.5570,33.0900
0.0084,0.3030,-0.0840,1.2920,-16.5190,35.0690,-38.5040,33.0500
0.0088,0.2340,-0.0560,1.2600,-14.7480,36.9620,-38.4430,33.1900
0.0092,0.2130,-0.0520,1.2730,-14.1530,32.7940,-37.1910,33.0900
0.0096,0.2270,-0.0510,1.2650,-12.3510,34.9310,-37.8780,33.0900
0.0099,0.2030,-0.0480,1.1880,-12.7790,37.5570,-38.3820,33.0900
0.0102,0.2070,-0.0590,1.1600,-15.0990,32.3360,-39.6180,33.0500
0.0106,0.2340,-0.0450,1.2020,-18.8240,27.1150,-42.4730,33.0000
0.0111,0.2240,-0.0590,1.1950,-17.8170,29.9080,-44.6560,33.0900
0.0115,0.1870,-0.0730,1.2170,-17.4200,26.1370,-46.2140,33.1400
0.0120,0.1600,-0.1000,1.2550,-14.8850,27.3440,-44.5040,33.0900
0.0124,0.1580,-0.1050,1.2250,-11.4050,29.7710,-40.9010,33.2400
0.0128,0.1670,-0.0740,1.1850,-14.8090,31.1450,-37.1600,33.0900
0.0135,0.2080,-0.0470,1.1830,-17.9240,31.1300,-35.6790,33.0900
0.0139,0.2240,-0.0410,1.1750,-19.7710,29.8780,-36.9310,33.0500
0.0143,0.2210,-0.0590,1.2160,-17.9850,25.8930,-38.9160,33.0900
0.0147,0.2560,-0.0970,1.2480,-12.6870,30.5950,-41.0380,33.1400
0.0151,0.2120,-0.1160,1.2170,-9.5420,33.0690,-41.6180,33.0900
0.0155,0.1930,-0.1200,1.2020,-9.0840,34.1980,-41.1450,33.1400
0.0158,0.1850,-0.1100,1.2140,-6.0920,34.5190,-40.5650,33.0500
0.0161,0.1890,-0.0960,1.1720,-2.3820,39.2370,-40.5040,33.0000
0.0164,0.1580,-0.0920,1.1680,-1.3740,36.0000,-40.5800,33.0500
0.0168,0.1610,-0.0890,1.1560,-2.9470,30.7330,-41.0380,33.0000
0.0171,0.1780,-0.1000,1.1860,-1.6950,21.9540,-42.4430,33.0500
0.0175,0.1360,-0.1010,1.2040,-2.3050,14.9310,-41.3590,33.0900
0.0180,0.2170,-0.0930,1.1030,-19.1300,-5.3740,-44.9470,33.0900
0.0183,0.2310,-0.0860,1.0940,-17.2210,11.1910,-43.9850,33.0500
0.0187,0.2500,-0.0820,1.1840,-11.9390,34.2900,-42.4580,33.0900
0.0193,0.2120,-0.0990,1.1600,-18.3820,30.6260,-42.7630,32.9500
0.0197,0.2240,-0.0940,1.1670,-22.2750,34.4580,-44.7940,33.0000
0.0201,0.1730,-0.1350,1.2460,-14.9470,33.2060,-43.6640,33.1900
0.0204,0.1570,-0.1460,1.2090,-9.2370,29.2670,-42.8400,33.1900
0.0207,0.1610,-0.1240,1.1800,-14.8090,25.8320,-40.7480,33.0900
0.0210,0.1880,-0.1240,1.1920,-13.9690,32.0150,-40.3510,32.9500
0.0214,0.1980,-0.1380,1.2220,-8.2290,33.2210,-40.7330,33.0900
0.0216,0.2290,-0.1370,1.1460,-3.6790,31.4500,-40.9310,33.1400
0.0219,0.2090,-0.1130,1.1980,-7.4810,36.5650,-41.6030,33.1400
0.0222,0.1920,-0.1290,1.2550,-5.3130,19.7250,-45.2520,33.0900
0.0225,0.2260,-0.1300,1.2630,-2.3970,23.5270,-48.1370,33.0500
0.0228,0.2030,-0.1150,1.2380,-1.5880,26.9010,-49.2060,33.0900
0.0230,0.1820,-0.1010,1.2340,-3.2210,31.4050,-48.5800,33.1400
0.0233,0.1730,-0.0930,1.2320,-4.8400,35.9690,-46.0460,33.1900
0.0236,0.1720,-0.0820,1.1970,-8.5190,37.3130,-44.7180,33.1900
0.0239,0.2080,-0.0950,1.1880,-14.0920,39.4200,-45.6640,33.1400
0.0242,0.1790,-0.1220,1.2810,-18.0310,33.4200,-48.2750,33.0900
0.0245,0.1790,-0.1540,1.2940,-14.5040,37.9390,-50.5650,33.1400
0.0247,0.0990,-0.1890,1.3600,-9.2820,34.3510,-49.9690,33.0900
0.0250,0.0830,-0.2070,1.3770,-2.3210,30.0610,-47.4500,33.0500
0.0253,0.1070,-0.2070,1.3710,3.2520,36.9010,-43.2370,33.1400
0.0256,0.1210,-0.1770,1.3310,5.5270,38.1830,-40.3510,33.0900
0.0259,0.1430,-0.1400,1.2760,5.1910,36.7940,-40.9160,33.0500
0.0261,0.1600,-0.1130,1.2350,2.1980,33.6030,-43.4350,33.0900
0.0264,0.1560,-0.0720,1.2040,-3.0990,27.6340,-45.9390,33.0500
0.0267,0.1490,-0.0550,1.1870,-9.2060,26.5800,-46.1070,33.0500
0.0270,0.1600,-0.0580,1.2090,-14.8700,29.7400,-45.4500,33.0000
0.0272,0.1290,-0.0830,1.2600,-16.0760,31.6180,-44.7480,33.0500
0.0277,0.1160,-0.1270,1.3440,-11.4200,21.8020,-45.4200,33.0900
0.0280,0.1360,-0.1620,1.3460,-5.1300,21.6030,-46.4120,33.0500
0.0282,0.1180,-0.1690,1.3370,0.1830,17.3890,-47.5420,33.0000
0.0285,0.0900,-0.1530,1.2960,1.4500,11.6640,-47.3280,33.0900
0.0287,0.1330,-0.1200,1.2600,1.7250,15.5570,-46.8400,33.1400
0.0290,0.1330,-0.1170,1.2250,-0.5190,13.7100,-44.5340,33.0000
0.0292,0.1370,-0.1190,1.1960,-2.3820,20.2140,-41.9240,33.1400
0.0295,0.1230,-0.1230,1.1870,-5.7250,20.7630,-40.7790,33.0900
0.0297,0.1110,-0.1660,1.2510,-4.8850,17.7100,-40.4120,33.0000
0.0300,0.1390,-0.1890,1.2700,2.0460,19.5110,-41.7560,33.0000
0.0303,0.0820,-0.1810,1.2510,6.0310,18.5500,-42.7790,33.0900
0.0305,0.0990,-0.1750,1.1990,8.1680,17.2670,-42.2140,32.9500
0.0308,0.0900,-0.1580,1.2070,10.4270,18.6410,-41.3130,33.0900
0.0310,0.1010,-0.1290,1.1350,11.6180,18.0610,-39.7710,33.1400
0.0313,0.1120,-0.0900,1.0760,6.8090,19.4500,-38.0000,33.1400
0.0315,0.1100,-0.0830,1.0560,2.3970,18.3360,-36.7480,33.0900
0.0318,0.1100,-0.0740,1.0510,-0.1680,19.0990,-35.6640,33.1400
0.0320,0.1330,-0.1050,1.0800,0.0610,15.1760,-36.4730,33.0900
0.0323,0.1570,-0.1140,1.0770,1.1450,13.0990,-38.5950,33.0500
0.0325,0.1700,-0.1140,1.0780,1.2670,11.5110,-40.2750,33.0000
0.0328,0.1770,-0.1110,1.0780,2.6870,13.5110,-40.7940,33.0000
0.0330,0.1830,-0.1090,1.0560,2.1530,16.8700,-39.3590,33.1400
0.0333,0.1970,-0.0900,1.0410,-0.1530,20.0610,-37.4500,33.0900
0.0335,0.2190,-0.0680,1.0350,-2.8550,26.3660,-36.6410,33.0500
0.0337,0.2290,-0.0300,1.0000,-7.0380,30.0610,-37.7560,33.0900
0.0339,0.2110,-0.0460,1.0170,-10.5500,23.3590,-41.3440,33.0500
0.0342,0.2070,-0.0780,1.0550,-11.5730,16.7020,-45.2520,33.0500
0.0344,0.2020,-0.1090,1.1460,-7.4350,13.5110,-48.9470,33.0900
0.0346,0.1720,-0.1130,1.0930,-7.0690,16.9160,-49.2980,33.0500
