Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.2660,0.1640,1.1650,-33.6180,12.0760,-43.2520,32.5800
0.0121,0.2070,0.1160,1.2230,-29.6490,15.1600,-38.7630,32.5300
0.0242,0.1940,0.0910,1.2000,-28.1370,21.6180,-31.8170,32.5800
0.0309,0.2610,0.0910,1.2290,-24.9920,25.6490,-29.9240,32.5300
0.0433,0.3230,0.1100,1.1560,-23.6790,15.3280,-32.5040,32.6700
0.0501,0.3040,0.0970,1.2270,-22.2140,15.6950,-34.8090,32.6200
0.0622,0.3560,0.1050,1.2490,-11.6950,8.6260,-38.3820,32.5300
0.0746,0.1610,0.0300,1.3170,-15.6490,15.4810,-36.5340,32.4800
0.0813,0.2660,0.0990,1.0870,-20.0460,24.3510,-32.4580,32.4400
0.0958,0.2210,0.0910,1.1520,-23.4960,8.9620,-29.6180,32.4800
0.1006,0.3250,0.0760,1.1570,-25.2670,12.9160,-28.2600,32.5300
0.1125,0.3720,0.0730,1.2200,-21.9390,12.1530,-30.3360,32.4800
0.1248,0.3730,0.0680,1.2120,-16.6110,17.8320,-32.9770,32.5300
0.1317,0.3110,-0.0130,1.2440,-11.9080,0.8400,-38.1980,32.4800
0.1438,0.3700,0.0930,1.0700,-17.2670,36.7790,-38.2290,32.5800
0.1508,0.2120,0.0550,1.2270,-14.0310,15.9240,-39.8170,32.5300
0.1629,0.2860,0.1060,1.1360,-6.2750,28.1680,-37.1600,32.5800
0.1751,0.1140,-0.0280,1.1330,-4.1980,25.0380,-33.5110,32.6200
0.1818,0.2070,0.0660,1.0670,-10.6560,17.8470,-25.0530,32.5800
0.1941,0.3750,0.1480,1.1830,0.5800,7.9690,-25.2670,32.5300
0.2012,0.3840,0.0480,1.1850,-6.6720,21.5420,-26.3210,32.5300
0.2135,0.4160,0.0160,1.0890,-0.3050,16.5650,-32.1070,32.4800
0.2211,0.3360,0.0460,1.1320,0.5800,31.4500,-31.9690,32.6200
0.2328,0.0860,0.1440,1.2460,-0.7180,11.3890,-24.7180,32.5800
0.2448,0.3410,0.0910,0.9970,-4.4890,39.7710,-21.6640,32.5300
0.2520,0.2640,0.0760,1.0730,-4.7630,11.4050,-22.6410,32.5800
0.2642,0.3750,0.1180,1.0280,-17.7400,26.1980,-19.8630,32.6200
0.2711,0.4330,0.1130,1.1040,-19.7560,18.7940,-24.4120,32.5300
0.2832,0.4690,0.0720,1.1980,-15.7250,14.1830,-31.9540,32.5800
0.2890,0.4500,0.0640,1.1740,-11.4350,25.2670,-36.2600,32.4400
0.3022,0.3670,0.0610,1.1150,-12.4430,35.2370,-36.2290,32.5800
0.3144,0.3270,0.0780,1.0630,-17.9540,45.1150,-33.2210,32.5300
0.3211,0.3180,0.0790,1.0680,-21.7560,44.7020,-31.0690,32.4800
0.3331,0.3210,0.0750,1.0890,-25.0080,37.3130,-32.3050,32.5300
0.3399,0.3350,0.0600,1.0980,-27.2820,35.2980,-33.0230,32.4800
0.3521,0.3330,0.0260,1.1410,-27.4500,38.8850,-34.0460,32.5800
0.3642,0.3180,0.0160,1.1470,-29.2370,43.7250,-34.3510,32.5300
0.3710,0.3070,0.0140,1.1540,-31.3440,41.8170,-36.3510,32.4800
0.3832,0.2970,-0.0010,1.2270,-29.8930,35.3590,-39.6490,32.5300
0.3899,0.2700,-0.0120,1.1930,-25.0690,35.8320,-41.0840,32.5800
0.4022,0.2450,0.0050,1.1650,-25.7710,32.4270,-39.4660,32.5300
0.4142,0.2450,0.0120,1.1680,-27.9390,33.7100,-38.3360,32.6700
0.4211,0.2370,-0.0180,1.2080,-26.2600,31.2520,-36.7940,32.6200
0.4332,0.2110,-0.0320,1.3230,-20.7630,13.1300,-36.8090,32.6200
0.4400,0.3870,-0.0310,1.1610,-20.9310,38.5800,-40.2290,32.5800
0.4519,0.1850,-0.0220,1.2510,-25.5880,3.9850,-41.1450,32.5300
0.4641,0.3050,-0.0200,1.0450,-39.2520,-1.4660,-42.9920,32.5800
0.4709,0.2780,-0.0450,1.1870,-34.8700,2.5190,-41.3130,32.5300
0.4832,0.3040,-0.0450,1.2820,-28.6720,22.7180,-39.7250,32.5800
0.4900,0.2490,-0.0600,1.2330,-32.9310,23.3280,-38.3970,32.6200
0.5021,0.2710,-0.0660,1.2090,-36.2290,22.1070,-37.2370,32.5800
0.5140,0.2970,-0.0670,1.2830,-28.9160,20.4580,-37.0230,32.5800
0.5208,0.3170,-0.0680,1.2840,-27.2370,21.4500,-38.1680,32.6200
0.5330,0.3200,-0.1000,1.3130,-21.9240,15.9540,-40.1680,32.6200
0.5451,0.2970,-0.1050,1.3030,-15.7560,27.2980,-41.6030,32.5300
0.5518,0.2400,-0.0660,1.2510,-15.0690,27.4500,-40.3360,32.5800
0.5636,0.2930,-0.0500,1.2130,-18.0310,30.2140,-39.2670,32.5300
0.5704,0.4300,-0.0690,1.1760,-16.4270,28.1220,-45.4810,32.4800
0.5827,0.4190,-0.0370,1.2670,-13.8020,27.2210,-54.5190,32.5800
0.5947,0.3710,-0.0870,1.2460,-13.9240,28.9620,-59.5110,32.6200
0.6016,0.2300,-0.0780,1.2510,-10.0760,28.0000,-57.6640,32.6200
0.6136,0.2020,-0.0700,1.1760,-17.9540,28.0310,-51.6180,32.6200
0.6203,0.2880,-0.0930,1.2580,-17.1300,26.7180,-50.2440,32.5800
0.6325,0.3010,-0.1160,1.2800,-11.3740,28.5650,-52.1370,32.6200
0.6447,0.2970,-0.0980,1.2210,-9.4810,25.2820,-54.0000,32.5800
0.6516,0.2880,-0.0630,1.2430,-11.6180,25.8630,-53.0080,32.6200
0.6637,0.2940,-0.0850,1.2150,-8.4270,28.7790,-50.7480,32.6200
0.6707,0.1620,-0.0220,1.2640,-12.3050,26.8700,-46.2900,32.6200
0.6825,0.3180,-0.0560,1.0980,-13.6640,27.3280,-43.5880,32.6200
0.6946,0.2540,-0.0550,1.2000,-15.5570,18.3210,-42.4730,32.5800
0.7017,0.2990,-0.0780,1.1390,-17.4500,21.0990,-43.0990,32.5300
0.7135,0.3020,-0.0870,1.1560,-21.8020,26.7020,-43.2820,32.6700
0.7204,0.3700,-0.2850,0.9790,-9.7560,36.2290,-43.6340,32.6200
0.7325,0.2530,-0.0960,1.1670,-20.2900,33.9540,-41.0840,32.5300
0.7444,0.2520,-0.1280,1.2230,-20.5650,28.8400,-41.5730,32.5300
0.7513,0.3080,-0.1700,1.2550,-14.1830,23.9850,-45.1910,32.5300
0.7633,0.2470,-0.1610,1.2490,-7.5270,23.0690,-48.4580,32.5800
0.7703,0.2550,-0.1490,1.2230,-5.5110,23.4050,-49.3740,32.5300
0.7823,0.2120,-0.1560,1.1950,-4.0760,24.2900,-47.4500,32.5800
0.7943,0.2150,-0.1170,1.1450,-7.8930,25.3890,-44.3050,32.6200
0.8011,0.2150,-0.1110,1.1700,-9.2670,23.8930,-41.9080,32.6200
0.8139,0.2250,-0.1060,1.1710,-9.8320,23.4200,-41.2670,32.6200
0.8202,0.2380,-0.1160,1.1750,-9.6950,19.9390,-41.9850,32.6200
0.8325,0.2740,-0.1210,1.1880,-10.0460,25.7860,-42.4580,32.5800
0.8444,0.2660,-0.1190,1.2290,-8.1530,26.3210,-42.9010,32.5300
0.8516,0.2620,-0.1100,1.2050,-7.0530,26.1370,-43.2210,32.5800
0.8634,0.2440,-0.1160,1.2170,-7.4050,24.1830,-43.0230,32.5300
0.8706,0.2630,-0.1230,1.2240,-7.1300,21.9390,-42.8700,32.6700
0.8824,0.2850,-0.1260,1.2140,-7.6640,25.4810,-43.0990,32.5300
0.8946,0.2630,-0.1450,1.2440,-7.1760,25.8780,-44.0610,32.6200
0.9016,0.2690,-0.1680,1.3090,-1.6640,28.4730,-44.3210,32.5800
0.9137,0.2240,-0.1660,1.2630,1.9080,34.0920,-42.0920,32.6200
0.9212,0.2280,-0.1390,1.2120,0.3210,35.0080,-39.4200,32.6700
0.9329,0.2500,-0.1180,1.2100,-1.2820,35.8470,-38.5340,32.6200
0.9448,0.2760,-0.1070,1.2270,-0.2440,32.9620,-41.0990,32.5800
0.9520,0.2850,-0.1070,1.1930,-0.6110,30.7630,-43.7400,32.6200
0.9639,0.2490,-0.1000,1.1870,-1.4500,30.3820,-44.5040,32.5300
0.9714,0.2560,-0.0990,1.1700,-4.0460,32.2290,-43.5110,32.6700
0.9829,0.2730,-0.1070,1.2170,-6.2900,35.1300,-43.2670,32.6200
0.9950,0.2760,-0.1400,1.2980,-1.0840,36.3360,-44.4890,32.5800
1.0018,0.2520,-0.1600,1.2960,5.6490,40.7790,-44.7480,32.6200
1.0141,0.2620,-0.1600,1.2900,10.6720,40.3510,-45.3890,32.5800
1.0213,0.2370,-0.1230,1.2040,12.4430,42.4890,-45.3740,32.5300
1.0332,0.2000,-0.1040,1.1610,10.7020,40.9470,-44.8400,32.6200
1.0404,0.2290,-0.0910,1.1490,8.4730,37.0690,-44.3820,32.6700
1.0524,0.2340,-0.0880,1.1460,6.8550,36.9770,-44.7480,32.5300
1.0645,0.1980,-0.0820,1.1210,4.7630,36.5800,-43.0690,32.5800
1.0714,0.1930,-0.0860,1.0990,1.4960,44.9160,-40.9160,32.6200
1.0833,0.1810,-0.0940,1.1560,-0.3360,44.7630,-40.7940,32.5800
1.0903,0.1880,-0.1080,1.1460,2.0610,49.1910,-41.9850,32.5300
1.1026,0.1640,-0.1150,1.1390,4.5950,48.2290,-42.5800,32.6200
1.1150,0.1290,-0.1250,1.1560,8.4580,38.7940,-42.6110,32.5800
1.1216,0.1680,-0.1070,1.1250,8.5190,34.9470,-43.0380,32.5300
1.1340,0.1800,-0.1040,1.1030,6.5800,36.9470,-42.1530,32.5800
1.1408,0.1740,-0.0820,1.0810,4.0000,39.3440,-40.8700,32.5300
1.1532,0.1830,-0.0590,1.0590,-0.9310,42.3050,-38.6870,32.4800
1.1598,0.1910,-0.0650,1.0780,-6.0000,47.4500,-36.6560,32.6200
1.1721,0.1630,-0.0690,1.1080,-9.6180,52.5040,-36.1830,32.5300
1.1843,0.1660,-0.0790,1.1140,-12.5500,54.4730,-35.5420,32.5800
1.1910,0.1810,-0.1050,1.1920,-11.6490,55.2520,-36.1530,32.6200
1.2031,0.1770,-0.1360,1.2320,-9.0380,53.4200,-38.4730,32.4800
1.2098,0.1810,-0.1530,1.2620,-3.2520,42.0310,-43.8930,32.6200
1.2222,0.1700,-0.1490,1.2600,2.5500,35.7860,-48.2750,32.5800
1.2346,0.1310,-0.1320,1.1880,6.1980,33.2210,-50.4120,32.6200
1.2414,0.0680,-0.1170,1.1310,3.7100,34.2440,-47.2820,32.5300
1.2535,0.0680,-0.1180,1.1230,-0.5190,41.0230,-41.2370,32.5800
1.2604,0.1000,-0.1280,1.1530,-3.2210,44.4120,-37.8930,32.6200
1.2726,0.0990,-0.1390,1.1630,-4.5190,44.5650,-37.0840,32.5800
1.2847,0.0750,-0.1460,1.1970,-3.7250,39.3740,-38.3510,32.6200
1.2917,0.0800,-0.1690,1.3080,4.7180,28.3510,-40.9310,32.5800
1.3039,0.0740,-0.1440,1.2190,12.7480,29.0840,-42.5340,32.5300
1.3106,0.0720,-0.1280,1.1130,9.7100,21.8320,-43.4500,32.6700
1.3230,0.0680,-0.1090,1.1550,10.0760,28.7330,-40.8400,32.4800
1.3286,0.0820,-0.1030,1.1270,8.5650,33.3740,-37.7710,32.5300
1.3424,0.1040,-0.0880,1.1180,5.4960,35.1300,-36.6410,32.5800
1.3545,0.1020,-0.0880,1.1120,2.6260,31.6340,-38.5040,32.5300
1.3615,0.0680,-0.0850,1.1170,-0.1370,26.0150,-40.6870,32.5800
1.3735,0.0640,-0.1030,1.1600,0.4120,19.1450,-42.2440,32.6200
1.3802,0.1090,-0.1170,1.1830,2.4430,16.8550,-42.9920,32.6700
1.3925,0.1470,-0.1060,1.1930,4.0310,22.7020,-43.7710,32.5800
1.4048,0.1160,-0.1000,1.1880,4.4120,29.6640,-42.4120,32.5300
1.4118,0.0720,-0.0880,1.1550,3.5730,28.7480,-40.0610,32.5800
1.4241,0.0990,-0.0760,1.1550,2.5040,26.6110,-39.2060,32.6200
1.4311,0.2230,-0.0900,1.0740,2.5800,35.3130,-42.9770,32.5800
1.4433,0.0690,-0.0690,1.2200,1.9850,19.6340,-44.7630,32.5300
1.4500,0.1080,-0.0700,1.0990,2.1980,25.3740,-45.3280,32.5800
1.4622,0.0450,-0.0630,1.0980,-2.8090,22.5190,-43.6340,32.5800
1.4746,0.0830,-0.0710,1.1460,-3.8470,22.9470,-41.9540,32.5300
1.4815,0.0810,-0.0900,1.1620,-2.7790,24.2900,-41.7400,32.5800
1.4937,0.0840,-0.0940,1.1480,-2.5800,22.5650,-41.2210,32.6200
1.5005,0.1020,-0.0980,1.1950,-0.5500,22.6870,-42.0150,32.5800
1.5126,0.1040,-0.1060,1.1880,2.8400,20.6110,-43.6950,32.5300
1.5248,0.0770,-0.0740,1.1260,4.1680,18.3820,-45.6950,32.5800
1.5320,0.0740,-0.0480,1.0810,0.2440,15.4810,-46.2440,32.5300
1.5442,0.0730,-0.0600,1.1060,-2.1070,15.5570,-45.4350,32.5300
1.5508,0.1030,-0.0770,1.1310,-3.7560,20.3970,-43.1150,32.5800
1.5633,0.0970,-0.0850,1.1690,-4.3820,23.4960,-41.2210,32.5300
1.5751,0.1000,-0.0980,1.1710,-4.0460,26.7180,-39.8020,32.5800
1.5823,0.1050,-0.1180,1.2230,0.3820,26.6410,-40.1370,32.5300
1.5943,0.0690,-0.1010,1.1560,2.4890,26.5800,-41.0080,32.4800
1.6013,0.0750,-0.0650,1.1270,0.8550,21.4050,-41.4660,32.5300
1.6134,0.0970,-0.0560,1.1380,-0.6870,22.1220,-42.2140,32.5800
1.6209,0.0990,-0.0620,1.1720,0.2440,20.1220,-43.0840,32.5800
1.6328,0.0740,-0.0730,1.1680,2.5190,22.0310,-43.9240,32.6200
1.6447,0.0360,-0.0600,1.0860,-1.3130,20.0460,-42.3510,32.6700
1.6514,0.0580,-0.0320,1.0840,-7.0230,21.0080,-40.3660,32.6200
1.6638,0.0750,-0.0450,1.1340,-8.4430,20.5340,-40.1070,32.5800
1.6704,0.0970,-0.0890,1.2280,-3.8780,18.7630,-40.7790,32.6200
1.6828,0.0850,-0.1020,1.2160,-0.4580,21.1760,-41.4810,32.4800
1.6947,0.0640,-0.0830,1.1450,-1.2520,20.1680,-41.8170,32.6200
1.7020,0.0510,-0.0790,1.1430,-5.6790,17.6950,-41.1600,32.6200
