Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0740,0.0410,1.2070,-10.1980,30.3970,-40.7330,32.3900
0.0070,0.0560,0.0580,1.1940,-13.6950,29.8780,-40.0610,32.3900
0.0193,0.0900,0.0780,1.2000,-15.2210,28.2600,-41.3440,32.3400
0.0316,0.0860,0.0950,1.1790,-17.5110,27.9540,-42.6560,32.3400
0.0384,0.0650,0.0870,1.1640,-21.1760,26.6110,-43.8020,32.3400
0.0505,0.0400,0.0780,1.1890,-23.0990,23.4960,-43.2210,32.2900
0.0577,0.0700,0.0460,1.1790,-23.6030,27.9690,-41.9240,32.3400
0.0699,0.0410,0.0230,1.2190,-22.8400,32.3050,-40.1530,32.2900
0.0823,0.0350,0.0330,1.2010,-21.2370,36.6260,-37.7860,32.3400
0.0891,0.0450,0.0240,1.2370,-19.3280,38.1980,-36.6410,32.3400
0.1014,0.0770,0.0220,1.2210,-18.1370,38.3820,-37.6180,32.3400
0.1083,0.0550,0.0160,1.2440,-17.9390,37.0690,-39.7560,32.2500
0.1204,0.0320,0.0200,1.2160,-19.5730,35.9850,-39.7560,32.3900
0.1279,0.0530,0.0150,1.2060,-21.5730,34.4730,-40.7020,32.3400
0.1400,0.0790,-0.0060,1.2270,-24.4430,30.6110,-42.6560,32.2900
0.1521,0.0800,-0.0300,1.2450,-19.7710,27.7400,-44.1980,32.3400
0.1590,0.0480,-0.0230,1.2740,-19.7100,26.0150,-45.3590,32.2900
0.1710,0.0390,-0.0250,1.2930,-15.1150,27.6030,-46.3970,32.3400
0.1779,0.0140,-0.0250,1.2880,-10.3360,29.6340,-46.9310,32.4400
0.1902,-0.0410,-0.0030,1.2330,-10.0000,29.0080,-46.0310,32.3900
0.2024,-0.0350,0.0240,1.2040,-11.3440,26.2900,-43.8320,32.3400
0.2089,-0.0330,0.0160,1.1790,-12.2900,23.0080,-42.0610,32.2900
0.2210,0.0170,0.0400,1.1470,-16.7630,27.1300,-41.0080,32.3400
0.2281,0.0490,0.0340,1.1200,-21.0690,26.9620,-40.0150,32.3900
0.2404,0.0580,0.0140,1.1750,-22.9770,25.1150,-39.6490,32.3400
0.2462,0.0950,-0.0170,1.2290,-20.4730,30.5800,-40.9160,32.2500
0.2594,0.0610,-0.0390,1.2340,-20.4580,35.0990,-41.4810,32.2900
0.2716,0.0360,-0.0650,1.2630,-18.7630,32.8850,-41.9240,32.3400
0.2784,0.0420,-0.0780,1.2710,-13.4810,35.3740,-41.0530,32.2900
0.2906,0.0410,-0.0710,1.2110,-12.1680,36.8700,-39.6340,32.3400
0.2977,0.0390,-0.0570,1.1770,-13.2820,35.4200,-40.3360,32.2900
0.3098,0.0510,-0.0540,1.1730,-13.3590,31.4350,-41.0530,32.4400
0.3214,0.0690,-0.0530,1.1680,-14.7940,33.9390,-41.8020,32.3400
0.3284,0.0650,-0.0350,1.1290,-15.2210,30.2600,-46.6560,32.2900
0.3403,0.0240,-0.0350,1.1350,-18.2440,25.8780,-50.6720,32.3400
0.3472,-0.0170,-0.0760,1.2130,-14.5340,16.9770,-53.6490,32.2900
0.3592,-0.0220,-0.0890,1.2370,-8.1530,15.5420,-54.8850,32.3400
0.3716,-0.0460,-0.0830,1.2070,-3.8320,16.4430,-52.5340,32.2900
0.3782,0.0030,-0.0760,1.1860,-4.9620,20.3210,-49.0230,32.3400
0.3906,0.0000,-0.0660,1.1680,-4.9770,26.1530,-45.0840,32.3400
0.3975,0.0010,-0.0470,1.1390,-7.0840,25.7710,-41.0690,32.3900
0.4098,0.0010,-0.0340,1.1240,-11.0080,25.4200,-38.0150,32.3400
0.4219,0.0750,-0.0290,1.1270,-13.5270,27.1600,-37.6640,32.3900
0.4288,0.0800,-0.0220,1.1320,-15.2060,32.2290,-39.1600,32.3400
0.4409,0.0480,-0.0170,1.1140,-15.3130,28.5040,-42.0610,32.3900
0.4478,0.0400,-0.0220,1.1510,-15.4200,20.0150,-46.9920,32.3400
0.4598,0.0680,-0.0490,1.1670,-12.1370,12.1070,-54.7180,32.3400
0.4722,0.0610,-0.0810,1.2040,-7.8020,10.9310,-60.6110,32.2900
0.4790,0.0080,-0.0870,1.2150,-5.4350,6.0310,-63.6950,32.3400
0.4913,-0.0200,-0.0810,1.2070,-2.0760,6.9160,-61.8930,32.3900
0.4984,-0.0630,-0.0590,1.1560,-3.2370,10.7940,-55.8470,32.3400
0.5103,-0.1400,0.0360,1.1950,-9.8020,0.5340,-43.2210,32.2900
0.5174,-0.0050,-0.0980,1.0480,-0.2600,4.9310,-41.3280,32.2500
0.5296,-0.0790,-0.0340,1.0350,-16.5950,23.1600,-31.3130,32.3400
0.5420,-0.0290,-0.0420,1.1250,-20.7790,15.4350,-26.4270,32.3900
0.5486,0.0740,-0.0610,1.1520,-23.4350,27.8020,-24.8850,32.3400
0.5606,0.0800,-0.0730,1.1930,-22.5650,27.7400,-30.3660,32.2900
0.5675,0.0720,-0.0850,1.2070,-20.0460,24.0920,-38.0310,32.3400
0.5796,0.0170,-0.0810,1.2160,-18.8090,18.4120,-44.3510,32.2900
0.5919,-0.0130,-0.0740,1.1880,-17.3440,11.4500,-46.7180,32.3400
0.5985,-0.0270,-0.0930,1.2280,-16.4120,7.0990,-46.0150,32.2500
0.6108,0.0310,-0.0900,1.2520,-16.1070,9.7250,-43.5420,32.3900
0.6177,0.0510,-0.0940,1.2460,-16.5040,18.0460,-43.1150,32.3400
0.6299,0.0030,-0.0720,1.3440,-21.9690,0.5950,-41.5570,32.3900
0.6422,0.0770,-0.1310,1.2220,-22.3660,3.2210,-42.6410,32.4400
0.6494,0.0620,-0.1370,1.2550,-15.6030,7.6950,-42.2750,32.2900
0.6616,0.0950,-0.1380,1.2800,-12.7180,16.2900,-42.2750,32.3400
0.6687,0.0730,-0.1670,1.2640,-14.9620,0.8240,-44.0000,32.3400
0.6805,0.1220,-0.1540,1.2550,-14.8090,17.5270,-42.6110,32.3900
0.6875,0.1410,-0.1940,1.3080,-9.0530,6.5340,-44.0920,32.3400
0.6999,0.1780,-0.1720,1.3230,-4.6870,9.1450,-50.8090,32.2900
0.7120,0.1560,-0.1720,1.2820,-0.0760,0.9010,-57.2060,32.3400
