Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.2180,0.1750,1.1270,-9.0230,20.1530,-47.5270,33.0900
0.0006,0.2120,0.1730,1.1230,-9.0990,20.8090,-47.5420,33.2400
0.0010,0.2230,0.1740,1.1040,-11.0840,23.6950,-46.1370,33.1900
0.0014,0.2220,0.1580,1.0810,-12.5040,23.5570,-45.6340,33.2400
0.0019,0.2300,0.1490,1.0860,-13.8930,25.8470,-45.4200,33.1900
0.0023,0.2050,0.1230,1.0900,-12.9010,24.4890,-46.1530,33.1400
0.0027,0.2050,0.0990,1.0550,-12.0760,25.6790,-47.4500,33.2400
0.0031,0.1720,0.0720,1.0460,-10.9920,22.3050,-49.3130,33.1900
0.0036,0.1310,0.0720,1.0530,-9.1910,20.2440,-48.9620,33.2400
0.0044,0.1120,0.0660,1.0490,-7.0690,19.5110,-46.6870,33.2800
0.0048,0.0890,0.0420,1.0920,-1.8630,15.5570,-43.6640,33.2400
0.0052,0.1150,0.0520,1.0530,3.0230,18.9920,-40.7180,33.1900
0.0057,0.1250,0.1040,0.9670,1.1150,19.2980,-38.2440,33.2400
0.0062,0.1130,0.1530,0.9460,-2.8850,18.6110,-35.6950,33.2400
0.0065,0.1140,0.1880,0.9290,-5.4500,17.8020,-33.2670,33.1900
0.0069,0.1460,0.2090,0.8920,-10.2440,16.0150,-31.7250,33.1400
0.0073,0.1850,0.2000,0.9200,-15.9540,12.5190,-32.2140,33.1900
0.0076,0.2520,0.1680,0.9570,-17.4660,12.7790,-35.5420,33.1400
0.0080,0.2620,0.1450,0.9700,-19.1910,12.3970,-39.6790,33.0900
0.0093,0.2530,0.1400,1.0300,-20.0310,10.7940,-43.1760,33.2800
0.0098,0.2340,0.1300,1.1070,-15.4500,6.6110,-44.6870,33.2400
0.0101,0.2610,0.1390,1.0730,-14.1220,9.5420,-45.3440,33.0900
0.0104,0.2370,0.1510,1.0740,-16.5340,8.9470,-45.1150,33.1400
0.0107,0.2400,0.1710,1.0640,-18.0610,12.4890,-43.2060,33.1900
0.0111,0.2450,0.1740,1.0630,-17.8780,16.9010,-41.3440,33.1400
0.0114,0.2430,0.1730,1.0180,-17.4350,21.7710,-39.6790,33.1400
0.0117,0.2880,0.1650,1.0160,-22.1220,25.4960,-40.3970,33.1900
0.0122,0.2740,0.1610,1.0660,-25.3440,22.4580,-43.3280,33.2400
0.0126,0.2700,0.1510,1.1190,-25.9690,17.6640,-46.4270,33.1900
0.0130,0.2250,0.1210,1.2140,-22.5650,11.1300,-48.1980,33.3300
0.0134,0.2260,0.1220,1.2110,-18.0460,15.7710,-47.3130,33.2800
0.0138,0.2140,0.1320,1.1490,-19.3440,18.3510,-45.4660,33.1400
0.0142,0.2260,0.1260,1.1410,-21.3740,17.6950,-44.0920,33.2400
0.0146,0.2400,0.1390,1.1600,-22.5040,21.9850,-42.1220,33.1900
0.0150,0.2380,0.1290,1.1730,-22.5950,24.2440,-40.3360,33.2400
0.0158,0.2560,0.1120,1.1980,-22.0460,26.3820,-38.9310,33.1900
0.0162,0.2850,0.0930,1.1940,-20.1220,29.4050,-39.7400,33.2400
0.0167,0.2640,0.0950,1.1500,-22.1680,27.0990,-41.5420,33.2800
0.0171,0.2470,0.1040,1.1930,-23.2370,23.4500,-42.9160,33.1900
0.0175,0.2120,0.1000,1.2150,-18.9770,24.3050,-42.2900,33.1400
0.0178,0.1910,0.1320,1.1620,-18.5950,28.0310,-40.7940,33.1900
0.0181,0.1830,0.1490,1.1440,-19.5110,25.0990,-38.1370,33.2400
0.0185,0.1640,0.1250,1.1770,-16.4430,21.3590,-36.8550,33.1900
0.0188,0.2040,0.1050,1.2020,-12.5040,21.3740,-36.9920,33.1900
0.0191,0.2060,0.1130,1.1410,-13.1600,20.6720,-38.9160,33.2800
0.0195,0.1680,0.1160,1.1350,-16.0610,14.4270,-39.9850,33.1900
0.0198,0.1560,0.1190,1.1490,-15.9850,8.8700,-38.7180,33.1400
0.0205,0.1690,0.1230,1.1300,-16.8240,8.4580,-36.1680,33.2800
0.0209,0.1810,0.1080,1.1920,-15.8020,4.7180,-34.3050,33.2400
0.0213,0.2160,0.0750,1.2140,-8.9920,12.4890,-32.1220,33.1900
0.0217,0.2130,0.0680,1.1760,-2.7020,9.9850,-30.9470,33.1900
0.0221,0.2660,0.0850,1.1210,-8.1220,14.4120,-31.4500,33.2800
0.0224,0.2430,0.0880,1.1000,-12.8090,8.1220,-31.9390,33.1900
0.0227,0.2700,0.0940,1.0680,-17.4500,3.2980,-31.8930,33.1400
0.0231,0.2330,0.0860,1.0900,-18.8240,2.8400,-31.4200,33.2800
0.0234,0.2050,0.0620,1.1150,-13.9390,5.8320,-28.4730,33.1400
0.0240,0.1950,0.0390,1.1210,-9.3130,6.6720,-24.9470,33.3300
0.0244,0.2280,0.0410,1.1280,-4.6260,7.3740,-22.4430,33.2800
0.0248,0.2230,0.0490,1.0640,-0.2440,8.4120,-21.0080,33.2400
0.0273,0.2830,0.0640,1.0670,-6.3970,12.5950,-19.8020,33.2800
0.0276,0.3440,0.0330,1.1120,-5.3130,20.4730,-19.8930,33.1400
0.0280,0.3580,0.0580,1.1020,-3.0380,27.0230,-21.3130,33.1900
0.0295,0.3710,0.1120,1.0950,-7.2670,30.0610,-24.8550,33.2400
0.0298,0.3620,0.1130,1.1540,-5.3740,32.3210,-29.4200,33.2400
0.0310,0.3090,0.1000,1.1110,0.2600,34.7330,-33.0380,33.2800
0.0316,0.2870,0.1400,1.0260,-8.3970,36.0610,-36.4890,33.2400
0.0320,0.2590,0.1220,0.9980,-16.4430,26.1220,-38.0610,33.1900
0.0324,0.2570,0.1370,1.0120,-24.6720,24.1830,-38.6720,33.2400
0.0327,0.3010,0.1270,1.0330,-31.6640,20.1070,-39.9080,33.1900
0.0330,0.3290,0.1330,1.0820,-39.9690,27.0080,-41.0530,33.2800
0.0341,0.3140,0.0970,1.1640,-41.9540,29.4660,-42.3360,33.1400
0.0344,0.2750,0.0380,1.2530,-38.7630,30.0920,-41.5420,33.2800
0.0347,0.3040,0.0130,1.2860,-34.4890,37.5420,-38.2600,33.1400
0.0351,0.3290,0.0010,1.3000,-34.3820,40.3820,-36.1530,33.1900
0.0355,0.2950,-0.0440,1.3720,-26.0460,41.8470,-35.2820,33.2400
0.0359,0.3550,-0.0130,1.3360,-21.4660,45.0380,-36.4580,33.2400
0.0363,0.3330,0.0060,1.2680,-21.3740,44.2900,-38.7480,33.1900
0.0369,0.3260,0.0250,1.2460,-25.1300,45.4660,-41.0230,33.2400
0.0372,0.3110,0.0470,1.2020,-28.0610,45.2210,-44.7180,33.1900
0.0377,0.2310,0.0570,1.1500,-34.1370,42.3820,-47.0230,33.3300
0.0382,0.1650,0.0140,1.1900,-36.8240,37.8780,-46.5190,33.2800
0.0386,0.1930,-0.0300,1.1540,-37.9390,37.2820,-45.8930,33.1900
0.0396,0.1820,-0.0830,1.2560,-37.9850,28.4730,-48.3210,33.2400
0.0400,0.2430,-0.1710,1.2730,-31.5730,25.6490,-51.8930,33.1900
0.0403,0.1670,-0.1650,1.3400,-23.4050,25.9690,-52.8400,33.1400
0.0407,0.2100,-0.1560,1.3030,-21.6030,28.7330,-50.5340,33.1900
0.0410,0.1870,-0.1420,1.3140,-20.5500,29.7560,-45.2210,33.1400
0.0415,0.2410,-0.1260,1.3090,-18.6720,35.2980,-39.3890,33.2400
0.0418,0.2890,-0.0910,1.3060,-18.6560,41.1600,-37.1150,33.2800
0.0422,0.2760,-0.0560,1.2770,-17.5880,41.6950,-38.1680,33.2400
0.0424,0.2600,-0.0100,1.2030,-18.5340,40.9770,-40.8090,33.2800
0.0426,0.2490,0.0040,1.1710,-22.7630,33.8470,-45.6180,33.3300
0.0428,0.2320,-0.0370,1.2020,-23.4960,26.4120,-50.2290,33.2800
0.0430,0.2250,-0.1080,1.2690,-19.5420,21.9390,-53.7100,33.1900
0.0432,0.2060,-0.1640,1.3240,-13.0990,22.2140,-56.4120,33.2400
0.0437,0.1700,-0.1780,1.3410,-8.3820,25.3280,-56.2600,33.1900
0.0440,0.1540,-0.1720,1.3040,-4.7630,27.8320,-53.2210,33.2400
0.0443,0.0800,-0.1520,1.3340,-8.4430,23.5420,-46.9920,33.2400
0.0445,0.1990,-0.1480,1.2480,-18.1530,7.9540,-43.9690,33.1900
0.0451,0.2280,-0.1290,1.2160,-9.7250,21.1450,-40.4580,33.2400
0.0455,0.2160,-0.0950,1.2210,-7.5420,33.0840,-38.0610,33.1900
0.0458,0.2320,-0.1150,1.2370,-11.3740,30.0460,-41.5730,33.2400
0.0462,0.2060,-0.1120,1.2220,-6.8700,23.0990,-46.8090,33.1900
0.0469,0.2110,-0.0950,1.1270,-1.4500,26.9010,-49.6950,33.2800
0.0473,0.1780,-0.0560,1.1420,-6.0760,16.2900,-51.5270,33.2400
0.0478,0.1670,-0.0490,1.1360,-9.4350,17.4050,-52.6260,33.2800
0.0482,0.1470,-0.0530,1.1610,-10.5040,26.8700,-49.6790,33.1400
0.0485,0.1510,-0.0690,1.2000,-7.7710,25.8320,-47.1450,33.1900
0.0489,0.1370,-0.0600,1.1540,-8.9310,29.8930,-42.8850,33.2400
0.0493,0.1430,-0.0650,1.1680,-8.0460,28.5190,-40.7020,33.3300
0.0496,0.1680,-0.0770,1.2040,-4.9010,24.2140,-38.5500,33.2800
0.0507,0.2390,-0.0450,1.1250,-3.9690,23.0530,-40.7020,33.2400
0.0510,0.2800,-0.0270,1.1310,-7.1910,21.6950,-43.8930,33.2800
0.0514,0.3160,-0.0210,1.1420,-9.4050,20.2750,-49.0840,33.2400
0.0517,0.3260,-0.0250,1.1740,-11.9390,19.2210,-55.1600,33.2800
0.0519,0.3160,-0.0600,1.1910,-12.5800,22.0460,-61.3890,33.1900
0.0521,0.2710,-0.0940,1.2200,-14.4120,17.1910,-63.9690,33.2400
0.0522,0.2400,-0.1160,1.2220,-14.6720,23.5110,-62.4730,33.2800
0.0524,0.2330,-0.1420,1.2850,-12.8850,32.9920,-57.2060,33.2400
0.0526,0.2180,-0.1710,1.3590,-5.8320,43.2210,-53.6340,33.2800
0.0528,0.1770,-0.1460,1.3040,0.5650,52.2440,-49.8930,33.1400
0.0530,0.1730,-0.1150,1.2080,-3.3440,51.5270,-47.9240,33.2400
0.0531,0.1520,-0.0700,1.2110,-8.7180,46.3660,-48.7180,33.2800
0.0533,0.1300,-0.0650,1.2140,-10.6410,40.2290,-50.6410,33.2400
0.0535,0.1320,-0.0790,1.2380,-10.6110,38.7940,-52.9160,33.1900
0.0538,0.0940,-0.0680,1.2160,-13.6490,34.9920,-53.5880,33.2400
0.0539,0.0640,-0.0720,1.2550,-15.0080,28.8240,-52.3660,33.2800
0.0541,0.0600,-0.1200,1.3500,-7.0840,26.7940,-49.1760,33.1900
