Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.1290,0.1910,1.0630,-19.0380,23.2520,-41.3280,32.5800
0.0003,0.1030,0.1740,1.0790,-21.1600,22.5500,-39.9240,32.6200
0.0006,0.0790,0.1700,1.1200,-19.3740,23.7100,-36.3820,32.7200
0.0009,0.0940,0.1610,1.1450,-16.4580,18.7330,-33.3130,32.7200
0.0011,0.1500,0.1490,1.1590,-10.3210,15.0690,-32.9770,32.7200
0.0014,0.1750,0.1680,1.1070,-9.5110,20.1070,-32.4580,32.5800
0.0017,0.1800,0.2030,1.0480,-11.6340,17.8780,-33.3130,32.7200
0.0020,0.2240,0.1960,1.0540,-12.3660,17.4200,-35.8020,32.6700
0.0022,0.2510,0.1940,1.0530,-12.4120,15.4810,-39.0840,32.6700
0.0025,0.2640,0.1880,1.0740,-14.0610,15.3130,-43.0990,32.7200
0.0027,0.2490,0.1480,1.1090,-12.7480,9.1600,-46.4580,32.6700
0.0030,0.2350,0.1260,1.1010,-11.4960,10.0150,-46.0920,32.7200
0.0032,0.2000,0.1560,1.0960,-12.7480,10.3510,-43.3280,32.6700
0.0035,0.2010,0.1790,1.0380,-15.1910,18.1220,-38.7330,32.6200
0.0037,0.1850,0.2100,0.9990,-19.0990,23.7400,-34.7790,32.7200
0.0040,0.1640,0.2320,1.0100,-22.9770,25.7860,-32.0460,32.6700
0.0045,0.1890,0.2250,1.0420,-25.2670,26.6260,-30.5040,32.7200
0.0048,0.2300,0.1870,1.0870,-24.1830,23.4660,-33.0380,32.6700
0.0050,0.2610,0.1670,1.1360,-19.6950,17.2370,-38.5950,32.6200
0.0053,0.2590,0.1800,1.0730,-19.4500,18.4580,-43.2060,32.7700
0.0055,0.2440,0.2020,1.0560,-23.8930,16.1680,-46.2600,32.6700
0.0058,0.2480,0.2050,1.0470,-26.6560,12.4580,-47.3890,32.6200
0.0061,0.2660,0.1990,1.0830,-30.1680,15.8930,-46.1680,32.6700
0.0063,0.2800,0.1590,1.1110,-27.1150,17.0080,-46.5190,32.7200
0.0066,0.2720,0.1420,1.1380,-24.5650,19.4810,-47.2210,32.6700
0.0069,0.2600,0.1390,1.1440,-21.4500,21.8020,-48.0610,32.7200
0.0071,0.2410,0.1460,1.1170,-21.4810,22.5950,-48.5650,32.7200
0.0074,0.2340,0.1750,1.1090,-24.2600,24.4270,-48.3660,32.5800
0.0076,0.2190,0.1610,1.1490,-25.4960,22.5340,-48.5340,32.7200
0.0078,0.2080,0.1460,1.1650,-25.1450,22.3050,-47.9850,32.6700
0.0081,0.2080,0.1410,1.1670,-24.7630,24.2440,-47.6790,32.7200
0.0083,0.2030,0.1340,1.2000,-24.3050,24.8700,-47.4500,32.6700
0.0087,0.2040,0.1010,1.1680,-21.8780,31.6950,-46.5190,32.6700
0.0089,0.1650,0.1010,1.2030,-17.9240,27.6790,-44.7330,32.6200
0.0091,0.1720,0.1200,1.1700,-23.5420,31.1450,-44.1220,32.6700
0.0094,0.1350,0.1080,1.1360,-29.6180,19.6490,-43.6030,32.7200
0.0096,0.1430,0.1110,1.1430,-33.8320,11.7250,-42.7480,32.6700
0.0098,0.1970,0.1250,1.1530,-36.3970,15.0380,-42.4730,32.7200
0.0100,0.2080,0.1010,1.1860,-32.7630,19.2060,-42.7020,32.7200
0.0103,0.2250,0.0880,1.2460,-28.9010,27.6180,-42.0760,32.6700
0.0105,0.2080,0.0620,1.2740,-23.8780,37.1300,-40.9010,32.6200
0.0107,0.1600,0.0560,1.2830,-18.6720,36.9770,-38.8090,32.6700
0.0109,0.1340,0.0720,1.2290,-18.7330,37.0990,-35.8470,32.7200
0.0112,0.1490,0.0860,1.2030,-20.1980,33.0080,-34.3970,32.6200
0.0114,0.1510,0.1090,1.1720,-22.0310,28.5800,-35.3590,32.7200
0.0116,0.1560,0.1410,1.1240,-24.9310,24.8090,-36.9920,32.6200
0.0118,0.1460,0.1440,1.1080,-31.6030,22.9620,-39.1910,32.6700
0.0121,0.1520,0.1250,1.1370,-35.3130,18.8700,-43.2980,32.7200
0.0123,0.1400,0.0840,1.1660,-37.1150,14.4730,-46.3820,32.6700
0.0125,0.1290,0.0450,1.2130,-36.5500,8.1220,-49.2670,32.6700
0.0128,0.1520,0.0040,1.2520,-34.4730,6.0000,-50.2290,32.7200
0.0131,0.1530,-0.0300,1.3100,-29.1910,10.6110,-48.3820,32.6700
0.0133,0.1540,-0.0320,1.2900,-25.0990,17.7250,-43.4810,32.7200
0.0136,0.1580,-0.0210,1.3180,-24.0460,21.4660,-37.3740,32.6700
0.0138,0.1670,-0.0210,1.3220,-19.1450,27.7560,-31.5570,32.6700
0.0140,0.1960,0.0070,1.2500,-18.5800,32.0610,-28.5500,32.6200
0.0142,0.2090,0.0130,1.2240,-18.3970,29.1300,-29.4050,32.6700
0.0144,0.2210,0.0230,1.1940,-17.1600,27.9080,-31.6030,32.7200
0.0146,0.2020,0.0470,1.1420,-17.8320,25.0530,-33.7100,32.6700
0.0148,0.1850,0.0530,1.0690,-20.1070,28.0460,-34.2900,32.7200
0.0150,0.1660,0.0700,1.1100,-28.0610,29.2980,-34.3820,32.6200
0.0152,0.1990,0.0400,1.1440,-28.6560,27.5730,-35.2370,32.6700
0.0155,0.2230,-0.0080,1.2390,-24.1980,26.9470,-38.5040,32.6200
0.0157,0.2130,-0.0210,1.2530,-19.9080,28.5950,-41.2370,32.6700
0.0159,0.1900,-0.0200,1.2240,-19.8470,30.9010,-41.4960,32.7200
0.0161,0.1900,-0.0090,1.2430,-20.7330,30.2600,-39.5880,32.7200
0.0163,0.1740,-0.0170,1.1990,-20.1220,31.1600,-37.0380,32.5800
0.0166,0.1830,-0.0080,1.2230,-19.4350,29.1450,-34.7630,32.6200
0.0168,0.2040,-0.0260,1.1970,-17.0380,28.1830,-33.6490,32.6700
0.0170,0.2370,-0.0240,1.1870,-20.7630,33.1150,-33.8930,32.6200
0.0172,0.2680,-0.0420,1.2110,-18.9620,32.7480,-38.2140,32.6700
0.0174,0.2530,-0.0620,1.2300,-15.6030,32.2290,-43.3740,32.6200
0.0176,0.2130,-0.0700,1.2350,-12.1830,31.1300,-47.2210,32.6200
0.0178,0.1680,-0.0530,1.2160,-13.1760,32.2900,-48.4580,32.6700
0.0180,0.1570,-0.0150,1.2130,-17.1450,33.5420,-47.0690,32.7200
0.0182,0.1560,-0.0300,1.2340,-17.8780,33.5880,-44.9770,32.7700
0.0184,0.1540,-0.0240,1.2240,-19.6490,39.5110,-42.6720,32.7200
0.0186,0.1430,-0.0510,1.2460,-19.9240,33.8020,-42.3210,32.7200
0.0188,0.1480,-0.0820,1.2310,-20.0150,37.1910,-42.4730,32.7200
0.0190,0.1420,-0.0780,1.2160,-22.0610,34.3210,-43.4660,32.7200
0.0192,0.1330,-0.0940,1.2510,-20.0310,30.9470,-45.8320,32.6700
0.0194,0.1140,-0.0960,1.2140,-18.5650,32.4430,-46.5800,32.7200
0.0196,0.0870,-0.1270,1.2560,-16.2290,28.1830,-45.5570,32.6700
0.0198,0.0900,-0.1440,1.2690,-12.2600,33.7860,-42.2600,32.6700
0.0200,0.0660,-0.1300,1.2450,-9.3590,33.7860,-38.7630,32.7200
0.0202,0.0740,-0.0860,1.2420,-9.6950,27.9080,-35.9850,32.6200
0.0204,0.1680,-0.0740,1.0660,-8.3210,36.1530,-35.5880,32.7200
0.0206,0.0970,-0.0340,1.1500,-21.1300,35.5880,-34.9160,32.6700
