Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.1300,0.1860,1.0670,0.4120,24.1370,-41.6790,32.4400
0.0005,0.1410,0.1970,1.0790,-1.9080,18.3970,-41.3280,32.3900
0.0009,0.1670,0.1890,1.1100,-2.2900,17.8320,-41.9690,32.3900
0.0013,0.1550,0.1710,1.1450,-0.7630,16.0460,-43.2520,32.4400
0.0017,0.1620,0.1400,1.1430,0.4890,18.5040,-43.7560,32.3900
0.0021,0.1450,0.1480,1.1070,-0.1530,21.1450,-43.1450,32.3400
0.0025,0.1410,0.1450,1.0870,-0.8240,21.2820,-43.2670,32.3900
0.0029,0.1450,0.1390,1.0720,-1.8320,21.5730,-43.1150,32.3400
0.0033,0.1440,0.1420,1.0560,-2.5650,21.4500,-43.0530,32.3900
0.0038,0.1430,0.1270,1.0620,-2.1830,26.1220,-42.9470,32.4400
0.0048,0.1350,0.1290,1.0350,-2.5800,27.1300,-43.0380,32.4400
0.0053,0.1010,0.1300,1.0260,-3.0230,27.6950,-43.3440,32.3900
0.0057,0.0790,0.1200,1.0060,-3.1150,24.6110,-42.8850,32.3400
0.0062,0.0570,0.1330,0.9830,-4.6870,22.0760,-40.8850,32.2900
0.0066,0.0770,0.1500,0.9640,-6.7940,19.8930,-39.2820,32.4400
0.0069,0.1050,0.1580,0.9440,-8.4120,16.6260,-38.9310,32.3900
0.0073,0.0890,0.1610,0.9450,-11.1910,15.3890,-38.5800,32.4400
0.0077,0.1040,0.1480,1.0170,-10.3510,9.5420,-38.4890,32.4400
0.0080,0.1520,0.1110,1.0560,-4.8090,12.4120,-38.4580,32.3900
0.0084,0.1700,0.0670,1.0460,-1.6490,19.0230,-37.6030,32.4400
0.0088,0.2120,0.0550,1.0140,-1.9690,17.3890,-39.8320,32.2900
0.0091,0.2780,0.0840,1.0730,-0.5800,17.2520,-44.0000,32.3400
0.0095,0.2510,0.0980,1.0650,2.8550,20.6410,-48.4730,32.4800
0.0098,0.1850,0.1220,1.0150,0.3970,22.3970,-49.0530,32.4400
0.0102,0.1640,0.1270,1.0000,-2.7020,21.3130,-48.9310,32.3900
0.0105,0.1590,0.1160,1.0350,-2.9470,19.5880,-49.7860,32.3400
0.0109,0.1490,0.0870,1.0870,1.9390,18.0920,-51.4200,32.4400
0.0112,0.1210,0.0850,1.0760,4.1980,20.9160,-51.9540,32.3400
0.0115,0.0730,0.0990,1.0490,4.2140,22.0460,-52.3970,32.3400
0.0118,0.0550,0.1090,0.9990,3.2670,18.5190,-52.0150,32.3900
0.0121,0.0600,0.1150,0.9650,-1.1300,11.9080,-50.6560,32.3400
0.0126,0.0970,0.1030,0.9990,-3.5570,6.9310,-49.2060,32.3900
0.0132,0.1900,0.1110,1.0580,-3.2820,11.1150,-49.5270,32.4400
0.0135,0.1980,0.1390,1.0860,-3.1760,16.7940,-49.9690,32.4800
0.0139,0.1770,0.1410,1.0860,-2.4890,22.7330,-50.3820,32.3400
0.0144,0.1340,0.1560,1.0530,-3.6180,26.2440,-49.5730,32.4400
0.0149,0.1130,0.1750,1.0340,-4.4890,22.9310,-50.4270,32.3900
0.0153,0.1170,0.1990,0.9870,-6.8850,18.6560,-50.7630,32.4400
0.0156,0.1020,0.2020,0.9370,-10.6560,17.1910,-49.1910,32.2900
0.0160,0.1210,0.1950,0.9130,-15.4500,13.0840,-46.1980,32.4400
0.0165,0.1850,0.1790,0.9950,-17.9390,12.6870,-44.3660,32.3900
0.0169,0.1770,0.1840,1.0370,-19.4960,19.9690,-42.6110,32.4400
0.0172,0.1310,0.2090,1.0970,-19.4960,20.7630,-39.9240,32.3900
0.0175,0.1090,0.1990,1.0860,-17.2370,29.5880,-36.3660,32.3900
0.0178,0.0680,0.1920,1.1110,-14.9920,18.6720,-35.2820,32.4400
0.0182,0.1270,0.1370,1.1880,-9.0840,13.8320,-33.0840,32.4800
0.0185,0.2110,0.1030,1.2660,-1.2670,12.8550,-33.6790,32.4400
0.0188,0.2840,0.1260,1.1870,2.5500,18.9620,-38.3360,32.4800
0.0191,0.2720,0.1820,1.0890,-1.2820,23.5880,-45.3740,32.3400
0.0196,0.2110,0.2400,1.0380,-7.5880,19.9240,-50.9770,32.4800
0.0203,0.1670,0.2400,1.0030,-14.2140,14.1220,-55.1150,32.3400
0.0208,0.1410,0.2120,1.0040,-21.1760,1.2820,-58.9920,32.4400
0.0211,0.1560,0.1500,1.0500,-24.8850,-9.3590,-60.9160,32.3900
0.0214,0.2070,0.0610,1.2050,-20.8700,-14.1370,-62.0920,32.4400
0.0218,0.2270,0.0300,1.2330,-13.7250,-1.2670,-60.9160,32.3900
0.0221,0.2210,0.0500,1.1650,-13.9850,9.6950,-56.9470,32.4400
0.0224,0.2740,0.1000,1.1010,-17.6340,19.1760,-56.0760,32.3900
0.0227,0.2500,0.1420,1.1450,-19.3280,15.3890,-58.6110,32.4400
0.0229,0.2060,0.1650,1.1420,-19.5110,16.0460,-61.1600,32.3900
0.0232,0.1420,0.1930,1.1040,-21.1300,11.7400,-63.1910,32.4400
0.0235,0.1090,0.1890,1.0790,-22.7180,3.6790,-64.0460,32.3400
0.0238,0.1570,0.1780,1.0610,-28.4730,7.3130,-61.9390,32.3900
0.0241,0.1040,0.1760,1.1500,-25.7400,-2.3050,-58.2290,32.3400
0.0244,0.2110,0.1600,1.1770,-26.3660,11.2670,-56.9160,32.3900
0.0247,0.1880,0.1230,1.2230,-29.6490,-2.4430,-56.0920,32.4400
0.0249,0.2500,0.1300,1.2200,-31.3280,-6.7180,-58.0310,32.3900
0.0252,0.3340,0.1100,1.2530,-28.4580,-7.5880,-65.2520,32.4400
0.0255,0.1210,0.1940,1.4090,-22.8240,-22.3970,-65.6180,32.4400
0.0258,0.4060,0.0750,1.0300,-13.6640,7.1760,-71.2980,32.3900
0.0261,0.2800,0.1170,1.0120,-30.8090,26.3820,-71.4050,32.4400
0.0263,0.2280,0.1040,1.1330,-35.2370,8.4120,-71.8930,32.3900
0.0266,0.2540,0.0810,1.2300,-33.4810,9.6490,-72.3970,32.4400
0.0269,0.2290,0.0720,1.2530,-32.3210,0.2600,-74.1680,32.3900
0.0272,0.1740,0.0700,1.2690,-29.2370,-0.0610,-74.2440,32.4400
0.0274,0.1260,0.0770,1.2500,-24.9920,-0.8700,-69.5730,32.3900
0.0277,0.1620,0.0960,1.1620,-24.8090,2.3210,-62.1980,32.2900
0.0280,0.2240,0.1210,1.1460,-29.3590,5.3590,-58.0610,32.3400
0.0283,0.2630,0.1010,1.2000,-30.4120,13.4810,-54.5800,32.4400
0.0285,0.2690,0.1060,1.2160,-30.9620,25.7560,-50.5340,32.4400
0.0288,0.2860,0.1100,1.1990,-33.1150,30.7630,-49.1760,32.2900
0.0290,0.2720,0.0970,1.2690,-30.4730,36.5950,-49.4960,32.4400
0.0295,0.2750,0.1130,1.3790,-22.8090,40.9470,-50.1070,32.3900
0.0297,0.2260,0.1000,1.3130,-2.9470,24.1370,-51.8630,32.2900
0.0300,0.1370,0.1190,1.1790,-3.2520,31.2980,-47.4810,32.4400
0.0302,0.2190,0.1010,1.0510,-11.8170,9.3590,-44.5650,32.4400
0.0305,0.2350,0.0850,1.1050,-20.7020,6.3970,-44.0460,32.4400
0.0307,0.2410,0.0430,1.1470,-21.6950,-2.8700,-46.3360,32.3900
0.0310,0.2480,0.0410,1.1530,-23.5730,-7.9240,-50.0000,32.4400
0.0312,0.2230,0.0530,1.2030,-24.7330,4.3820,-52.2440,32.2900
0.0314,0.1780,0.0420,1.1960,-22.7940,1.9240,-54.2750,32.3900
0.0317,0.1820,0.0350,1.1320,-26.2900,1.6950,-57.5880,32.4400
