Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0590,-0.1870,1.1830,5.2370,22.6410,-74.2750,34.8800
0.0004,0.0410,-0.1930,1.2130,5.0690,22.0000,-73.9080,34.8400
0.0008,0.0340,-0.1510,1.1910,6.2750,22.7020,-72.5800,34.8400
0.0013,0.0280,-0.0940,1.2030,5.4050,22.7480,-73.8170,34.8800
0.0017,0.0350,-0.0890,1.1930,4.4430,23.1910,-74.5040,34.8400
0.0021,0.0290,-0.1050,1.2030,4.2900,24.1530,-75.2060,34.8400
0.0025,0.0290,-0.1330,1.1860,5.4960,24.6410,-76.1980,34.8800
0.0029,0.0340,-0.1480,1.1780,8.0000,25.5880,-74.0150,34.9300
0.0033,0.0230,-0.1880,1.1610,7.1300,25.2980,-73.7560,34.8400
0.0037,0.0190,-0.1880,1.1600,5.5420,23.8470,-71.5270,34.7900
0.0041,0.0230,-0.1610,1.1740,4.5340,23.6950,-69.8170,34.8400
0.0045,0.0170,-0.1090,1.1630,1.9690,23.2370,-67.6180,34.8800
0.0052,0.0020,-0.1000,1.1660,2.8700,22.1070,-68.4580,34.8800
0.0055,0.0160,-0.0880,1.1520,3.4660,21.3440,-70.2600,34.8400
0.0059,0.0260,-0.0860,1.1480,3.4810,20.5950,-72.0760,34.8800
0.0063,0.0400,-0.0990,1.1680,2.4430,20.8400,-71.5730,34.8800
0.0066,0.0280,-0.1030,1.1450,3.4660,20.7330,-73.5880,34.8400
0.0070,0.0240,-0.1240,1.1490,3.1760,20.8400,-72.1220,34.7900
0.0074,0.0170,-0.1430,1.1360,2.3970,20.1980,-69.5110,34.7900
0.0077,0.0080,-0.1430,1.1320,0.5340,18.0150,-68.2290,34.8400
0.0081,0.0050,-0.1200,1.1360,0.5950,15.6030,-68.1530,34.7900
0.0084,0.0060,-0.0810,1.1530,1.8170,14.1830,-67.4660,34.7900
0.0087,0.0170,-0.0460,1.1630,0.5340,13.8780,-66.8700,34.8800
0.0090,0.0210,-0.0240,1.1540,-2.3050,14.4580,-66.4120,34.8800
0.0094,0.0300,-0.0470,1.1680,-3.4810,15.6490,-67.2820,34.8400
0.0099,0.0330,-0.0840,1.1650,-0.1370,17.1450,-69.6490,34.8400
0.0103,0.0250,-0.1220,1.1750,-2.1370,18.3360,-69.7860,34.7900
0.0107,0.0250,-0.1260,1.1660,-7.0840,19.6180,-63.8170,34.8400
0.0111,-0.0020,-0.1210,1.1490,-6.9920,20.3360,-60.7630,34.8800
0.0115,-0.0080,-0.1310,1.1500,-5.3280,19.0690,-59.8470,34.8800
0.0119,0.0100,-0.1320,1.1670,-2.1980,19.7860,-58.1370,34.8400
0.0123,0.0230,-0.1100,1.1610,-3.2370,20.8240,-55.1300,34.7400
0.0128,0.0200,-0.1040,1.1570,-6.9160,22.5500,-53.1910,34.7900
0.0137,0.0060,-0.0890,1.1390,-7.6640,21.7860,-55.0690,34.8400
0.0140,-0.0100,-0.0770,1.1450,-5.0690,21.8930,-56.3970,34.7900
0.0143,-0.0070,-0.0910,1.1480,-5.8020,20.3820,-57.0530,34.8800
0.0147,-0.0040,-0.0990,1.1430,-5.0380,19.7710,-58.4890,34.7400
0.0151,0.0090,-0.1190,1.1550,-2.8090,19.0230,-61.0990,34.7900
0.0154,0.0230,-0.1150,1.1660,-0.3970,21.0230,-61.9080,34.7900
0.0157,0.0280,-0.1300,1.1850,-3.4960,22.7180,-60.5340,34.8400
0.0160,0.0180,-0.0990,1.1890,-4.8550,26.3660,-55.4500,34.8800
0.0164,-0.0020,-0.0910,1.1530,-7.8470,27.5730,-51.8470,34.8800
0.0167,-0.0110,-0.0880,1.1660,-8.3360,27.3890,-51.5880,34.8400
0.0170,-0.0310,-0.1050,1.1530,-6.5190,25.6490,-53.2210,34.9800
0.0173,-0.0370,-0.1150,1.1450,-1.8020,22.5800,-55.4350,34.7900
0.0177,-0.0450,-0.1270,1.1310,-0.4120,19.8020,-59.0230,34.8400
0.0181,-0.0490,-0.1210,1.1270,0.7630,17.0080,-61.6180,34.8800
0.0184,-0.0160,-0.1340,1.1680,3.7100,16.5190,-59.9690,34.9300
0.0187,0.0120,-0.1490,1.1720,-2.3050,17.5270,-55.6340,34.8400
0.0190,0.0070,-0.1240,1.1830,-6.0310,18.7330,-52.3660,34.7900
0.0193,-0.0000,-0.1200,1.1690,-5.3440,18.6260,-51.9240,34.9300
0.0196,-0.0170,-0.0990,1.1690,-6.6720,18.6720,-49.6490,34.8400
0.0199,-0.0220,-0.1040,1.1530,-3.0230,17.7860,-49.2210,34.7900
0.0202,-0.0010,-0.1040,1.1710,-5.2370,16.4890,-45.4350,34.9300
0.0205,-0.0010,-0.1090,1.1710,-4.4120,17.3590,-47.5420,34.9300
0.0208,0.0150,-0.1040,1.1790,-2.3360,17.5420,-51.8170,34.8800
0.0210,0.0170,-0.1150,1.1860,-1.8780,18.7020,-55.4660,34.8400
0.0216,0.0180,-0.1220,1.1810,-3.6640,20.7630,-55.1910,34.8400
0.0219,0.0080,-0.1140,1.2010,-6.6720,21.5110,-53.1910,34.9800
0.0222,-0.0140,-0.1140,1.1970,-5.9390,22.0150,-51.0380,34.8400
0.0225,-0.0210,-0.1300,1.1870,-4.7940,21.7250,-50.9920,34.7900
0.0228,-0.0010,-0.1620,1.2170,-3.0380,21.4500,-52.5040,34.8800
0.0230,0.0100,-0.1740,1.2260,0.1370,23.4200,-52.7630,34.7400
0.0233,-0.0020,-0.1950,1.2170,-0.0310,25.0230,-51.0990,34.8800
0.0236,-0.0190,-0.2010,1.1990,-1.2820,25.0840,-49.7400,34.9800
0.0239,-0.0100,-0.1970,1.2160,0.4270,25.8020,-47.8470,34.8400
0.0242,0.0040,-0.1780,1.1950,-0.8550,26.6260,-43.0530,34.7900
0.0245,-0.0000,-0.1540,1.1890,-1.2820,27.1910,-41.6950,34.8400
0.0247,-0.0100,-0.1120,1.1630,2.3970,27.2370,-43.5110,34.8400
0.0250,-0.0050,-0.0910,1.1490,1.8170,27.5270,-44.5500,34.8800
0.0253,0.0030,-0.0920,1.1410,-0.0760,26.5340,-44.9160,34.9300
0.0256,-0.0100,-0.0770,1.1300,-1.1150,27.4660,-46.9010,34.8800
0.0258,0.0010,-0.0670,1.1340,-3.1910,27.6180,-45.9240,34.8800
0.0261,-0.0050,-0.0760,1.1220,-4.3660,28.6720,-45.5110,34.8400
0.0263,0.0110,-0.1040,1.1450,-4.6260,29.2370,-45.1760,34.8400
0.0266,0.0250,-0.1190,1.1540,-7.8780,30.5040,-43.1760,34.7900
0.0268,0.0210,-0.1030,1.1490,-11.5730,31.3890,-41.1910,34.8400
0.0271,0.0020,-0.1000,1.1370,-9.9850,30.5190,-41.0990,34.8800
0.0274,0.0030,-0.1040,1.1500,-7.8170,29.5730,-42.7180,34.8800
0.0276,0.0210,-0.0910,1.1770,-9.6790,29.9080,-41.6950,34.7400
0.0279,0.0060,-0.1060,1.1850,-9.2370,29.9390,-41.1300,34.8800
0.0281,0.0110,-0.1280,1.1720,-9.4500,30.5950,-40.8090,34.8800
0.0284,0.0120,-0.1490,1.1750,-11.4810,30.6870,-38.6410,34.8400
0.0286,0.0020,-0.1640,1.1860,-9.8780,30.7940,-38.5040,34.8800
0.0289,-0.0020,-0.1530,1.1790,-9.8320,31.9850,-35.9540,34.8400
0.0291,-0.0240,-0.1800,1.1640,-9.7860,31.8470,-33.7250,34.9300
0.0294,-0.0230,-0.1810,1.1740,-5.8930,30.2900,-36.2600,34.8800
0.0299,-0.0270,-0.1610,1.1560,-9.1450,29.6340,-32.4580,34.8400
0.0301,-0.0320,-0.1350,1.1440,-5.6790,26.6870,-33.5420,34.8400
0.0304,-0.0290,-0.1490,1.1580,-2.3050,24.0000,-34.6560,34.7900
0.0306,-0.0220,-0.1560,1.1600,-3.7250,20.5500,-34.0460,34.9300
0.0309,0.0100,-0.1500,1.1820,-3.7250,19.5570,-38.1980,34.7400
0.0311,0.0200,-0.1600,1.2070,-0.9310,19.9240,-40.3660,34.8800
0.0314,0.0120,-0.1730,1.1780,-1.7860,20.3820,-38.7630,34.7400
0.0316,-0.0010,-0.1710,1.1800,-3.8170,19.2670,-37.2820,34.8800
0.0318,0.0070,-0.1530,1.1870,-3.4350,18.6260,-35.7710,34.8800
0.0320,0.0260,-0.1560,1.1840,-2.9470,18.5040,-36.5340,34.7400
0.0323,0.0310,-0.1410,1.1910,-1.7860,19.6790,-38.0460,34.8800
0.0325,0.0380,-0.1430,1.1780,-2.5800,20.7630,-37.7100,34.7900
0.0327,0.0210,-0.1410,1.1700,-2.1830,20.6110,-37.5880,34.8400
0.0329,0.0180,-0.1390,1.1720,-1.9240,19.0380,-37.8930,34.8800
0.0332,0.0280,-0.1270,1.1840,-0.8850,16.9010,-38.3510,34.8800
0.0334,0.0440,-0.1250,1.2050,2.8850,17.5730,-41.1300,34.7900
0.0336,0.0520,-0.1210,1.1980,2.6720,18.3820,-41.2520,34.8800
0.0338,0.0480,-0.1280,1.1870,2.8850,19.6950,-45.4660,34.9300
0.0341,0.0470,-0.1200,1.2000,3.2210,20.3820,-47.2370,34.8400
0.0343,0.0390,-0.1390,1.1810,3.6180,20.9310,-47.7100,34.8800
0.0345,0.0450,-0.1510,1.1780,1.9540,21.0990,-46.5500,34.8400
0.0347,0.0340,-0.1480,1.1880,2.0460,21.6640,-46.4580,34.7900
0.0349,0.0440,-0.1470,1.1930,-0.1680,22.3210,-43.5270,34.7900
0.0352,0.0240,-0.1270,1.1880,-2.2290,23.3130,-42.2600,34.8400
0.0354,0.0030,-0.1230,1.1670,0.2900,23.3590,-44.6260,34.8400
0.0356,-0.0080,-0.1340,1.1640,1.0530,22.2140,-45.6640,34.8800
0.0358,-0.0130,-0.1350,1.1650,0.8090,21.3130,-46.3360,34.9300
0.0360,-0.0100,-0.1530,1.1640,-0.2900,21.1300,-47.4960,34.7900
0.0363,-0.0150,-0.1470,1.1700,0.3510,20.9010,-48.4580,34.8800
0.0365,-0.0330,-0.1350,1.1680,-0.1980,21.2670,-46.6410,34.9300
0.0367,-0.0440,-0.1380,1.1460,-0.7330,19.9690,-46.7940,34.7900
0.0369,-0.0410,-0.1340,1.1460,1.3740,18.1070,-46.9920,34.8800
0.0372,-0.0350,-0.1480,1.1480,2.6560,16.2750,-46.8550,34.8400
0.0374,-0.0130,-0.1710,1.1610,3.9690,15.5110,-47.0840,34.9800
0.0376,0.0230,-0.1650,1.1770,1.2520,16.3820,-44.3050,34.8800
0.0379,0.0200,-0.1200,1.1730,1.3890,18.0460,-44.1980,34.9300
0.0382,0.0140,-0.1060,1.1570,-0.6870,18.4890,-43.9540,34.7900
0.0383,0.0060,-0.1090,1.1650,-1.0080,18.0760,-45.4200,34.8400
0.0386,0.0080,-0.1100,1.1620,0.2750,17.7400,-46.9010,34.8400
0.0388,0.0020,-0.1110,1.1710,-1.2520,17.3590,-44.4890,34.8800
0.0390,0.0090,-0.1280,1.1600,-1.8470,17.8470,-43.8470,34.9300
0.0392,0.0100,-0.1280,1.1650,-1.9080,17.7860,-43.5270,34.8400
0.0394,-0.0020,-0.1130,1.1680,-0.1830,17.2820,-43.3440,34.8800
0.0396,0.0110,-0.1000,1.1620,1.0530,16.4890,-43.6180,34.7400
0.0398,0.0270,-0.0970,1.1830,-0.4580,16.6110,-43.7860,34.7400
0.0400,0.0440,-0.0720,1.1800,-3.4660,18.3050,-42.3820,34.7900
0.0402,0.0410,-0.0740,1.1830,-4.5040,20.1070,-42.1980,34.8400
0.0404,0.0420,-0.1090,1.1980,-5.4960,22.1980,-41.6640,34.8800
0.0406,0.0360,-0.1170,1.1790,-5.5270,23.8630,-41.7100,34.8800
0.0408,0.0290,-0.1130,1.1780,-2.3660,24.5650,-44.0610,34.8400
0.0410,0.0140,-0.1300,1.1780,-0.7480,24.6110,-46.7480,34.8800
0.0412,0.0110,-0.1660,1.1670,1.2210,24.0310,-47.4810,34.8800
0.0414,0.0050,-0.1740,1.1640,-1.4810,23.5420,-45.7860,34.8800
0.0416,0.0070,-0.1560,1.1610,-2.4270,22.9010,-43.6030,34.8800
0.0418,0.0140,-0.1430,1.1360,-2.6110,22.2290,-44.6720,34.7400
0.0420,0.0280,-0.1080,1.1540,-1.2820,21.1300,-46.6870,34.8400
0.0422,0.0230,-0.0980,1.1340,-0.0610,19.3590,-48.3360,34.7900
