Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0440,-0.1960,1.1820,3.3890,19.0840,-67.8170,34.8800
0.0004,0.0510,-0.2070,1.1680,8.3210,15.3130,-70.3820,34.9300
0.0008,0.0560,-0.1990,1.1810,19.5880,12.6110,-73.1300,34.9300
0.0013,0.0670,-0.1980,1.1670,7.7100,10.1220,-73.4200,34.9800
0.0018,0.0810,-0.1720,1.1940,6.0920,9.8170,-69.9540,34.9300
0.0022,0.0810,-0.1160,1.2030,7.8470,11.9540,-69.4660,34.9800
0.0026,0.0980,-0.0960,1.2190,6.6870,14.1370,-67.6640,34.8800
0.0030,0.1160,-0.0900,1.2150,-0.8850,17.3590,-63.9690,34.8400
0.0035,0.0980,-0.1160,1.2090,-1.2210,19.9390,-62.9310,35.0200
0.0039,0.0890,-0.1390,1.1910,-1.5730,21.9080,-62.8090,34.9800
0.0045,0.0590,-0.1560,1.1660,-1.6180,21.2820,-63.6180,34.9300
0.0050,0.0210,-0.1730,1.1400,1.5110,17.3890,-65.9080,34.9800
0.0054,0.0230,-0.1690,1.1130,0.9160,15.2370,-65.0690,34.8800
0.0058,0.0170,-0.1670,1.1340,-0.0150,13.4200,-63.7560,34.9300
0.0062,0.0390,-0.1480,1.1230,0.7630,12.7940,-63.5270,34.9800
0.0066,0.0510,-0.1200,1.1220,2.0310,12.6410,-62.6260,34.8800
0.0070,0.0580,-0.1110,1.1170,0.6720,10.9160,-60.8400,34.9300
0.0074,0.0740,-0.1110,1.1120,1.5270,9.6030,-61.5270,34.9800
0.0077,0.0810,-0.1010,1.1050,3.8780,8.2900,-61.5730,34.8800
0.0081,0.0990,-0.1050,1.1120,4.4890,6.9470,-61.7560,34.9300
0.0084,0.1260,-0.0980,1.1340,3.0230,7.5880,-60.2140,34.8800
0.0089,0.1410,-0.0710,1.1580,0.4730,9.5420,-58.7940,34.9800
0.0092,0.1580,-0.0570,1.1760,-3.1150,12.6260,-57.5570,34.9300
0.0101,0.1480,-0.0600,1.1670,-5.0690,15.2670,-58.8700,34.9800
0.0105,0.1300,-0.0750,1.1660,-2.2290,16.6410,-61.0230,34.9800
0.0109,0.1140,-0.1150,1.1560,-1.1150,16.9010,-61.4050,34.9300
0.0113,0.1030,-0.1260,1.1500,-1.0230,16.7330,-61.4200,34.8800
0.0116,0.1140,-0.1350,1.1650,-1.3440,16.7940,-60.1980,34.9300
0.0120,0.1260,-0.1540,1.1730,0.7480,18.1370,-57.4500,34.9300
0.0123,0.1190,-0.1670,1.1760,1.2670,20.0920,-54.7940,34.8800
0.0128,0.1120,-0.1250,1.1750,2.3050,20.9160,-51.6340,34.9300
0.0131,0.1250,-0.0920,1.1770,1.0690,23.3440,-48.6720,34.9300
0.0135,0.1310,-0.0690,1.1630,-0.9310,24.7940,-48.3970,34.8800
0.0139,0.1330,-0.0420,1.1740,0.1530,25.6030,-49.9540,34.9300
0.0143,0.1370,-0.0380,1.1660,2.5950,28.2900,-49.4660,34.9300
0.0147,0.1390,-0.0320,1.1670,-4.1220,29.3130,-47.4050,34.9800
0.0156,0.1380,0.0120,1.1800,-2.1680,34.0610,-45.8470,35.0200
0.0160,0.1460,0.0020,1.1630,-7.3740,35.1600,-47.7400,34.9800
0.0164,0.1310,-0.0290,1.2030,-15.7250,38.1220,-48.8850,34.8800
0.0167,0.1010,-0.0670,1.1930,-13.8170,41.0380,-48.2290,34.9300
0.0171,0.0750,-0.1210,1.1920,-15.6950,42.7330,-47.4810,34.9800
0.0174,0.0310,-0.1510,1.1730,-13.8470,41.4350,-47.0080,35.0700
0.0179,-0.0050,-0.1910,1.1710,-10.0920,38.1370,-45.3890,35.0200
0.0183,-0.0010,-0.2190,1.1690,-10.3050,34.3360,-43.1760,34.9800
0.0186,0.0100,-0.2210,1.1810,-9.3440,30.7480,-41.7860,34.8800
0.0189,0.0220,-0.2030,1.1810,-4.7940,28.5340,-40.8700,34.9300
0.0193,0.0230,-0.1670,1.1500,-1.9240,26.4730,-41.2520,34.9800
0.0196,0.0320,-0.1430,1.1490,-3.5110,23.9240,-42.2290,35.0200
0.0201,0.0390,-0.1390,1.1540,-2.6720,21.8930,-41.4050,34.9800
0.0206,0.0380,-0.1510,1.1400,0.9010,19.9240,-42.2290,34.9800
0.0209,0.0620,-0.1530,1.1510,-1.1910,18.0760,-40.6110,34.9300
0.0212,0.0770,-0.1350,1.1600,-1.1910,17.7710,-41.3740,34.9300
0.0216,0.1000,-0.1280,1.1830,-1.3590,17.8630,-41.1760,34.8800
0.0219,0.1070,-0.1600,1.1910,-1.5270,18.8240,-39.3280,34.9300
0.0222,0.1110,-0.1640,1.1980,-3.3590,21.0990,-39.0690,34.9800
0.0225,0.0970,-0.1320,1.1630,-3.4960,21.3890,-37.9540,34.8800
0.0228,0.0820,-0.1250,1.1580,-2.1830,20.0150,-36.3210,35.0200
0.0231,0.0860,-0.1220,1.1470,-0.1980,17.8470,-37.3440,34.8800
0.0233,0.1140,-0.1310,1.1640,2.2140,16.1220,-36.2900,34.8800
0.0236,0.1260,-0.1400,1.1770,2.5500,16.9920,-38.5950,34.8400
0.0239,0.1330,-0.1250,1.1950,-0.2290,19.4050,-35.8470,34.8800
0.0242,0.1260,-0.1030,1.1800,-4.1530,21.3740,-33.8020,34.8800
0.0244,0.1110,-0.1250,1.1840,-3.7560,20.5340,-35.3740,35.0200
0.0247,0.1050,-0.1220,1.1670,-0.6260,19.6950,-38.6110,34.8800
0.0250,0.1260,-0.1330,1.1940,1.4200,18.7630,-37.7710,34.9300
0.0253,0.1450,-0.1340,1.1950,0.0150,19.7560,-36.1530,34.9300
0.0262,0.1480,-0.1230,1.2140,-0.3050,21.8320,-35.0990,34.8800
0.0265,0.1500,-0.1040,1.1930,-1.4050,21.7250,-35.4810,34.9300
0.0267,0.1470,-0.1140,1.1900,-1.4350,22.4730,-37.4200,35.0200
0.0270,0.1360,-0.1100,1.1840,0.2600,22.7180,-38.0920,34.8800
0.0273,0.1280,-0.1180,1.1840,-1.1150,23.0840,-36.1070,35.0200
0.0275,0.1200,-0.0980,1.1530,-1.9080,22.0150,-35.2820,35.0200
0.0278,0.1310,-0.0980,1.1630,-1.6490,20.1220,-35.5730,34.9800
0.0281,0.1380,-0.0870,1.1630,-0.5950,20.2750,-37.4350,34.9300
0.0284,0.1570,-0.0950,1.1700,0.3970,21.0380,-37.2980,34.9800
0.0286,0.1590,-0.0810,1.1690,-1.2980,21.8630,-37.4200,34.8800
0.0289,0.1650,-0.0850,1.1680,-2.2750,22.5190,-37.6030,34.9300
0.0291,0.1550,-0.1040,1.1750,-3.3130,24.1680,-39.7400,34.9800
0.0294,0.1470,-0.1040,1.1700,-2.7020,24.6560,-40.9770,34.9800
0.0297,0.1390,-0.1090,1.1800,-0.9470,24.7020,-42.2750,35.0200
0.0300,0.1270,-0.1430,1.1640,1.8170,23.9850,-43.4050,34.9800
0.0303,0.1320,-0.1430,1.1860,4.4580,25.5730,-39.2670,34.9800
0.0306,0.1330,-0.1510,1.1770,-5.7100,26.2900,-30.4890,35.0200
0.0308,0.1290,-0.1300,1.1830,-7.0840,27.8780,-27.0990,34.8800
0.0311,0.0940,-0.0760,1.1620,-2.7330,30.0920,-24.6870,34.9800
0.0313,0.1080,-0.0990,1.1600,-5.1450,27.8470,-31.4810,34.9800
0.0316,0.1010,-0.0870,1.1580,-6.7180,27.1150,-34.8550,34.8800
0.0318,0.0960,-0.1160,1.1790,-1.0990,28.9310,-34.1370,34.9300
0.0321,0.1120,-0.1530,1.1780,-8.3970,29.6340,-31.7860,34.9300
