Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0180,-0.0280,1.1910,-5.0990,25.5420,-67.8020,34.8800
0.0004,0.0130,-0.0590,1.1770,-9.1450,28.3820,-65.3440,34.9300
0.0009,-0.0020,-0.1190,1.1710,-7.9540,29.1760,-67.4200,34.8800
0.0014,-0.0090,-0.1530,1.1830,-5.9390,30.0760,-70.9160,34.8800
0.0017,-0.0110,-0.1900,1.1740,-2.1830,30.8240,-72.1980,34.9300
0.0020,-0.0340,-0.2250,1.1700,0.0460,30.1530,-74.0150,34.8800
0.0024,-0.0480,-0.2200,1.1560,2.1830,28.6870,-72.5950,34.9800
0.0027,-0.0330,-0.2080,1.1560,1.7560,27.6490,-69.8780,34.8400
0.0030,-0.0390,-0.2050,1.1420,2.5340,26.5800,-67.7710,34.8800
0.0034,-0.0370,-0.1900,1.1270,2.4270,24.0610,-66.6560,34.8800
0.0038,-0.0270,-0.1970,1.1310,3.0990,22.0310,-65.4660,34.9300
0.0042,-0.0330,-0.1810,1.1300,4.4430,21.3280,-66.1530,34.8800
0.0047,-0.0030,-0.1470,1.1350,6.3210,20.7940,-65.4660,34.8400
0.0051,0.0050,-0.1520,1.1360,5.5570,21.0990,-65.7860,34.9300
0.0055,0.0050,-0.1270,1.1490,2.3050,20.2440,-65.3740,34.8800
0.0060,0.0100,-0.1180,1.1550,3.2370,20.4890,-64.4730,34.9300
0.0064,0.0090,-0.1020,1.1450,1.5570,20.5800,-63.0380,34.8400
0.0068,0.0180,-0.1110,1.1500,1.1760,21.0380,-62.9310,34.8800
0.0071,0.0020,-0.1230,1.1220,0.2750,20.2290,-65.5730,34.8400
0.0075,0.0060,-0.1520,1.1400,0.7020,18.1220,-67.1760,34.8400
0.0078,0.0210,-0.1860,1.1420,1.0080,16.9770,-66.3660,34.8800
0.0082,0.0260,-0.2010,1.1690,3.0530,16.5190,-65.7860,34.8400
0.0086,0.0360,-0.1760,1.1710,4.7940,17.2210,-62.4430,34.8800
0.0089,0.0280,-0.1640,1.1760,5.8930,16.1070,-61.3130,34.8800
0.0092,0.0360,-0.1190,1.1770,2.3510,14.7330,-58.8400,34.8400
0.0096,0.0390,-0.0860,1.1740,2.0150,14.2290,-60.1070,34.8800
0.0101,0.0650,-0.0800,1.1790,1.1760,12.8850,-62.7020,34.7900
0.0105,0.0780,-0.1170,1.1870,2.5650,13.4350,-66.3660,34.8400
0.0108,0.0850,-0.1380,1.1990,1.5420,14.2750,-66.4580,34.8800
0.0112,0.0690,-0.1660,1.1800,2.2440,15.0380,-64.5800,34.8800
0.0116,0.0520,-0.1600,1.1620,2.2440,14.0610,-64.6870,34.8800
0.0119,0.0570,-0.1760,1.1820,0.4270,11.6180,-61.8170,34.8800
0.0122,0.0560,-0.1380,1.2110,-0.8400,11.2370,-59.3740,34.9300
0.0126,0.0720,-0.0950,1.2080,-0.5190,11.3890,-56.5040,34.8400
0.0130,0.0880,-0.0740,1.2260,-3.2520,13.8320,-52.9310,34.8800
0.0134,0.0820,-0.0650,1.2210,-2.4430,16.4730,-54.3820,34.8400
0.0138,0.0850,-0.0710,1.2100,0.6410,18.3050,-57.3280,34.8800
0.0142,0.0750,-0.1050,1.1880,0.9770,18.8240,-64.1370,34.7900
0.0146,0.0480,-0.1290,1.1800,3.3280,17.8630,-69.8320,34.8400
0.0150,0.0270,-0.1380,1.1740,3.8630,15.8630,-71.8780,34.9300
0.0153,0.0300,-0.1430,1.1750,2.9310,15.3590,-72.0000,34.8800
0.0157,0.0350,-0.1360,1.1840,0.9470,14.8400,-70.7330,34.9300
0.0161,0.0330,-0.1210,1.1820,0.1370,15.2210,-69.3440,34.8800
0.0165,0.0310,-0.1230,1.2040,6.7480,15.7860,-68.3050,34.7900
0.0168,0.0520,-0.1160,1.1680,3.0690,14.4730,-69.6490,34.9300
0.0171,0.0580,-0.1130,1.1570,1.2520,13.6490,-68.6260,34.8400
0.0177,0.0520,-0.1320,1.1470,5.4500,13.9850,-66.3510,34.8800
0.0184,0.0530,-0.1320,1.1260,-0.5040,12.3660,-62.9010,34.8400
0.0189,0.0520,-0.1360,1.1350,-4.3050,11.4660,-60.3210,34.8800
0.0192,0.0680,-0.0740,1.1350,-2.0150,11.3130,-58.9920,34.8800
0.0195,0.0950,-0.0310,1.1590,-6.3660,10.7630,-61.2370,34.8400
0.0198,0.0980,0.0090,1.1700,-6.5800,13.4200,-64.1370,34.9800
0.0202,0.1030,0.0270,1.1810,-5.0530,16.0000,-68.1830,34.8800
0.0205,0.1120,0.0240,1.1930,-7.3280,20.4430,-71.8630,34.8400
0.0208,0.0720,-0.0050,1.1670,-6.4730,23.6340,-74.2290,34.9800
0.0211,0.0270,-0.0980,1.1480,-5.0840,26.0000,-75.4050,34.8800
0.0215,-0.0170,-0.1580,1.1300,-10.2290,25.4500,-70.8240,34.9300
0.0218,-0.0600,-0.2010,1.1180,-12.3210,23.6030,-66.8850,34.8800
0.0221,-0.0760,-0.1880,1.1170,-14.7180,19.9540,-64.3050,34.9300
0.0225,-0.0630,-0.1390,1.1390,-15.1150,17.2820,-64.6720,34.9300
0.0228,-0.0400,-0.1110,1.1430,-10.7630,15.2820,-68.6720,34.8800
0.0231,-0.0110,-0.1450,1.1790,-6.6870,15.2520,-75.4050,34.8400
0.0234,0.0010,-0.1440,1.2190,-6.5040,17.9540,-77.1600,34.8400
0.0236,-0.0050,-0.1690,1.2030,-5.1600,21.1600,-73.9240,34.8800
0.0239,-0.0290,-0.1810,1.1930,-5.6180,22.6110,-70.7180,34.8400
0.0242,-0.0540,-0.1780,1.1620,-5.5880,22.8850,-64.8400,34.9300
0.0245,-0.0610,-0.1780,1.1520,-2.9770,21.1450,-60.7180,34.8800
0.0248,-0.0390,-0.1710,1.1410,-3.6790,19.9390,-58.7180,34.9300
0.0251,-0.0490,-0.1390,1.1330,-5.0990,18.5340,-56.2600,34.8400
0.0254,-0.0510,-0.1400,1.1460,-6.1070,16.9470,-58.2900,34.9800
0.0256,-0.0430,-0.1000,1.1540,-6.1370,15.9690,-59.3280,34.9300
0.0260,-0.0280,-0.1200,1.1730,-6.0310,16.2750,-60.6870,34.8800
0.0264,-0.0220,-0.1430,1.1860,-5.8170,17.8630,-61.4810,34.8800
0.0270,-0.0140,-0.1640,1.1810,-2.5650,19.7560,-60.2750,34.7400
0.0273,-0.0110,-0.1810,1.1850,-5.2980,20.9310,-56.2750,34.8800
0.0276,-0.0210,-0.1900,1.1670,-5.2210,21.9390,-52.4730,34.8800
0.0279,-0.0290,-0.1980,1.1430,-5.8470,21.6340,-50.2440,34.9300
0.0281,-0.0050,-0.1950,1.1580,-5.0990,21.1150,-49.1300,34.8800
0.0284,0.0080,-0.2020,1.1490,-3.1150,21.0080,-49.1450,34.8800
0.0287,0.0170,-0.1960,1.1580,-2.0920,20.9920,-48.8090,34.7900
0.0289,0.0260,-0.1770,1.1520,-2.7020,21.4660,-48.7330,34.7900
0.0292,0.0220,-0.1560,1.1550,-4.2900,21.2520,-48.0000,34.8400
0.0294,0.0220,-0.1360,1.1600,-3.6030,21.6950,-47.4660,34.8400
0.0297,0.0400,-0.1390,1.1610,-1.8470,22.0000,-48.3050,34.8800
