Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.1300,-0.1430,1.1640,-3.9850,27.7250,-57.0990,34.8400
0.0005,0.1110,-0.1550,1.1520,-3.1300,26.4430,-56.1220,34.8800
0.0010,0.1220,-0.1440,1.1330,1.9850,27.5730,-57.1150,34.9300
0.0015,0.1520,-0.1640,1.1420,1.3440,28.0310,-58.4580,34.8400
0.0019,0.1300,-0.1520,1.1690,-2.3210,28.7330,-55.7250,34.8800
0.0023,0.1350,-0.1500,1.2090,1.8320,31.0840,-56.4270,34.8400
0.0028,0.1200,-0.1320,1.1920,-6.1830,31.2820,-57.1760,34.8400
0.0033,0.1060,-0.1310,1.2050,-4.9920,32.0610,-58.1830,34.8800
0.0037,0.0800,-0.1350,1.2020,-1.0380,34.1530,-59.6180,34.8400
0.0041,0.0750,-0.1350,1.2000,-1.1760,30.8700,-59.7100,34.7900
0.0044,0.0760,-0.1470,1.1800,-2.3360,29.4660,-62.1370,34.8800
0.0047,0.0870,-0.1810,1.2080,-7.8930,30.8240,-57.6180,34.7400
0.0051,0.0990,-0.1570,1.2180,-7.2210,33.7560,-49.8630,34.8800
0.0054,0.0730,-0.1870,1.2080,-2.4890,29.4350,-53.6490,34.8800
0.0058,0.0840,-0.1780,1.2020,4.0460,28.9470,-52.9620,34.8400
0.0062,0.0830,-0.1460,1.1940,6.9770,26.9310,-54.6110,34.8800
0.0066,0.0580,-0.1190,1.1870,8.1370,26.7790,-57.9240,34.8800
0.0070,0.0700,-0.1310,1.1940,12.8550,28.9310,-61.8320,34.8400
0.0075,0.0490,-0.1500,1.1720,6.7940,28.6870,-64.9010,34.7900
0.0078,0.0270,-0.1460,1.1670,7.7250,30.5650,-60.7180,34.8800
0.0082,0.0230,-0.1560,1.1570,7.9540,29.3740,-57.4350,34.8800
0.0088,0.0200,-0.1430,1.1660,6.0610,27.2980,-57.3440,34.8800
0.0093,0.0450,-0.1240,1.1680,5.6950,26.1530,-60.1530,34.9300
0.0102,0.0480,-0.0710,1.1820,20.7790,26.9470,-59.4960,34.9300
0.0105,0.0550,-0.1110,1.1740,12.7790,24.5500,-54.5800,34.8800
0.0109,0.0650,-0.1380,1.1520,4.1980,24.5950,-58.5650,34.9300
0.0119,0.0580,-0.0930,1.1710,8.0760,23.7710,-61.2980,34.8800
0.0122,0.0560,-0.1080,1.1540,9.9390,21.8930,-65.6950,34.8800
0.0125,0.0660,-0.1110,1.1680,8.9470,21.0380,-70.9310,34.8400
0.0129,0.0540,-0.0950,1.1870,6.8700,22.7480,-70.3820,34.8800
0.0132,0.0440,-0.0850,1.1820,8.5800,23.2520,-69.5570,34.8800
0.0137,0.0370,-0.0810,1.1880,-0.4890,23.0530,-67.4050,34.9300
0.0141,0.0380,-0.0440,1.2200,-0.3050,25.3280,-64.1980,34.8800
0.0145,0.0360,-0.0560,1.2070,-3.1910,26.8700,-62.0150,34.8800
0.0149,0.0230,-0.0710,1.1880,-4.1070,28.9010,-64.7180,35.0200
0.0153,0.0080,-0.1490,1.1720,-4.8240,29.9080,-68.2440,34.9800
0.0157,0.0050,-0.1390,1.2030,2.7480,29.5570,-70.1070,34.7900
0.0160,0.0030,-0.1500,1.1680,3.4660,30.5190,-68.1530,34.8400
0.0164,-0.0190,-0.1710,1.1650,0.5950,28.2900,-67.8470,34.8800
0.0171,-0.0300,-0.1450,1.1270,3.4660,25.8020,-66.7480,34.8400
0.0176,-0.0360,-0.1500,1.1280,11.6640,27.1600,-63.5110,34.8400
0.0181,-0.0410,-0.1310,1.1450,7.2370,23.9080,-61.8470,34.8800
0.0185,-0.0230,-0.1320,1.1690,2.1980,23.2670,-61.7710,34.8400
0.0234,0.0010,-0.0810,1.1730,1.6790,22.6260,-59.3590,34.8800
0.0239,-0.0080,-0.0670,1.1460,-0.2290,22.6870,-58.6260,34.8800
0.0243,-0.0150,-0.0810,1.1170,0.4430,20.9310,-63.4050,34.8400
0.0247,0.0080,-0.1230,1.1740,-3.1450,18.0760,-63.6950,34.7900
0.0253,0.0150,-0.0950,1.1670,-0.1070,17.6490,-63.6490,34.7900
0.0256,0.0110,-0.0700,1.1620,-0.0310,19.8170,-66.0000,34.8400
0.0259,0.0150,-0.0300,1.1680,-7.0840,21.1910,-66.9470,34.8800
0.0261,-0.0130,-0.0610,1.1570,-0.9920,23.6180,-72.0000,34.8800
0.0263,-0.0160,-0.0950,1.1710,-0.8700,26.2600,-71.5570,34.8800
0.0274,-0.0420,-0.1310,1.1450,-10.3360,26.7180,-67.0380,34.8800
0.0276,-0.0540,-0.1390,1.1590,-13.0990,22.6410,-58.3820,34.7400
0.0278,-0.0790,-0.1130,1.1270,-7.3590,19.1760,-52.2290,34.9300
0.0284,-0.0510,-0.1620,1.1150,-9.9390,13.1450,-56.3820,34.7900
0.0286,-0.0270,-0.1140,1.1080,-13.8930,3.9540,-69.2980,34.8400
0.0288,-0.0090,-0.0780,1.1240,-12.4120,-3.2670,-79.5420,34.8800
