Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0920,-0.1440,1.1940,1.8630,26.7020,-76.1370,34.8400
0.0004,0.0640,-0.1720,1.1830,0.8400,26.7180,-76.0460,34.7900
0.0007,0.0540,-0.1190,1.1960,-2.4120,27.3590,-73.1300,34.8800
0.0010,0.0520,-0.1130,1.1690,-3.4200,29.6340,-71.4200,34.9300
0.0013,0.0620,-0.0870,1.2060,-7.6490,30.5040,-69.4960,34.7900
0.0017,0.0440,-0.1080,1.1940,-5.4200,30.6870,-69.0080,34.7900
0.0020,0.0340,-0.1290,1.1730,-4.4580,30.2750,-69.3130,34.8400
0.0023,0.0040,-0.1470,1.1580,-3.7400,28.1370,-69.9390,34.8800
0.0026,-0.0130,-0.1490,1.1350,-2.7330,25.2210,-70.7180,34.9300
0.0029,-0.0130,-0.1420,1.1680,0.5650,22.4270,-71.8470,34.8400
0.0033,0.0030,-0.1480,1.1700,2.5500,20.5650,-70.5650,34.7900
0.0037,0.0330,-0.1230,1.2010,0.4430,20.6260,-70.0150,34.8400
0.0041,0.0440,-0.0940,1.2050,0.2900,22.1530,-68.4120,34.9300
0.0047,0.0380,-0.0860,1.1820,-1.6640,23.0990,-69.1760,34.7900
0.0051,0.0290,-0.1320,1.1660,0.2290,22.1220,-70.1980,34.9300
0.0056,0.0200,-0.1520,1.1580,2.2600,20.8400,-69.7560,34.8400
0.0061,0.0230,-0.1710,1.1600,0.2440,19.6180,-66.7630,34.7900
0.0065,0.0220,-0.1550,1.1720,-0.9620,19.8630,-63.4660,34.8400
0.0068,0.0090,-0.1410,1.1350,1.3590,18.3210,-62.2900,34.8400
0.0072,0.0080,-0.1140,1.1320,1.0990,15.6640,-61.6640,34.8800
0.0075,-0.0010,-0.1180,1.1430,2.0610,11.7860,-61.2980,34.8400
0.0078,0.0160,-0.1230,1.1450,0.4270,12.0610,-62.2750,34.7900
0.0081,0.0250,-0.1020,1.1440,-0.5950,10.9920,-62.1680,34.8800
0.0084,0.0210,-0.0940,1.1360,0.4730,10.5950,-60.8400,34.9300
0.0088,0.0290,-0.0620,1.1370,1.0380,11.3280,-64.3050,34.7900
0.0091,0.0590,-0.0510,1.1500,-2.8550,10.4120,-64.5500,34.7900
0.0095,0.0700,-0.0260,1.1410,-2.2140,12.0760,-68.6560,34.8400
0.0099,0.0930,-0.0220,1.1290,-0.7180,16.6110,-71.5270,34.8800
0.0102,0.0820,-0.0660,1.1400,-2.5650,18.2750,-70.5950,34.7900
0.0106,0.0580,-0.1440,1.1300,-6.6260,20.3660,-69.3740,34.7400
0.0109,0.0430,-0.1270,1.1560,-11.7860,21.6180,-64.2440,34.7900
0.0113,0.0220,-0.1310,1.1590,-12.1980,22.3050,-60.2750,34.8400
0.0116,0.0180,-0.1550,1.1720,-10.3660,23.6180,-59.1150,34.7900
0.0120,0.0080,-0.1410,1.1670,-10.5800,23.8470,-56.9310,34.7900
0.0124,0.0130,-0.1570,1.1620,-6.1830,21.5570,-57.6340,34.7400
0.0128,0.0010,-0.1740,1.1740,-2.9310,20.7180,-58.2750,34.8400
0.0135,0.0130,-0.1790,1.1850,1.4810,19.0080,-62.7020,34.8800
0.0140,0.0350,-0.1480,1.1720,3.0690,19.2670,-63.0530,34.9300
0.0146,0.0340,-0.1400,1.1880,1.3890,18.0920,-62.4730,34.8800
0.0150,0.0390,-0.1250,1.1660,3.9690,20.1070,-62.1530,34.7900
0.0154,0.0310,-0.1010,1.1600,0.6410,18.8700,-59.9850,34.8400
0.0158,0.0190,-0.0830,1.1600,-0.8550,19.4960,-60.5800,34.8800
0.0161,0.0130,-0.0730,1.1490,0.0000,18.1530,-61.3590,34.8800
0.0164,0.0270,-0.0720,1.1780,-2.4890,17.6790,-61.1300,34.8400
0.0168,0.0210,-0.0790,1.1620,-0.9010,19.6950,-61.5880,34.8800
0.0171,0.0150,-0.1240,1.1730,1.3590,18.9010,-62.0610,34.7900
0.0174,0.0240,-0.1610,1.1840,2.7630,18.6110,-62.6410,34.8400
0.0178,0.0290,-0.1750,1.1850,1.7860,18.0610,-60.4890,34.8800
0.0181,0.0310,-0.1660,1.1880,-0.1830,18.6410,-57.1300,34.7900
0.0185,0.0210,-0.1490,1.1770,0.8090,18.3660,-56.3660,34.8400
0.0190,0.0260,-0.1540,1.1860,0.0610,17.7710,-56.0000,34.7900
0.0193,0.0340,-0.1450,1.1770,-0.3360,17.6340,-55.3130,34.8800
0.0197,0.0420,-0.1510,1.1960,-1.5270,17.4500,-52.6870,34.8400
0.0200,0.0580,-0.1460,1.1820,-3.3130,18.6410,-52.0000,34.7900
0.0202,0.0590,-0.1310,1.1710,-3.9390,18.8400,-51.2060,34.8400
0.0205,0.0640,-0.1130,1.1830,-3.8780,19.8630,-53.2060,34.8400
0.0208,0.0710,-0.0970,1.1860,0.6410,21.2980,-56.0000,34.8800
0.0211,0.0820,-0.0910,1.1890,0.7940,23.4350,-55.5730,34.7400
0.0215,0.0830,-0.0960,1.1900,0.0000,26.4120,-53.1300,34.7400
0.0219,0.0700,-0.1060,1.1730,-1.7100,28.5950,-49.9240,34.7900
0.0222,0.0410,-0.0840,1.1630,-1.2820,28.9470,-49.2210,34.8400
0.0224,0.0260,-0.0970,1.1500,-2.1530,27.8320,-49.3440,34.7900
0.0227,0.0260,-0.1160,1.1590,-3.9850,27.5730,-48.9470,34.8800
0.0230,0.0320,-0.1170,1.1570,-8.2900,27.8780,-48.0920,34.8400
0.0233,0.0250,-0.0980,1.1530,-7.1300,29.6790,-47.7560,34.7900
0.0236,0.0000,-0.1040,1.1310,-8.9010,29.2670,-47.3590,34.7900
0.0238,-0.0150,-0.1340,1.1430,-8.2440,27.8170,-47.6640,34.7400
0.0241,-0.0190,-0.1390,1.1280,-4.9620,25.8470,-48.4270,34.7900
0.0244,-0.0130,-0.1520,1.1430,-6.0610,24.3660,-46.7330,34.7400
0.0247,-0.0070,-0.1580,1.1460,-5.6490,23.3440,-45.8470,34.8800
0.0250,0.0220,-0.1730,1.1760,-3.3740,23.7710,-45.1910,34.7900
0.0252,0.0090,-0.1600,1.1680,-5.5420,24.1530,-41.3440,34.8400
0.0255,-0.0070,-0.1320,1.1450,-5.8780,22.5650,-40.8240,34.8400
0.0258,-0.0020,-0.1340,1.1410,-3.4810,20.0610,-42.4890,34.7900
0.0261,0.0350,-0.1400,1.1600,0.0310,19.4810,-43.9080,34.8400
0.0264,0.0570,-0.1490,1.1850,-3.7400,20.2290,-41.0230,34.7900
0.0266,0.0470,-0.1210,1.1720,-7.7400,21.4050,-37.8780,34.7900
0.0269,0.0510,-0.1170,1.1610,-6.9310,20.4270,-39.7860,34.8400
0.0272,0.0650,-0.1030,1.1810,-0.5800,20.0610,-45.3590,34.7900
0.0275,0.0840,-0.0980,1.1880,1.2820,19.8930,-45.9240,34.8800
0.0278,0.0770,-0.1160,1.1870,-1.8170,21.0080,-43.5730,34.7400
0.0280,0.0610,-0.1230,1.1760,-3.4810,19.7560,-41.5270,34.8800
0.0283,0.0840,-0.1400,1.1920,-1.8630,18.4120,-43.4050,34.7900
0.0285,0.1350,-0.1260,1.2130,-2.3360,19.9080,-43.1300,34.8400
0.0288,0.1380,-0.1180,1.2160,-0.1980,23.0840,-43.4810,34.7900
0.0290,0.1180,-0.1100,1.1950,-2.1980,24.5040,-42.6720,34.8400
0.0293,0.0980,-0.0900,1.1870,-4.2750,24.4890,-42.8400,34.8400
0.0296,0.0990,-0.1080,1.1860,-2.7940,23.5730,-45.9240,34.7900
0.0298,0.1090,-0.1090,1.2020,0.3360,23.3890,-48.1680,34.8400
0.0300,0.1060,-0.1090,1.2080,0.3660,25.4810,-46.0610,34.8400
0.0303,0.0930,-0.1080,1.2100,-4.9010,26.1070,-43.2670,34.8800
0.0309,0.0650,-0.1040,1.1930,-4.8550,26.6260,-43.0080,34.8400
0.0311,0.0420,-0.1210,1.1590,-3.2670,24.8850,-44.7020,34.8400
0.0314,0.0400,-0.1140,1.1670,-0.2290,22.6410,-46.6410,34.7900
0.0316,0.0490,-0.1400,1.1760,0.7480,21.5570,-45.4810,34.8400
0.0319,0.0680,-0.1400,1.1800,-2.8400,20.5950,-42.8090,34.6900
