Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.1470,-0.0720,1.1770,0.1530,19.2210,-41.2210,35.0200
0.0004,0.1520,-0.0640,1.1600,-1.5110,19.6180,-40.9770,35.0700
0.0007,0.1330,-0.0500,1.1580,-1.4200,19.6490,-42.2140,34.9800
0.0011,0.1320,-0.0330,1.1680,-1.1450,19.7860,-43.3890,35.0200
0.0015,0.1470,-0.0430,1.1760,-0.9920,20.2140,-44.0150,34.9800
0.0018,0.1610,-0.0590,1.1750,-0.9470,21.0840,-44.0920,35.0700
0.0021,0.1540,-0.0850,1.1850,0.6110,22.0610,-44.2600,35.0200
0.0025,0.1540,-0.1000,1.1890,0.2140,21.7400,-44.1370,35.0700
0.0031,0.1480,-0.0970,1.1770,-1.4960,20.7480,-43.6490,35.0700
0.0034,0.1420,-0.0930,1.1720,-1.5880,20.2290,-43.7860,35.0200
0.0038,0.1530,-0.0930,1.1700,0.2750,19.9080,-44.9010,34.9800
0.0042,0.1610,-0.0960,1.1740,-0.6720,19.7400,-45.6180,35.0700
0.0047,0.1670,-0.0920,1.1720,0.5340,19.7860,-46.5650,35.0200
0.0051,0.1690,-0.1080,1.1670,1.3280,20.3510,-46.8400,35.0700
0.0054,0.1770,-0.1100,1.1620,2.1220,20.8850,-46.7480,34.9800
0.0058,0.1680,-0.0990,1.1560,1.8320,20.4580,-47.4050,35.0200
0.0062,0.1690,-0.0830,1.1560,2.4430,20.1680,-48.8400,34.9800
0.0066,0.1780,-0.0560,1.1540,1.0530,21.0530,-47.0990,34.9800
0.0070,0.1810,-0.0570,1.1620,-0.8700,22.3510,-46.9010,35.0200
0.0073,0.1790,-0.0600,1.1370,-0.4580,22.3050,-48.4890,34.9800
0.0077,0.1810,-0.0640,1.1330,-2.0310,21.8470,-49.5730,35.0700
0.0080,0.1840,-0.0760,1.1370,-3.1760,21.9080,-49.5880,34.9800
0.0084,0.2100,-0.0900,1.1670,-3.9240,22.2140,-49.9390,34.9800
0.0088,0.2090,-0.0730,1.1640,-2.7330,24.1220,-50.1370,34.9300
0.0091,0.2030,-0.0650,1.1580,-2.1680,24.6110,-51.2980,35.0200
0.0095,0.1940,-0.0540,1.1420,-0.4890,25.5110,-52.2290,34.9800
0.0099,0.1800,-0.0640,1.1360,-3.7710,25.3130,-52.6410,35.0200
0.0102,0.1780,-0.0680,1.1500,-1.9080,24.5800,-53.9850,34.9800
0.0105,0.1890,-0.0850,1.1450,-2.7020,23.9850,-55.0380,34.9800
0.0109,0.2000,-0.1010,1.1660,-4.7790,23.3440,-54.1680,35.0200
0.0118,0.2080,-0.1050,1.1920,-4.7480,25.3440,-53.6340,34.9300
0.0124,0.2080,-0.1000,1.1910,-2.9310,25.8020,-52.9160,34.9800
0.0128,0.2060,-0.0970,1.1910,-3.0990,24.7480,-54.0610,35.0200
0.0132,0.1930,-0.0920,1.1880,-2.8090,26.3050,-55.2670,34.9800
0.0139,0.1980,-0.1000,1.1890,-0.6410,25.7860,-57.3280,35.0700
0.0144,0.1960,-0.1250,1.1780,-2.5650,27.4500,-56.9310,35.0200
0.0149,0.1890,-0.1360,1.1740,0.0460,25.8930,-58.6110,35.0200
0.0154,0.1810,-0.0990,1.1690,-0.4580,26.5800,-57.4500,35.0700
0.0158,0.1670,-0.0870,1.1830,1.4660,23.5880,-59.2980,35.0200
0.0161,0.1810,-0.0710,1.1680,-0.7480,23.8320,-59.0530,35.0700
0.0164,0.1910,-0.0530,1.1690,-2.5340,26.1370,-59.2820,34.9800
0.0168,0.1920,-0.0590,1.2000,-0.0760,25.0230,-61.4960,35.0200
0.0171,0.1840,-0.0720,1.1880,2.0000,26.0920,-63.8780,34.9800
0.0174,0.1730,-0.1210,1.1650,2.1070,24.0000,-65.0080,35.0700
0.0178,0.1530,-0.1490,1.1620,-3.4050,26.0610,-63.5420,34.9300
0.0183,0.1390,-0.1070,1.1730,-4.7630,25.2370,-62.2600,35.0700
0.0187,0.1490,-0.0500,1.1710,-5.8930,21.0840,-62.4270,35.0700
0.0191,0.1750,-0.0170,1.1830,-6.2900,23.1150,-63.7710,34.9300
0.0195,0.2010,-0.0150,1.2090,-4.9920,24.0610,-64.4580,35.0700
0.0202,0.2090,-0.0300,1.2200,-7.7560,28.9010,-68.4890,35.0700
0.0206,0.1800,-0.0350,1.2280,-7.9690,31.3130,-69.9240,35.0200
0.0209,0.1470,-0.0580,1.2310,-7.7400,30.9160,-69.0530,35.0700
0.0212,0.1250,-0.0840,1.2360,-7.7710,30.8240,-67.9390,34.9800
0.0216,0.1090,-0.0970,1.2180,-9.3440,30.7180,-65.7860,34.9300
0.0218,0.0960,-0.1160,1.2010,-7.5880,29.9540,-65.5570,34.9800
0.0221,0.0940,-0.1440,1.1690,-4.5950,27.8630,-64.9010,34.8800
0.0224,0.0930,-0.1650,1.1640,-4.3820,24.5650,-62.5950,35.0200
0.0228,0.0800,-0.1560,1.1620,-5.8780,21.4050,-62.6870,35.0700
0.0231,0.0920,-0.1110,1.1430,-1.5730,18.8400,-63.9080,34.9800
0.0234,0.1040,-0.0640,1.1740,0.9310,16.8240,-66.7630,35.0200
0.0236,0.1230,-0.0070,1.1970,-0.2290,18.3660,-66.9310,34.9800
0.0239,0.1290,0.0140,1.1940,2.4890,21.5570,-67.7860,35.0700
0.0242,0.1310,-0.0050,1.1870,-0.4890,23.7400,-67.2060,34.9300
0.0245,0.1120,-0.0320,1.1870,-4.4580,26.1220,-66.1220,34.9800
0.0248,0.0940,-0.0850,1.1580,-5.1450,25.5730,-63.7100,35.0700
0.0251,0.0690,-0.1200,1.1380,-6.1530,24.8090,-59.8320,35.0200
0.0254,0.0600,-0.1480,1.1210,-7.4200,21.4200,-56.8700,34.9800
0.0257,0.0600,-0.1410,1.1250,-8.5190,17.5570,-58.0150,34.9300
0.0259,0.0640,-0.0840,1.1310,-6.8700,13.8320,-59.7400,35.0200
0.0262,0.0770,-0.0400,1.1320,-2.5340,12.1070,-61.2060,34.9800
0.0265,0.0950,-0.0080,1.1340,-1.1910,10.2750,-65.0690,35.0200
0.0268,0.1200,-0.0170,1.1550,-0.7790,12.5800,-67.0530,35.0200
0.0271,0.1360,-0.0130,1.1780,-3.1150,16.0610,-64.6870,34.9800
0.0274,0.1220,-0.0300,1.1420,-4.5500,19.4500,-64.5950,34.9300
0.0277,0.1290,-0.0340,1.1500,-9.6950,20.0310,-63.2520,35.0200
0.0283,0.1100,-0.0760,1.1530,-10.3970,20.8550,-60.2140,35.0700
0.0286,0.0960,-0.0790,1.1240,-9.4660,21.2210,-58.9770,35.0200
0.0288,0.0870,-0.0840,1.1140,-13.0690,20.1070,-56.9620,35.0200
0.0291,0.0650,-0.0850,1.0910,-13.8930,15.9690,-57.2370,35.0700
0.0293,0.0690,-0.0560,1.0960,-12.3660,14.6260,-58.2750,35.0200
0.0296,0.0520,-0.0130,1.1070,-16.7180,11.6640,-58.3820,35.0200
0.0299,0.0690,0.0150,1.0960,-14.6560,10.2600,-61.0990,34.9800
0.0301,0.0800,0.0120,1.1250,-8.9310,8.4890,-62.7940,35.0200
0.0304,0.0990,-0.0160,1.1520,-8.8400,9.2210,-64.6870,35.0200
0.0306,0.1140,-0.0400,1.1810,-10.4120,10.3210,-67.1600,35.0700
0.0309,0.1250,-0.0350,1.2060,-8.3510,12.4730,-71.2060,35.0200
0.0311,0.1260,-0.0490,1.2210,-4.3510,15.2670,-73.0990,35.0200
0.0314,0.1200,-0.0750,1.2120,-5.8780,17.9540,-71.4350,35.0700
0.0316,0.0930,-0.0680,1.2070,-10.8400,20.1980,-65.6640,35.0200
0.0319,0.0700,-0.1000,1.1880,-6.8700,18.7330,-63.2060,35.0200
0.0321,0.0710,-0.1040,1.1950,-6.2900,19.5110,-61.9850,35.0700
0.0324,0.0680,-0.0990,1.1960,-4.8850,18.0760,-61.6340,34.9300
0.0326,0.0480,-0.0820,1.2050,2.4270,16.8090,-65.9390,34.9300
0.0329,0.0610,-0.0890,1.2190,3.9080,17.7100,-66.6870,35.0700
0.0331,0.0830,-0.0830,1.2360,-1.9540,20.9470,-69.9540,35.0200
0.0334,0.1010,-0.0990,1.2540,-1.2060,24.9470,-72.3360,34.9300
0.0336,0.0750,-0.1160,1.2590,-1.8630,29.5730,-71.2210,35.0700
0.0338,0.0560,-0.1330,1.2330,-2.7940,29.5110,-68.1680,35.0200
0.0341,0.0440,-0.1150,1.2200,-2.3970,29.8320,-65.4050,35.0200
0.0343,0.0230,-0.0920,1.2000,-2.5950,29.7560,-62.1830,34.9800
0.0345,0.0100,-0.1180,1.1850,-2.7020,27.9390,-60.6560,35.0200
0.0347,0.0100,-0.1280,1.1790,-1.7710,25.8780,-61.8170,34.9300
0.0350,0.0090,-0.1450,1.1890,1.9540,24.5190,-61.4660,34.9800
0.0352,0.0190,-0.1460,1.1920,1.8170,23.0380,-59.1150,34.9300
0.0354,0.0120,-0.1330,1.1910,5.3130,22.1980,-60.5650,35.0200
0.0357,0.0190,-0.1260,1.1900,6.6560,21.3890,-59.5420,34.9800
0.0359,0.0220,-0.1110,1.1890,4.0920,20.5340,-54.9470,35.0200
0.0361,0.0210,-0.0860,1.1780,2.1370,19.7710,-54.2600,35.0200
0.0364,0.0340,-0.0630,1.1720,3.4960,18.5800,-53.3740,34.9800
0.0366,0.0450,-0.0460,1.1660,1.6490,19.4050,-52.8240,34.9300
0.0368,0.0580,-0.0460,1.1700,-1.5420,19.2370,-53.4500,34.9300
0.0370,0.0470,-0.0380,1.1690,-3.9080,20.9160,-54.0150,34.9800
0.0373,0.0200,-0.0560,1.1420,-3.5730,19.6180,-54.6410,34.9300
0.0375,0.0270,-0.0840,1.1670,-1.4200,19.4810,-55.8020,34.9800
0.0377,0.0410,-0.0890,1.1910,-4.6410,19.9080,-54.2140,34.9800
0.0379,0.0430,-0.0800,1.1830,-6.5500,20.9770,-53.4810,35.0200
0.0382,0.0320,-0.0830,1.1800,-5.4050,21.9540,-54.2900,34.9800
0.0384,0.0260,-0.1020,1.1790,-5.6180,21.6490,-53.1150,34.8800
0.0386,0.0100,-0.1040,1.1640,-6.0920,19.2520,-52.9310,35.0200
0.0388,0.0170,-0.0920,1.1820,-4.3050,18.4120,-53.5270,34.9800
0.0391,0.0310,-0.0880,1.1830,0.4890,16.4270,-55.6790,34.9800
0.0393,0.0470,-0.1060,1.2130,2.5800,19.0840,-56.5650,35.0200
0.0395,0.0630,-0.1170,1.2100,-1.2980,19.2060,-54.6720,35.0700
0.0397,0.0560,-0.1110,1.1900,-3.4960,21.8320,-52.4890,34.9800
0.0399,0.0540,-0.1090,1.1950,-3.5730,22.8700,-51.1760,35.0200
0.0401,0.0410,-0.1030,1.1720,-1.1910,21.1450,-52.7330,34.9800
0.0403,0.0520,-0.1200,1.1770,1.0080,20.8700,-54.6260,34.9800
0.0405,0.0770,-0.1190,1.2020,2.3970,21.9080,-53.5110,35.0200
0.0407,0.0800,-0.1150,1.1890,0.5950,24.3820,-51.7710,34.9800
0.0409,0.0780,-0.0930,1.1930,-1.5110,26.1830,-50.4120,34.9800
0.0411,0.0520,-0.0740,1.1790,-1.0840,27.8630,-49.8170,34.9300
0.0413,0.0270,-0.0820,1.1330,1.0990,27.2520,-51.6490,34.9800
0.0415,0.0300,-0.0770,1.1320,3.4960,24.9310,-52.7790,35.0200
0.0417,0.0450,-0.0870,1.1510,3.0990,25.3280,-52.0310,34.9300
0.0419,0.0480,-0.0750,1.1580,3.1910,25.6640,-51.3280,35.0700
0.0421,0.0490,-0.0820,1.1470,0.1220,26.7940,-50.0920,35.0200
0.0423,0.0410,-0.0910,1.1520,-0.5190,26.6260,-49.3590,34.8800
0.0425,0.0490,-0.0750,1.1410,-0.4730,26.3660,-49.9080,34.9800
0.0427,0.0550,-0.0520,1.1350,-0.5800,25.3440,-51.4660,35.0200
0.0429,0.0550,-0.0360,1.1390,-0.3050,24.6260,-53.8780,35.0200
0.0431,0.0660,-0.0300,1.1550,-1.5420,25.4350,-54.5500,35.0700
0.0433,0.0710,-0.0290,1.1730,-2.5950,27.2820,-53.2060,35.1200
0.0435,0.0660,-0.0610,1.1610,-4.2290,28.9160,-50.8550,34.9800
0.0437,0.0730,-0.0740,1.1780,-7.2370,29.9390,-49.0080,35.0700
0.0439,0.0600,-0.0700,1.1670,-8.1680,30.3360,-47.6340,35.0200
0.0441,0.0590,-0.0690,1.1580,-8.7020,29.5110,-49.4660,34.9300
0.0443,0.0540,-0.0650,1.1700,-6.9010,28.3210,-51.7400,34.9800
0.0446,0.0570,-0.0770,1.1750,-4.8550,27.0990,-53.4200,35.0200
0.0448,0.0440,-0.0800,1.1720,-7.2210,27.2520,-53.2670,34.9800
0.0450,0.0420,-0.0730,1.1760,-5.4660,26.4730,-52.2600,35.0700
0.0452,0.0380,-0.0940,1.1810,-5.3590,26.6560,-51.7710,35.0200
0.0454,0.0360,-0.0890,1.1740,-7.8930,26.2600,-47.8930,34.9800
0.0456,0.0300,-0.0750,1.1700,-10.0000,24.9310,-47.2820,34.8800
0.0458,0.0210,-0.0730,1.1670,-11.4960,22.5950,-46.8400,35.1200
0.0460,0.0230,-0.0760,1.1590,-11.6180,20.8090,-46.8850,34.9800
0.0462,0.1100,-0.0750,1.1950,-3.1300,23.5270,-47.3740,34.9300
0.0464,0.0920,-0.0870,1.1800,-3.6950,25.9850,-46.9310,34.8800
0.0466,0.0850,-0.0870,1.1730,1.8470,26.9920,-48.4890,34.9800
