Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.1070,-0.1430,1.1610,-1.5270,28.7330,-65.3890,34.8800
0.0004,0.0930,-0.1530,1.1500,-0.1220,25.8320,-67.4050,34.8400
0.0009,0.0910,-0.1200,1.1670,1.4660,22.7630,-66.5040,34.8800
0.0013,0.0940,-0.1120,1.1570,2.5340,21.8780,-68.3210,34.8800
0.0016,0.1150,-0.0850,1.1860,-0.0610,22.9470,-70.5040,34.8400
0.0020,0.1050,-0.0880,1.2020,-1.5420,24.9310,-69.2370,34.8800
0.0023,0.0970,-0.0880,1.1820,-1.1600,26.5800,-67.4660,34.8400
0.0027,0.0450,-0.1260,1.1560,1.4350,24.1830,-69.7100,34.8800
0.0030,0.0350,-0.1540,1.1410,4.1220,20.7330,-69.2820,34.8800
0.0034,0.0380,-0.2060,1.1360,8.7330,17.7400,-69.4050,34.9300
0.0040,0.0760,-0.2010,1.1680,8.2140,14.7180,-72.1980,34.8400
0.0044,0.0750,-0.1290,1.1610,5.5420,14.3360,-68.2600,34.8800
0.0047,0.0810,-0.0800,1.1510,6.5800,14.1070,-69.6790,34.8400
0.0050,0.0690,-0.0740,1.1530,2.5190,11.8780,-70.9470,34.7900
0.0054,0.0770,-0.0450,1.1610,5.8170,10.8240,-74.5340,34.8800
0.0057,0.0920,-0.0320,1.1720,7.1150,10.9770,-76.3360,34.8400
0.0061,0.1250,-0.0510,1.1870,4.5500,13.3280,-76.3360,34.8800
0.0064,0.1210,-0.0760,1.1730,4.9160,15.3740,-76.9470,34.7900
0.0067,0.0870,-0.1140,1.1610,6.4270,15.3440,-78.1680,34.8400
0.0071,0.0850,-0.1340,1.1580,3.3740,14.7480,-77.4960,34.8800
0.0074,0.0980,-0.1090,1.1650,-0.7940,15.3590,-73.2210,34.8800
0.0078,0.0970,-0.0960,1.1710,-3.2820,15.5420,-73.1150,34.8400
0.0082,0.0970,-0.0460,1.1750,-4.1980,17.0530,-72.0610,34.7900
0.0086,0.0830,-0.0450,1.1820,-3.7400,16.8400,-72.8700,34.7900
0.0092,0.0760,-0.0520,1.1770,-2.2600,16.1070,-74.9160,34.9300
0.0097,0.0780,-0.0820,1.1780,-1.9540,16.3360,-76.4270,34.8800
0.0101,0.0800,-0.0960,1.1670,0.2140,15.3130,-77.4350,34.8400
0.0104,0.0730,-0.1110,1.1420,4.9770,14.1220,-79.1760,34.9300
0.0108,0.0680,-0.1440,1.1320,1.7560,11.6340,-78.3820,34.8800
0.0112,0.0800,-0.1580,1.1300,3.0530,10.5340,-76.2290,34.8400
0.0115,0.0720,-0.1590,1.1250,1.9080,8.9920,-76.7330,34.9300
0.0118,0.0990,-0.1110,1.1350,0.4580,8.3210,-75.6180,34.8800
0.0122,0.1110,-0.0460,1.1450,-0.0150,8.4890,-76.1070,34.9300
