Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0000,-0.1470,1.1810,-4.1070,18.2290,-60.4580,34.8800
0.0004,0.0100,-0.1230,1.1840,-7.7710,19.6490,-57.0990,34.9800
0.0008,0.0010,-0.1180,1.1860,-5.2820,21.8630,-55.4200,34.8400
0.0012,-0.0030,-0.1140,1.1790,-6.2750,22.3660,-52.3510,34.9800
0.0015,0.0020,-0.1050,1.1660,-6.5950,22.0920,-54.5950,34.8800
0.0019,0.0080,-0.0930,1.1740,-4.9010,21.7710,-59.0530,34.9300
0.0023,0.0050,-0.1010,1.1870,-4.2900,22.0610,-60.4730,34.9800
0.0027,-0.0200,-0.1000,1.1810,-3.7560,22.0920,-60.5650,34.9800
0.0030,-0.0210,-0.1090,1.1780,-1.0380,22.0610,-61.3130,35.0200
0.0033,-0.0100,-0.1330,1.1810,-1.0690,22.0610,-60.1070,34.9800
0.0037,-0.0110,-0.1120,1.2030,-2.4270,21.9540,-59.1150,34.9300
0.0040,-0.0120,-0.0850,1.2000,-3.0840,21.2060,-59.7560,34.9300
0.0045,-0.0160,-0.0690,1.2150,1.8780,22.2440,-61.3590,34.8800
0.0049,-0.0100,-0.0940,1.2150,-1.5110,22.7330,-58.7940,34.9300
0.0052,-0.0170,-0.1120,1.2170,-4.0150,24.2900,-55.8170,34.8400
0.0055,-0.0410,-0.1110,1.1970,-3.4660,23.7250,-55.8630,34.9800
0.0058,-0.0450,-0.1100,1.1920,-1.4660,22.6720,-55.9390,35.0200
0.0060,-0.0440,-0.1160,1.2020,-0.1530,23.0230,-56.3210,35.0200
0.0063,-0.0290,-0.1230,1.2120,0.4120,23.4350,-54.5800,34.9800
0.0066,-0.0300,-0.1310,1.2050,1.0840,26.3360,-52.2440,34.9300
0.0069,-0.0340,-0.1230,1.1990,-0.4120,26.3820,-51.3130,34.9300
0.0072,-0.0500,-0.1300,1.1820,0.0610,25.4050,-51.4350,34.8800
0.0074,-0.0450,-0.1560,1.1800,1.9240,25.2820,-52.2440,35.0200
0.0077,-0.0480,-0.1630,1.1880,1.8320,25.0230,-51.4960,35.0200
0.0080,-0.0450,-0.1310,1.1920,1.8320,25.9690,-50.2440,34.8800
0.0083,-0.0520,-0.1120,1.1760,3.9240,27.0690,-49.6340,34.9300
0.0086,-0.0520,-0.1020,1.1480,3.7400,25.7710,-50.7020,34.8800
0.0088,-0.0310,-0.0960,1.1460,5.8470,24.8850,-51.5570,34.8800
0.0091,-0.0210,-0.0990,1.1380,4.1220,24.4430,-51.4200,34.9300
0.0094,-0.0160,-0.0790,1.1460,1.9540,23.8630,-50.5040,34.8800
0.0097,-0.0210,-0.0910,1.1440,3.6490,23.9540,-48.6260,34.9800
0.0100,-0.0070,-0.0920,1.1350,1.7560,24.2900,-47.3440,34.9300
0.0103,-0.0210,-0.0790,1.1340,1.0080,22.5800,-48.0460,34.9800
0.0108,0.0040,-0.0610,1.1270,3.5570,22.0920,-51.3130,34.8400
0.0111,0.0170,-0.0550,1.1550,2.9470,22.6720,-50.6870,34.8800
0.0114,0.0200,-0.0590,1.1580,1.0230,23.9240,-50.6410,34.9800
0.0116,0.0140,-0.0530,1.1530,-2.3360,25.2210,-49.4960,35.0200
0.0119,0.0170,-0.0740,1.1500,-2.4580,25.8780,-50.9010,34.8400
0.0122,0.0100,-0.0680,1.1610,0.4730,26.3360,-53.4500,34.9800
0.0124,0.0060,-0.0950,1.1660,-1.7400,26.6720,-50.8850,35.0200
0.0127,-0.0180,-0.0900,1.1540,-3.6640,26.3360,-50.2750,34.8800
0.0129,-0.0200,-0.0810,1.1480,-4.3820,24.7330,-49.3280,34.9800
0.0132,-0.0220,-0.0960,1.1520,-6.4580,23.2060,-49.5270,34.9300
0.0134,-0.0200,-0.1050,1.1730,0.3820,22.0460,-53.7400,34.9800
0.0137,-0.0030,-0.0950,1.1830,3.4050,22.4120,-54.1980,34.8800
0.0139,-0.0110,-0.0900,1.1740,-0.0310,21.7100,-53.5420,34.9300
0.0145,-0.0120,-0.0860,1.1660,-0.7790,21.4050,-52.7790,34.9800
0.0149,0.0090,-0.1110,1.1800,-1.2210,21.5110,-53.2370,34.8800
0.0152,0.0090,-0.0920,1.1830,-1.5730,22.3660,-52.1370,34.9300
0.0154,0.0060,-0.0770,1.1690,-2.5340,23.2210,-49.5420,35.0700
0.0157,-0.0140,-0.0790,1.1710,-6.8240,23.2060,-47.0530,34.9800
0.0159,-0.0140,-0.1020,1.1830,-7.0530,22.8400,-46.6560,34.9300
0.0162,-0.0220,-0.1080,1.1740,-6.3660,22.2750,-46.9010,34.8800
0.0164,-0.0390,-0.0830,1.1620,-2.5190,19.9850,-48.6870,34.9300
0.0167,-0.0350,-0.1270,1.1550,0.1370,16.8400,-51.5570,34.9300
0.0169,0.0000,-0.1250,1.1820,-1.3440,15.0380,-51.8780,34.9800
0.0172,0.0040,-0.1330,1.1850,-0.2600,14.6870,-52.6410,34.9300
0.0175,0.0140,-0.1150,1.1980,4.7790,15.8170,-54.5190,34.9300
0.0177,0.0220,-0.1110,1.1930,3.9390,17.4500,-51.9080,34.8800
0.0180,0.0280,-0.1160,1.1970,0.3510,18.7940,-48.8850,34.9300
0.0182,0.0270,-0.0860,1.1910,-1.3590,19.7710,-45.7400,34.9300
0.0185,0.0160,-0.0660,1.1790,0.2140,19.9240,-46.8550,34.8800
0.0188,0.0200,-0.0590,1.1820,0.7790,19.1300,-46.8550,34.8400
0.0190,0.0380,-0.0760,1.1890,-3.4200,18.8240,-46.0000,34.9300
0.0192,0.0340,-0.0930,1.1890,-4.3510,19.1910,-46.9470,34.8800
0.0194,0.0210,-0.0980,1.1750,-2.7480,19.1910,-48.4430,35.0200
0.0197,0.0270,-0.0940,1.1780,1.3590,19.3890,-49.9080,34.9300
0.0199,0.0210,-0.1140,1.1880,0.0920,18.3820,-49.7400,34.9800
0.0201,0.0250,-0.1000,1.1900,1.8020,18.1530,-50.9770,34.9300
0.0203,0.0310,-0.1000,1.1990,1.5420,18.1530,-51.0530,34.9300
0.0205,0.0280,-0.0950,1.1900,0.0920,19.0530,-49.9690,34.9800
0.0208,0.0460,-0.1020,1.1940,-2.9010,20.7020,-47.0080,34.9300
0.0210,0.0360,-0.1020,1.1820,-4.9620,22.1830,-45.4660,34.9800
0.0212,0.0410,-0.1050,1.1860,-5.1600,23.4050,-45.1910,34.9800
0.0214,0.0340,-0.0990,1.1770,-4.6410,25.1150,-44.2750,34.9300
0.0217,0.0260,-0.0910,1.1770,-7.0530,27.2370,-41.6180,34.9800
0.0219,-0.0080,-0.0860,1.1580,-5.5570,27.1450,-42.5950,34.8800
0.0221,-0.0290,-0.0870,1.1400,-3.6790,24.9310,-44.8240,34.9300
0.0223,-0.0270,-0.1100,1.1370,-2.7940,21.8930,-46.3360,34.8800
0.0226,-0.0170,-0.1350,1.1540,-0.7480,19.7250,-48.0310,34.8800
0.0228,0.0030,-0.1350,1.1820,0.3660,19.0840,-47.2370,34.9300
0.0230,0.0160,-0.1220,1.1900,-0.0920,19.4050,-46.8240,34.8800
0.0232,0.0180,-0.1070,1.1850,-1.4810,20.5650,-44.7480,34.9300
0.0234,0.0240,-0.1160,1.1910,-2.6260,21.5110,-42.9770,34.8800
0.0236,0.0170,-0.1120,1.1850,-1.4960,21.0380,-42.8700,34.9800
0.0238,0.0220,-0.1080,1.1750,-1.2670,20.0920,-42.1070,34.9300
0.0240,0.0290,-0.1040,1.1610,0.0760,19.2980,-42.8700,35.0200
0.0242,0.0410,-0.0960,1.1760,0.3820,19.0080,-43.4350,34.9800
0.0244,0.0520,-0.0860,1.1750,-0.3050,19.9390,-43.2670,34.9300
0.0246,0.0570,-0.0900,1.1740,-1.6490,21.0840,-42.2140,34.8800
0.0248,0.0520,-0.0740,1.1660,-3.0380,21.6790,-42.5650,34.9800
0.0250,0.0400,-0.0810,1.1690,-1.0080,20.7330,-45.1910,34.9300
0.0252,0.0650,-0.0390,1.1700,-0.3820,21.1760,-45.2210,34.9800
0.0254,0.0520,-0.0530,1.1600,-4.2440,22.0920,-43.0380,34.7900
0.0256,0.0440,-0.0570,1.1580,-6.2440,22.6560,-43.0530,34.9300
0.0258,0.0260,-0.0740,1.1560,-4.0760,22.3360,-44.8550,34.9800
0.0261,0.0150,-0.0960,1.1600,-3.9240,21.6950,-44.6560,34.9800
0.0263,0.0070,-0.1040,1.1500,-4.8700,20.7330,-43.8780,34.9300
0.0265,-0.0030,-0.1160,1.1450,-5.8170,19.8170,-43.4660,34.9800
0.0267,-0.0010,-0.1190,1.1430,-6.1680,19.3130,-42.7790,34.9800
0.0269,0.0100,-0.1270,1.1590,-5.4960,19.4660,-42.2140,34.9300
0.0271,0.0230,-0.1240,1.1680,-4.5500,19.6790,-42.0310,34.9800
0.0274,0.0230,-0.1130,1.1620,-4.9620,19.5420,-42.0460,34.9300
0.0276,0.0140,-0.0980,1.1650,-5.0380,18.7480,-41.8170,34.9300
0.0278,0.0260,-0.1040,1.1470,-2.9620,18.0310,-43.1300,34.9800
0.0280,0.0430,-0.0990,1.1720,-0.9160,17.5420,-44.8400,35.0200
0.0282,0.0480,-0.1020,1.1740,-0.5650,18.1370,-45.5420,34.9300
0.0284,0.0600,-0.0940,1.1830,-0.3820,19.0530,-44.8400,34.7900
0.0286,0.0500,-0.0870,1.1770,-1.3440,20.1530,-44.3820,34.8400
0.0288,0.0490,-0.0820,1.1710,-1.9390,20.4430,-44.4270,34.9300
0.0290,0.0460,-0.0830,1.1890,-2.4580,20.3660,-44.4120,34.9800
0.0292,0.0410,-0.0810,1.1930,-2.5340,20.4730,-45.3130,34.9300
0.0294,0.0530,-0.0860,1.1920,-1.9390,21.2060,-45.2060,34.9800
0.0296,0.0460,-0.0880,1.1980,-3.8630,22.0920,-44.0460,34.8800
0.0298,0.0420,-0.0950,1.1930,-2.6720,22.8240,-44.3510,34.9300
0.0300,0.0310,-0.1120,1.1840,-2.4430,22.6260,-44.1070,34.8800
0.0302,0.0310,-0.1240,1.1870,-0.6720,22.5950,-45.2370,34.9800
0.0303,0.0300,-0.1060,1.1880,0.5650,23.2820,-45.8630,35.0200
0.0305,0.0150,-0.0960,1.1810,-1.0380,22.6560,-44.8850,34.9800
0.0306,0.0200,-0.1100,1.1720,-1.5270,22.1220,-44.8400,34.9300
0.0308,0.0320,-0.1170,1.1810,-1.8320,22.4430,-44.5340,34.8800
0.0309,0.0230,-0.0960,1.1760,-3.4500,22.4270,-42.8090,34.8800
0.0311,0.0080,-0.0970,1.1540,-4.8400,21.8630,-41.6790,34.9300
0.0418,0.0090,-0.1020,1.1650,-3.4960,21.1300,-43.4500,35.0200
0.0484,0.0220,-0.0780,1.1580,-1.2980,20.9470,-44.3820,34.9800
0.0607,0.0170,-0.0780,1.1650,-1.3590,20.4890,-44.2900,34.9300
0.0675,0.0110,-0.0930,1.1660,-1.9690,20.0920,-45.0690,34.8800
0.0798,0.0190,-0.0930,1.1670,-2.2290,19.3740,-45.7400,34.8800
0.0920,0.0290,-0.1000,1.1730,-2.9010,19.6950,-44.2900,34.9300
0.0989,0.0190,-0.1060,1.1750,-4.3970,19.7400,-42.8700,34.9300
0.1111,0.0260,-0.1020,1.1850,-3.6030,19.7400,-43.6950,34.9800
0.1177,0.0230,-0.1040,1.1640,1.5880,19.5110,-46.3360,34.9300
0.1300,0.0330,-0.0970,1.1780,-0.2900,19.1760,-45.2820,34.7900
0.1355,0.0340,-0.1060,1.1930,-2.5500,19.5730,-43.8320,34.8800
0.1489,0.0320,-0.0830,1.1960,-2.8850,20.7180,-43.9690,34.9300
0.1613,0.0330,-0.0670,1.1860,-0.2750,21.9390,-44.8700,34.8800
0.1680,0.0100,-0.0690,1.1740,-0.3360,21.4350,-45.1300,34.9800
0.1802,0.0080,-0.0790,1.1660,-1.3590,20.7330,-45.3740,34.9300
0.1869,0.0040,-0.0850,1.1650,-0.3510,20.3050,-46.8240,34.8800
0.1992,0.0220,-0.0840,1.1920,-0.9470,20.3050,-47.1450,34.9300
