Time AX AY AZ GX GY GZ
0.006087 0.099 0.011 0.892 -30.855 8.382 8.992
0.01949 0.099 -0.02 0.918 -32.763 7.42 8.885
0.031996 0.083 -0.056 0.958 -32.84 7.344 8.153
0.038912 0.074 -0.083 1.001 -31.176 5.115 8.153
0.05135 0.081 -0.104 1.006 -27.985 0.855 3.053
0.058784 0.106 -0.1 1.01 -25.145 -2.611 -1.206
0.07088 0.122 -0.086 0.997 -22.656 -5.206 -4.626
0.077695 0.132 -0.071 0.962 -22.0 -7.344 -8.87
0.090044 0.125 -0.048 0.938 -23.145 -7.725 -10.458
0.101909 0.104 -0.051 0.927 -24.733 -7.695 -10.061
0.108724 0.09 -0.059 0.935 -27.252 -7.191 -8.458
0.121014 0.085 -0.067 0.929 -29.725 -4.977 -5.969
0.127994 0.083 -0.073 0.938 -32.794 -1.557 -1.664
0.140371 0.074 -0.091 0.937 -35.573 2.977 6.0
0.147272 0.059 -0.114 0.949 -37.573 5.053 10.779
0.159866 0.071 -0.13 0.971 -38.916 6.916 15.679
0.171939 0.086 -0.134 0.976 -38.992 7.099 17.527
0.179311 0.083 -0.139 0.989 -38.382 5.389 15.771
0.191353 0.119 -0.141 0.965 -38.321 3.359 11.282
0.198845 0.122 -0.145 0.947 -38.977 0.687 6.229
0.210653 0.135 -0.157 0.96 -40.305 -1.221 4.29
0.218701 0.131 -0.158 0.965 -40.153 -1.588 2.046
0.230186 0.129 -0.148 0.968 -39.863 -0.809 0.58
0.240728 0.112 -0.173 0.961 -39.985 0.092 0.412
0.249695 0.099 -0.176 0.966 -40.351 -1.42 1.267
0.2616 0.094 -0.182 0.976 -40.885 -1.71 1.603
0.268501 0.098 -0.198 0.957 -41.664 -1.191 2.168
0.280932 0.117 -0.219 0.959 -42.718 0.275 3.405
0.288107 0.111 -0.224 0.964 -42.931 2.076 3.817
0.300247 0.112 -0.249 0.972 -43.42 2.58 4.305
0.307616 0.113 -0.253 0.973 -43.74 2.779 2.977
0.319809 0.118 -0.264 0.973 -43.664 2.641 2.275
0.326976 0.118 -0.282 0.96 -44.214 3.374 2.168
0.33938 0.119 -0.284 0.974 -43.939 3.389 3.954
0.351815 0.103 -0.308 0.982 -43.649 5.176 2.061
0.358858 0.089 -0.312 0.987 -43.374 4.824 7.359
0.371426 0.085 -0.339 1.004 -42.244 4.29 6.824
0.378294 0.081 -0.36 1.011 -39.282 2.458 7.237
0.390957 0.115 -0.372 1.001 -36.702 2.947 6.321
0.397898 0.125 -0.377 0.986 -35.634 4.351 7.802
0.410298 0.12 -0.385 0.975 -35.481 3.145 6.29
0.417278 0.121 -0.394 0.992 -34.672 2.092 4.061
0.429874 0.135 -0.377 0.98 -34.443 1.985 2.107
0.436804 0.141 -0.391 0.983 -32.931 0.672 -0.611
0.449254 0.131 -0.378 0.995 -32.015 1.618 0.489
0.461597 0.119 -0.387 0.999 -30.458 1.344 -0.031
0.468613 0.117 -0.379 0.981 -29.42 1.588 2.611
0.481233 0.123 -0.382 0.984 -28.87 2.244 3.115
0.488247 0.128 -0.381 0.956 -28.046 3.634 3.176
0.500549 0.146 -0.388 0.952 -28.366 4.58 2.275
0.507424 0.129 -0.399 0.955 -28.733 3.359 0.489
0.520126 0.119 -0.399 0.956 -29.679 4.931 0.901
0.526875 0.092 -0.414 0.966 -27.893 3.969 0.366
0.539597 0.091 -0.402 0.966 -26.534 3.099 0.763
0.545111 0.067 -0.415 0.963 -24.565 1.847 1.176
0.55897 0.109 -0.394 0.929 -23.832 3.221 2.473
0.57156 0.078 -0.396 0.913 -24.504 5.786 5.252
0.578544 0.09 -0.4 0.875 -26.183 3.374 5.115
0.591003 0.088 -0.415 0.885 -28.733 4.656 3.145
0.598231 0.066 -0.436 0.893 -32.336 5.771 10.489
0.610287 0.085 -0.437 0.885 -34.962 9.634 13.191
0.617371 0.079 -0.444 0.89 -36.122 13.374 19.435
0.62953 0.067 -0.465 0.925 -35.557 14.565 21.252
0.64178 0.075 -0.476 0.934 -35.466 17.42 25.634
0.649043 0.065 -0.499 0.941 -33.756 17.328 24.763
0.661185 0.098 -0.493 0.925 -32.305 16.992 23.908
0.668062 0.102 -0.49 0.906 -30.656 17.542 21.359
0.68045 0.092 -0.504 0.901 -30.229 17.939 19.099
0.687263 0.097 -0.503 0.885 -29.221 13.557 13.069
0.699393 0.08 -0.543 0.911 -28.519 9.618 8.962
0.711888 0.114 -0.532 0.922 -28.779 10.718 6.931
0.718842 0.072 -0.552 0.943 -25.573 8.687 5.023
0.731507 0.057 -0.546 0.948 -23.023 5.42 -0.046
0.738518 0.056 -0.535 0.945 -20.885 7.481 -2.748
0.750635 0.036 -0.535 0.943 -16.137 0.534 -1.725
0.758252 0.066 -0.543 0.916 -16.198 0.763 -4.824
0.770242 0.073 -0.54 0.893 -15.145 1.847 -5.16
0.777078 0.078 -0.544 0.879 -15.038 2.55 -9.939
0.789516 0.09 -0.543 0.893 -14.504 1.496 -7.908
0.801607 0.075 -0.572 0.942 -10.305 1.542 -9.802
0.8086 0.103 -0.526 0.951 -11.985 2.214 -8.916
0.821009 0.073 -0.55 0.952 -8.336 0.55 -7.954
0.828196 0.099 -0.512 0.929 -7.053 3.817 -3.023
0.840762 0.104 -0.503 0.916 -6.076 4.198 -4.229
0.847889 0.112 -0.509 0.885 -6.015 6.931 -3.374
0.859995 0.096 -0.531 0.854 -7.527 10.794 -4.107
0.867291 0.101 -0.547 0.849 -10.672 11.511 -0.214
0.879488 0.072 -0.588 0.884 -12.55 15.969 1.679
0.891621 0.033 -0.615 0.917 -13.191 18.321 5.847
0.898785 0.044 -0.636 0.962 -10.809 19.634 6.595
0.911014 0.032 -0.675 0.988 -4.519 13.664 6.198
0.918192 0.039 -0.673 1.013 1.74 10.504 3.603
0.930717 0.051 -0.664 1.006 8.718 2.779 -5.176
0.938216 0.073 -0.65 0.98 13.756 -0.473 -8.733
