Time AX AY AZ GX GY GZ
0.014031625003553927 0.186 0.323 1.117 -1.458 22.42 -45.115
0.02624358399771154 0.181 0.314 1.122 -1.763 22.298 -44.626
0.033191334005095996 0.176 0.309 1.13 -0.885 20.901 -44.603
0.04550662499968894 0.16 0.307 1.137 -0.573 18.015 -44.29
0.05236400000285357 0.167 0.307 1.128 -0.214 15.206 -44.008
0.06470337499922607 0.197 0.31 1.114 -0.092 15.496 -44.183
0.07684262499969918 0.219 0.304 1.094 -0.595 18.756 -45.282
0.08384687500074506 0.224 0.31 1.096 -1.794 22.389 -46.45
0.09609416700550355 0.205 0.316 1.101 -2.878 24.313 -46.725
0.10324391700851265 0.194 0.308 1.109 -3.618 25.206 -46.405
0.11547441700531635 0.19 0.308 1.117 -2.985 23.374 -45.756
0.12127650000911672 0.189 0.306 1.112 -2.321 21.29 -44.473
0.13465416700637434 0.199 0.3 1.1 -0.893 20.015 -43.603
0.14724929200019687 0.202 0.312 1.104 0.595 20.412 -43.061
0.15416429200558923 0.196 0.32 1.111 1.763 19.992 -42.908
0.16606016700097825 0.194 0.333 1.126 0.901 20.26 -42.87
0.1732841670018388 0.188 0.34 1.139 -0.519 20.634 -42.794
0.18535091700323392 0.174 0.339 1.168 -1.168 20.046 -43.023
0.19125062500825152 0.171 0.333 1.146 -1.511 19.313 -42.725
0.20449112499773037 0.198 0.326 1.169 -0.573 19.748 -42.565
0.21683091700833756 0.2 0.335 1.167 0.916 19.214 -42.473
0.22402087500086054 0.192 0.349 1.178 1.29 19.916 -41.71
0.23607187499874271 0.184 0.357 1.213 0.603 19.45 -40.893
0.24326450000808109 0.158 0.362 1.243 0.87 18.786 -40.473
0.2553089590073796 0.141 0.351 1.269 1.145 19.885 -42.809
0.2622431250056252 0.137 0.351 1.283 -0.374 21.908 -46.496
0.27462799999921117 0.122 0.353 1.3 -2.893 22.481 -49.504
0.28680200000235345 0.143 0.35 1.308 -4.122 19.916 -50.954
0.2939018750039395 0.163 0.351 1.289 -4.664 16.947 -49.656
0.3060986250056885 0.198 0.342 1.271 -3.725 15.069 -47.023
0.3128592090070015 0.202 0.339 1.254 -2.298 14.198 -44.565
0.32516016700537875 0.19 0.352 1.261 -2.573 13.412 -43.122
0.3372576670080889 0.185 0.349 1.256 -4.733 12.924 -42.084
0.3443375839997316 0.183 0.344 1.243 -5.305 14.641 -42.748
0.3565372919983929 0.175 0.329 1.213 -5.893 15.725 -44.244
0.3637472499976866 0.166 0.331 1.208 -5.718 16.435 -44.855
0.37589104200014845 0.185 0.306 1.188 -3.969 17.962 -45.458
0.3827882920013508 0.198 0.293 1.163 -3.099 20.015 -45.924
0.39486629200109746 0.195 0.298 1.156 -3.901 21.611 -46.183
0.4070256670092931 0.158 0.288 1.175 -4.008 20.382 -47.015
0.4141880420065718 0.141 0.296 1.184 -3.122 17.206 -47.71
0.4263241669978015 0.16 0.305 1.187 -2.168 14.916 -48.115
0.433509916998446 0.22 0.332 1.158 -1.092 17.26 -48.55
0.4456232920056209 0.27 0.333 1.136 -1.168 24.55 -49.084
0.4525946250068955 0.288 0.319 1.137 -0.344 33.573 -49.321
0.4648834590043407 0.254 0.31 1.136 1.977 40.26 -48.855
0.477173709005001 0.215 0.283 1.141 9.611 43.298 -46.947
0.48421566700562835 0.178 0.273 1.141 21.618 40.794 -45.382
0.4963570840045577 0.156 0.315 1.113 29.13 38.626 -41.817
0.5031160000071395 0.148 0.344 1.066 25.206 35.916 -39.55
0.5153713340114336 0.154 0.356 1.128 15.672 34.969 -39.046
0.522748709001462 0.12 0.376 1.163 6.412 30.374 -37.855
0.5347895419981796 0.146 0.368 1.126 -2.542 28.023 -37.504
0.5468689999979688 0.193 0.338 1.108 -7.977 32.198 -39.748
0.5540222499985248 0.19 0.335 1.094 -11.29 37.153 -42.229
0.5659051670081681 0.192 0.334 1.094 -13.519 41.916 -42.908
0.5731654170085676 0.171 0.314 1.108 -13.298 44.611 -44.748
0.5849292089988012 0.146 0.317 1.114 -12.939 44.725 -45.389
0.5970262920018286 0.137 0.312 1.115 -12.13 42.557 -44.786
0.6040649170026882 0.116 0.318 1.105 -11.145 38.931 -44.435
0.6160567090119002 0.116 0.312 1.106 -9.641 36.58 -43.008
0.6232307090103859 0.098 0.318 1.1 -9.618 31.878 -41.267
0.6354022500017891 0.111 0.33 1.084 -10.221 27.878 -38.595
0.6473532920063008 0.16 0.322 1.07 -10.809 27.359 -38.489
0.6542873340076767 0.149 0.328 1.074 -11.053 29.42 -39.634
0.6662125420116354 0.141 0.344 1.092 -15.473 28.511 -39.527
0.6732584590063198 0.124 0.325 1.115 -17.473 27.802 -39.885
0.6852392090077046 0.116 0.313 1.109 -18.366 28.496 -41.244
0.6922157920052996 0.134 0.299 1.082 -19.023 30.771 -43.573
0.7042671250092098 0.135 0.271 1.093 -19.557 32.305 -46.0
0.7167870000121184 0.111 0.26 1.122 -16.13 32.901 -47.267
0.7236583750054706 0.104 0.291 1.113 -15.229 32.389 -47.481
0.7357947090058587 0.116 0.281 1.123 -15.985 34.214 -47.763
0.7425212920061313 0.118 0.284 1.162 -15.802 34.58 -47.687
0.7546380840067286 0.103 0.29 1.145 -16.84 33.13 -46.573
0.7670212090015411 0.096 0.286 1.134 -17.832 32.336 -45.878
0.7736125840019668 0.093 0.284 1.139 -17.863 31.595 -45.275
0.7859533340088092 0.073 0.285 1.142 -19.29 29.458 -45.061
0.792693125011283 0.069 0.298 1.131 -21.863 27.756 -44.458
0.8048357090010541 0.101 0.29 1.145 -23.374 28.092 -44.901
0.8169540840026457 0.109 0.289 1.137 -24.504 29.366 -46.313
0.8241620839980897 0.111 0.3 1.146 -26.092 30.908 -46.74
0.835896042000968 0.114 0.29 1.151 -26.664 31.893 -46.718
0.8429282090073684 0.099 0.284 1.148 -26.634 31.573 -46.176
0.8548370420030551 0.089 0.269 1.146 -25.58 30.885 -45.168
0.8670900420111138 0.089 0.245 1.144 -23.198 29.672 -44.672
0.8741630420117872 0.08 0.24 1.128 -21.0 28.13 -43.985
0.8861193750053644 0.079 0.231 1.115 -20.137 26.809 -43.511
0.8929000420030206 0.102 0.244 1.124 -20.336 27.824 -43.718
0.9051352920068894 0.09 0.238 1.134 -20.588 28.267 -43.427
0.9173833750101039 0.068 0.237 1.144 -18.84 26.679 -42.649
0.9243235000030836 0.053 0.222 1.141 -15.412 25.389 -42.351
0.936422084007063 0.057 0.22 1.145 -13.29 24.84 -43.275
0.9434902500070166 0.073 0.232 1.155 -13.153 24.779 -43.282
0.9554278340074234 0.094 0.225 1.141 -12.824 26.244 -43.58
0.9673109170107637 0.076 0.233 1.142 -12.771 27.412 -43.947
0.9744343750062399 0.055 0.233 1.132 -13.229 27.122 -43.992
0.9868590840051183 0.054 0.227 1.149 -13.641 26.885 -44.496
0.9940804170037154 0.08 0.203 1.129 -12.359 28.573 -45.71
1.0053849170071771 0.088 0.207 1.11 -12.664 30.954 -46.885
1.0124565420119325 0.083 0.215 1.13 -13.656 32.565 -47.221
1.024408167009824 0.08 0.215 1.151 -12.107 32.244 -46.489
1.0366925420094049 0.058 0.232 1.144 -11.359 30.71 -45.435
1.0436299590073759 0.049 0.252 1.157 -13.511 28.015 -44.74
1.0555323340086034 0.072 0.267 1.153 -16.137 27.427 -44.092
1.0623768340010429 0.111 0.255 1.157 -18.672 30.183 -44.099
1.0745964590023505 0.098 0.254 1.149 -20.695 33.153 -44.458
1.0869319589983206 0.062 0.245 1.156 -21.794 33.45 -43.634
1.0938428750087041 0.026 0.236 1.173 -20.947 30.496 -42.756
1.1061045000096783 0.018 0.214 1.162 -19.977 26.817 -41.626
1.1126202500017826 0.013 0.199 1.155 -19.191 23.885 -40.443
1.1250890840019565 0.024 0.181 1.148 -16.588 21.237 -39.611
1.1369547089998377 0.007 0.176 1.129 -13.748 17.969 -37.901
1.1441106670099543 0.01 0.158 1.114 -11.672 16.542 -37.275
1.1561937920050696 0.026 0.147 1.11 -9.053 18.244 -38.626
1.1631382500054315 0.018 0.152 1.101 -8.985 20.824 -42.145
1.175310584003455 0.031 0.15 1.102 -10.0 23.87 -45.603
1.1873703340097563 0.05 0.157 1.116 -9.672 26.664 -48.237
1.1943931249988964 0.071 0.173 1.11 -10.328 29.527 -49.702
1.206504292000318 0.07 0.179 1.138 -11.863 32.092 -50.45
1.2131912920012837 0.051 0.189 1.153 -13.374 32.756 -50.519
1.2255350420018658 0.029 0.195 1.172 -15.641 30.649 -48.519
1.2310077500005718 0.041 0.183 1.196 -15.763 28.435 -46.634
1.2446514590119477 0.04 0.185 1.174 -15.366 27.153 -45.725
1.256887875002576 0.053 0.181 1.161 -15.603 27.435 -44.641
1.2634338339994429 0.055 0.168 1.165 -15.038 27.695 -44.725
1.275743500009412 0.048 0.16 1.139 -13.939 28.359 -43.908
1.2827246250089956 0.031 0.155 1.131 -14.137 28.092 -43.13
1.2948930840066168 0.012 0.141 1.138 -12.992 26.626 -41.924
1.3070102500059875 0.011 0.117 1.145 -9.443 24.137 -41.015
1.3136389590072213 0.004 0.122 1.13 -7.298 20.924 -40.092
1.3259564590116497 0.018 0.138 1.122 -7.267 18.908 -39.145
1.3332623340102145 0.023 0.128 1.132 -6.87 17.122 -37.573
1.3452447500021663 0.06 0.137 1.172 -7.244 15.511 -34.183
1.3573433749988908 0.054 0.184 1.192 -10.45 10.023 -30.595
1.3641629589983495 0.07 0.19 1.175 -11.931 8.069 -27.817
1.3763852090050932 0.092 0.179 1.164 -13.313 9.71 -29.427
1.3836381250002887 0.093 0.188 1.136 -17.366 13.824 -31.565
1.3953390420065261 0.092 0.16 1.143 -19.344 17.992 -34.282
1.4022462499997346 0.082 0.145 1.134 -19.237 22.237 -37.0
1.4143533340102294 0.062 0.136 1.131 -19.55 24.611 -38.153
1.426607209010399 0.047 0.115 1.139 -18.328 24.359 -38.122
1.4332360840053298 0.016 0.105 1.153 -15.282 22.275 -36.74
1.445613959003822 -0.012 0.081 1.149 -13.092 17.443 -34.221
1.4526518339989707 -0.015 0.075 1.145 -9.924 12.45 -31.412
1.4646150839980692 -0.004 0.078 1.136 -6.786 8.847 -29.847
1.4769838750071358 0.036 0.096 1.116 -5.069 8.87 -29.817
1.4841094170114957 0.054 0.105 1.119 -4.863 12.573 -32.336
1.4961245840095216 0.052 0.111 1.144 -4.664 17.282 -36.305
1.5032671670051059 0.057 0.148 1.142 -6.962 22.916 -40.962
1.515232334000757 0.073 0.147 1.147 -11.809 29.656 -46.023
1.5274015420000069 0.076 0.148 1.169 -16.282 35.061 -50.58
1.5340824169979896 0.062 0.144 1.17 -18.992 38.382 -52.351
1.5463381669978844 0.033 0.142 1.18 -20.611 36.908 -51.389
1.5531192920025205 0.005 0.134 1.188 -20.939 32.137 -48.962
1.5653813340031775 0.017 0.104 1.152 -20.832 27.031 -45.473
1.5711562500073342 0.014 0.083 1.144 -19.702 23.679 -44.244
1.5846826670021983 0.018 0.07 1.132 -17.176 22.771 -44.588
1.5969254590017954 0.025 0.063 1.103 -16.099 22.397 -45.901
1.6037157500104513 0.043 0.054 1.09 -14.802 24.198 -48.107
1.6157996250112774 0.062 0.066 1.084 -14.16 27.756 -50.275
1.6222956249985145 0.058 0.08 1.067 -14.519 31.603 -52.176
1.6346731670055306 0.049 0.092 1.082 -14.237 33.916 -52.412
1.6465891250118148 0.026 0.102 1.141 -11.015 33.427 -50.481
1.653763667010935 -0.009 0.128 1.187 -8.534 28.458 -46.702
1.6657504590111785 -0.022 0.141 1.198 -7.405 21.924 -41.695
1.6728621250076685 0.002 0.129 1.195 -6.099 18.16 -38.679
1.6851626249990659 0.018 0.119 1.182 -6.885 16.458 -37.527
1.6971747089992277 0.026 0.114 1.174 -8.962 16.031 -36.695
1.7037641250062734 0.031 0.104 1.177 -10.183 18.153 -38.321
1.716245000003255 0.013 0.095 1.172 -10.412 22.939 -42.305
1.723198500010767 0.001 0.108 1.18 -11.756 26.954 -46.435
1.7353919590095757 -0.004 0.098 1.191 -13.015 29.74 -49.229
1.747015917004319 0.016 0.081 1.191 -13.489 31.908 -51.176
1.7542465000005905 0.01 0.076 1.194 -12.74 33.313 -52.191
1.7661322920030216 -0.02 0.075 1.224 -10.71 31.443 -50.481
1.7730458340083715 -0.049 0.078 1.225 -7.756 27.794 -47.656
1.7851814169989666 -0.056 0.078 1.22 -6.221 23.924 -45.534
1.7974523750017397 -0.04 0.085 1.219 -6.626 20.427 -44.588
1.8041233750118408 0.015 0.09 1.213 -7.977 20.45 -44.481
1.8165841669979272 0.052 0.087 1.197 -9.542 25.015 -45.519
1.823638125002617 0.034 0.096 1.208 -9.878 29.344 -46.557
1.8357364170078654 -0.022 0.098 1.233 -9.618 28.969 -45.626
1.8426135000045178 -0.053 0.102 1.242 -9.458 25.145 -45.015
1.854734084001393 -0.044 0.096 1.242 -9.595 22.42 -45.71
1.8666441250097705 -0.015 0.094 1.223 -11.237 21.718 -46.74
1.873730625011376 0.025 0.104 1.196 -14.183 22.954 -46.901
1.8857569170068018 0.031 0.086 1.202 -16.237 25.595 -47.046
1.892514042003313 -0.0 0.077 1.204 -16.084 27.237 -47.718
1.9043280420009978 -0.035 0.082 1.211 -16.603 25.641 -45.969
1.916766792011913 -0.03 0.079 1.214 -17.405 23.122 -43.824
1.923338500011596 -0.035 0.07 1.206 -18.221 21.137 -42.985
