Time AX AY AZ GX GY GZ
0.01983279200000254 -0.118 -0.216 1.018 14.115 20.389 1.481
0.03204333300000428 -0.147 -0.213 1.023 14.916 26.374 -0.275
0.03908495800000367 -0.203 -0.21 1.046 17.374 31.244 1.0
0.051160250000009455 -0.252 -0.224 1.075 22.046 29.038 3.618
0.058365000000009104 -0.285 -0.247 1.083 26.832 23.824 4.206
0.07079108300000314 -0.319 -0.261 1.088 32.298 18.244 4.985
0.08304504200000906 -0.322 -0.268 1.115 37.573 12.42 7.878
0.09036650000000179 -0.279 -0.251 1.138 42.305 4.756 8.962
0.10252608300000077 -0.21 -0.22 1.054 44.954 -2.26 8.115
0.10985895800000378 -0.151 -0.204 0.964 46.412 3.527 7.076
0.12180625000000589 -0.136 -0.21 0.867 46.267 19.611 4.053
0.12909000000000503 -0.193 -0.218 0.854 47.664 42.809 1.038
0.1414923330000022 -0.305 -0.191 0.997 53.298 58.702 1.885
0.14866750000000195 -0.405 -0.148 1.104 61.672 59.45 7.779
0.160711500000005 -0.473 -0.098 1.173 70.282 48.618 14.87
0.1727786250000065 -0.421 -0.073 1.082 73.466 24.748 20.985
0.17980837500000746 -0.336 -0.057 0.891 66.176 10.237 22.969
0.19179912500000285 -0.273 -0.048 0.848 59.092 20.863 22.496
0.19912612500000648 -0.231 -0.05 0.878 58.0 40.565 21.244
0.2111435000000057 -0.237 -0.074 0.892 59.473 54.458 19.366
0.21843408300000533 -0.333 -0.063 0.835 58.298 65.061 18.489
0.2304794580000049 -0.452 -0.024 0.844 55.183 68.336 20.26
0.24256808300000898 -0.488 0.0 0.97 54.473 54.435 23.634
0.2497909580000055 -0.466 0.017 0.986 54.84 30.183 29.13
0.261821458 -0.42 0.014 0.914 51.695 18.374 36.412
0.26911875000000407 -0.401 0.004 0.906 47.496 22.427 46.626
0.2814120000000031 -0.361 0.0 0.891 41.229 30.534 51.282
0.288494208000003 -0.322 -0.032 0.96 39.496 38.122 46.511
0.3005183329999994 -0.294 -0.066 0.989 43.298 35.809 39.916
0.31247354200000643 -0.33 -0.079 0.988 49.626 35.084 35.26
0.3198004580000031 -0.38 -0.079 1.074 61.046 36.359 33.656
0.33193508300000474 -0.419 -0.035 1.124 76.137 28.74 40.855
0.33891808300001003 -0.402 0.011 1.121 86.221 15.969 52.618
0.3511686249999997 -0.351 0.045 1.073 93.13 12.16 62.282
0.35850912499999765 -0.248 0.059 0.959 95.573 18.687 66.015
0.3706021250000049 -0.184 0.071 0.857 91.145 33.824 63.374
0.3827189579999981 -0.198 0.094 0.843 87.794 52.023 60.237
0.39000195799999915 -0.176 0.063 0.976 95.221 61.58 56.641
0.40202425000001085 -0.168 0.002 1.106 114.107 61.87 51.901
0.40912341700000354 -0.17 -0.016 1.1 134.794 60.0 46.794
0.42114775000000293 -0.186 0.016 0.961 149.473 60.977 43.382
0.4284093330000047 -0.187 0.115 0.9 156.855 59.817 44.099
0.4404805000000067 -0.123 0.195 0.763 156.985 54.435 45.847
0.45252529200000424 -0.066 0.296 0.612 151.092 47.641 47.756
0.459844750000002 0.021 0.337 0.465 142.664 53.924 46.771
0.471818583000001 0.133 0.332 0.292 128.13 63.115 36.176
0.4790892080000049 0.181 0.362 0.083 104.382 78.962 17.519
0.49156708300000673 0.167 0.358 0.017 77.092 92.511 -4.84
0.4987151250000039 0.075 0.371 0.01 52.84 98.763 -24.0
0.5106380000000001 -0.016 0.397 -0.012 26.893 90.55 -31.527
0.5224749580000037 -0.044 0.427 -0.12 -7.313 70.687 -29.931
0.5296483329999973 -0.041 0.505 -0.328 -65.45 36.779 -27.725
0.5412171250000029 -0.042 0.534 -0.253 -132.733 -1.618 -29.794
0.548545125000004 -0.009 0.476 -0.087 -199.901 -46.374 -46.87
0.5602903329999975 0.083 0.377 0.059 -250.137 -87.573 -75.573
0.5720368329999985 0.32 0.219 0.311 -250.137 -117.511 -122.641
0.5788066670000092 0.295 -0.198 2.0 -250.137 -94.702 -184.519
