Time AX AY AZ GX GY GZ
0.013159333000000828 0.003 -0.067 0.987 -6.695 0.595 -0.122
0.020316708000000183 0.0 -0.079 0.988 -6.122 2.267 1.771
0.03247616600000036 -0.072 -0.095 0.971 -11.252 2.145 9.153
0.04486241600000085 0.008 -0.051 0.991 -12.321 7.374 6.084
0.052090625000000834 -0.013 -0.083 0.991 -14.924 1.008 9.824
0.06415537500000035 -0.005 -0.087 0.989 -33.275 15.244 7.496
0.07159429100000025 0.011 -0.077 0.99 -6.84 9.588 4.26
0.08384091599999977 -0.009 -0.07 0.993 -2.618 4.779 2.153
0.09133066600000106 0.012 -0.08 0.994 -5.023 3.244 0.466
0.10325420800000096 0.003 -0.077 0.99 -8.221 2.565 -0.16
0.11091829100000083 0.012 -0.072 0.978 -8.206 0.069 -0.565
0.1227727500000011 -0.006 -0.067 0.977 1.0 -1.221 -0.267
0.13514175000000073 -0.005 -0.074 0.991 2.824 1.481 -0.634
0.14244241599999974 -0.008 -0.086 0.98 4.809 1.397 -0.985
0.1546598750000001 -0.013 -0.087 0.993 4.084 2.229 -1.153
0.1619382500000004 -0.006 -0.084 0.989 2.924 1.847 -2.061
0.17432329100000032 -0.007 -0.081 0.982 2.718 1.168 -2.328
0.18169916599999958 -0.008 -0.079 0.986 0.87 1.221 -2.038
0.19372150000000055 -0.011 -0.075 0.982 0.153 1.183 -1.626
0.20105366599999996 -0.013 -0.085 0.97 0.305 0.664 -1.321
0.21312045800000057 -0.013 -0.081 0.966 1.313 -0.275 -0.878
0.2190832080000007 -0.017 -0.082 0.962 3.405 -1.137 -0.733
0.2326690410000012 -0.01 -0.085 0.966 3.779 -1.977 -0.962
0.24462541599999987 0.0 -0.075 0.971 2.588 -3.015 -1.58
0.2521967499999995 0.001 -0.079 0.957 1.794 -4.008 -2.557
0.2643057080000002 0.004 -0.083 0.953 1.412 -4.74 -3.588
0.27178195800000005 0.003 -0.083 0.923 0.427 -5.748 -3.649
0.28378095800000125 -0.004 -0.103 0.911 1.71 -6.42 -3.557
0.2910881249999999 -0.004 -0.116 0.9 0.55 -5.985 -3.885
0.30307479100000023 -0.012 -0.106 0.88 1.168 -6.16 -3.863
0.3091465410000005 -0.024 -0.112 0.877 1.351 -5.641 -3.29
0.3226189579999996 -0.012 -0.1 0.853 1.427 -4.954 -2.863
0.33470699999999987 -0.008 -0.087 0.843 3.046 -3.313 -1.924
0.34193658300000074 -0.001 -0.086 0.802 5.198 -2.092 -1.252
0.35415666599999973 0.011 -0.095 0.795 8.053 0.443 -0.939
0.36172591600000104 0.024 -0.106 0.75 16.008 2.275 2.092
0.3738289160000008 0.031 -0.097 0.732 26.092 -1.55 8.16
0.38102058299999975 -0.001 -0.093 0.717 30.198 -0.267 2.321
0.39324250000000127 -0.004 -0.095 0.703 27.031 -4.389 0.595
0.3992122079999998 -0.018 -0.086 0.663 18.901 -6.481 -4.176
0.4123713750000011 -0.009 -0.099 0.636 11.916 -13.489 -3.206
0.42441495799999984 -0.01 -0.075 0.649 7.321 -16.427 1.084
0.43177083299999985 -0.005 -0.041 0.68 12.977 -14.008 4.672
0.4437390410000006 0.03 -0.013 0.617 18.794 -10.183 9.84
0.45108654100000045 0.033 -0.001 0.602 29.71 -11.176 16.885
0.4630357079999996 -0.003 0.017 0.596 39.031 -2.336 16.237
0.4705655410000009 -0.028 0.032 0.591 39.809 4.313 14.42
0.4825460830000008 -0.016 0.04 0.592 48.58 11.076 14.008
0.494650708 -0.01 0.023 0.595 50.87 14.107 16.863
0.5019067499999998 -0.007 -0.012 0.627 45.649 15.084 19.13
0.5143198330000001 0.004 0.001 0.657 44.321 14.847 22.618
0.521664458 0.02 0.018 0.701 43.908 9.687 31.397
0.533819041000001 0.025 0.008 0.708 36.366 4.305 22.649
0.5410250000000012 0.04 -0.001 0.727 31.893 -5.611 17.931
0.5532845000000002 0.027 -0.011 0.691 27.58 -9.847 12.847
0.5592053750000012 0.029 -0.012 0.677 12.26 -12.519 20.038
0.5723742500000011 -0.014 -0.02 0.704 4.344 -16.496 21.275
