Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0770,-0.0810,1.1670,4.2140,19.4960,-50.0000,33.9900
0.0004,0.0780,-0.0720,1.1400,3.0840,18.6720,-50.5500,34.0400
0.0007,0.0700,-0.0830,1.1240,1.3280,17.2210,-49.1300,33.9900
0.0011,0.0810,-0.0930,1.1210,-0.1220,14.2440,-51.0230,33.9400
0.0015,0.0760,-0.0870,1.1470,-3.7710,16.3970,-52.1530,34.0400
0.0019,0.0880,-0.0760,1.1640,-1.3590,12.0610,-51.8630,33.9900
0.0024,0.0670,-0.0790,1.2190,-2.2440,21.7560,-51.6790,33.9400
0.0028,0.1030,-0.0560,1.2120,3.0840,15.1910,-50.5040,33.9900
0.0032,0.1020,-0.0410,1.2360,5.6640,21.8320,-46.6560,33.9400
0.0036,0.1060,-0.0730,1.1990,0.8700,20.1530,-46.2600,33.9400
0.0041,0.1260,-0.0650,1.1910,1.1150,22.4580,-47.6640,33.9900
0.0046,0.1230,-0.0570,1.2030,0.9920,25.1300,-49.1150,33.9400
0.0050,0.1090,-0.0310,1.2260,1.3130,24.9310,-51.8320,33.9400
0.0053,0.0860,-0.0540,1.2340,-6.1680,26.7790,-54.2900,34.0800
0.0060,0.0980,-0.0830,1.2150,0.0610,28.5500,-51.9690,33.9400
0.0065,0.1070,-0.0900,1.2080,9.5420,26.8240,-51.2060,33.9900
0.0069,0.1000,-0.0750,1.2090,4.2140,28.3970,-53.1150,34.0400
0.0073,0.1070,-0.0570,1.2190,-1.3440,29.1910,-53.4350,34.0400
0.0076,0.0920,-0.0400,1.2220,-2.8400,28.7180,-54.5340,33.9900
0.0079,0.0730,-0.0660,1.2170,4.4120,31.6340,-51.3590,34.0400
0.0082,0.0740,-0.0860,1.1660,13.8780,28.6870,-50.4580,33.9900
0.0086,0.0690,-0.0740,1.1610,8.7940,26.6560,-50.4430,33.9400
0.0089,0.0840,-0.0750,1.1570,0.7020,27.0080,-50.3510,34.0400
0.0092,0.0800,-0.0630,1.1550,-8.6260,25.7710,-52.4730,34.0800
0.0095,0.0860,-0.0550,1.1570,-7.6490,24.5800,-52.6260,34.0400
0.0099,0.0870,-0.0420,1.1770,0.4580,22.7180,-51.6030,34.0400
0.0102,0.0890,-0.0320,1.1980,5.8630,22.0150,-51.5730,33.9900
0.0105,0.0790,-0.0310,1.2070,8.4580,23.0230,-51.8930,34.0400
0.0109,0.0720,-0.0410,1.2050,10.6870,21.6640,-50.8700,33.9900
0.0112,0.0550,-0.0690,1.1940,8.5340,21.9850,-51.6640,34.0800
0.0115,0.0510,-0.0890,1.1720,2.4580,23.5270,-51.5570,33.9400
0.0118,0.0500,-0.0840,1.1640,-1.4050,22.5040,-53.3590,33.9900
0.0121,0.0480,-0.0620,1.1570,-4.0920,22.0000,-53.3130,33.9400
0.0126,0.0400,-0.0620,1.1520,-3.4350,20.9770,-52.0000,33.9900
0.0132,0.0140,-0.0660,1.1610,0.0310,21.4960,-50.6870,34.0400
0.0138,0.0150,-0.0660,1.1510,0.7180,18.7790,-49.5730,33.9400
0.0142,0.0180,-0.0380,1.1400,1.4200,18.3820,-50.8090,33.9900
0.0148,0.0100,-0.0500,1.1260,0.7940,18.9010,-49.6340,34.0400
0.0152,0.0290,-0.0370,1.1140,-3.7250,16.8240,-46.7480,33.8900
0.0156,0.0260,-0.0520,1.0930,-0.9470,14.8400,-43.9540,33.9900
0.0160,0.0370,-0.0480,1.0860,-2.5190,10.8240,-43.4810,34.0400
0.0164,0.0540,-0.0310,1.0990,-1.6950,13.6490,-42.8090,34.0800
0.0167,0.0500,-0.0330,1.1180,0.8700,10.0310,-44.0760,34.0400
0.0171,0.0600,-0.0350,1.1390,-2.7480,8.7020,-46.9010,33.9400
0.0174,0.0440,-0.0440,1.1690,-8.3210,14.0000,-49.1450,33.9900
