Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,-0.0260,-0.0510,1.1390,-16.3210,24.6720,-42.1530,33.6600
0.0005,-0.0070,-0.0610,1.1360,-13.6950,21.3740,-42.6260,33.7500
0.0009,-0.0060,-0.0690,1.1600,-5.1910,19.4810,-42.8550,33.5200
0.0014,-0.0080,-0.0680,1.1900,1.0530,20.7480,-43.2060,33.6600
0.0018,-0.0300,-0.0750,1.2170,0.3970,20.7180,-44.7790,33.6100
0.0022,-0.0470,-0.0980,1.2290,-5.6340,21.4050,-47.9390,33.5200
0.0027,-0.0920,-0.1400,1.2480,-9.6180,23.7400,-50.7180,33.6600
0.0032,-0.1420,-0.1800,1.2610,-12.1680,25.8320,-50.6110,33.7100
0.0037,-0.1630,-0.1920,1.2640,-11.1600,26.8700,-49.8630,33.5700
0.0041,-0.1690,-0.2110,1.2440,-7.2820,25.5880,-47.3280,33.6600
0.0046,-0.1650,-0.2370,1.2510,-4.8090,23.9850,-43.8470,33.6100
0.0054,-0.1590,-0.2150,1.2770,-5.6640,24.3970,-41.2670,33.6600
0.0058,-0.1320,-0.2090,1.2550,-4.3660,27.0380,-44.5800,33.6100
0.0062,-0.1520,-0.1590,1.2350,1.4050,24.5040,-34.4270,33.5700
0.0066,-0.1740,-0.1730,1.2300,11.6490,23.1300,-37.9690,33.6600
0.0070,-0.1830,-0.1470,1.2190,16.9920,23.5110,-37.4350,33.7100
0.0074,-0.1780,-0.1200,1.1890,13.5420,21.6490,-32.8090,33.5700
0.0077,-0.1760,-0.1400,1.1720,13.9080,16.1220,-32.2140,33.5700
0.0082,-0.1740,-0.1340,1.1690,16.6870,9.6950,-37.4500,33.6100
0.0085,-0.1910,-0.1710,1.2070,24.0760,3.3130,-37.0530,33.6600
0.0089,-0.1870,-0.2010,1.2720,36.0310,-0.7330,-34.5500,33.6100
0.0093,-0.1760,-0.1980,1.2770,39.2820,0.2900,-32.9620,33.6100
0.0096,-0.1650,-0.2300,1.2940,37.5570,-1.2520,-34.6110,33.6600
0.0100,-0.1780,-0.2630,1.3400,34.7940,-2.1980,-32.1830,33.6100
0.0103,-0.1560,-0.2180,1.3850,29.6490,1.1600,-25.1760,33.6600
0.0106,-0.0960,-0.1440,1.4270,25.8170,7.1300,-20.7790,33.6600
0.0110,-0.0560,-0.0540,1.4490,33.9690,11.7250,-12.8090,33.6600
0.0113,-0.0180,0.0250,1.4240,28.3970,22.1070,-12.2600,33.6600
0.0117,-0.0100,0.0680,1.3490,17.3130,32.4270,-15.4050,33.6100
0.0120,0.0160,0.1320,1.2870,13.8630,36.3660,-17.0840,33.7100
0.0127,0.0060,0.1550,1.2310,12.2290,37.6490,-19.5730,33.6600
0.0133,-0.0090,0.1420,1.1840,10.1830,34.7790,-23.6180,33.6100
0.0138,-0.0490,0.1220,1.1320,18.1370,30.6560,-20.9160,33.6600
0.0142,-0.0780,0.0930,1.1170,23.1600,24.5190,-19.7100,33.6600
0.0146,-0.0760,0.0870,1.1190,22.6560,21.4810,-18.6870,33.6100
0.0151,-0.0910,0.0700,1.1410,17.9390,21.8320,-15.6640,33.6600
0.0155,-0.1030,0.0500,1.1530,8.3510,23.1450,-12.0610,33.7100
0.0159,-0.1120,0.0620,1.1800,3.9240,33.2370,-5.9390,33.6600
0.0162,-0.0610,0.1210,1.0850,-2.4580,34.1680,-0.3510,33.6600
0.0165,-0.0570,0.1460,1.0680,-16.5340,38.0000,-3.8630,33.6100
0.0169,-0.0570,0.1560,1.0100,-25.3590,38.1530,-8.5650,33.5700
0.0172,-0.0520,0.1410,0.9880,-26.7940,31.9390,-14.7630,33.6100
0.0176,-0.0200,0.1870,1.0080,-22.0610,26.7940,-14.6260,33.6100
0.0182,-0.0340,0.1690,1.0110,-15.4200,20.4580,-14.0920,33.6600
0.0185,-0.0480,0.1300,1.0150,-13.6490,17.7860,-18.2900,33.5200
0.0189,-0.0690,0.1020,1.0380,-18.7020,17.0380,-20.7180,33.5700
0.0192,-0.0820,0.0750,1.0360,-24.4430,18.0760,-23.8630,33.5700
0.0195,-0.0730,0.0690,1.0380,-22.6560,20.9920,-24.3050,33.7100
0.0198,-0.1320,0.0520,1.0910,-14.9010,24.4890,-17.8020,33.4700
0.0202,-0.0650,0.0410,1.0720,-3.1450,21.1910,-16.6870,33.6100
0.0205,-0.0530,0.0290,1.0910,5.2520,19.3440,-13.8170,33.6600
0.0208,-0.0370,0.0510,1.1300,-4.1680,25.4050,-14.3360,33.6600
0.0213,-0.0470,0.0490,1.1620,-10.9160,29.8170,-19.8930,33.6100
0.0217,-0.0730,0.0770,1.1760,-19.3890,37.8320,-18.3510,33.5700
0.0220,-0.1020,0.0490,1.1190,-25.3740,46.8850,-13.7860,33.5200
0.0223,-0.1050,0.0420,1.0000,-31.4960,47.5880,-4.8700,33.5200
0.0226,-0.1050,-0.0070,0.8790,-32.1980,43.6790,-4.5190,33.5700
0.0228,-0.0600,-0.0100,0.8390,-16.8090,33.3590,-7.3890,33.6100
0.0231,-0.0320,0.0270,0.8900,-6.0310,19.4200,-8.9310,33.7500
0.0234,0.0060,0.0620,0.9900,1.9240,8.8700,-11.2980,33.6600
0.0237,-0.0110,0.0450,1.1010,3.5570,0.8850,-12.9770,33.6100
0.0239,-0.0490,-0.0270,1.1880,6.5650,5.1910,-14.8090,33.5700
0.0241,-0.0650,-0.0610,1.2570,4.1980,13.9690,-10.0920,33.5200
