Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0140,-0.0980,1.0180,0.7790,21.3280,-14.6870,34.0800
0.0003,0.0060,-0.0500,1.1040,6.8850,17.8780,-14.3360,34.1300
0.0007,0.0410,-0.0260,1.1320,7.5730,15.9080,-12.8850,34.1300
0.0010,0.0460,-0.0300,1.1560,0.6720,16.7330,-16.4120,34.1800
0.0013,0.0440,0.0130,1.1860,-6.9620,21.6180,-17.9080,34.2200
0.0017,0.0660,0.0390,1.1540,-10.7480,22.1530,-18.1980,34.1800
0.0021,0.0630,0.0380,1.1280,-2.6720,23.7860,-18.5950,34.0400
0.0025,0.0860,0.0400,1.1270,6.9620,21.9240,-20.5340,34.1300
0.0029,0.0890,0.0260,1.1580,10.0150,23.1150,-22.5950,34.0800
0.0033,0.1020,-0.0050,1.1840,4.9010,21.7710,-27.4810,34.1300
0.0037,0.0850,0.0030,1.2480,-4.7180,29.8020,-29.9690,34.1300
0.0044,0.0890,0.0170,1.2530,-11.8020,32.8400,-28.9620,34.0800
0.0047,0.0570,0.0050,1.2350,-8.1830,38.1370,-26.8700,34.1300
0.0051,0.0380,-0.0100,1.2190,2.6870,40.4580,-24.9770,34.0800
0.0054,0.0550,-0.0180,1.1610,8.7180,39.0380,-21.5270,34.1800
0.0057,0.0440,-0.0270,1.1300,8.9620,38.5500,-22.0310,34.1300
0.0060,0.0320,-0.0020,1.1600,5.5730,36.8550,-21.9540,34.1800
0.0063,0.0270,-0.0060,1.1590,1.2370,35.7710,-25.4350,34.1300
0.0067,0.0090,-0.0230,1.1690,2.4580,36.6410,-27.1760,34.1300
0.0070,0.0070,0.0010,1.1750,1.7710,38.7180,-28.5500,34.1800
0.0073,-0.0030,0.0250,1.1810,-4.3660,38.9920,-32.7630,34.1300
0.0076,0.0080,0.0740,1.1600,-8.9010,37.6030,-37.6180,34.1800
0.0079,0.0110,0.0800,1.1490,-7.7250,37.6950,-41.1910,34.1800
0.0082,0.0110,0.0260,1.1250,6.7330,33.6640,-39.0990,34.1300
0.0085,-0.0020,-0.0410,1.1430,17.7100,29.8780,-34.5800,34.0800
0.0092,-0.0010,-0.0840,1.1560,16.5950,27.3130,-32.1830,34.2200
0.0095,-0.0070,-0.0900,1.1860,8.8090,30.3210,-30.4730,34.1300
0.0098,-0.0110,-0.0720,1.2250,3.5730,33.0840,-27.4200,34.0800
0.0101,-0.0150,-0.0300,1.2470,-1.6340,38.3360,-25.6340,34.1300
0.0104,-0.0210,-0.0000,1.2130,-0.1070,39.0380,-24.3050,34.1300
0.0107,-0.0220,-0.0010,1.1800,-2.5040,36.8850,-27.2210,34.0800
0.0110,-0.0360,0.0160,1.1610,-7.0990,37.3590,-30.8850,34.0400
0.0113,-0.0380,0.0430,1.1390,-10.6870,35.5880,-32.9770,34.0800
0.0116,-0.0400,0.0150,1.1120,-8.6110,33.7860,-30.7630,34.0800
0.0119,-0.0470,-0.0280,1.0930,-2.2900,31.4810,-30.5340,34.1300
0.0123,-0.0500,-0.0360,1.0900,-2.4120,27.0530,-30.3820,34.0800
0.0128,-0.0580,-0.0860,1.0910,-1.6490,27.2060,-30.4890,34.1300
0.0130,-0.0500,-0.1020,1.0870,-1.5730,28.1680,-28.2750,34.1300
0.0133,-0.0250,-0.0770,1.1060,-7.7250,25.6640,-23.2820,34.0800
0.0136,-0.0120,-0.0470,1.1130,-9.6340,21.2210,-19.0230,34.1300
0.0139,0.0100,0.0230,1.1590,-10.4430,17.8780,-18.6110,34.0800
0.0142,0.0240,0.0540,1.1990,-9.4810,17.7860,-20.7630,34.1800
0.0145,0.0390,0.0790,1.2280,-5.0080,18.1680,-24.2440,34.2200
0.0147,0.0260,0.0710,1.2310,-2.9620,18.9620,-27.4500,34.2700
0.0150,0.0190,0.0600,1.2300,-2.3660,20.5040,-33.0380,34.1300
0.0153,0.0020,-0.0040,1.1880,1.4350,22.3050,-34.6560,34.1300
0.0156,-0.0100,-0.0610,1.1600,-1.4200,23.4050,-36.7330,34.1800
0.0161,0.0070,-0.0850,1.1260,-12.4270,24.3660,-36.5950,34.1300
0.0164,0.0120,-0.0780,1.0990,-19.1600,22.9620,-34.2600,34.2200
0.0167,0.0290,-0.0540,1.0950,-13.0380,19.5270,-29.9080,34.1800
0.0169,0.0380,-0.0290,1.1490,-5.9390,14.2290,-29.8170,34.0400
0.0172,0.0640,0.0260,1.2130,-5.1760,8.5500,-31.5110,34.1800
0.0174,0.0750,0.0740,1.2060,2.4730,15.4960,-30.6260,34.1800
0.0177,0.0560,0.0550,1.1950,8.1530,17.1450,-32.1530,34.2200
0.0180,0.0400,0.0220,1.1760,7.5110,18.1070,-34.9920,34.1800
0.0182,0.0230,0.0080,1.1920,3.8020,16.5650,-35.3440,34.1300
0.0185,0.0180,-0.0020,1.2300,0.1220,16.3050,-35.6030,34.1300
0.0187,0.0040,-0.0080,1.2410,-3.9080,21.2370,-35.4660,34.1800
0.0190,0.0110,-0.0250,1.2160,-4.8090,24.0150,-35.5270,34.1300
0.0192,0.0080,-0.0350,1.1920,-7.3440,26.3970,-37.8630,34.0800
0.0195,0.0090,-0.0330,1.1840,-9.9850,25.9540,-38.2290,34.0800
0.0199,0.0120,-0.0170,1.1500,-8.0150,23.9080,-37.5110,34.2200
0.0202,0.0030,-0.0450,1.1320,-5.9850,21.4200,-37.0080,34.0800
0.0204,-0.0210,-0.0640,1.1260,-7.3440,20.1530,-37.3740,34.1300
0.0207,-0.0250,-0.0520,1.1620,-11.9850,20.3510,-37.0230,34.0400
0.0209,-0.0170,-0.0210,1.1560,-7.8020,20.1530,-36.0150,34.1800
0.0212,-0.0080,0.0080,1.1460,-3.2210,18.5040,-36.2900,34.1300
0.0214,-0.0010,0.0060,1.1380,-4.1980,17.7250,-37.8170,34.1300
0.0217,-0.0040,0.0140,1.0830,-7.4050,15.8020,-40.1530,34.2700
0.0220,0.0040,0.0270,1.0600,-4.7020,10.3970,-41.3280,34.1300
0.0222,-0.0080,-0.0220,1.0600,0.9470,5.7560,-42.3820,34.1800
0.0224,-0.0150,-0.0910,1.1120,2.3050,3.3130,-42.5950,34.0800
0.0226,-0.0230,-0.1060,1.1780,1.1150,3.8020,-39.2520,34.0400
0.0228,-0.0210,-0.1080,1.2350,-1.1760,8.0760,-34.4430,34.0800
0.0231,-0.0050,-0.0890,1.2370,-8.7940,16.4890,-33.0990,34.2200
0.0233,0.0040,-0.0640,1.2050,-13.4810,19.6790,-31.5570,34.1300
0.0235,0.0130,-0.0400,1.1660,-11.8780,15.2210,-30.3210,34.1300
0.0237,0.0370,-0.0180,1.1370,-9.0380,12.3510,-31.1150,34.1300
0.0240,0.0450,-0.0190,1.1400,-13.7710,9.6180,-33.2820,34.1800
0.0242,0.0520,0.0080,1.1460,-20.9920,7.8780,-38.5500,34.0800
