Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,-0.0090,0.0670,1.1580,-21.5270,28.4120,-27.4050,34.1800
0.0004,-0.0270,0.0600,1.1370,-21.6640,31.1760,-28.3970,34.1300
0.0007,-0.0210,0.0440,1.0730,-14.7940,30.0760,-30.0610,34.1800
0.0010,-0.0030,0.0390,1.0680,-4.6870,28.7630,-29.0840,34.1300
0.0014,-0.0060,0.0190,1.0840,4.7630,26.7790,-27.5110,34.1300
0.0017,0.0090,0.0120,1.1220,-0.8090,21.3890,-26.7630,34.1800
0.0020,-0.0020,-0.0120,1.1120,-9.1300,25.6340,-22.1370,34.2200
0.0024,-0.0360,-0.0420,1.1270,-13.8630,27.5880,-20.1220,34.1300
0.0029,-0.0430,-0.0190,1.1310,-24.1530,28.5800,-19.6340,34.1800
0.0033,-0.0140,0.0090,1.0920,-17.7100,24.9470,-19.4500,34.2200
0.0037,0.0250,0.0440,1.0860,-11.4050,20.9620,-21.6640,34.1800
0.0041,0.0340,0.0500,1.1170,-4.2140,17.9690,-24.3970,34.1300
0.0045,0.0300,0.0180,1.1630,0.3820,18.0460,-27.9080,34.1300
0.0055,0.0290,-0.0100,1.2130,4.6410,18.8550,-29.1910,34.0800
0.0066,0.0360,-0.0180,1.2560,-0.9310,22.5800,-28.2140,34.1300
0.0070,0.0260,-0.0190,1.2670,-6.3050,27.0080,-26.9920,34.2200
0.0073,0.0230,-0.0340,1.2610,-10.9010,33.1760,-25.2820,34.1800
0.0076,0.0140,-0.0340,1.2190,-11.9690,35.9390,-25.7100,34.1300
0.0080,0.0070,-0.0430,1.1950,-9.8320,36.3510,-24.6110,34.2200
0.0083,-0.0000,-0.0360,1.1710,-10.6720,35.5570,-26.8850,34.0800
0.0086,-0.0050,-0.0040,1.1740,-15.3130,34.6260,-27.3890,34.3200
0.0089,-0.0220,-0.0050,1.1900,-0.7330,29.1760,-22.1370,34.1800
0.0093,-0.0110,-0.0370,1.1920,9.8320,31.9240,-22.3970,34.2700
0.0096,0.0010,-0.0500,1.1880,7.2820,28.6870,-21.5420,34.2200
0.0100,0.0220,-0.0200,1.1740,9.9080,24.4120,-20.1980,34.2700
0.0103,0.0350,0.0070,1.1680,7.8320,24.7630,-15.6790,34.1300
0.0107,0.0530,0.0280,1.1260,7.9850,23.9240,-16.8090,34.2200
0.0111,0.0530,0.0360,1.1590,2.0150,22.9920,-21.2670,34.2700
0.0114,0.0400,0.0310,1.1870,-3.0230,22.5340,-24.8850,34.2200
0.0117,0.0150,0.0050,1.2290,-2.2290,22.9920,-27.2980,34.1800
0.0120,0.0010,-0.0220,1.2130,1.6180,24.3510,-28.6110,34.1300
0.0123,0.0070,-0.0150,1.1820,-0.3970,25.7710,-29.8020,34.2200
0.0127,0.0130,0.0060,1.1590,-1.4660,23.8630,-29.4810,34.0800
0.0132,0.0030,-0.0140,1.1310,-2.3510,24.3360,-31.2980,34.1300
0.0137,-0.0030,-0.0140,1.1210,1.6030,16.8240,-28.0920,34.2200
0.0144,-0.0040,-0.0020,1.1240,-3.8170,12.6560,-27.9690,34.1800
0.0150,0.0090,0.0510,1.1730,-10.3210,11.4050,-27.4660,34.2200
0.0154,0.0110,0.0780,1.1670,-7.6490,12.3360,-27.1150,34.1300
0.0158,0.0250,0.0710,1.1570,-0.0920,12.3050,-26.5340,34.2700
0.0162,0.0080,0.0450,1.1580,10.9470,8.6560,-24.3820,34.2200
0.0167,0.0080,0.0090,1.1640,8.4890,6.1220,-25.5880,34.2700
0.0171,0.0250,0.0190,1.1650,1.9390,7.4050,-27.9080,34.0800
0.0174,0.0390,0.0480,1.1730,-5.4050,10.3510,-30.9010,34.2200
0.0177,0.0340,0.0470,1.1810,-6.6560,12.1830,-31.4500,34.0800
0.0180,0.0320,0.0110,1.1910,-5.4050,12.2140,-34.4430,34.2200
0.0183,0.0210,-0.0140,1.1720,-5.6340,10.3050,-36.0150,34.2200
0.0187,0.0230,-0.0310,1.1620,-4.4890,8.5500,-35.3590,34.1800
0.0190,0.0370,-0.0290,1.1340,-5.9690,8.1830,-29.5420,34.2200
