Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,-0.0290,-0.0910,1.1950,0.7630,23.4050,-9.1910,33.9900
0.0004,-0.0360,-0.0770,1.2150,-5.0080,26.6110,-6.6260,33.9400
0.0008,-0.0060,0.0110,1.2600,0.8850,28.0920,-4.5950,33.9900
0.0011,-0.0010,0.0720,1.2890,14.6110,34.1370,-2.8090,33.9900
0.0015,0.0310,0.0860,1.2380,16.5190,35.7560,1.6490,34.0400
0.0019,0.0040,0.0480,1.1650,6.5650,44.8240,-9.5420,33.9900
0.0022,0.0060,0.0320,1.1010,-10.8240,44.8240,-16.4890,33.9400
0.0025,-0.0180,-0.0180,1.0670,-17.1450,40.9010,-24.5190,34.0400
0.0029,-0.0280,-0.0600,1.0570,-12.4580,37.2820,-31.8320,33.9400
0.0033,-0.0410,-0.1020,1.0670,-7.4500,27.6030,-29.5420,33.8500
0.0036,-0.0450,-0.1240,1.0980,1.6490,22.6260,-27.9240,33.9900
0.0039,-0.0480,-0.1210,1.1330,8.1980,19.7400,-26.5190,33.9400
0.0045,-0.0580,-0.0880,1.1650,6.0610,18.9310,-23.1300,33.9400
0.0049,-0.0590,-0.0690,1.1520,3.6490,19.3440,-21.4500,33.9900
0.0052,-0.0520,-0.0400,1.1710,3.9850,18.3660,-24.3970,33.9400
0.0061,-0.0130,0.0300,1.2000,0.6720,17.9240,-24.6410,33.8900
0.0064,-0.0050,0.0580,1.2070,2.2440,17.0840,-21.6030,33.8900
0.0068,0.0300,0.0450,1.2070,4.8240,17.8020,-30.2140,34.0400
0.0071,0.0310,0.0430,1.2220,8.3820,19.2210,-35.8320,33.8900
0.0075,0.0230,0.0180,1.2120,5.2520,18.3820,-39.6180,33.9400
0.0078,-0.0080,-0.0170,1.2270,8.4270,15.9390,-42.1220,33.9900
0.0081,-0.0010,-0.0190,1.2430,8.6720,17.4350,-38.8400,34.0400
0.0085,0.0030,-0.0580,1.2170,7.5880,16.3050,-34.9620,33.9400
0.0088,-0.0040,-0.0650,1.2380,3.4660,18.6110,-36.6260,33.9900
0.0091,-0.0040,-0.0360,1.2570,-5.5880,19.0840,-36.6410,33.9400
0.0095,-0.0130,-0.0300,1.2490,-12.0310,21.5880,-39.5570,33.9400
0.0099,-0.0260,0.0000,1.2500,-12.9920,23.7860,-42.4430,33.8900
0.0102,-0.0540,-0.0190,1.2150,-9.0840,23.6030,-44.1530,33.9400
0.0106,-0.0500,-0.0340,1.1690,-2.1680,22.0610,-47.8020,33.8900
0.0109,-0.0550,-0.0500,1.1310,-2.9310,19.7860,-54.3510,33.9900
0.0113,-0.0300,-0.0600,1.1140,-9.3130,17.7710,-60.7940,33.9400
0.0116,-0.0230,-0.0630,1.1140,-14.1530,13.0080,-60.0610,33.8900
0.0120,0.0040,-0.0440,1.1130,-8.3970,8.1070,-48.9470,33.9400
0.0125,0.0090,-0.0330,1.1390,-0.4270,3.8780,-39.6640,33.9400
0.0129,0.0160,-0.0260,1.1410,-2.2440,3.1760,-39.3280,33.9400
0.0132,0.0230,-0.0260,1.1560,-7.8320,2.9010,-40.8700,33.9400
0.0136,0.0270,-0.0300,1.1500,-12.3210,2.9010,-44.5340,33.8900
0.0144,0.0050,-0.0360,1.1620,-14.7020,2.4120,-47.7560,33.9900
0.0149,-0.0080,-0.0410,1.1830,-11.8020,1.2820,-48.0760,33.9400
0.0153,-0.0130,-0.0900,1.1950,-0.4580,4.9620,-45.4660,33.9900
0.0157,-0.0030,-0.1440,1.1880,-2.3660,6.4430,-43.9080,33.9400
0.0160,-0.0070,-0.1490,1.1830,-10.9470,9.5420,-39.7250,33.9400
0.0164,-0.0060,-0.1160,1.1400,-12.5040,11.6340,-32.8400,33.8900
0.0167,0.0080,-0.1040,1.1080,-7.9390,9.8320,-28.9160,33.9400
0.0171,0.0060,-0.1100,1.1000,-5.9080,6.8400,-28.9470,33.8900
0.0174,0.0350,-0.0660,1.1010,-10.1680,3.5270,-28.8400,33.9900
0.0180,0.0460,-0.0360,1.1030,-13.5730,0.9470,-32.1070,33.9400
0.0224,0.0530,-0.0130,1.1250,-13.5110,0.7330,-35.8780,33.9900
0.0229,0.0580,-0.0160,1.1600,-9.8630,-0.0460,-38.0310,33.8500
0.0237,0.0760,-0.0230,1.1920,-7.3890,1.5270,-41.5420,33.9400
0.0239,0.0800,-0.0220,1.2220,-11.2980,2.9920,-43.9850,33.9900
0.0241,0.0780,-0.0230,1.1980,-8.9010,7.1600,-45.1300,33.9400
0.0245,0.0720,-0.0340,1.1860,-5.9240,8.6870,-47.7860,33.8900
0.0248,0.0520,-0.0640,1.1840,-6.5800,9.9240,-46.0310,33.9400
0.0251,0.0520,-0.1060,1.1750,-10.3970,13.9540,-44.8700,33.9400
0.0255,0.0430,-0.0960,1.1830,-16.3660,12.7480,-42.9010,33.9900
0.0259,0.0680,-0.0720,1.1560,-26.1830,14.2440,-43.5270,34.0400
0.0262,0.0750,-0.0620,1.1390,-20.2900,14.8400,-45.0990,33.8900
0.0265,0.0530,-0.1160,1.1490,-6.3820,11.1600,-47.8930,33.9900
0.0268,0.0640,-0.1370,1.1750,-4.0760,8.5040,-50.0310,33.9400
