Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,-0.0370,-0.0070,1.0430,-4.7180,39.0840,-58.5950,34.3200
0.0004,-0.0340,-0.0390,1.0210,1.9850,32.4890,-55.8170,34.2200
0.0007,-0.0450,-0.0400,1.0480,-0.6870,30.3510,-43.5420,34.1800
0.0010,-0.0720,-0.0540,1.1240,-10.4730,25.6490,-40.9920,34.1300
0.0014,-0.0750,-0.0340,1.1460,-22.1830,25.2520,-37.1600,34.2700
0.0017,-0.0790,-0.0310,1.1280,-32.0920,30.1530,-36.6410,34.2700
0.0020,-0.0930,-0.0320,1.1140,-37.0690,29.5270,-39.6950,34.2200
0.0023,-0.1150,-0.0940,1.1140,-27.4050,29.0690,-39.2210,34.2700
0.0027,-0.0910,-0.1180,1.1000,-17.3280,35.0840,-37.8170,34.3200
0.0030,-0.0530,-0.1080,1.1080,-23.0990,33.5110,-37.5110,34.2200
0.0034,-0.0240,-0.0710,1.1040,-40.3660,30.2140,-41.4200,34.1800
0.0038,-0.0130,-0.0600,1.0920,-54.5500,30.1830,-41.9080,34.2200
0.0045,0.0020,-0.0790,1.0990,-55.1300,24.5800,-41.2820,34.2200
0.0049,0.0050,-0.1230,1.0780,-42.0460,18.3970,-40.6260,34.1800
0.0053,0.0150,-0.1440,1.1020,-16.8090,10.8850,-36.9160,34.3200
0.0059,0.0270,-0.1360,1.1680,3.3740,7.3890,-31.2060,34.2200
0.0063,0.0340,-0.1090,1.1970,1.1600,10.2140,-23.9540,34.1800
0.0067,0.0510,-0.0910,1.1980,-5.4050,14.0000,-19.8020,34.2200
0.0071,0.0680,-0.0610,1.1990,-9.8470,19.6950,-15.6030,34.2700
0.0075,0.0800,-0.0460,1.1950,-12.5040,18.9160,-11.8780,34.1800
0.0080,0.1030,-0.0460,1.1700,-7.5730,22.3510,-7.9850,34.1300
0.0083,0.1180,-0.0370,1.1670,3.2210,20.5800,-7.4660,34.2700
0.0087,0.1120,-0.0070,1.2210,6.9920,22.1530,-1.9690,34.1800
0.0090,0.1110,-0.0170,1.2090,7.0230,25.8630,-1.1150,34.2200
0.0094,0.1050,-0.0170,1.1960,7.0990,29.2210,-1.5270,34.2700
0.0097,0.0700,-0.0090,1.1910,4.2600,29.1150,-3.0990,34.2200
0.0101,0.0540,0.0070,1.1890,1.5420,33.3130,-2.9470,34.2200
0.0105,0.0860,0.0520,1.1670,-1.8930,35.7860,-5.5110,34.1800
0.0109,0.0930,0.0510,1.1490,-2.9620,35.1760,-11.1150,34.2200
0.0112,0.1010,0.0120,1.1100,1.8470,32.5190,-15.8780,34.1800
0.0116,0.1150,-0.0120,1.1040,9.2210,24.6560,-16.0460,34.1800
0.0119,0.1000,-0.0540,1.1080,12.4580,24.6720,-12.9010,34.3200
0.0123,0.1110,-0.0810,1.1410,1.4200,22.1980,-11.8020,34.1800
0.0130,0.1030,-0.0720,1.1870,-7.0990,22.1680,-12.6870,34.2200
0.0134,0.0910,-0.0250,1.2320,-9.5270,24.7480,-11.3130,34.2200
0.0139,0.0800,0.0010,1.2770,-2.3360,25.2210,-11.7250,34.1800
0.0144,0.0740,-0.0180,1.2830,6.2750,29.0840,-11.6490,34.2700
0.0146,0.0630,-0.0430,1.2940,8.9160,30.5800,-13.2980,34.2200
0.0149,0.0720,-0.0380,1.2960,10.5500,31.7860,-16.5190,34.2700
0.0153,0.0850,-0.0360,1.2880,13.6790,38.0460,-18.2750,34.3200
0.0156,0.0880,-0.0720,1.2550,14.2140,43.0230,-17.8020,34.2200
0.0161,0.0780,-0.0880,1.2360,7.6340,46.0920,-20.7940,34.2700
0.0165,0.0830,-0.0530,1.1980,4.1220,45.4500,-18.3210,34.2200
0.0168,0.0590,-0.0420,1.1540,3.7860,43.6790,-15.0080,34.1800
0.0173,0.0480,-0.0200,1.1590,2.7330,41.8630,-14.3820,34.1800
0.0178,0.0320,-0.0140,1.1370,4.6110,37.0530,-14.5340,34.2200
0.0184,0.0160,-0.0150,1.1130,11.1600,35.9690,-15.8020,34.2700
0.0187,0.0040,-0.0210,1.0980,18.0310,31.0530,-15.1600,34.2200
0.0195,-0.0020,-0.0020,1.0830,20.9160,24.6110,-18.3820,34.3200
0.0200,-0.0060,0.0200,1.0710,18.2900,23.8320,-22.1530,34.2700
0.0209,-0.0080,0.0300,1.0710,11.0690,17.3740,-25.6340,34.2200
0.0214,-0.0100,0.0620,1.0850,3.7100,13.1300,-28.7480,34.2200
0.0239,0.0060,0.0710,1.0630,1.4200,9.5730,-28.9770,34.2700
0.0242,0.0200,0.0420,1.0420,2.9160,5.1760,-29.0230,34.2200
0.0246,0.0200,-0.0410,1.0440,4.2900,0.0000,-31.6180,34.2700
0.0249,0.0180,-0.0680,1.1020,3.1910,1.6180,-30.5190,34.1800
0.0251,0.0300,-0.0510,1.1120,0.7790,-1.7710,-25.6790,34.3200
0.0255,0.0480,-0.0830,1.1470,6.2290,0.2750,-22.5950,34.2700
0.0259,0.0620,-0.0920,1.1550,7.5270,1.0230,-19.8780,34.2200
0.0262,0.0840,-0.0290,1.1670,-6.0460,4.6870,-20.9160,34.3200
0.0266,0.0940,0.0270,1.1890,-20.5190,5.6950,-22.2750,34.1800
0.0269,0.1130,0.0620,1.1610,-23.2060,7.2370,-24.4430,34.2200
0.0273,0.1210,0.0780,1.1620,-19.4960,5.3130,-25.2980,34.1300
0.0276,0.1470,0.0910,1.1270,-17.6180,3.3130,-29.4660,34.2700
0.0279,0.1650,0.0910,1.1260,-23.0380,2.1980,-37.4500,34.3200
0.0282,0.1620,0.0590,1.1070,-21.5110,-0.7790,-40.7790,34.2700
0.0286,0.1420,0.0090,1.1350,-9.7100,-3.0690,-41.1150,34.1800
0.0289,0.1280,-0.0460,1.1860,-2.1980,-1.9080,-40.9010,34.2200
0.0292,0.1280,-0.0480,1.2140,-8.8090,-0.3050,-40.4120,34.2700
0.0297,0.1270,-0.0370,1.2210,-12.6260,8.2290,-37.1760,34.3200
0.0301,0.1270,-0.0670,1.1810,-8.9920,10.9920,-35.4050,34.2200
0.0312,0.1200,-0.0580,1.1880,-12.5190,12.2900,-35.1300,34.1800
0.0318,0.1180,-0.0440,1.1790,-17.2060,9.8320,-35.4050,34.2200
0.0321,0.1000,-0.0620,1.2280,-20.0150,10.3970,-35.1300,34.2700
0.0324,0.1230,-0.0620,1.1890,-21.1450,14.7480,-36.3970,34.2700
0.0328,0.1040,-0.0460,1.2180,-25.2210,18.1830,-36.5500,34.1300
0.0331,0.1190,-0.0260,1.2130,-21.7860,20.3820,-37.0690,34.1800
0.0335,0.1380,-0.0180,1.2050,-17.8020,19.7560,-42.2440,34.2200
0.0344,0.1230,-0.0090,1.2090,-19.2060,18.9920,-45.4660,34.1300
0.0348,0.1150,-0.0460,1.2130,-12.4580,16.9920,-46.8850,34.2700
0.0353,0.0970,-0.0500,1.2360,-4.4270,17.2980,-48.4890,34.2200
0.0357,0.1000,-0.0670,1.2340,-1.8930,16.8700,-48.8090,34.2200
0.0360,0.0860,-0.0550,1.2450,-5.0080,19.7400,-54.4270,34.2700
0.0364,0.1110,-0.0360,1.2250,-5.2520,19.9540,-55.3890,34.3200
0.0368,0.0920,-0.0640,1.2230,-3.3280,21.1300,-53.3280,34.2700
0.0375,0.1090,-0.0850,1.2070,0.4580,18.8550,-48.5800,34.2700
0.0380,0.1010,-0.1190,1.2030,1.8930,21.6180,-48.1830,34.2200
0.0383,0.0520,-0.1180,1.2520,-14.8240,16.5500,-44.1370,34.2700
0.0390,0.0580,-0.0860,1.2540,-15.2980,28.9310,-42.2140,34.1300
0.0397,0.0600,-0.0520,1.2250,-17.3440,29.4660,-43.6790,34.2200
0.0400,0.0510,-0.0630,1.2020,-11.6490,29.5880,-43.3440,34.2700
0.0402,0.0510,-0.0740,1.1930,-0.9010,21.4810,-43.6490,34.2200
0.0405,0.0560,-0.0910,1.1740,1.2980,21.9240,-45.6490,34.2700
0.0407,0.0510,-0.0870,1.1860,-0.0920,20.5950,-44.7180,34.2700
0.0409,0.0520,-0.0900,1.1770,-3.7250,22.8400,-42.6870,34.2200
0.0411,0.0310,-0.1250,1.1970,-1.3590,21.2520,-41.9080,34.1800
0.0415,0.0320,-0.1040,1.2150,1.1600,19.8320,-40.3660,34.1300
0.0419,0.0380,-0.0750,1.2220,-4.2440,21.6340,-42.0920,34.2200
0.0423,0.0310,-0.0810,1.1880,-10.4890,23.5730,-45.0690,34.1800
0.0433,0.0420,-0.0750,1.1670,-11.2980,24.4730,-47.4200,34.2200
0.0439,0.0400,-0.0780,1.1580,-9.6490,22.3210,-46.8550,34.3700
