Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,-0.1060,-0.0670,1.1920,-23.3440,46.3510,-51.8470,33.8900
0.0004,-0.0830,0.0180,1.1580,-22.9620,48.8240,-41.3440,33.8500
0.0009,-0.0890,0.0290,1.0520,-10.3510,46.5500,-28.9010,33.8900
0.0013,-0.0710,-0.0180,0.9550,-5.3280,35.5420,-25.9390,33.8000
0.0018,-0.0640,-0.0800,0.9840,12.9310,18.6260,-25.9850,33.8500
0.0022,-0.0550,-0.1260,1.0350,27.7860,9.2980,-23.6640,33.8900
0.0026,-0.0190,-0.1420,1.0860,11.9540,4.9160,-24.1680,34.0400
0.0038,0.0010,-0.1460,1.1000,-3.2060,5.8170,-21.6030,33.8900
0.0043,0.0220,-0.1420,1.1510,-9.9240,9.9390,-18.9770,33.9400
0.0048,0.0360,-0.0850,1.1950,-8.5650,13.9540,-13.7860,33.8500
0.0053,0.0580,-0.0140,1.2230,-8.5340,13.5270,-10.9770,33.8900
0.0057,0.0510,0.0100,1.2080,-10.5340,14.2140,-11.4810,33.9400
0.0061,0.0520,0.0270,1.1720,-9.8020,16.8400,-15.1600,33.9400
0.0065,0.0400,0.0240,1.1660,-4.8090,18.1830,-15.6030,33.8900
0.0069,0.0400,0.0060,1.1290,-2.0460,18.1530,-15.5570,33.9400
0.0073,0.0360,-0.0480,1.0810,0.9920,14.9010,-15.6490,33.8900
0.0077,0.0570,-0.0740,1.0680,3.0990,7.5270,-15.0690,33.8900
0.0080,0.0780,-0.0670,1.0600,10.8400,2.6870,-11.4500,33.8500
0.0084,0.0910,-0.0730,1.0940,11.6790,0.3970,-11.1600,33.8900
0.0088,0.1010,-0.0650,1.1400,4.5190,-2.8240,-11.6640,33.8500
0.0091,0.0940,-0.0760,1.2070,-0.0610,3.1300,-13.7710,33.9400
0.0095,0.0890,-0.0630,1.2370,2.3360,6.0000,-12.1220,33.8500
0.0098,0.0990,-0.0190,1.2470,-1.3130,11.7250,-10.1530,33.8500
0.0102,0.1120,0.0110,1.2350,-4.9470,17.5110,-11.1450,33.8900
0.0105,0.1360,0.0200,1.2190,-10.9620,17.7560,-16.0150,33.8900
0.0109,0.1470,0.0480,1.2240,-10.5040,17.0690,-20.2290,33.8500
0.0116,0.1450,0.0190,1.2300,-4.4730,17.2210,-25.8170,33.9900
0.0121,0.1140,-0.0360,1.2270,3.7400,19.9080,-30.5500,33.7500
0.0126,0.0950,-0.0250,1.2110,9.7860,20.6560,-32.3050,33.8000
0.0132,0.0970,-0.0160,1.2020,6.9470,19.0230,-33.0380,33.8000
0.0136,0.0870,-0.0470,1.1640,6.4120,21.1150,-32.1070,33.8500
0.0140,0.0770,-0.0920,1.1250,4.2600,20.8700,-31.8320,33.9900
0.0144,0.0670,-0.0980,1.1440,-1.4200,15.6950,-29.6490,33.8500
0.0148,0.0610,-0.1140,1.1720,4.9770,15.0840,-25.9850,33.8500
0.0152,0.0750,-0.0840,1.2000,5.6790,16.8400,-22.2440,33.9400
0.0155,0.0970,-0.0190,1.2080,-0.1070,19.7560,-21.8780,33.8500
0.0159,0.1230,0.0160,1.1800,-4.4890,20.9920,-25.2060,33.8000
0.0163,0.1040,0.0280,1.1700,0.7180,17.9080,-27.3740,33.8500
0.0166,0.0950,0.0320,1.1980,8.9920,12.0920,-30.5800,33.9400
0.0169,0.0840,0.0270,1.2320,12.2140,8.9010,-34.4270,33.8900
0.0173,0.0840,0.0220,1.2460,6.6720,9.8320,-38.2290,33.8500
0.0178,0.0750,0.0230,1.2450,2.6260,13.2980,-39.6030,33.8000
0.0182,0.0690,-0.0200,1.2190,3.6030,14.9470,-38.4730,33.8900
0.0185,0.0670,-0.0670,1.1870,3.2060,12.8550,-36.9010,33.9400
0.0188,0.0760,-0.0680,1.2140,3.2670,13.0080,-34.6870,33.8900
0.0192,0.0860,-0.0480,1.2080,3.0380,11.1600,-32.2440,33.9400
0.0195,0.0830,-0.0430,1.1970,0.1370,15.3440,-31.7400,33.8500
0.0201,0.0760,-0.0570,1.1950,-2.1830,17.7100,-33.3280,33.8000
0.0205,0.0570,-0.0570,1.1950,-8.4430,19.3590,-37.0380,33.8500
0.0209,0.0600,-0.0380,1.1930,-18.1530,18.8400,-40.0150,33.8900
0.0212,0.0550,-0.0260,1.1710,-15.4350,18.2750,-40.3970,33.8900
0.0215,0.0520,-0.0590,1.1200,-12.5500,17.3130,-44.0610,33.8500
0.0218,0.0490,-0.0670,1.1310,-11.9690,12.6870,-46.6260,33.8900
0.0222,0.0510,-0.0650,1.1590,-10.7790,9.0530,-46.0760,33.9400
0.0224,0.0460,-0.0970,1.1600,1.9690,10.4730,-43.3440,33.8500
0.0227,0.0220,-0.1330,1.1910,-7.4350,16.5340,-43.0080,33.8900
0.0230,0.0270,-0.1090,1.2150,-34.8550,2.3050,-40.5950,33.7500
0.0233,0.0410,-0.0960,1.1940,-22.4890,12.0760,-34.0760,33.8900
0.0236,0.0510,-0.0950,1.1910,-16.1530,16.9620,-34.9470,33.8500
0.0238,0.0630,-0.1060,1.2200,-28.7790,19.9080,-32.5340,33.8500
0.0241,0.0700,-0.0710,1.2270,-31.8320,15.3280,-27.2980,33.8900
0.0244,0.0830,-0.0500,1.1910,-24.7480,18.2440,-26.7630,33.9400
0.0247,0.0960,-0.0360,1.1910,-17.2370,19.4500,-27.9080,33.8900
0.0250,0.0950,-0.0450,1.1440,-15.3440,15.3590,-33.9240,33.9900
0.0253,0.0880,-0.0660,1.1330,-17.1910,11.1450,-40.9620,33.9400
