AX,AY,AZ,GX,GY,GZ
0.064,-0.079,1.232,-16.718,16.595,-38.985
0.068,-0.058,1.291,-20.969,12.992,-37.672
0.101,-0.034,1.369,-26.947,9.427,-35.427
0.134,-0.045,1.502,-31.863,3.824,-37.489
0.081,-0.067,1.682,-33.160,-6.008,-43.015
-0.010,-0.123,1.928,-27.901,-23.145,-45.481
-0.053,-0.211,2.000,-15.550,-47.290,-47.626
-0.018,-0.298,2.000,4.275,-60.092,-47.031
0.026,-0.388,2.000,38.786,-63.328,-44.382
0.113,-0.488,2.000,86.244,-52.840,-43.412
0.182,-0.538,2.000,140.580,-43.153,-49.015
0.210,-0.459,2.000,180.359,-28.817,-53.061
0.194,-0.327,2.000,203.115,-14.771,-50.137
0.191,-0.211,2.000,216.481,-5.985,-41.947
0.187,-0.139,1.835,217.954,-0.817,-32.489
0.182,-0.120,1.709,215.420,0.740,-30.557
0.146,-0.112,1.646,218.466,-7.969,-36.092
0.099,-0.095,1.511,221.878,-18.878,-39.198
0.099,-0.075,1.327,222.664,-26.359,-37.191
0.165,-0.068,1.169,220.267,-27.099,-34.931
0.208,-0.053,1.083,216.740,-26.389,-37.198
0.204,-0.023,1.021,216.069,-24.061,-39.511
0.176,-0.007,0.918,217.534,-20.672,-39.130
0.181,-0.002,0.767,216.053,-17.992,-39.695
0.171,0.034,0.617,209.328,-13.771,-40.679
0.132,0.078,0.486,197.527,-9.443,-39.458
0.110,0.132,0.359,179.344,-6.092,-35.786
0.122,0.180,0.260,158.542,2.817,-31.084
0.153,0.212,0.229,138.458,10.565,-28.084
0.147,0.238,0.176,120.229,16.756,-26.099
0.124,0.257,0.137,102.214,21.092,-24.695
0.112,0.269,0.114,84.885,23.565,-24.496
0.113,0.280,0.076,68.809,23.076,-22.855
0.128,0.296,0.071,53.168,24.344,-19.710
0.143,0.297,0.086,39.802,23.580,-16.794
0.179,0.281,0.082,26.947,23.702,-17.473
0.196,0.265,0.106,15.748,22.176,-21.519
0.214,0.265,0.111,4.359,20.656,-25.916
0.224,0.277,0.112,-6.519,22.588,-28.901
0.229,0.286,0.150,-18.328,22.771,-30.595
0.252,0.292,0.149,-29.168,26.405,-31.588
0.252,0.297,0.203,-38.893,30.000,-32.977
0.241,0.293,0.230,-46.580,31.748,-35.427
0.226,0.284,0.260,-54.511,33.679,-37.786
0.211,0.283,0.318,-63.122,33.053,-39.130
0.224,0.290,0.355,-72.328,32.183,-38.794
0.249,0.290,0.398,-82.412,34.130,-38.298
0.256,0.290,0.453,-92.473,35.947,-39.015
0.259,0.280,0.510,-100.870,38.168,-40.458
0.258,0.258,0.595,-105.137,40.191,-42.809
0.253,0.232,0.680,-109.496,38.137,-46.023
0.242,0.214,0.726,-112.794,37.305,-48.221
0.245,0.202,0.774,-114.511,40.176,-49.099
0.252,0.185,0.814,-114.954,43.802,-51.420
0.237,0.171,0.837,-114.634,48.931,-57.511
0.154,0.168,0.875,-116.023,48.046,-62.817
0.095,0.203,0.917,-120.489,43.969,-62.275
0.102,0.211,0.958,-127.183,40.290,-56.573
0.135,0.200,0.979,-133.176,40.557,-51.168
0.192,0.146,1.037,-136.740,44.099,-49.664
0.214,0.087,1.089,-134.664,48.702,-53.573
0.171,0.062,1.108,-129.756,53.084,-55.183
0.118,0.052,1.153,-125.962,56.214,-52.649
0.092,0.064,1.192,-122.840,57.214,-52.412
0.035,0.083,1.237,-121.840,52.527,-51.015
0.047,0.076,1.239,-122.893,48.389,-45.832
0.096,0.037,1.301,-124.519,45.756,-43.260
0.122,0.003,1.316,-125.435,44.084,-43.794
0.137,-0.005,1.362,-124.954,43.656,-44.038
0.161,0.001,1.417,-122.153,44.359,-44.832
0.176,0.009,1.444,-117.023,44.237,-46.069
0.172,-0.018,1.491,-110.916,46.389,-46.969
0.139,-0.061,1.585,-103.015,43.580,-46.802
0.114,-0.086,1.617,-95.809,37.924,-47.824
0.131,-0.101,1.643,-87.557,32.710,-48.305
0.169,-0.100,1.651,-79.901,31.977,-48.870
0.218,-0.083,1.660,-71.214,34.176,-49.466
0.216,-0.064,1.630,-61.947,36.771,-50.725
0.170,-0.051,1.604,-54.458,38.664,-50.931
0.116,-0.042,1.556,-50.168,38.756,-49.298
0.072,-0.021,1.552,-49.145,35.702,-45.733
0.079,-0.026,1.526,-48.542,31.901,-41.420
0.137,-0.047,1.527,-47.466,29.725,-38.786
0.188,-0.080,1.537,-44.115,32.466,-38.626
0.205,-0.104,1.551,-36.977,35.000,-41.435
0.179,-0.108,1.513,-29.611,35.298,-44.450
0.133,-0.087,1.501,-23.145,32.389,-45.351
0.122,-0.079,1.466,-17.672,28.351,-44.244
0.142,-0.072,1.446,-12.969,24.191,-43.916
0.168,-0.065,1.412,-9.031,22.794,-44.374
0.163,-0.055,1.374,-6.527,22.603,-45.679
0.145,-0.051,1.336,-5.695,22.046,-45.718
0.119,-0.064,1.320,-5.122,21.992,-45.092
0.122,-0.069,1.299,-4.679,20.817,-43.802
0.135,-0.077,1.292,-4.137,22.160,-42.702
0.141,-0.092,1.286,-2.183,22.542,-42.695
0.141,-0.095,1.274,-0.153,22.756,-43.153
0.133,-0.097,1.275,2.672,22.137,-43.863
0.131,-0.103,1.251,5.130,21.573,-44.534
0.124,-0.089,1.227,6.466,21.336,-44.962
0.121,-0.083,1.227,7.015,20.359,-45.511
