AX,AY,AZ,GX,GY,GZ
0.227,0.373,0.545,-73.855,26.519,-50.237
0.221,0.349,0.628,-80.305,31.145,-49.176
0.198,0.307,0.672,-86.053,35.336,-49.061
0.189,0.280,0.745,-90.649,36.664,-48.939
0.187,0.262,0.786,-93.634,35.802,-49.878
0.187,0.266,0.824,-95.298,36.366,-51.817
0.184,0.257,0.871,-96.046,35.534,-54.366
0.147,0.249,0.891,-96.893,33.466,-56.885
0.117,0.243,0.927,-98.389,29.878,-56.649
0.137,0.250,0.923,-99.969,28.779,-54.069
0.163,0.243,0.952,-103.061,31.176,-51.649
0.173,0.219,0.965,-104.183,34.908,-50.359
0.177,0.186,0.984,-103.840,40.359,-51.176
0.152,0.150,0.993,-103.947,43.481,-53.550
0.078,0.133,1.054,-108.206,40.672,-55.351
0.022,0.136,1.132,-111.588,30.550,-50.557
0.071,0.129,1.178,-116.366,24.573,-42.344
0.142,0.090,1.249,-118.130,22.191,-38.908
0.187,0.061,1.304,-115.229,20.389,-39.931
0.223,0.026,1.342,-107.260,23.359,-43.130
0.224,-0.000,1.351,-96.992,30.527,-49.527
0.174,0.004,1.365,-88.015,30.733,-54.725
0.127,0.036,1.381,-83.832,28.802,-53.336
0.144,0.050,1.371,-83.748,29.840,-47.069
0.189,0.039,1.393,-84.893,32.176,-43.405
0.208,0.010,1.397,-83.244,34.122,-44.519
0.202,-0.006,1.390,-77.656,38.511,-48.267
0.172,-0.013,1.412,-70.947,40.244,-52.076
0.117,0.010,1.424,-66.344,38.511,-53.168
0.071,0.014,1.411,-64.969,34.573,-50.580
0.069,0.007,1.432,-65.519,27.023,-46.565
0.144,-0.013,1.454,-66.122,22.557,-43.359
0.238,-0.029,1.463,-64.298,26.015,-43.466
0.304,-0.040,1.454,-59.595,33.351,-46.382
0.264,-0.034,1.476,-52.672,40.244,-49.321
0.186,-0.030,1.471,-44.366,44.634,-51.244
0.111,-0.030,1.438,-36.870,45.107,-52.252
0.065,-0.025,1.432,-32.672,39.466,-50.420
0.058,-0.010,1.402,-31.748,33.863,-47.473
0.099,0.004,1.377,-32.221,29.664,-44.511
0.157,-0.015,1.381,-32.328,28.351,-43.954
0.177,-0.032,1.392,-30.855,29.176,-45.802
0.154,-0.045,1.369,-27.908,29.756,-47.557
0.126,-0.051,1.371,-24.672,28.481,-47.664
0.101,-0.052,1.358,-21.924,27.183,-46.824
0.096,-0.067,1.367,-18.992,24.611,-45.687
0.110,-0.070,1.352,-16.748,22.878,-44.305
0.145,-0.065,1.326,-14.481,24.252,-44.244
0.172,-0.065,1.323,-12.847,26.893,-45.481
0.156,-0.064,1.295,-10.863,28.779,-46.405
0.131,-0.069,1.275,-9.626,29.519,-46.198
0.115,-0.062,1.267,-8.374,29.191,-45.450
0.101,-0.067,1.260,-7.168,27.756,-45.450
0.102,-0.059,1.246,-6.275,25.176,-45.046
0.109,-0.058,1.220,-5.626,23.038,-44.763
0.119,-0.062,1.211,-4.679,21.137,-45.008
0.130,-0.059,1.199,-4.962,20.504,-45.473
0.128,-0.066,1.204,-5.198,20.214,-45.588
0.125,-0.074,1.202,-5.191,20.550,-45.328
0.115,-0.085,1.204,-5.099,20.748,-45.122
0.098,-0.089,1.202,-4.603,20.824,-45.626
0.097,-0.092,1.199,-3.939,20.107,-44.931
0.108,-0.101,1.194,-2.901,21.008,-44.977
0.113,-0.095,1.208,-0.756,20.824,-44.618
0.112,-0.078,1.173,-0.038,23.504,-44.237
0.119,-0.072,1.183,-0.328,23.985,-43.977
0.123,-0.072,1.164,-0.817,23.038,-44.420
0.103,-0.082,1.174,-0.962,21.214,-44.931
0.097,-0.075,1.182,-1.321,19.618,-45.435
0.110,-0.078,1.165,-1.634,18.427,-45.244
0.117,-0.073,1.156,-2.840,17.985,-44.794
0.116,-0.077,1.154,-3.611,19.802,-44.008
0.115,-0.071,1.155,-4.267,21.023,-44.084
0.106,-0.083,1.161,-5.244,21.931,-44.023
0.102,-0.095,1.158,-5.298,21.702,-44.542
0.104,-0.096,1.176,-3.809,20.847,-44.947
0.107,-0.088,1.162,-2.214,21.107,-44.466
0.102,-0.083,1.155,-1.603,21.870,-44.336
0.103,-0.079,1.148,-1.527,21.542,-43.595
0.089,-0.075,1.150,-2.427,19.985,-43.267
0.088,-0.076,1.152,-3.779,19.809,-42.580
0.111,-0.088,1.154,-4.260,21.115,-41.794
0.123,-0.092,1.169,-4.176,22.305,-41.511
0.125,-0.098,1.160,-3.931,23.702,-42.031
0.113,-0.092,1.155,-3.656,24.252,-42.221
0.100,-0.087,1.156,-3.908,23.542,-42.206
0.106,-0.085,1.173,-3.771,22.840,-41.855
0.108,-0.088,1.161,-3.336,21.786,-42.260
0.119,-0.089,1.167,-3.511,21.847,-42.397
0.109,-0.086,1.167,-3.718,21.031,-43.397
0.099,-0.099,1.177,-3.832,19.832,-43.214
0.100,-0.103,1.167,-3.573,19.160,-42.969
0.113,-0.098,1.163,-3.252,19.748,-42.847
0.118,-0.093,1.145,-3.359,21.076,-43.466
0.111,-0.084,1.153,-4.053,22.191,-43.221
0.102,-0.083,1.147,-4.382,22.664,-42.802
0.096,-0.089,1.156,-4.427,22.435,-41.855
0.108,-0.104,1.170,-3.344,22.802,-41.099
0.123,-0.116,1.174,-1.405,23.992,-41.031
0.122,-0.111,1.170,-0.244,24.802,-41.962
0.114,-0.100,1.167,-0.527,23.183,-42.954
0.106,-0.095,1.153,-1.847,21.023,-43.504
0.108,-0.096,1.156,-3.496,18.168,-43.603
0.130,-0.093,1.155,-4.099,17.641,-43.649
0.135,-0.097,1.151,-3.962,18.580,-44.000
0.139,-0.097,1.155,-3.687,20.702,-44.450
0.134,-0.103,1.157,-3.061,23.260,-44.053
0.131,-0.098,1.146,-2.779,25.496,-44.481
0.119,-0.096,1.158,-2.985,25.069,-45.420
0.099,-0.096,1.152,-3.282,23.115,-46.687
0.081,-0.086,1.147,-3.962,20.557,-45.550
0.098,-0.092,1.154,-4.565,18.458,-44.427
0.110,-0.095,1.158,-5.008,16.855,-45.153
0.114,-0.091,1.162,-4.985,16.374,-45.786
0.118,-0.105,1.165,-5.038,18.267,-46.107
0.120,-0.106,1.162,-4.824,19.763,-47.046
0.113,-0.104,1.155,-5.282,21.115,-46.580
0.095,-0.101,1.172,-5.107,22.252,-45.321
0.092,-0.107,1.161,-4.221,22.153,-44.557
0.094,-0.104,1.171,-3.252,22.450,-44.145
0.096,-0.093,1.151,-3.473,22.595,-44.031
0.085,-0.094,1.158,-4.153,21.794,-44.000
0.093,-0.093,1.154,-4.939,21.298,-44.023
0.098,-0.090,1.149,-5.748,21.481,-44.366
0.095,-0.088,1.140,-6.504,21.443,-43.580
0.092,-0.083,1.134,-7.397,21.809,-43.046
0.091,-0.081,1.148,-8.191,21.901,-42.947
0.090,-0.084,1.159,-9.336,20.794,-42.382
0.085,-0.092,1.170,-9.969,19.985,-41.885
0.104,-0.085,1.170,-10.901,19.031,-41.618
0.101,-0.072,1.201,-12.870,19.176,-41.130
0.103,-0.055,1.227,-14.611,19.702,-39.733
0.114,-0.042,1.257,-17.511,22.611,-37.847
0.138,-0.040,1.368,-19.450,24.878,-36.000
0.126,-0.046,1.509,-17.191,23.519,-31.527
0.155,-0.076,1.666,-12.756,23.641,-27.733
0.170,-0.148,1.936,-2.069,14.076,-30.420
0.185,-0.182,2.000,11.992,4.580,-38.687
0.121,-0.174,2.000,29.374,-6.733,-42.916
0.102,-0.179,2.000,47.687,-22.672,-42.412
0.192,-0.208,2.000,66.511,-21.466,-41.794
0.282,-0.224,2.000,88.656,-18.458,-42.740
0.315,-0.229,2.000,111.756,-13.153,-48.725
0.316,-0.178,2.000,131.794,-9.550,-55.817
0.309,-0.106,1.994,144.931,-4.435,-59.901
0.276,-0.070,1.880,153.626,-1.023,-62.122
0.173,-0.053,1.754,159.672,-1.565,-63.840
0.072,-0.062,1.662,164.176,-7.107,-62.504
0.027,-0.079,1.560,168.015,-13.756,-60.771
0.018,-0.088,1.436,169.840,-18.298,-59.794
0.009,-0.095,1.370,170.153,-21.779,-57.924
0.032,-0.103,1.267,170.206,-20.466,-54.847
0.046,-0.117,1.192,172.931,-15.237,-53.427
0.048,-0.124,1.094,176.092,-9.840,-52.344
0.050,-0.088,0.975,178.008,-2.969,-51.145
0.052,-0.045,0.865,177.374,3.099,-50.275
0.032,0.004,0.783,173.931,5.076,-49.611
-0.005,0.040,0.720,167.702,2.679,-48.275
-0.020,0.077,0.639,159.435,-1.122,-46.076
0.003,0.110,0.564,149.000,-5.374,-42.947
0.044,0.147,0.487,137.298,-4.985,-38.496
0.095,0.170,0.444,126.061,0.580,-33.237
0.137,0.198,0.388,115.672,7.908,-28.618
0.162,0.215,0.348,105.725,16.435,-25.664
0.183,0.242,0.318,95.702,24.153,-23.847
0.197,0.268,0.311,85.366,29.397,-22.885
0.195,0.283,0.310,75.092,32.023,-23.809
0.172,0.294,0.314,65.962,29.878,-25.588
0.175,0.314,0.328,56.603,24.885,-27.046
0.199,0.335,0.308,46.389,21.977,-27.206
0.231,0.350,0.302,36.015,21.458,-27.389
0.255,0.380,0.311,26.405,21.206,-27.725
0.309,0.403,0.308,16.847,25.000,-28.084
0.341,0.425,0.314,7.656,32.122,-29.237
0.359,0.446,0.346,-0.695,38.992,-30.679
0.358,0.444,0.359,-7.893,44.618,-33.305
0.352,0.443,0.372,-14.466,48.893,-36.977
0.297,0.451,0.410,-20.427,48.870,-41.641
0.264,0.452,0.440,-26.992,43.618,-47.244
0.231,0.456,0.436,-34.931,35.802,-51.031
0.210,0.465,0.477,-42.878,27.542,-53.542
0.219,0.459,0.483,-51.985,22.023,-54.977
0.223,0.457,0.527,-60.237,20.550,-55.534
0.249,0.446,0.556,-68.458,22.893,-55.046
0.228,0.436,0.601,-76.443,26.908,-53.939
0.207,0.409,0.662,-82.649,31.115,-53.237
0.167,0.377,0.755,-87.023,33.076,-52.634
0.163,0.359,0.801,-89.611,33.870,-52.221
0.167,0.342,0.874,-90.802,34.817,-52.962
0.161,0.314,0.916,-90.168,33.565,-56.122
0.139,0.298,0.919,-88.496,32.794,-58.947
0.123,0.280,0.932,-86.130,33.076,-60.664
0.102,0.287,0.935,-84.863,31.718,-60.901
0.077,0.307,0.918,-85.992,31.252,-58.969
0.065,0.333,0.938,-90.641,30.405,-54.534
0.098,0.342,0.942,-95.641,30.153,-49.679
0.154,0.332,0.952,-103.275,33.840,-45.344
0.171,0.284,0.994,-104.160,39.435,-45.565
0.134,0.225,1.034,-107.504,43.076,-48.542
0.087,0.183,1.075,-105.275,42.756,-50.702
0.041,0.161,1.129,-103.214,39.740,-51.847
