AX,AY,AZ,GX,GY,GZ
0.164,0.033,1.201,-11.458,21.374,-46.374
0.167,0.021,1.201,-11.053,20.618,-46.595
0.172,0.010,1.217,-10.298,21.832,-46.290
0.164,0.004,1.237,-8.382,23.015,-46.779
0.156,0.006,1.220,-6.611,23.298,-47.824
0.140,0.013,1.233,-5.183,22.977,-47.313
0.126,0.009,1.222,-4.290,21.710,-47.244
0.131,0.008,1.227,-3.771,20.756,-46.588
0.139,0.015,1.204,-3.397,20.634,-46.366
0.142,0.012,1.191,-3.069,22.031,-46.382
0.121,0.022,1.180,-2.206,23.305,-45.802
0.106,0.029,1.173,-2.076,23.382,-44.519
0.106,0.031,1.161,-2.725,22.588,-43.023
0.113,0.029,1.177,-4.275,21.420,-42.084
0.108,0.034,1.181,-5.137,18.626,-42.031
0.117,0.030,1.176,-4.924,15.901,-41.557
0.147,0.028,1.162,-3.832,17.382,-40.847
0.168,0.032,1.162,-2.290,20.511,-41.351
0.147,0.042,1.155,-1.611,21.908,-42.282
0.129,0.051,1.140,-2.099,21.832,-41.527
0.124,0.052,1.134,-3.130,20.328,-40.748
0.133,0.058,1.133,-4.649,18.557,-40.870
0.135,0.058,1.120,-5.092,18.878,-40.840
0.137,0.041,1.123,-5.809,20.153,-40.641
0.121,0.027,1.131,-5.916,20.733,-40.702
0.115,0.030,1.126,-6.244,21.397,-40.313
0.125,0.045,1.123,-5.977,21.817,-40.466
0.120,0.046,1.119,-6.191,21.733,-40.260
0.111,0.051,1.123,-7.443,21.252,-39.618
0.101,0.038,1.129,-8.718,20.969,-39.084
0.096,0.038,1.147,-9.405,19.420,-38.756
0.114,0.033,1.144,-9.672,18.626,-37.985
0.145,0.037,1.144,-10.611,19.336,-38.160
0.145,0.028,1.151,-10.702,19.611,-38.763
0.130,0.018,1.163,-10.756,20.519,-39.183
0.123,0.011,1.155,-10.176,20.504,-38.954
0.128,-0.008,1.168,-9.771,20.443,-39.160
0.136,-0.010,1.167,-9.588,20.084,-41.916
0.127,0.009,1.161,-9.527,20.519,-40.420
0.138,0.019,1.143,-9.366,22.679,-37.565
0.167,-0.002,1.163,-9.282,23.771,-39.321
0.137,0.008,1.161,-9.458,24.053,-40.962
0.125,0.012,1.159,-9.450,23.481,-40.580
0.137,0.005,1.171,-9.557,22.450,-40.420
0.134,0.017,1.151,-10.076,21.214,-41.061
0.127,0.017,1.164,-11.679,20.740,-40.962
0.151,0.019,1.192,-12.786,19.878,-40.206
0.174,0.019,1.208,-14.137,19.145,-41.366
0.179,0.032,1.227,-14.153,19.435,-42.122
0.154,0.041,1.265,-14.725,18.466,-40.885
0.151,0.054,1.330,-14.725,17.023,-39.359
0.163,0.052,1.415,-13.298,12.496,-38.008
0.187,0.052,1.513,-12.099,8.313,-37.221
0.207,0.042,1.620,-9.664,1.244,-37.710
0.222,0.012,1.707,-4.015,-5.313,-39.672
0.192,-0.003,1.794,4.061,-10.794,-41.137
0.190,-0.014,1.878,12.695,-16.947,-41.420
0.206,-0.010,1.901,23.214,-16.893,-41.763
0.219,-0.007,1.925,33.748,-16.412,-40.038
0.263,0.010,1.910,44.168,-10.847,-37.771
0.304,0.000,1.915,54.092,-6.565,-38.695
0.309,-0.006,1.896,65.031,-3.489,-41.313
0.292,-0.015,1.844,76.313,-3.069,-43.496
0.266,0.003,1.796,86.366,-5.626,-46.092
0.260,0.012,1.715,95.695,-12.969,-48.718
0.265,0.037,1.614,103.496,-14.542,-50.947
0.260,0.048,1.552,109.496,-19.443,-52.992
0.245,0.039,1.468,114.137,-22.763,-55.679
0.224,0.029,1.396,117.015,-26.405,-58.168
0.197,0.039,1.340,120.382,-28.481,-59.611
0.178,0.043,1.277,123.611,-31.008,-59.504
0.197,0.061,1.182,126.458,-28.855,-59.191
0.188,0.072,1.103,128.298,-24.817,-59.527
0.185,0.077,1.050,129.336,-21.328,-59.137
0.180,0.095,0.970,128.122,-16.618,-57.336
0.187,0.110,0.919,125.336,-11.969,-55.595
0.192,0.125,0.869,122.458,-8.634,-54.504
0.184,0.134,0.820,119.153,-5.840,-54.229
0.176,0.146,0.750,116.458,-0.863,-54.290
0.165,0.160,0.699,112.809,2.176,-53.573
0.149,0.182,0.648,107.580,4.992,-50.878
0.158,0.210,0.594,101.908,10.237,-47.275
0.171,0.229,0.561,95.008,14.046,-43.954
0.210,0.253,0.508,86.542,19.473,-40.466
0.240,0.276,0.458,77.092,29.313,-37.985
0.242,0.279,0.471,68.076,37.321,-37.099
0.225,0.288,0.449,59.626,41.198,-37.969
0.188,0.290,0.464,51.588,40.244,-37.977
0.174,0.298,0.456,44.061,36.527,-37.565
0.172,0.310,0.453,36.962,32.145,-38.901
0.166,0.330,0.464,30.664,25.565,-38.359
0.202,0.332,0.448,24.534,22.130,-37.954
0.251,0.334,0.448,18.618,21.137,-38.725
0.287,0.336,0.451,12.328,22.847,-40.389
0.292,0.356,0.448,5.557,26.053,-43.221
0.282,0.385,0.456,-1.031,29.893,-45.336
0.252,0.397,0.451,-7.618,31.847,-46.145
0.240,0.386,0.456,-14.916,33.939,-45.809
0.228,0.380,0.484,-22.885,33.740,-48.908
0.207,0.390,0.520,-31.107,29.687,-50.275
0.214,0.396,0.539,-38.573,29.885,-49.511
0.219,0.391,0.585,-44.588,30.992,-49.496
0.212,0.393,0.620,-49.588,31.336,-49.985
0.191,0.399,0.645,-54.237,33.489,-48.641
0.183,0.399,0.716,-59.527,33.290,-46.130
0.200,0.391,0.741,-64.557,32.779,-44.725
0.221,0.378,0.781,-69.260,33.168,-43.687
0.243,0.368,0.839,-74.427,31.252,-44.405
0.269,0.349,0.897,-78.557,29.496,-45.916
0.281,0.330,0.932,-81.107,29.336,-47.580
0.280,0.316,0.975,-80.656,29.878,-49.855
0.273,0.289,1.002,-76.611,31.771,-55.389
0.241,0.282,0.984,-71.649,36.870,-56.214
0.180,0.291,0.998,-69.489,40.947,-55.450
0.124,0.297,1.038,-71.656,37.672,-54.748
0.083,0.320,1.078,-76.489,31.153,-49.603
0.128,0.305,1.125,-80.824,24.450,-46.382
0.185,0.292,1.145,-83.672,21.076,-45.137
0.234,0.284,1.170,-83.718,23.542,-45.420
0.235,0.263,1.195,-79.817,29.771,-46.122
0.236,0.253,1.206,-74.137,37.664,-45.183
0.222,0.249,1.230,-68.863,44.504,-44.137
0.209,0.247,1.231,-65.542,49.008,-43.099
0.188,0.252,1.236,-64.618,49.977,-41.893
0.205,0.254,1.248,-64.992,48.435,-40.504
0.230,0.254,1.258,-66.351,46.374,-40.916
0.233,0.246,1.277,-66.527,43.664,-42.786
0.195,0.224,1.295,-65.519,39.863,-44.557
0.167,0.195,1.343,-60.916,34.275,-44.992
0.191,0.177,1.329,-55.168,31.344,-44.366
0.240,0.162,1.327,-50.588,32.015,-44.962
0.247,0.169,1.314,-46.962,33.985,-46.603
0.242,0.183,1.293,-44.053,37.756,-46.893
0.221,0.180,1.280,-42.954,40.481,-47.824
0.183,0.180,1.278,-42.389,40.489,-48.076
0.135,0.181,1.277,-42.870,37.588,-47.176
0.118,0.160,1.305,-42.664,32.840,-45.244
0.121,0.133,1.314,-40.824,27.748,-43.656
0.160,0.120,1.314,-38.023,25.771,-43.382
0.203,0.127,1.318,-34.733,26.840,-43.557
0.229,0.140,1.276,-32.237,31.786,-45.168
0.210,0.154,1.247,-30.328,36.412,-45.863
0.167,0.149,1.246,-29.229,39.206,-45.809
0.130,0.136,1.244,-28.107,37.450,-44.992
0.107,0.123,1.265,-28.229,34.435,-43.282
0.115,0.103,1.281,-27.573,29.824,-42.901
0.126,0.087,1.288,-26.573,26.115,-43.183
0.145,0.072,1.288,-24.015,24.298,-44.229
0.151,0.079,1.280,-21.214,23.412,-45.176
0.141,0.090,1.271,-18.565,23.244,-45.130
0.121,0.094,1.274,-16.336,23.183,-43.519
0.126,0.084,1.258,-14.641,23.908,-41.893
0.139,0.081,1.265,-13.672,24.313,-41.206
0.148,0.087,1.265,-12.710,25.832,-40.809
0.156,0.084,1.266,-12.099,27.412,-40.672
0.144,0.092,1.263,-11.878,27.282,-41.008
0.125,0.088,1.259,-11.992,26.504,-40.336
0.129,0.079,1.271,-12.046,24.191,-38.992
0.149,0.070,1.277,-11.076,22.282,-38.557
0.158,0.064,1.281,-9.382,21.588,-39.099
0.178,0.072,1.265,-7.374,21.947,-40.099
0.172,0.064,1.259,-5.481,22.260,-41.069
0.167,0.077,1.244,-4.183,22.183,-41.420
0.151,0.071,1.251,-3.588,21.718,-40.947
0.153,0.072,1.249,-3.313,19.435,-41.008
0.163,0.069,1.238,-2.214,18.588,-41.351
0.177,0.071,1.234,-0.687,18.840,-41.809
0.179,0.068,1.218,0.557,19.771,-42.573
0.164,0.067,1.210,1.107,20.405,-42.756
0.151,0.076,1.206,1.198,20.634,-42.145
0.145,0.071,1.188,0.977,19.878,-42.260
0.137,0.072,1.187,0.290,18.550,-41.893
0.130,0.065,1.175,0.427,17.985,-42.267
0.136,0.054,1.187,0.863,17.260,-41.847
