AX,AY,AZ,GX,GY,GZ
0.237,0.294,1.135,-94.053,37.206,-45.321
0.243,0.289,1.159,-91.611,38.802,-45.756
0.268,0.277,1.144,-89.321,45.725,-47.000
0.240,0.273,1.180,-85.779,51.038,-49.664
0.186,0.277,1.193,-82.962,54.221,-48.382
0.134,0.270,1.244,-81.725,52.405,-46.962
0.106,0.265,1.271,-80.740,44.534,-43.931
0.138,0.248,1.282,-79.847,37.832,-40.496
0.197,0.212,1.319,-78.405,32.206,-40.183
0.270,0.193,1.304,-75.847,34.420,-41.053
0.331,0.157,1.282,-70.519,40.511,-46.893
0.304,0.169,1.241,-64.817,47.458,-52.015
0.226,0.194,1.221,-61.710,51.969,-52.672
0.146,0.204,1.228,-61.321,50.527,-48.664
0.121,0.203,1.248,-62.504,45.397,-43.267
0.133,0.181,1.278,-63.763,36.122,-41.221
0.174,0.154,1.308,-63.328,28.710,-41.405
0.241,0.135,1.288,-61.351,28.229,-44.137
0.257,0.135,1.286,-58.153,31.641,-45.084
0.234,0.138,1.285,-54.969,34.931,-44.763
0.213,0.121,1.296,-52.664,36.115,-42.695
0.222,0.115,1.316,-50.458,35.542,-42.527
0.217,0.111,1.318,-47.603,33.275,-43.122
0.203,0.112,1.340,-45.695,30.046,-43.130
0.217,0.102,1.360,-44.191,27.740,-43.603
0.210,0.090,1.382,-42.107,23.977,-45.061
0.218,0.077,1.377,-38.725,21.305,-46.588
0.222,0.074,1.377,-34.870,21.183,-47.649
0.223,0.074,1.353,-31.153,23.397,-48.115
0.206,0.086,1.340,-28.145,26.443,-48.076
0.194,0.086,1.325,-26.496,28.275,-47.740
0.174,0.086,1.310,-25.695,29.565,-47.786
0.158,0.091,1.302,-25.557,29.672,-45.458
0.144,0.073,1.312,-25.420,28.420,-44.733
0.136,0.067,1.317,-24.046,26.183,-44.351
0.140,0.053,1.299,-21.573,25.687,-43.160
0.159,0.046,1.314,-18.550,25.427,-42.542
0.162,0.043,1.296,-15.885,24.672,-43.153
0.159,0.051,1.286,-13.733,23.641,-43.260
0.167,0.045,1.283,-12.244,23.107,-42.679
0.183,0.046,1.270,-11.099,22.893,-43.282
0.184,0.044,1.254,-9.695,23.313,-44.000
0.168,0.043,1.250,-8.450,23.672,-43.893
0.154,0.042,1.236,-7.328,23.328,-43.420
0.150,0.046,1.213,-6.962,23.305,-43.183
0.142,0.040,1.212,-6.405,22.504,-43.008
0.147,0.050,1.218,-5.824,22.107,-42.145
0.152,0.030,1.200,-5.191,21.557,-41.481
0.167,0.021,1.214,-3.763,21.756,-43.252
0.173,0.041,1.200,-2.916,22.420,-42.458
0.180,0.044,1.197,-2.076,24.015,-41.336
0.182,0.048,1.177,-1.649,24.214,-42.061
0.178,0.052,1.168,-1.221,24.008,-42.458
0.166,0.050,1.170,-1.046,23.542,-41.588
0.174,0.046,1.181,-0.725,22.504,-42.061
0.180,0.042,1.178,-0.992,21.397,-42.740
0.172,0.039,1.178,-1.244,20.130,-43.687
0.174,0.044,1.175,-1.290,20.611,-43.603
0.177,0.046,1.175,-0.817,21.359,-43.328
0.174,0.044,1.162,-0.076,22.962,-43.519
0.173,0.046,1.150,-0.031,24.069,-44.641
0.141,0.064,1.162,-0.344,23.534,-44.351
0.142,0.068,1.168,-0.962,23.099,-41.969
0.152,0.050,1.184,-1.061,22.511,-40.863
0.151,0.044,1.192,-0.267,20.603,-41.481
0.160,0.044,1.182,0.023,19.802,-41.130
0.175,0.040,1.193,0.557,19.649,-41.092
0.171,0.044,1.183,1.023,19.069,-41.473
0.173,0.056,1.176,1.244,19.046,-41.641
0.174,0.057,1.174,1.313,19.420,-41.412
0.173,0.060,1.171,1.305,20.221,-41.168
0.180,0.053,1.167,1.962,21.321,-41.328
0.174,0.053,1.177,2.321,21.275,-41.038
0.177,0.062,1.172,1.908,21.405,-40.847
0.177,0.056,1.164,1.550,21.069,-41.198
0.182,0.057,1.175,1.504,20.076,-41.977
0.186,0.055,1.166,1.496,18.603,-42.351
0.187,0.057,1.149,1.908,18.672,-42.878
0.177,0.061,1.154,1.885,18.260,-43.252
0.184,0.058,1.154,1.466,16.916,-43.611
0.189,0.048,1.164,1.313,16.504,-44.511
0.181,0.032,1.165,2.351,15.504,-45.878
0.179,0.039,1.159,3.626,15.412,-46.252
0.186,0.038,1.148,4.519,16.954,-46.718
0.201,0.045,1.141,4.962,19.511,-47.618
0.207,0.058,1.115,4.763,23.397,-48.473
0.193,0.064,1.110,4.053,26.008,-49.191
0.171,0.061,1.106,3.191,28.008,-50.298
0.142,0.061,1.104,2.466,27.931,-50.221
0.129,0.056,1.100,1.344,27.206,-49.809
0.141,0.049,1.097,-0.458,25.168,-50.511
0.126,0.045,1.107,-1.977,23.435,-51.840
0.113,0.037,1.125,-2.947,20.901,-52.206
0.107,0.020,1.138,-2.298,19.267,-52.786
0.109,0.011,1.126,-1.244,18.641,-53.321
0.121,0.009,1.108,-0.626,20.015,-53.328
0.122,0.036,1.111,-0.229,22.412,-51.542
0.131,0.052,1.077,-1.786,25.672,-49.939
0.132,0.052,1.071,-5.053,28.756,-49.038
0.123,0.055,1.075,-8.466,29.565,-48.771
0.121,0.052,1.104,-11.015,28.916,-47.588
0.139,0.040,1.122,-11.931,28.534,-46.550
0.151,0.025,1.134,-11.740,27.817,-46.748
0.146,0.029,1.144,-10.824,26.725,-46.740
0.157,0.021,1.161,-9.366,27.069,-46.641
