AX,AY,AZ,GX,GY,GZ
0.097,0.019,1.168,-5.221,22.366,-43.672
0.094,0.016,1.173,-4.779,21.679,-43.389
0.101,0.017,1.172,-4.550,21.313,-43.015
0.097,0.013,1.176,-4.389,20.450,-43.405
0.096,0.013,1.172,-3.985,18.863,-43.557
0.100,0.022,1.174,-4.420,18.595,-42.985
0.120,0.031,1.170,-6.000,19.229,-42.191
0.123,0.028,1.185,-6.458,21.244,-41.496
0.137,0.006,1.188,-4.237,23.183,-41.756
0.132,-0.002,1.208,-2.359,24.863,-41.992
0.124,0.014,1.178,-1.634,25.901,-42.702
0.114,0.031,1.176,-3.130,24.847,-42.763
0.109,0.037,1.178,-4.466,22.779,-42.344
0.105,0.023,1.175,-5.382,20.107,-42.672
0.110,0.018,1.175,-5.084,18.588,-42.603
0.124,0.028,1.170,-5.153,18.359,-42.412
0.130,0.025,1.153,-5.427,19.992,-42.359
0.128,0.026,1.165,-5.145,21.183,-42.473
0.116,0.015,1.167,-4.656,20.763,-42.443
0.108,0.017,1.162,-4.947,19.885,-42.382
0.104,0.012,1.159,-5.389,18.595,-42.405
0.120,0.000,1.183,-4.779,17.382,-42.107
0.126,-0.000,1.170,-3.733,17.916,-42.679
0.136,0.008,1.167,-3.405,19.145,-43.489
0.132,0.012,1.164,-4.069,20.519,-45.290
0.106,0.011,1.177,-3.420,19.687,-44.802
0.105,0.006,1.164,-3.733,20.519,-42.664
0.093,-0.001,1.174,-3.366,19.550,-42.634
0.103,-0.002,1.175,-3.405,18.817,-43.160
0.105,-0.002,1.176,-3.046,19.595,-42.305
0.115,-0.003,1.175,-2.382,20.031,-42.275
0.112,0.001,1.159,-1.840,21.237,-42.282
0.117,0.011,1.150,-1.969,21.328,-42.122
0.121,0.015,1.151,-2.458,22.763,-42.053
0.126,0.019,1.150,-3.237,22.527,-42.626
0.114,0.017,1.147,-4.397,22.084,-42.649
0.097,0.011,1.150,-5.573,20.550,-42.359
0.100,-0.002,1.162,-5.305,18.786,-42.382
0.104,-0.005,1.155,-4.733,18.748,-42.947
0.116,0.001,1.146,-4.641,19.695,-42.275
0.117,0.005,1.147,-4.969,21.336,-41.771
0.117,-0.004,1.148,-5.595,22.328,-41.809
0.113,0.004,1.149,-5.878,22.809,-41.710
0.118,0.002,1.154,-5.802,22.618,-42.099
0.119,0.005,1.153,-5.489,21.687,-42.183
0.115,0.002,1.155,-5.115,21.542,-42.695
0.111,0.000,1.145,-4.771,20.672,-42.588
0.127,-0.002,1.143,-5.084,20.489,-42.534
0.131,0.007,1.138,-5.702,21.061,-42.969
0.117,0.003,1.134,-6.824,21.550,-43.458
0.105,0.002,1.157,-7.634,21.427,-43.496
0.106,-0.009,1.159,-7.718,20.740,-43.344
0.102,-0.010,1.155,-8.145,20.481,-43.153
0.102,-0.019,1.168,-7.817,20.534,-42.725
0.107,-0.027,1.173,-7.092,20.931,-43.008
0.140,-0.037,1.166,-6.107,22.656,-46.237
0.102,-0.010,1.162,-5.550,22.473,-46.489
0.093,-0.003,1.154,-5.794,23.809,-42.603
0.113,-0.009,1.149,-6.115,23.733,-41.519
0.116,-0.005,1.136,-6.595,22.847,-43.321
0.096,0.005,1.119,-7.641,22.878,-43.046
0.109,0.005,1.117,-9.359,23.214,-42.634
0.122,0.003,1.117,-11.137,22.336,-43.824
0.099,0.017,1.127,-13.595,20.725,-44.023
0.075,0.031,1.142,-16.802,18.351,-41.824
0.083,0.022,1.180,-21.565,15.611,-38.847
0.136,0.030,1.236,-26.000,13.282,-38.076
0.174,0.045,1.291,-29.053,12.794,-38.794
0.206,0.089,1.347,-32.008,15.794,-38.672
0.237,0.135,1.436,-33.534,18.725,-39.115
0.178,0.175,1.579,-30.931,16.832,-40.084
0.100,0.165,1.764,-23.511,1.931,-39.756
0.051,0.120,1.951,-12.382,-22.847,-37.847
0.115,0.049,2.000,-0.618,-53.969,-36.687
0.218,-0.022,2.000,12.931,-77.962,-37.313
0.401,-0.076,2.000,27.947,-86.489,-39.580
0.556,-0.132,2.000,47.275,-76.115,-45.550
0.595,-0.171,2.000,71.489,-59.763,-54.275
0.525,-0.190,2.000,93.412,-44.458,-62.473
0.409,-0.207,2.000,112.908,-28.000,-67.580
0.304,-0.218,2.000,131.137,-16.252,-69.252
0.228,-0.223,2.000,144.687,-6.420,-68.611
0.163,-0.211,1.906,159.160,-1.489,-67.763
0.097,-0.195,1.738,172.466,-2.076,-66.954
0.065,-0.183,1.608,182.504,-4.786,-64.885
0.043,-0.182,1.473,193.122,-8.038,-63.153
0.043,-0.146,1.260,199.450,-9.664,-60.244
0.071,-0.116,1.106,201.542,-11.603,-57.947
0.102,-0.064,0.961,200.702,-9.603,-57.824
0.121,-0.005,0.852,197.550,-7.489,-57.809
0.120,0.046,0.730,192.275,-5.359,-55.992
0.128,0.066,0.620,182.985,-0.206,-54.046
0.126,0.097,0.540,169.015,4.534,-51.672
0.132,0.132,0.491,154.427,9.687,-48.145
0.144,0.160,0.470,141.237,13.573,-45.267
0.129,0.171,0.429,130.267,16.687,-41.679
0.112,0.185,0.400,121.389,17.046,-39.031
0.112,0.205,0.380,113.511,14.916,-37.336
0.135,0.237,0.334,105.305,13.573,-35.321
0.180,0.268,0.296,96.687,14.786,-33.908
0.217,0.313,0.261,86.496,15.916,-32.290
0.268,0.345,0.214,75.290,21.336,-32.053
0.286,0.380,0.228,62.122,26.198,-31.504
0.306,0.387,0.238,49.718,29.672,-32.466
0.300,0.388,0.242,37.405,31.840,-34.817
0.281,0.391,0.263,25.565,32.641,-37.267
0.259,0.410,0.287,15.702,31.198,-37.382
0.251,0.418,0.295,6.847,29.618,-37.420
0.261,0.424,0.346,-0.901,27.786,-37.229
0.288,0.426,0.363,-7.954,27.939,-36.092
0.322,0.428,0.391,-13.802,31.046,-35.656
0.326,0.433,0.396,-19.618,34.687,-37.626
0.303,0.425,0.433,-24.687,36.427,-42.023
0.250,0.417,0.467,-28.557,33.718,-46.076
