AX,AY,AZ,GX,GY,GZ
0.146,0.163,0.426,168.954,-3.153,-43.282
0.101,0.193,0.335,156.557,-6.855,-43.450
0.102,0.229,0.267,141.924,-11.137,-43.832
0.111,0.265,0.216,126.427,-13.901,-43.092
0.127,0.289,0.168,110.893,-13.893,-41.794
0.171,0.292,0.108,94.504,-7.153,-40.389
0.178,0.303,0.119,79.824,0.664,-37.855
0.181,0.306,0.117,65.588,9.046,-35.053
0.180,0.309,0.126,52.977,16.176,-32.931
0.184,0.307,0.153,41.046,19.977,-31.939
0.169,0.298,0.192,31.084,19.931,-32.260
0.168,0.289,0.219,22.595,17.794,-33.573
0.181,0.302,0.250,14.664,13.832,-34.641
0.221,0.316,0.260,7.168,13.855,-35.321
0.262,0.326,0.249,0.092,17.733,-35.290
0.283,0.340,0.248,-7.176,25.313,-37.832
0.293,0.345,0.251,-14.366,32.519,-40.092
0.273,0.359,0.249,-22.076,39.710,-41.931
0.236,0.372,0.284,-30.832,43.557,-43.328
0.215,0.387,0.322,-38.985,43.023,-44.374
0.214,0.405,0.360,-46.878,41.099,-44.924
0.223,0.421,0.375,-55.435,39.870,-46.290
0.236,0.443,0.437,-64.107,38.023,-46.336
0.264,0.456,0.470,-72.214,38.359,-44.366
0.298,0.449,0.534,-79.771,41.672,-42.214
0.326,0.423,0.600,-85.595,44.160,-42.870
0.330,0.407,0.637,-90.183,47.237,-45.901
0.326,0.396,0.706,-92.947,49.382,-49.695
0.307,0.378,0.786,-96.031,50.260,-53.863
0.284,0.391,0.808,-97.527,49.847,-56.298
0.258,0.387,0.839,-98.015,47.885,-59.985
0.238,0.368,0.888,-98.817,45.641,-63.183
0.200,0.367,0.914,-103.305,40.863,-62.542
0.177,0.352,0.937,-104.000,35.611,-62.504
0.158,0.346,0.985,-105.580,29.260,-63.130
0.164,0.354,1.014,-106.901,27.359,-61.855
0.166,0.349,1.033,-108.412,28.878,-60.053
0.179,0.332,1.072,-108.718,31.122,-58.031
0.204,0.305,1.118,-109.328,35.015,-55.641
0.219,0.297,1.139,-110.244,39.298,-54.802
0.241,0.288,1.178,-110.527,43.137,-51.908
0.269,0.273,1.230,-108.656,49.145,-53.824
0.239,0.241,1.275,-103.244,51.450,-57.405
0.191,0.215,1.295,-95.756,50.832,-61.069
0.126,0.207,1.305,-89.366,45.931,-62.435
0.111,0.228,1.309,-85.290,40.649,-60.824
0.138,0.248,1.295,-84.092,36.847,-59.626
0.170,0.246,1.297,-84.275,35.504,-59.634
0.193,0.249,1.298,-83.947,34.603,-59.458
0.211,0.240,1.301,-83.221,37.183,-58.580
0.206,0.228,1.317,-81.557,40.870,-58.626
0.155,0.215,1.371,-78.023,40.885,-58.504
0.118,0.205,1.382,-73.931,39.870,-56.924
0.109,0.184,1.419,-70.298,36.443,-55.336
0.135,0.174,1.421,-66.519,32.206,-55.214
0.157,0.174,1.422,-62.176,30.809,-55.656
0.166,0.168,1.408,-58.237,31.641,-55.710
0.162,0.161,1.402,-54.687,34.260,-55.481
0.118,0.166,1.394,-51.679,35.748,-55.649
0.068,0.180,1.410,-48.534,34.130,-53.916
0.064,0.179,1.401,-45.519,33.962,-50.160
0.093,0.169,1.389,-42.000,34.534,-47.435
0.114,0.160,1.392,-38.282,35.023,-47.679
0.123,0.146,1.371,-34.176,35.496,-49.412
0.108,0.137,1.338,-30.427,35.756,-50.733
0.076,0.141,1.336,-27.672,32.679,-50.962
0.078,0.151,1.323,-27.176,28.168,-48.893
0.105,0.160,1.332,-28.351,25.420,-45.878
0.170,0.150,1.345,-28.527,25.122,-45.145
0.224,0.131,1.357,-27.206,28.160,-47.588
0.245,0.120,1.353,-23.649,32.344,-50.878
0.203,0.112,1.346,-20.046,37.298,-51.458
0.145,0.105,1.340,-16.198,40.191,-50.412
0.107,0.094,1.339,-12.344,38.084,-50.664
0.073,0.098,1.310,-10.519,33.481,-50.305
0.062,0.106,1.308,-9.214,28.985,-48.908
0.082,0.105,1.288,-8.626,24.641,-47.802
0.099,0.104,1.269,-8.160,23.443,-47.550
0.108,0.097,1.251,-6.931,23.740,-47.397
0.108,0.094,1.236,-5.740,25.427,-47.107
0.101,0.074,1.222,-5.160,26.130,-47.656
0.091,0.068,1.216,-4.534,24.985,-49.527
0.081,0.081,1.189,-5.328,23.916,-49.145
0.081,0.084,1.190,-5.588,23.641,-47.229
0.099,0.079,1.188,-6.191,23.153,-45.779
0.091,0.064,1.192,-6.412,23.176,-45.901
0.096,0.052,1.189,-6.000,22.145,-46.244
0.086,0.053,1.193,-5.466,21.458,-46.366
0.083,0.051,1.203,-4.450,19.275,-45.863
0.111,0.037,1.165,-3.641,19.405,-45.473
0.109,0.046,1.185,-2.748,20.153,-45.542
0.112,0.047,1.161,-2.168,20.847,-44.962
0.123,0.054,1.149,-2.618,22.565,-43.939
0.129,0.055,1.154,-3.817,24.008,-43.702
0.107,0.050,1.159,-4.298,23.473,-44.115
0.093,0.056,1.158,-4.137,21.687,-44.672
0.091,0.052,1.159,-4.206,19.542,-44.252
0.102,0.056,1.172,-5.000,18.168,-44.374
0.096,0.060,1.145,-5.641,17.489,-43.969
0.107,0.061,1.158,-6.000,18.267,-43.344
0.112,0.053,1.159,-6.031,20.634,-43.137
0.117,0.042,1.170,-5.374,22.168,-43.672
0.105,0.044,1.165,-4.802,22.885,-44.176
0.092,0.045,1.159,-4.664,22.924,-44.061
0.080,0.055,1.151,-4.962,22.015,-43.901
0.078,0.058,1.156,-5.679,20.481,-43.458
0.079,0.055,1.156,-6.191,19.290,-43.023
0.085,0.053,1.159,-6.275,18.504,-42.855
0.095,0.046,1.173,-6.244,18.275,-43.092
0.084,0.042,1.172,-6.221,17.855,-43.160
0.087,0.045,1.161,-5.466,18.221,-42.840
0.103,0.044,1.166,-5.573,19.443,-42.359
0.119,0.050,1.177,-5.824,21.069,-42.061
0.113,0.051,1.165,-5.473,22.260,-42.672
0.101,0.047,1.173,-4.595,22.076,-43.588
0.088,0.044,1.171,-3.840,21.229,-43.420
0.091,0.043,1.178,-3.527,19.695,-43.084
0.087,0.042,1.174,-3.298,18.962,-42.855
0.103,0.042,1.170,-3.504,19.214,-42.443
0.120,0.047,1.160,-3.496,19.931,-42.916
0.117,0.060,1.139,-3.832,21.076,-43.443
0.119,0.058,1.155,-4.420,22.450,-43.366
0.115,0.049,1.158,-4.366,21.885,-43.824
0.106,0.048,1.150,-4.924,21.351,-44.214
0.096,0.052,1.158,-5.550,20.809,-43.947
0.099,0.039,1.171,-5.664,20.046,-43.679
0.097,0.031,1.168,-5.321,19.611,-44.656
0.092,0.028,1.172,-4.771,18.885,-46.061
0.072,0.035,1.174,-4.069,18.099,-45.305
0.084,0.039,1.149,-3.855,19.832,-43.382
0.105,0.040,1.167,-4.359,20.947,-42.305
0.113,0.043,1.157,-4.511,21.969,-43.092
0.109,0.047,1.164,-4.664,23.115,-43.206
0.104,0.045,1.152,-4.840,23.473,-42.863
0.100,0.044,1.155,-4.916,22.809,-43.305
0.093,0.054,1.162,-5.092,21.771,-42.977
0.100,0.041,1.161,-5.809,20.672,-42.763
0.099,0.036,1.159,-5.573,18.351,-43.611
0.102,0.031,1.156,-5.122,18.412,-44.244
0.095,0.031,1.156,-4.656,18.718,-44.458
0.100,0.035,1.151,-5.069,19.008,-44.137
0.102,0.040,1.142,-5.481,20.977,-43.901
0.095,0.041,1.133,-6.313,23.053,-43.160
0.100,0.038,1.147,-6.916,24.672,-42.969
0.095,0.036,1.138,-7.099,25.664,-42.481
0.081,0.032,1.159,-6.863,24.603,-42.603
0.074,0.027,1.167,-6.389,22.450,-42.611
0.081,0.029,1.154,-6.374,21.015,-42.847
0.094,0.034,1.143,-6.519,20.221,-42.893
0.117,0.038,1.130,-7.015,20.618,-43.000
0.127,0.045,1.117,-7.725,23.198,-43.183
0.124,0.050,1.098,-8.832,26.115,-43.511
0.101,0.051,1.107,-9.985,26.687,-45.191
0.079,0.061,1.100,-11.595,26.344,-43.771
0.073,0.060,1.100,-12.954,25.435,-42.275
0.072,0.042,1.109,-14.511,22.122,-42.275
0.065,0.050,1.105,-17.221,19.008,-42.351
0.059,0.044,1.159,-19.137,15.061,-42.924
0.062,0.035,1.180,-19.794,11.565,-43.641
0.075,0.033,1.200,-20.092,9.550,-41.603
0.092,0.033,1.248,-19.954,9.519,-39.504
0.111,0.037,1.317,-20.282,9.611,-38.496
0.146,0.048,1.383,-19.420,8.084,-38.901
0.165,0.061,1.466,-17.603,7.313,-41.168
0.160,0.079,1.523,-13.870,5.840,-41.588
0.143,0.090,1.579,-8.802,7.573,-39.351
0.123,0.081,1.674,-1.847,3.427,-36.748
0.125,0.074,1.697,4.863,2.527,-36.832
0.095,0.091,1.811,11.000,-2.908,-35.298
0.098,0.109,1.784,16.534,-8.672,-33.053
0.119,0.108,1.847,20.557,-8.885,-31.710
0.127,0.101,1.890,25.641,-12.840,-30.160
0.125,0.073,1.887,33.779,-11.649,-28.695
0.121,0.051,1.870,42.672,-12.115,-27.954
0.127,0.014,1.944,55.702,-13.626,-27.015
0.124,-0.021,1.923,69.252,-16.763,-28.298
0.119,-0.029,1.909,82.824,-24.954,-29.450
0.164,-0.022,1.843,95.260,-30.405,-29.290
0.224,-0.015,1.775,105.420,-32.389,-29.824
0.281,-0.018,1.687,114.817,-34.252,-33.084
0.309,-0.005,1.600,122.626,-31.046,-37.397
0.319,-0.000,1.514,129.122,-28.336,-41.244
0.288,0.016,1.457,134.099,-25.847,-45.084
0.240,0.001,1.383,139.260,-23.206,-47.427
0.198,-0.017,1.328,144.252,-26.901,-48.053
0.193,-0.030,1.236,148.389,-29.145,-49.740
0.197,-0.013,1.128,150.809,-27.069,-52.557
0.201,0.021,1.032,150.763,-23.718,-53.878
0.181,0.057,0.938,148.672,-18.107,-53.290
0.168,0.080,0.875,145.443,-12.771,-52.023
0.146,0.084,0.808,141.710,-8.763,-50.008
0.140,0.096,0.744,136.473,-4.626,-47.588
0.133,0.120,0.689,130.672,-1.740,-44.015
0.144,0.158,0.616,123.137,1.916,-40.878
0.150,0.188,0.586,115.221,3.595,-38.122
0.162,0.225,0.531,107.229,7.107,-35.534
0.180,0.246,0.503,99.252,10.023,-34.603
0.189,0.269,0.479,90.802,10.405,-35.099
0.186,0.290,0.464,81.870,10.084,-35.725
0.185,0.309,0.448,74.015,9.634,-34.672
0.204,0.321,0.438,66.336,9.595,-33.527
