AX,AY,AZ,GX,GY,GZ
0.108,-0.079,1.160,-6.481,19.802,-43.244
0.116,-0.086,1.172,-6.031,20.275,-43.061
0.103,-0.087,1.175,-5.519,20.824,-43.153
0.102,-0.079,1.169,-4.817,20.374,-43.458
0.109,-0.071,1.161,-4.427,20.282,-43.550
0.112,-0.075,1.175,-4.473,20.008,-43.702
0.108,-0.081,1.184,-3.641,19.107,-44.427
0.103,-0.076,1.190,-2.710,18.420,-44.611
0.113,-0.081,1.195,-1.870,18.641,-44.260
0.112,-0.087,1.188,-1.275,19.634,-45.198
0.115,-0.076,1.183,-0.992,20.641,-45.015
0.101,-0.076,1.185,-1.290,21.412,-44.954
0.097,-0.065,1.187,-1.573,21.962,-44.740
0.102,-0.076,1.192,-1.939,21.542,-44.672
0.094,-0.074,1.187,-0.794,21.008,-44.695
0.097,-0.068,1.183,0.214,21.405,-44.298
0.096,-0.070,1.192,0.496,21.115,-44.573
0.093,-0.061,1.195,0.656,19.847,-44.908
0.092,-0.071,1.194,0.771,18.366,-44.748
0.092,-0.070,1.193,0.893,16.794,-45.366
0.106,-0.062,1.173,1.008,16.534,-44.992
0.112,-0.050,1.153,0.840,17.962,-44.885
0.117,-0.052,1.166,0.458,19.466,-44.351
0.108,-0.049,1.152,0.412,21.863,-44.008
0.089,-0.059,1.172,1.038,23.260,-43.229
0.090,-0.064,1.176,0.931,22.718,-42.969
0.084,-0.057,1.171,1.359,21.328,-43.405
0.096,-0.050,1.155,1.786,19.702,-43.916
0.098,-0.051,1.162,2.092,18.282,-43.954
0.083,-0.044,1.160,1.695,16.435,-44.137
0.092,-0.051,1.149,1.000,15.908,-43.443
0.115,-0.045,1.140,0.275,16.611,-43.145
0.122,-0.036,1.121,-0.656,19.588,-43.023
0.114,-0.039,1.131,-1.603,21.771,-42.687
0.096,-0.041,1.141,-2.534,22.802,-42.336
0.093,-0.059,1.148,-2.511,22.443,-42.336
0.091,-0.065,1.157,-1.397,20.458,-43.092
0.096,-0.064,1.139,-0.427,19.802,-42.702
0.105,-0.053,1.129,-0.672,19.779,-42.412
0.114,-0.046,1.140,-2.031,20.504,-42.809
0.096,-0.047,1.121,-3.618,19.466,-42.962
0.094,-0.056,1.124,-4.756,19.099,-42.641
0.112,-0.058,1.149,-5.267,18.924,-42.145
0.120,-0.068,1.156,-5.618,19.267,-42.443
0.125,-0.071,1.155,-5.160,19.931,-43.076
0.115,-0.076,1.167,-4.595,20.313,-43.527
0.112,-0.075,1.164,-3.656,20.374,-43.740
0.099,-0.075,1.168,-3.359,19.779,-43.847
0.087,-0.083,1.175,-3.137,18.466,-43.962
0.100,-0.091,1.175,-3.122,17.771,-43.718
0.118,-0.090,1.183,-2.328,18.473,-43.710
0.130,-0.081,1.170,-1.611,20.947,-44.092
0.131,-0.071,1.157,-1.244,23.382,-44.023
0.111,-0.060,1.160,-1.168,24.863,-44.237
0.098,-0.071,1.151,-1.878,23.809,-44.534
0.083,-0.063,1.144,-2.687,21.137,-44.221
0.097,-0.071,1.141,-3.565,20.221,-43.786
0.120,-0.069,1.136,-4.244,20.779,-43.718
0.131,-0.074,1.153,-4.466,21.702,-44.237
0.105,-0.070,1.163,-4.794,21.183,-45.046
0.099,-0.077,1.155,-4.550,20.046,-45.198
0.093,-0.079,1.166,-4.618,19.534,-44.992
0.105,-0.081,1.163,-4.244,18.885,-45.031
0.112,-0.073,1.156,-4.366,20.313,-44.756
0.111,-0.065,1.165,-4.786,21.420,-44.664
0.111,-0.066,1.154,-4.748,21.496,-44.321
0.102,-0.070,1.155,-5.206,21.901,-43.748
0.103,-0.062,1.166,-4.893,21.702,-43.160
0.125,-0.074,1.147,-5.450,21.397,-45.267
0.113,-0.068,1.160,-5.000,20.496,-47.496
0.105,-0.062,1.154,-4.725,20.504,-45.366
0.124,-0.062,1.154,-4.687,21.832,-43.366
0.134,-0.066,1.159,-4.473,21.916,-45.229
0.102,-0.060,1.141,-4.916,21.603,-45.916
0.106,-0.055,1.134,-6.649,21.282,-44.725
0.106,-0.059,1.144,-8.031,20.244,-45.076
0.107,-0.053,1.142,-9.611,19.870,-44.656
0.100,-0.060,1.161,-10.649,20.290,-43.824
0.101,-0.075,1.165,-11.046,19.763,-43.992
0.091,-0.082,1.184,-10.863,19.817,-44.122
0.082,-0.073,1.184,-11.840,18.489,-43.496
0.074,-0.056,1.206,-14.542,16.313,-41.916
0.093,-0.034,1.249,-19.076,14.427,-40.878
0.136,0.014,1.307,-24.107,15.527,-39.977
0.134,0.057,1.435,-27.702,16.603,-37.427
0.087,0.050,1.611,-24.420,14.145,-33.351
0.038,-0.014,1.783,-13.763,5.634,-23.786
0.131,-0.105,2.000,1.809,5.641,-12.756
0.264,-0.197,2.000,26.695,-0.687,-11.267
0.413,-0.229,2.000,55.733,2.595,-23.557
0.438,-0.196,2.000,83.557,1.855,-38.908
0.395,-0.107,2.000,104.252,-4.267,-54.420
0.284,-0.004,2.000,117.053,-11.122,-62.168
0.205,0.049,2.000,120.985,-15.748,-62.206
0.177,0.045,1.968,122.046,-16.656,-61.160
0.177,0.018,1.908,125.260,-15.794,-59.221
0.196,-0.003,1.813,130.748,-9.145,-57.450
0.206,-0.013,1.684,136.389,3.313,-58.695
0.160,-0.013,1.576,141.015,11.489,-61.267
0.054,-0.013,1.480,144.168,12.626,-62.588
-0.056,-0.041,1.370,145.710,6.359,-62.130
-0.111,-0.066,1.246,146.481,-2.183,-60.550
-0.142,-0.062,1.129,145.344,-12.344,-56.366
-0.121,-0.059,1.006,142.015,-19.672,-52.099
-0.075,-0.049,0.875,137.779,-21.916,-50.634
-0.050,-0.039,0.834,130.710,-27.725,-49.313
-0.011,-0.046,0.761,126.611,-25.397,-46.458
0.042,-0.043,0.694,123.885,-19.710,-44.519
0.072,-0.018,0.653,123.260,-14.939,-43.420
0.117,0.018,0.548,121.321,-3.740,-41.573
0.136,0.060,0.512,118.252,7.305,-39.153
0.136,0.104,0.449,112.534,13.328,-36.977
0.124,0.133,0.403,105.061,17.580,-35.611
0.094,0.159,0.374,94.695,17.931,-33.061
0.082,0.176,0.395,84.397,13.611,-29.328
0.109,0.181,0.371,75.076,8.382,-26.840
0.161,0.194,0.379,65.634,5.053,-24.809
0.210,0.205,0.394,57.519,4.321,-24.176
0.253,0.218,0.376,50.969,6.298,-26.481
0.291,0.248,0.365,44.458,11.725,-30.450
0.304,0.296,0.365,37.405,17.244,-33.069
0.312,0.323,0.359,29.069,23.298,-34.756
0.299,0.348,0.369,20.405,27.641,-36.542
0.272,0.376,0.381,11.466,29.977,-37.794
0.273,0.396,0.394,1.847,31.321,-37.160
0.278,0.409,0.428,-7.115,33.321,-37.802
0.263,0.415,0.426,-15.947,34.878,-40.046
0.220,0.430,0.452,-23.885,32.336,-43.168
0.197,0.436,0.499,-31.672,28.725,-43.794
0.211,0.433,0.524,-39.275,26.015,-42.382
0.247,0.438,0.538,-46.420,26.351,-41.527
