AX,AY,AZ,GX,GY,GZ
0.214,0.414,0.482,-34.679,27.099,-48.763
0.202,0.425,0.516,-41.405,18.473,-49.145
0.256,0.439,0.536,-48.275,14.443,-49.115
0.282,0.443,0.538,-56.229,14.718,-49.496
0.286,0.437,0.603,-62.695,18.405,-50.977
0.273,0.430,0.631,-69.260,21.420,-51.267
0.249,0.432,0.692,-75.382,24.321,-50.740
0.228,0.421,0.745,-79.641,25.908,-48.557
0.207,0.408,0.825,-81.221,24.954,-45.725
0.217,0.385,0.878,-81.618,24.908,-43.229
0.259,0.357,0.910,-79.664,26.443,-42.908
0.279,0.334,0.938,-76.435,29.221,-45.000
0.286,0.328,0.952,-73.305,33.321,-49.718
0.257,0.330,0.952,-70.931,38.061,-54.397
0.196,0.339,0.958,-70.290,36.771,-58.420
0.139,0.365,0.980,-73.359,31.534,-57.740
0.117,0.402,0.992,-77.244,26.153,-51.626
0.159,0.394,1.014,-81.786,23.756,-47.863
0.187,0.358,1.063,-84.031,20.802,-45.855
0.229,0.319,1.053,-83.382,25.275,-44.718
0.253,0.291,1.091,-79.557,32.260,-44.275
0.236,0.272,1.100,-75.137,39.863,-45.573
0.188,0.276,1.107,-70.794,45.878,-45.672
0.148,0.275,1.144,-68.405,44.878,-44.702
0.145,0.264,1.141,-68.840,41.290,-43.573
0.149,0.271,1.157,-70.664,37.221,-41.878
0.164,0.261,1.174,-72.511,31.939,-41.267
0.189,0.238,1.176,-73.099,29.321,-43.015
0.191,0.224,1.198,-71.458,27.168,-44.634
0.183,0.216,1.224,-69.702,25.000,-43.557
0.214,0.221,1.239,-67.954,25.733,-40.450
0.248,0.229,1.265,-65.733,29.046,-37.290
0.297,0.229,1.284,-62.885,34.351,-36.611
0.323,0.223,1.293,-59.977,40.290,-38.924
0.316,0.215,1.285,-56.695,45.198,-42.954
0.254,0.213,1.279,-53.252,47.458,-46.389
0.187,0.206,1.276,-51.771,45.099,-46.847
0.136,0.193,1.292,-50.725,39.550,-45.252
0.131,0.191,1.297,-51.053,33.412,-43.145
0.154,0.175,1.335,-50.359,26.939,-42.130
0.187,0.162,1.348,-48.290,22.649,-42.008
0.229,0.148,1.350,-45.061,22.275,-43.206
0.244,0.143,1.347,-41.153,24.664,-44.847
0.237,0.159,1.341,-37.527,26.855,-44.763
0.245,0.158,1.307,-35.198,31.939,-44.023
0.233,0.166,1.312,-34.351,37.069,-42.206
0.238,0.158,1.325,-33.198,39.679,-41.237
0.236,0.134,1.336,-31.298,41.847,-41.534
0.207,0.135,1.331,-28.855,40.237,-43.450
0.193,0.131,1.331,-25.947,37.489,-44.458
0.159,0.136,1.328,-23.313,34.191,-45.542
0.142,0.125,1.326,-20.687,29.313,-45.649
0.134,0.127,1.296,-18.931,26.481,-45.115
0.153,0.128,1.281,-17.458,24.305,-43.641
0.185,0.122,1.274,-16.443,25.069,-42.664
0.208,0.121,1.266,-14.977,29.130,-42.954
0.208,0.131,1.262,-13.725,32.420,-43.252
0.194,0.142,1.240,-13.260,35.588,-43.000
0.160,0.137,1.259,-12.420,34.321,-43.069
0.145,0.133,1.253,-11.916,30.420,-43.244
0.160,0.129,1.249,-11.397,26.626,-42.901
0.177,0.118,1.270,-9.977,24.015,-43.687
0.177,0.111,1.258,-8.237,22.366,-44.817
0.179,0.106,1.235,-6.107,21.695,-45.504
0.165,0.104,1.225,-4.573,22.550,-45.855
0.156,0.105,1.219,-3.718,22.321,-45.527
0.153,0.114,1.213,-3.344,22.985,-44.656
0.154,0.113,1.194,-3.618,24.038,-43.840
0.157,0.116,1.204,-3.908,25.366,-43.511
0.163,0.104,1.189,-3.305,25.443,-43.092
0.161,0.094,1.190,-2.198,26.137,-43.221
0.154,0.087,1.185,-1.427,25.649,-43.267
0.142,0.093,1.184,-0.282,24.344,-43.962
0.145,0.103,1.170,0.038,23.168,-44.565
0.152,0.106,1.158,-0.527,21.802,-44.115
0.149,0.105,1.151,-0.733,21.466,-44.496
0.153,0.105,1.150,-1.115,21.145,-44.893
0.155,0.109,1.146,-1.351,21.031,-44.206
0.161,0.107,1.145,-1.756,22.344,-44.481
0.149,0.107,1.140,-2.450,21.824,-44.076
0.134,0.095,1.154,-2.618,22.031,-43.481
0.142,0.089,1.172,-2.275,20.969,-43.153
0.147,0.082,1.156,-1.565,21.137,-43.008
0.163,0.092,1.156,-1.962,21.992,-42.718
0.157,0.107,1.161,-2.481,22.618,-42.939
0.149,0.107,1.156,-2.809,22.107,-43.229
0.148,0.106,1.159,-3.237,21.069,-42.504
0.155,0.097,1.151,-2.954,21.580,-42.198
0.177,0.096,1.158,-1.824,22.115,-43.298
0.162,0.103,1.141,-1.992,22.992,-43.885
0.136,0.107,1.153,-2.824,23.000,-43.626
0.126,0.099,1.155,-3.916,21.115,-43.176
0.134,0.091,1.167,-4.634,19.008,-42.718
0.136,0.085,1.169,-4.221,18.137,-43.130
0.139,0.084,1.173,-4.305,18.763,-43.092
0.130,0.087,1.160,-3.603,19.466,-42.427
0.145,0.082,1.164,-3.550,20.588,-41.504
0.159,0.085,1.159,-3.763,22.611,-41.061
0.150,0.085,1.180,-3.710,23.023,-41.252
0.156,0.075,1.180,-2.198,24.366,-41.527
0.156,0.070,1.199,0.405,23.649,-42.527
0.152,0.083,1.169,1.954,22.176,-43.351
0.147,0.099,1.158,1.137,20.687,-43.336
0.153,0.110,1.142,-0.359,19.710,-43.176
0.160,0.122,1.146,-2.221,18.809,-43.153
0.168,0.116,1.143,-3.939,19.588,-42.672
0.170,0.106,1.152,-4.969,20.565,-42.748
0.155,0.083,1.164,-3.870,22.069,-43.496
0.136,0.078,1.179,-1.618,21.336,-43.702
0.136,0.087,1.168,-0.504,20.641,-43.878
0.123,0.085,1.186,-1.061,18.038,-43.756
0.118,0.092,1.160,-1.878,15.885,-43.122
0.151,0.089,1.158,-2.809,15.885,-42.069
0.162,0.090,1.148,-3.221,18.061,-42.183
0.168,0.083,1.164,-2.603,21.053,-42.420
0.165,0.085,1.173,-1.069,22.939,-42.519
0.150,0.082,1.162,-0.275,23.863,-43.099
0.145,0.091,1.146,-0.008,23.214,-43.183
0.139,0.108,1.155,-0.344,21.420,-42.443
0.142,0.101,1.156,-1.740,18.893,-42.802
0.139,0.091,1.155,-2.374,17.260,-43.359
0.139,0.083,1.153,-2.221,16.863,-42.992
0.158,0.080,1.142,-1.878,18.618,-42.290
0.158,0.085,1.141,-1.901,20.992,-42.206
0.160,0.088,1.128,-1.824,23.198,-42.412
0.147,0.092,1.125,-2.382,23.481,-42.229
0.143,0.094,1.125,-3.557,23.473,-42.794
0.133,0.094,1.137,-3.519,21.901,-42.977
0.138,0.090,1.134,-3.527,20.595,-42.809
0.142,0.092,1.129,-4.023,20.023,-42.756
0.150,0.091,1.126,-4.359,20.382,-42.740
0.148,0.092,1.124,-4.962,21.550,-42.832
0.150,0.083,1.130,-4.840,22.405,-43.359
0.127,0.086,1.137,-5.374,22.618,-43.038
0.119,0.080,1.138,-5.473,21.992,-42.397
0.130,0.085,1.146,-6.046,20.893,-42.359
0.139,0.082,1.134,-6.702,20.893,-41.740
0.137,0.080,1.146,-6.931,21.084,-41.710
0.140,0.079,1.160,-7.069,21.534,-42.000
0.137,0.083,1.152,-6.695,21.695,-41.458
0.144,0.086,1.145,-6.733,21.977,-41.466
0.150,0.089,1.145,-6.557,22.893,-41.359
0.140,0.085,1.156,-6.389,22.611,-41.580
0.137,0.077,1.161,-6.634,22.267,-42.344
0.133,0.075,1.160,-6.702,21.115,-42.695
0.136,0.079,1.154,-6.710,21.229,-42.305
0.146,0.082,1.146,-6.443,21.878,-42.275
0.153,0.080,1.146,-6.710,23.107,-42.115
0.153,0.083,1.142,-6.611,24.328,-42.573
0.157,0.073,1.132,-7.435,25.023,-42.893
0.148,0.064,1.140,-7.817,24.985,-45.366
0.117,0.072,1.145,-7.221,22.779,-44.603
0.121,0.066,1.135,-7.634,22.573,-42.603
0.136,0.070,1.132,-7.779,22.221,-42.473
0.140,0.066,1.113,-7.924,22.817,-43.527
0.148,0.073,1.090,-8.748,24.679,-44.832
0.133,0.074,1.076,-10.053,26.374,-44.130
0.125,0.073,1.081,-12.122,27.221,-43.366
0.106,0.067,1.082,-13.374,25.962,-43.473
0.104,0.063,1.093,-14.840,24.565,-43.298
0.108,0.082,1.088,-17.198,22.702,-42.458
0.123,0.105,1.103,-20.603,22.198,-40.321
0.147,0.128,1.157,-25.069,21.611,-37.237
0.175,0.152,1.250,-29.947,20.763,-34.076
0.227,0.185,1.425,-33.840,19.061,-31.786
0.256,0.223,1.634,-31.748,16.122,-30.672
0.282,0.249,1.801,-24.435,16.725,-29.832
0.245,0.223,2.000,-13.450,14.321,-31.206
0.166,0.150,2.000,0.908,2.916,-33.855
0.108,0.096,2.000,13.336,-19.710,-34.084
0.134,0.070,2.000,24.069,-39.389,-34.679
0.223,0.078,2.000,33.733,-57.130,-35.412
