AX,AY,AZ,GX,GY,GZ
0.154,-0.014,1.158,-9.313,21.481,-43.802
0.152,-0.018,1.158,-9.076,20.649,-43.885
0.162,-0.019,1.154,-8.809,20.313,-43.977
0.157,-0.022,1.164,-8.710,21.855,-44.641
0.145,-0.021,1.177,-7.893,21.855,-44.931
0.156,-0.025,1.169,-7.298,22.458,-44.794
0.158,-0.024,1.183,-6.977,22.733,-44.588
0.142,-0.027,1.179,-6.763,23.061,-45.084
0.133,-0.031,1.177,-6.443,22.038,-45.069
0.141,-0.029,1.176,-6.595,21.336,-44.794
0.150,-0.023,1.176,-6.672,22.168,-44.931
0.152,-0.027,1.175,-6.382,23.031,-45.183
0.149,-0.026,1.191,-5.527,22.962,-45.405
0.141,-0.024,1.174,-4.947,23.672,-45.282
0.138,-0.019,1.189,-4.527,23.252,-45.122
0.140,-0.029,1.177,-3.725,21.985,-45.527
0.137,-0.030,1.188,-3.489,21.893,-45.595
0.128,-0.028,1.174,-3.504,20.916,-45.710
0.124,-0.027,1.184,-3.534,19.702,-45.611
0.137,-0.025,1.172,-3.740,19.832,-44.527
0.139,-0.020,1.174,-4.107,19.763,-43.710
0.145,-0.013,1.188,-4.519,20.176,-43.267
0.143,-0.014,1.213,-4.802,20.176,-43.282
0.148,-0.015,1.226,-5.527,18.656,-42.855
0.155,-0.010,1.248,-5.802,17.489,-42.084
0.168,0.001,1.273,-5.260,16.702,-42.321
0.154,0.003,1.313,-4.053,14.573,-42.603
0.146,0.020,1.341,-2.695,12.962,-41.832
0.114,0.027,1.421,-0.489,8.626,-39.511
0.119,0.025,1.492,-0.557,5.031,-34.779
0.168,0.012,1.601,-0.321,2.412,-31.817
0.226,0.003,1.708,3.992,-1.313,-34.611
0.271,0.008,1.742,11.122,-0.870,-39.298
0.237,0.010,1.833,18.634,-5.282,-42.389
0.227,0.002,1.838,25.794,-8.641,-45.771
0.155,0.001,1.973,34.771,-16.664,-44.305
0.153,-0.022,1.970,43.435,-21.481,-39.145
0.215,-0.043,2.000,53.855,-21.015,-34.137
0.292,-0.050,2.000,67.702,-19.206,-32.550
0.363,-0.033,2.000,84.145,-15.176,-35.687
0.366,-0.015,2.000,100.198,-15.115,-40.786
0.332,0.001,1.995,113.893,-14.076,-45.137
0.266,0.005,1.923,125.840,-17.618,-47.718
0.235,-0.004,1.818,137.626,-24.763,-49.664
0.228,-0.012,1.710,147.565,-29.695,-51.038
0.219,-0.030,1.601,158.168,-33.718,-52.977
0.238,-0.044,1.445,167.511,-32.023,-55.168
0.233,-0.026,1.330,173.885,-29.496,-56.321
0.221,-0.007,1.181,177.374,-22.725,-57.412
0.186,0.020,1.071,176.496,-18.092,-57.198
0.189,0.024,0.929,173.458,-11.382,-55.420
0.189,0.036,0.851,170.069,-2.481,-53.168
0.163,0.034,0.766,166.565,1.069,-51.893
0.149,0.062,0.674,162.359,4.427,-51.191
0.119,0.088,0.583,157.473,4.855,-50.824
0.099,0.122,0.507,151.489,4.099,-48.458
0.104,0.164,0.427,141.931,3.794,-46.008
0.120,0.200,0.349,130.824,4.504,-41.206
0.162,0.228,0.294,119.534,8.321,-37.504
0.193,0.248,0.246,105.595,13.305,-35.092
0.193,0.273,0.248,92.603,16.069,-33.824
0.202,0.277,0.203,79.496,18.863,-34.443
0.213,0.292,0.189,67.550,21.763,-34.534
0.233,0.297,0.167,56.275,26.244,-34.305
0.250,0.308,0.177,44.687,30.595,-34.504
