AX,AY,AZ,GX,GY,GZ
0.067,0.166,1.212,-101.595,21.939,-38.534
0.156,0.143,1.234,-100.618,23.229,-35.023
0.215,0.109,1.250,-99.634,28.489,-35.473
0.251,0.082,1.296,-95.588,34.420,-39.214
0.229,0.080,1.287,-90.809,42.718,-45.137
0.177,0.089,1.310,-86.611,45.718,-50.412
0.104,0.092,1.324,-83.618,41.603,-52.664
0.062,0.095,1.334,-81.046,36.046,-51.763
0.073,0.102,1.334,-79.557,31.359,-48.718
0.109,0.106,1.341,-78.130,28.450,-45.511
0.163,0.079,1.353,-75.588,29.924,-44.496
0.189,0.065,1.350,-72.840,33.145,-45.489
0.184,0.053,1.388,-69.183,35.649,-46.084
0.167,0.043,1.387,-64.756,38.160,-46.893
0.126,0.032,1.412,-61.153,36.351,-48.573
0.091,0.028,1.431,-57.618,31.092,-50.802
0.066,0.021,1.430,-54.107,26.221,-51.481
0.081,0.028,1.418,-50.924,23.145,-49.878
0.104,0.032,1.385,-48.870,25.214,-48.145
0.114,0.026,1.385,-46.580,28.939,-47.198
0.119,0.026,1.370,-45.061,33.214,-45.939
0.118,0.030,1.361,-43.977,36.412,-44.420
0.094,0.008,1.374,-40.847,38.183,-44.603
0.048,0.003,1.385,-38.176,35.130,-44.450
0.013,-0.006,1.406,-35.336,28.229,-42.847
0.026,-0.024,1.400,-32.160,24.092,-39.710
0.076,-0.052,1.409,-28.221,21.733,-37.695
0.128,-0.050,1.394,-23.908,21.603,-38.947
0.144,-0.031,1.362,-21.496,24.649,-40.252
0.144,-0.016,1.341,-20.130,27.992,-40.611
0.129,-0.018,1.319,-18.870,29.565,-40.153
0.132,-0.028,1.311,-18.023,31.137,-40.031
0.128,-0.031,1.310,-16.794,30.511,-40.214
0.117,-0.040,1.322,-14.641,29.588,-41.351
0.121,-0.049,1.318,-12.115,26.740,-42.557
0.102,-0.054,1.297,-10.458,23.679,-43.260
0.100,-0.053,1.279,-8.908,21.351,-43.389
0.107,-0.059,1.265,-7.290,20.366,-43.427
0.119,-0.049,1.262,-6.382,20.626,-43.649
0.134,-0.043,1.224,-6.015,22.763,-44.450
0.122,-0.041,1.214,-5.573,24.580,-45.000
0.106,-0.048,1.223,-5.115,25.061,-44.962
0.090,-0.053,1.233,-4.160,23.786,-44.870
0.092,-0.072,1.215,-2.214,22.305,-45.023
0.091,-0.065,1.210,-1.366,20.817,-45.137
0.096,-0.058,1.197,-0.405,20.679,-45.298
0.089,-0.053,1.185,-0.565,21.061,-44.534
0.086,-0.044,1.170,-0.893,20.389,-43.053
0.091,-0.050,1.170,-1.687,20.244,-42.977
0.087,-0.055,1.165,-2.435,20.336,-43.206
0.072,-0.056,1.159,-3.290,19.794,-43.038
0.073,-0.065,1.170,-3.084,19.382,-43.008
0.079,-0.075,1.170,-2.260,19.534,-43.763
0.068,-0.070,1.165,-1.817,18.603,-44.427
0.054,-0.071,1.170,-1.351,18.519,-42.832
0.065,-0.068,1.164,-1.450,18.802,-40.863
0.080,-0.080,1.158,-2.084,18.870,-41.580
0.077,-0.074,1.165,-2.656,19.786,-41.573
0.070,-0.074,1.160,-2.893,21.756,-40.748
0.083,-0.075,1.172,-2.244,22.176,-40.336
0.070,-0.067,1.148,-1.992,22.565,-40.588
0.062,-0.068,1.150,-2.802,22.603,-39.901
0.074,-0.066,1.155,-3.229,20.840,-39.977
0.079,-0.065,1.155,-3.473,18.511,-40.420
0.088,-0.073,1.156,-4.099,17.435,-40.702
0.093,-0.079,1.164,-3.962,16.748,-40.954
0.100,-0.089,1.173,-3.038,17.863,-40.901
0.109,-0.074,1.159,-2.473,19.931,-40.985
0.113,-0.073,1.155,-2.374,21.863,-40.878
0.101,-0.071,1.146,-3.336,23.305,-40.786
0.091,-0.069,1.152,-4.168,23.817,-40.107
0.097,-0.070,1.163,-3.924,23.229,-40.267
0.099,-0.076,1.163,-3.435,22.466,-40.542
