AX,AY,AZ,GX,GY,GZ
0.168,0.045,1.159,-1.084,20.168,-46.840
0.162,0.039,1.157,-0.931,20.198,-46.137
0.154,0.029,1.168,-0.206,19.863,-46.038
0.147,0.037,1.156,-0.145,19.702,-45.504
0.148,0.040,1.155,0.069,19.275,-45.008
0.156,0.046,1.142,-0.282,20.733,-44.275
0.164,0.054,1.139,-0.802,21.366,-44.015
0.159,0.054,1.135,-2.046,21.405,-44.359
0.150,0.047,1.143,-2.374,20.473,-44.626
0.145,0.047,1.136,-2.252,19.244,-44.107
0.146,0.059,1.133,-2.809,19.389,-43.214
0.144,0.067,1.135,-3.496,18.878,-42.672
0.156,0.067,1.138,-4.107,18.885,-42.015
0.172,0.063,1.136,-4.649,20.260,-41.672
0.175,0.055,1.145,-4.847,20.992,-42.092
0.164,0.062,1.141,-5.626,21.252,-42.718
0.146,0.055,1.167,-5.221,19.519,-42.519
0.139,0.053,1.160,-4.550,17.832,-42.244
0.157,0.048,1.158,-4.053,18.107,-41.916
0.161,0.047,1.168,-3.557,17.420,-42.573
0.158,0.052,1.163,-2.992,17.931,-42.718
0.160,0.053,1.156,-3.351,19.122,-41.870
0.165,0.054,1.158,-3.863,19.802,-41.962
0.163,0.045,1.171,-3.893,20.695,-42.183
0.157,0.042,1.170,-3.389,20.122,-42.084
0.159,0.043,1.165,-3.275,20.550,-41.618
0.166,0.036,1.164,-2.595,21.336,-41.901
0.173,0.047,1.158,-1.802,22.191,-42.008
0.160,0.041,1.172,-0.817,22.748,-42.351
0.153,0.041,1.162,-0.260,22.076,-42.573
0.151,0.047,1.155,-0.870,21.458,-42.481
0.137,0.061,1.144,-1.870,20.023,-41.885
0.148,0.060,1.145,-2.771,19.412,-41.160
0.168,0.056,1.156,-3.145,19.496,-40.725
0.184,0.047,1.169,-2.611,21.267,-41.305
0.184,0.037,1.157,-1.344,22.023,-42.137
0.166,0.053,1.150,-1.298,23.298,-41.954
0.157,0.059,1.151,-1.588,23.008,-42.115
0.159,0.060,1.148,-2.160,21.786,-42.061
0.164,0.060,1.145,-3.183,20.481,-42.466
0.147,0.064,1.146,-4.122,19.321,-42.420
0.152,0.057,1.157,-4.916,17.786,-41.847
0.169,0.046,1.153,-4.969,18.084,-41.458
0.177,0.034,1.154,-5.038,19.015,-41.641
0.175,0.027,1.152,-4.985,20.260,-42.450
0.160,0.028,1.158,-3.962,21.206,-42.786
0.154,0.030,1.167,-3.634,21.626,-42.252
0.150,0.028,1.157,-3.344,21.275,-42.092
0.148,0.033,1.157,-3.328,20.771,-41.573
0.150,0.030,1.156,-3.832,19.687,-41.565
0.154,0.022,1.164,-3.916,19.038,-41.626
0.171,0.027,1.152,-4.260,20.313,-41.527
0.174,0.023,1.153,-4.290,21.298,-41.756
0.168,0.031,1.151,-4.153,21.954,-42.046
0.166,0.040,1.149,-4.359,22.542,-41.740
0.163,0.040,1.152,-4.756,21.809,-42.023
0.154,0.033,1.154,-4.863,20.649,-42.008
0.160,0.032,1.164,-5.076,18.634,-41.901
0.166,0.031,1.154,-5.023,17.977,-42.229
0.180,0.027,1.154,-4.794,18.038,-42.481
0.185,0.027,1.154,-4.397,18.672,-42.771
0.186,0.029,1.146,-4.267,20.458,-43.473
0.171,0.032,1.145,-4.763,21.298,-43.275
0.158,0.033,1.142,-5.084,22.122,-43.099
0.153,0.035,1.151,-5.504,21.870,-43.023
0.167,0.030,1.140,-5.489,21.115,-42.664
0.163,0.025,1.163,-4.847,20.160,-43.847
0.154,0.028,1.152,-4.282,19.366,-43.885
0.161,0.031,1.154,-4.595,19.122,-43.740
0.169,0.035,1.137,-5.000,19.466,-43.649
0.168,0.038,1.147,-6.076,19.863,-43.405
0.173,0.033,1.147,-6.870,19.916,-43.160
0.177,0.022,1.146,-7.382,21.137,-43.710
0.170,0.021,1.164,-7.458,20.702,-47.603
0.149,0.040,1.166,-7.809,19.718,-45.237
0.157,0.033,1.165,-7.786,21.084,-41.710
0.177,0.015,1.190,-6.824,20.779,-42.832
0.156,0.019,1.188,-5.489,20.328,-43.489
0.164,0.023,1.178,-4.641,21.504,-42.351
0.175,0.018,1.188,-3.947,21.611,-42.282
0.166,0.017,1.198,-3.802,21.099,-43.427
0.157,0.016,1.181,-4.168,19.847,-42.885
0.149,0.026,1.179,-4.557,17.947,-42.450
0.154,0.012,1.183,-5.000,17.328,-42.321
0.162,0.013,1.194,-4.313,17.176,-42.122
0.174,0.009,1.185,-3.405,18.145,-41.504
0.185,0.007,1.192,-2.344,20.229,-42.366
0.178,0.016,1.187,-1.672,20.649,-42.641
0.165,0.011,1.178,-1.176,21.252,-42.679
0.173,0.020,1.186,-0.099,20.359,-42.664
0.173,0.014,1.168,-0.206,20.382,-42.573
0.167,0.023,1.157,-0.489,19.389,-43.046
0.170,0.029,1.144,-0.969,19.473,-42.931
0.167,0.026,1.155,-1.351,18.718,-43.282
0.167,0.015,1.172,-1.618,17.603,-43.870
0.156,0.011,1.167,-1.550,17.939,-43.145
0.168,0.016,1.190,-1.824,17.183,-42.153
0.186,0.017,1.216,-1.870,16.863,-42.107
0.193,0.020,1.208,-1.466,17.634,-42.405
0.196,0.020,1.228,0.053,18.412,-42.504
0.208,0.022,1.213,1.496,19.733,-43.214
0.199,0.030,1.208,2.397,20.435,-43.809
0.185,0.033,1.192,2.450,19.763,-44.015
0.177,0.038,1.175,2.489,18.061,-43.939
0.181,0.036,1.160,1.771,16.802,-44.130
0.183,0.033,1.163,1.725,16.435,-44.947
0.178,0.036,1.151,1.802,16.214,-44.687
0.169,0.029,1.139,1.046,14.939,-44.878
0.152,0.028,1.160,-0.008,14.344,-44.748
0.146,0.022,1.184,0.450,13.084,-44.282
0.163,0.026,1.193,0.450,12.458,-43.817
0.184,0.029,1.212,1.160,13.847,-43.863
0.180,0.037,1.207,1.458,15.351,-44.000
0.168,0.034,1.195,2.588,17.550,-43.221
0.166,0.041,1.191,2.802,19.290,-42.305
