AX,AY,AZ,GX,GY,GZ
0.116,-0.084,1.216,7.756,18.328,-45.626
0.105,-0.085,1.201,7.473,17.656,-46.221
0.089,-0.087,1.193,6.519,16.389,-45.931
0.092,-0.084,1.179,5.534,16.061,-44.611
0.094,-0.094,1.180,5.214,16.611,-43.641
0.098,-0.094,1.156,4.740,17.435,-42.908
0.096,-0.101,1.158,4.473,17.718,-42.160
0.107,-0.094,1.141,4.374,18.634,-42.519
0.103,-0.094,1.138,4.527,18.718,-42.779
0.090,-0.103,1.146,4.679,17.611,-43.336
0.085,-0.107,1.122,4.137,16.046,-43.206
0.094,-0.108,1.121,3.550,15.634,-42.863
0.117,-0.106,1.123,3.870,15.771,-43.221
0.130,-0.105,1.108,3.985,17.321,-44.412
0.104,-0.096,1.110,3.748,17.977,-44.786
0.112,-0.098,1.086,2.878,18.863,-44.695
0.118,-0.104,1.091,1.779,20.473,-44.374
0.112,-0.112,1.100,1.496,22.076,-44.496
0.110,-0.109,1.098,1.008,23.626,-44.221
0.099,-0.110,1.112,0.611,23.588,-44.122
0.089,-0.114,1.132,-0.397,22.076,-44.176
0.084,-0.109,1.157,-1.832,18.847,-43.405
0.122,-0.101,1.197,-4.053,16.351,-41.237
0.199,-0.096,1.251,-6.504,18.206,-39.634
0.241,-0.087,1.325,-8.710,20.328,-41.206
0.256,-0.067,1.383,-10.901,22.908,-44.038
0.238,-0.052,1.449,-12.557,24.664,-45.985
0.197,-0.049,1.525,-12.015,23.947,-47.298
0.152,-0.045,1.596,-10.221,18.878,-47.748
0.110,-0.043,1.659,-6.985,12.618,-44.420
0.122,-0.065,1.738,-2.794,6.588,-40.901
0.124,-0.086,1.853,3.519,-0.794,-40.137
0.133,-0.100,1.911,12.534,-9.511,-41.626
0.164,-0.083,1.939,23.130,-11.557,-42.366
0.194,-0.059,1.927,34.565,-6.817,-39.977
0.211,-0.050,1.944,46.008,-1.290,-39.473
0.191,-0.083,1.974,57.977,-2.061,-41.412
0.125,-0.161,2.000,73.595,-9.740,-46.397
0.068,-0.228,2.000,90.962,-26.611,-52.786
0.070,-0.252,1.967,107.672,-44.122,-58.229
0.129,-0.238,1.835,123.031,-50.405,-61.115
0.197,-0.209,1.677,136.405,-47.122,-62.687
0.227,-0.193,1.552,144.969,-37.382,-63.878
0.223,-0.183,1.445,153.183,-25.893,-64.473
0.174,-0.192,1.359,159.397,-16.786,-66.092
0.085,-0.199,1.323,165.359,-17.748,-68.076
0.019,-0.220,1.257,172.260,-23.198,-68.947
0.023,-0.200,1.134,179.168,-27.939,-67.130
0.053,-0.148,0.972,182.557,-25.672,-62.679
0.095,-0.074,0.809,181.740,-19.496,-58.084
0.130,-0.017,0.679,177.901,-8.809,-52.847
0.164,0.042,0.563,171.756,6.023,-48.649
0.173,0.093,0.471,163.321,17.962,-44.664
0.168,0.146,0.373,151.359,28.244,-40.321
0.163,0.210,0.313,135.863,35.305,-34.817
0.185,0.250,0.257,119.763,41.313,-29.397
0.179,0.282,0.238,104.710,45.405,-25.893
0.158,0.295,0.237,89.344,41.779,-25.298
0.171,0.303,0.242,74.298,34.115,-26.458
0.200,0.320,0.284,60.855,26.198,-27.031
0.270,0.342,0.278,48.260,22.588,-27.420
0.330,0.366,0.282,37.038,24.099,-28.405
0.339,0.384,0.297,26.489,28.580,-29.244
0.348,0.392,0.314,16.359,33.794,-29.855
0.345,0.387,0.355,7.496,38.725,-30.954
0.379,0.374,0.343,-1.595,43.405,-33.160
0.357,0.368,0.381,-9.389,45.382,-36.435
0.315,0.354,0.437,-15.878,44.458,-41.382
0.259,0.337,0.503,-19.832,36.382,-46.557
0.221,0.321,0.521,-23.244,26.504,-51.420
0.207,0.326,0.553,-26.382,18.832,-54.305
0.209,0.340,0.562,-31.649,12.359,-56.679
0.215,0.353,0.552,-39.115,11.725,-58.405
0.201,0.359,0.583,-48.214,13.527,-60.809
0.179,0.348,0.614,-57.641,15.649,-60.901
0.167,0.331,0.654,-66.534,19.336,-58.908
0.152,0.306,0.719,-74.298,23.351,-57.634
0.140,0.282,0.793,-78.809,24.282,-57.275
0.128,0.263,0.846,-80.534,25.351,-56.855
0.121,0.242,0.905,-79.718,26.527,-54.580
0.143,0.230,0.904,-78.038,29.824,-52.550
0.160,0.238,0.913,-76.344,36.824,-51.786
0.152,0.238,0.921,-75.443,40.962,-52.008
0.137,0.251,0.942,-76.924,42.809,-50.542
0.136,0.249,0.954,-80.542,44.504,-47.557
0.154,0.232,0.980,-84.137,46.137,-45.985
0.167,0.212,0.977,-86.397,47.160,-47.206
0.148,0.189,0.982,-88.496,47.092,-50.298
0.101,0.198,1.029,-91.267,42.931,-51.267
0.095,0.192,1.050,-94.847,37.588,-51.733
0.057,0.194,1.127,-98.000,27.725,-51.443
0.081,0.169,1.146,-100.084,20.924,-47.611
0.144,0.127,1.191,-97.237,20.939,-44.298
0.211,0.089,1.198,-91.779,26.443,-44.542
0.237,0.085,1.191,-86.580,35.985,-47.458
0.180,0.104,1.222,-83.160,41.969,-48.504
0.147,0.116,1.260,-82.115,41.137,-46.832
0.162,0.113,1.276,-85.145,41.473,-44.046
0.175,0.112,1.347,-87.847,37.763,-42.550
0.188,0.083,1.397,-87.290,33.069,-44.153
0.203,0.037,1.425,-82.870,30.389,-47.397
0.211,0.015,1.428,-75.740,29.840,-50.466
0.204,0.006,1.440,-67.954,31.382,-52.282
0.161,0.020,1.454,-59.985,32.756,-52.809
0.135,0.023,1.442,-54.664,32.496,-51.664
0.143,0.023,1.446,-51.244,33.000,-50.344
0.147,0.032,1.437,-48.985,34.649,-49.221
0.151,0.046,1.417,-46.191,36.672,-49.160
0.115,0.055,1.408,-44.130,37.756,-48.962
0.106,0.056,1.395,-42.214,38.168,-47.015
0.103,0.052,1.376,-41.046,38.695,-45.191
0.094,0.041,1.377,-39.313,37.214,-44.916
0.071,0.037,1.380,-36.687,33.573,-45.275
0.069,0.031,1.368,-34.397,29.435,-44.214
0.091,0.024,1.362,-31.656,26.191,-43.137
0.120,0.023,1.362,-29.496,23.817,-42.794
0.140,0.029,1.359,-27.489,24.069,-41.733
0.171,0.034,1.324,-26.191,27.458,-40.031
0.191,0.021,1.312,-25.221,31.786,-39.794
0.178,0.010,1.312,-23.389,35.046,-40.145
0.146,0.003,1.308,-21.359,34.580,-41.427
0.107,-0.009,1.313,-19.519,30.603,-42.939
0.097,-0.014,1.295,-18.099,25.015,-43.519
0.100,-0.019,1.297,-16.695,19.504,-43.053
0.119,-0.031,1.281,-15.298,17.794,-42.618
0.135,-0.031,1.283,-13.290,18.176,-42.527
0.145,-0.036,1.268,-11.076,20.511,-43.198
0.130,-0.026,1.249,-9.565,22.153,-43.664
0.112,-0.026,1.235,-9.031,24.580,-42.756
0.111,-0.028,1.226,-9.359,25.412,-41.901
0.108,-0.031,1.214,-9.870,25.710,-41.389
0.117,-0.037,1.216,-10.802,25.626,-40.557
0.122,-0.053,1.222,-9.618,25.626,-40.397
0.119,-0.052,1.222,-7.893,24.412,-41.710
0.106,-0.050,1.206,-6.298,22.855,-42.527
0.108,-0.054,1.192,-5.641,20.084,-42.053
0.127,-0.039,1.171,-6.153,19.183,-41.321
0.131,-0.034,1.182,-6.977,19.618,-41.832
0.124,-0.039,1.179,-7.313,19.603,-42.496
0.124,-0.045,1.164,-7.275,19.786,-42.313
0.124,-0.052,1.176,-7.473,21.397,-42.832
0.112,-0.047,1.172,-7.397,23.046,-42.672
0.099,-0.041,1.162,-7.802,23.237,-42.389
0.079,-0.042,1.182,-9.137,21.458,-41.183
0.086,-0.047,1.201,-10.061,18.214,-40.534
0.101,-0.040,1.196,-11.237,16.580,-40.481
0.121,-0.027,1.208,-13.672,16.137,-39.420
0.127,-0.001,1.253,-17.282,16.092,-37.580
0.157,0.022,1.328,-22.427,16.855,-35.763
0.178,0.045,1.432,-27.870,15.252,-33.840
0.187,0.052,1.535,-33.305,13.443,-32.504
0.156,0.051,1.750,-34.802,7.626,-32.053
0.158,-0.017,2.000,-27.359,-7.282,-31.198
0.204,-0.140,2.000,-9.076,-18.344,-32.748
0.237,-0.299,2.000,22.031,-30.481,-38.160
0.258,-0.448,2.000,63.527,-44.359,-50.122
0.227,-0.526,2.000,108.466,-55.901,-64.916
0.279,-0.473,2.000,149.061,-55.389,-72.687
0.402,-0.361,2.000,177.397,-36.855,-72.573
0.482,-0.257,2.000,193.168,-9.115,-71.740
0.430,-0.177,1.911,201.168,13.756,-71.763
0.291,-0.144,1.784,206.450,26.908,-69.802
0.147,-0.098,1.609,208.779,28.275,-64.046
0.114,-0.063,1.425,207.519,29.443,-61.641
0.062,-0.002,1.275,205.405,25.076,-62.412
-0.009,0.045,1.139,199.985,17.992,-57.618
-0.063,0.050,1.061,197.084,10.840,-49.985
-0.050,0.017,0.931,193.939,0.710,-45.489
-0.018,0.007,0.790,188.115,-6.580,-47.603
-0.041,0.061,0.666,179.015,-12.725,-50.489
-0.031,0.131,0.533,165.840,-12.656,-45.947
0.029,0.183,0.451,150.702,-7.053,-38.931
0.079,0.208,0.399,137.137,1.153,-33.809
0.105,0.217,0.328,125.069,14.008,-31.435
0.099,0.241,0.269,110.885,22.863,-26.359
0.134,0.264,0.245,96.649,32.542,-20.298
0.147,0.272,0.247,82.221,37.511,-17.214
0.136,0.273,0.274,70.626,36.855,-16.435
0.113,0.266,0.288,61.305,28.023,-16.863
0.133,0.264,0.306,52.267,16.786,-19.038
0.189,0.270,0.303,44.504,9.489,-21.695
0.246,0.286,0.323,37.985,6.229,-24.618
0.297,0.302,0.300,30.634,8.092,-27.046
0.331,0.330,0.293,22.893,15.534,-27.924
0.371,0.338,0.291,14.229,25.672,-29.595
0.375,0.348,0.287,4.282,37.069,-32.084
0.352,0.379,0.289,-5.832,45.885,-34.992
0.307,0.363,0.308,-15.855,51.153,-38.366
0.236,0.367,0.366,-24.298,50.122,-43.221
0.201,0.348,0.423,-31.473,42.634,-46.008
0.192,0.341,0.448,-37.626,32.863,-47.779
0.196,0.341,0.469,-43.725,25.962,-50.366
0.208,0.357,0.493,-50.321,19.634,-54.000
0.226,0.374,0.492,-56.954,19.458,-55.931
0.244,0.391,0.511,-64.397,23.824,-56.718
0.232,0.392,0.564,-71.389,29.092,-57.115
0.199,0.373,0.603,-77.695,34.076,-56.878
0.167,0.351,0.662,-84.794,36.321,-56.435
0.128,0.328,0.720,-90.298,36.282,-55.046
0.115,0.303,0.775,-93.725,36.527,-54.931
0.117,0.277,0.817,-95.237,36.198,-56.015
