AX,AY,AZ,GX,GY,GZ
0.196,0.237,1.201,-94.824,37.229,-44.885
0.242,0.218,1.204,-95.305,38.603,-46.221
0.251,0.198,1.214,-94.725,39.450,-48.382
0.258,0.172,1.241,-92.679,42.977,-53.420
0.205,0.166,1.260,-88.840,43.153,-57.756
0.138,0.173,1.278,-85.282,40.183,-56.931
0.123,0.157,1.331,-83.374,34.084,-53.237
0.148,0.142,1.333,-81.969,29.122,-50.053
0.190,0.131,1.369,-81.916,25.786,-48.290
0.227,0.118,1.424,-80.076,23.618,-49.260
0.217,0.108,1.431,-76.679,24.420,-52.130
0.190,0.088,1.463,-70.305,24.771,-53.023
0.147,0.089,1.482,-64.908,25.160,-51.229
0.132,0.071,1.515,-59.656,23.160,-48.954
0.116,0.062,1.543,-55.053,20.015,-46.634
0.164,0.058,1.552,-50.160,19.122,-43.656
0.232,0.054,1.556,-44.771,21.069,-42.893
0.295,0.060,1.554,-37.649,23.985,-46.595
0.290,0.069,1.504,-31.511,29.282,-50.855
0.217,0.079,1.494,-26.786,31.901,-52.649
0.133,0.078,1.468,-23.038,29.412,-52.626
0.090,0.064,1.459,-19.740,23.412,-50.237
0.095,0.053,1.450,-16.840,16.008,-48.000
0.125,0.041,1.432,-13.656,11.504,-47.527
0.173,0.052,1.387,-10.183,12.527,-47.710
0.217,0.047,1.353,-6.702,17.069,-48.656
0.212,0.070,1.313,-4.359,22.901,-47.298
0.192,0.074,1.285,-3.244,29.473,-45.137
0.172,0.065,1.258,-2.000,32.153,-44.611
0.150,0.063,1.244,-0.908,32.893,-43.931
0.147,0.060,1.217,-0.336,32.511,-42.656
0.146,0.062,1.204,-0.794,30.359,-42.260
0.148,0.065,1.194,-1.947,27.863,-42.313
0.151,0.052,1.174,-3.092,25.473,-42.687
0.155,0.052,1.175,-2.695,23.504,-43.756
0.168,0.051,1.150,-1.832,23.313,-43.962
0.176,0.054,1.138,-1.351,24.176,-44.748
0.147,0.061,1.135,-1.321,23.160,-45.053
0.130,0.062,1.127,-1.771,21.603,-44.122
0.147,0.060,1.116,-2.580,20.313,-43.130
0.170,0.056,1.133,-3.962,19.305,-43.298
0.185,0.058,1.129,-5.374,20.176,-43.802
0.177,0.044,1.136,-5.947,20.618,-44.565
0.165,0.029,1.153,-5.588,20.031,-45.183
0.154,0.020,1.155,-4.573,19.176,-45.794
0.151,0.024,1.150,-4.221,18.458,-45.702
0.167,0.029,1.145,-5.359,18.977,-45.176
0.158,0.028,1.160,-6.107,19.420,-45.137
0.153,0.016,1.171,-6.908,19.863,-44.756
0.154,-0.001,1.190,-6.550,19.351,-44.733
0.155,-0.013,1.208,-5.191,19.931,-44.702
0.153,-0.015,1.198,-3.489,20.015,-45.366
0.155,-0.003,1.186,-1.824,21.443,-45.244
0.164,0.007,1.179,-1.214,22.473,-45.924
0.154,0.032,1.162,-1.985,22.603,-44.031
0.159,0.028,1.165,-2.840,23.519,-43.206
0.170,0.028,1.176,-2.695,22.740,-43.305
0.178,0.036,1.166,-2.237,22.817,-43.847
0.180,0.034,1.165,-2.802,23.000,-43.611
0.170,0.041,1.158,-3.130,22.450,-44.313
0.161,0.042,1.156,-3.626,21.214,-43.931
0.162,0.037,1.146,-4.038,19.588,-43.756
0.177,0.039,1.154,-4.733,19.336,-43.489
0.189,0.036,1.164,-3.710,20.061,-43.878
0.199,0.040,1.160,-3.427,20.947,-44.328
0.187,0.040,1.178,-2.954,21.160,-44.344
0.184,0.041,1.151,-3.206,21.351,-44.557
0.180,0.044,1.157,-3.550,21.481,-44.901
0.183,0.035,1.146,-4.282,21.351,-45.427
0.164,0.035,1.158,-4.992,21.962,-45.634
0.149,0.029,1.173,-4.481,20.595,-45.313
0.149,0.017,1.175,-4.130,18.855,-45.221
0.161,0.015,1.184,-3.580,18.740,-45.214
0.158,0.019,1.176,-2.924,17.924,-45.695
0.165,0.019,1.179,-2.084,18.427,-45.382
0.174,0.020,1.174,-1.084,20.580,-44.947
0.179,0.024,1.165,-0.977,22.107,-44.931
0.159,0.026,1.162,-1.267,21.756,-45.313
0.148,0.032,1.156,-1.267,20.618,-45.595
0.159,0.031,1.162,-1.824,20.573,-44.977
0.159,0.026,1.149,-1.847,20.458,-45.725
0.151,0.038,1.149,-2.069,19.733,-45.756
0.144,0.039,1.139,-2.092,19.382,-45.099
0.131,0.027,1.143,-2.374,19.092,-44.725
0.132,0.034,1.145,-2.855,18.550,-44.702
0.132,0.043,1.137,-3.176,18.046,-43.656
0.147,0.031,1.139,-4.023,18.893,-42.763
