AX,AY,AZ,GX,GY,GZ
0.536,-0.252,1.073,-15.496,17.153,48.489
0.559,-0.245,1.086,-18.794,29.809,47.328
0.573,-0.249,1.081,-22.344,42.137,45.702
0.564,-0.258,1.148,-24.344,47.481,43.351
0.564,-0.284,1.169,-24.962,45.611,38.931
0.573,-0.310,1.213,-23.160,40.458,30.985
0.581,-0.338,1.253,-18.977,28.649,19.679
0.619,-0.358,1.260,-13.015,16.580,6.924
0.664,-0.350,1.247,-6.702,7.244,-7.015
0.692,-0.326,1.221,-1.794,-0.290,-21.382
0.693,-0.305,1.195,0.992,-4.832,-33.511
0.694,-0.293,1.169,2.962,-5.824,-41.130
0.721,-0.289,1.132,2.695,-2.977,-46.038
0.749,-0.295,1.127,2.389,3.779,-51.137
0.746,-0.299,1.116,1.634,11.718,-57.267
0.709,-0.282,1.126,0.855,18.435,-62.672
0.673,-0.261,1.115,0.382,24.481,-64.969
0.645,-0.237,1.124,-1.069,29.244,-67.687
0.611,-0.202,1.120,-2.725,32.695,-73.000
0.555,-0.159,1.136,-4.015,33.115,-78.084
0.516,-0.144,1.149,-4.038,31.298,-80.870
0.505,-0.174,1.148,-3.893,29.679,-85.282
0.500,-0.225,1.176,-1.992,26.878,-92.130
0.476,-0.269,1.201,1.031,22.443,-99.985
0.457,-0.270,1.188,3.412,18.847,-106.573
0.430,-0.221,1.188,4.382,14.725,-111.794
0.406,-0.172,1.179,4.824,10.023,-116.542
0.380,-0.141,1.187,4.725,6.351,-121.015
0.384,-0.150,1.176,4.847,2.908,-125.031
0.379,-0.178,1.178,4.672,1.985,-128.672
0.377,-0.210,1.178,4.893,4.191,-131.450
0.360,-0.229,1.170,5.000,7.626,-133.916
0.326,-0.228,1.164,5.206,10.031,-135.664
0.299,-0.208,1.159,5.344,13.168,-136.267
0.269,-0.182,1.141,4.863,15.641,-136.481
0.251,-0.164,1.116,2.763,20.053,-135.206
0.233,-0.143,1.135,0.695,24.153,-134.076
0.205,-0.129,1.146,-1.046,24.725,-133.702
0.175,-0.122,1.158,-3.275,24.588,-133.214
0.153,-0.121,1.178,-3.473,22.763,-132.389
0.152,-0.131,1.193,-2.702,20.656,-132.473
0.156,-0.159,1.194,-1.389,21.260,-132.473
0.152,-0.187,1.208,0.565,23.099,-132.802
0.128,-0.189,1.201,2.473,24.351,-132.802
0.099,-0.158,1.193,3.122,26.939,-132.076
0.080,-0.117,1.196,3.168,29.771,-130.679
0.060,-0.094,1.189,2.794,33.260,-128.481
0.053,-0.077,1.202,3.031,36.573,-126.069
0.053,-0.081,1.186,3.244,39.489,-123.603
