AX,AY,AZ,GX,GY,GZ
0.043,0.019,1.207,-6.885,26.229,-37.939
0.049,0.008,1.198,-5.382,25.000,-38.656
0.049,0.003,1.204,-4.656,23.237,-39.275
0.051,0.015,1.191,-4.458,22.344,-39.061
0.056,-0.001,1.206,-3.977,22.069,-39.305
0.050,-0.008,1.208,-2.748,21.160,-40.092
0.050,-0.004,1.205,-2.580,20.275,-40.511
0.059,0.015,1.189,-3.305,20.321,-40.282
0.061,0.030,1.193,-4.267,20.695,-39.557
0.070,0.032,1.202,-4.443,21.931,-39.672
0.068,0.020,1.209,-3.443,21.672,-40.198
0.072,0.002,1.207,-3.053,21.145,-41.153
0.072,-0.001,1.208,-2.214,20.695,-41.725
0.062,-0.007,1.193,-1.267,19.756,-41.924
0.064,-0.004,1.200,-0.252,18.901,-42.550
0.069,0.010,1.183,-0.115,18.519,-42.649
0.069,0.020,1.172,-0.038,19.031,-43.084
0.063,0.011,1.168,-0.626,19.153,-43.321
0.056,0.019,1.166,-0.802,18.870,-43.901
0.046,0.019,1.158,-1.015,18.672,-43.779
0.069,0.015,1.155,-1.084,17.763,-43.275
0.074,0.021,1.158,-1.405,18.832,-43.008
0.072,0.022,1.143,-1.702,21.130,-42.779
0.077,0.024,1.150,-1.863,21.901,-43.573
0.071,0.019,1.158,-2.244,21.542,-44.229
0.050,0.015,1.162,-2.092,20.183,-44.870
0.044,0.009,1.173,-1.336,17.580,-45.542
0.046,0.010,1.170,-0.656,16.191,-45.481
0.049,0.013,1.160,0.496,16.389,-45.580
0.073,0.007,1.144,0.992,17.794,-45.252
0.072,0.024,1.136,0.229,20.588,-45.344
0.055,0.035,1.124,-0.725,22.595,-45.168
0.051,0.034,1.122,-2.023,24.015,-44.832
0.030,0.042,1.130,-3.214,22.931,-44.542
0.017,0.041,1.129,-4.427,20.695,-44.504
0.012,0.038,1.150,-5.168,18.107,-43.832
0.036,0.031,1.148,-6.282,17.847,-43.153
0.052,0.027,1.158,-5.840,17.908,-43.702
0.056,0.023,1.172,-5.405,18.710,-43.901
0.049,0.024,1.162,-5.183,19.153,-44.595
0.038,0.019,1.174,-4.397,19.382,-44.206
0.029,0.005,1.171,-4.435,19.206,-43.901
0.028,0.002,1.174,-4.511,18.962,-43.366
0.039,0.014,1.173,-4.725,19.252,-43.366
0.033,0.012,1.187,-4.718,19.931,-44.168
0.013,0.008,1.200,-3.947,19.160,-44.260
-0.002,0.000,1.194,-2.802,18.260,-43.855
-0.013,-0.004,1.197,-1.534,17.840,-42.794
-0.005,0.006,1.184,-0.443,18.084,-41.802
0.009,0.015,1.163,-0.389,18.595,-40.260
0.027,0.019,1.174,-1.588,20.786,-39.473
0.024,0.030,1.158,-2.969,23.221,-39.481
0.012,0.041,1.183,-3.565,23.504,-39.603
-0.013,0.037,1.182,-4.137,21.901,-39.641
-0.034,0.018,1.199,-3.718,19.298,-39.969
-0.056,0.003,1.200,-2.267,15.366,-40.336
-0.053,0.001,1.183,-0.634,12.168,-39.626
-0.036,0.012,1.176,0.504,11.763,-38.076
-0.019,0.020,1.157,0.397,13.473,-36.168
0.003,0.036,1.146,-0.573,17.779,-34.221
0.007,0.044,1.132,-2.023,21.779,-32.969
-0.023,0.062,1.145,-3.038,22.870,-32.473
-0.047,0.053,1.166,-4.359,20.824,-31.931
-0.076,0.030,1.171,-4.718,16.008,-31.718
-0.090,0.020,1.170,-4.351,10.450,-31.985
-0.090,0.021,1.173,-2.992,5.985,-31.748
-0.080,0.029,1.159,-2.198,3.527,-31.481
-0.092,0.031,1.153,-2.672,3.733,-30.855
-0.111,0.038,1.151,-4.198,3.977,-30.664
-0.158,0.043,1.157,-6.641,2.710,-31.053
-0.228,0.031,1.183,-9.115,-0.840,-32.153
-0.320,-0.021,1.218,-9.084,-8.527,-33.557
-0.407,-0.063,1.240,-7.061,-17.618,-36.115
-0.510,-0.099,1.271,-1.176,-29.267,-32.702
-0.532,-0.124,1.225,3.603,-37.191,-24.557
-0.507,-0.117,1.198,7.458,-40.092,-19.855
