AX,AY,AZ,GX,GY,GZ
0.040,0.029,1.101,-0.252,38.229,-79.328
0.012,0.028,1.135,-2.137,36.412,-80.328
-0.022,0.012,1.142,-3.779,30.573,-82.229
-0.043,-0.003,1.142,-5.588,24.870,-82.969
-0.035,-0.010,1.136,-7.344,22.168,-82.000
-0.006,-0.015,1.164,-6.672,23.931,-79.595
0.013,-0.022,1.178,-3.695,28.031,-77.191
0.017,-0.022,1.182,-0.031,33.198,-75.046
-0.013,-0.000,1.184,3.008,37.092,-73.824
-0.032,0.016,1.171,3.511,39.519,-72.099
-0.065,0.028,1.195,3.275,39.389,-70.718
-0.086,0.010,1.216,2.092,33.595,-69.107
-0.088,-0.001,1.188,0.763,26.557,-68.191
-0.076,-0.002,1.177,-0.969,22.527,-68.107
-0.062,0.005,1.169,-0.626,22.580,-66.183
-0.030,0.023,1.166,-0.099,25.389,-64.053
-0.023,0.047,1.152,1.130,28.527,-63.107
-0.034,0.063,1.148,1.718,30.542,-61.962
-0.043,0.059,1.131,0.038,31.924,-59.412
-0.037,0.035,1.137,-2.076,32.496,-56.863
-0.022,0.031,1.151,-3.573,30.588,-56.672
-0.034,0.024,1.163,-4.122,26.954,-57.672
-0.044,0.028,1.174,-3.221,24.458,-57.763
-0.045,0.024,1.181,-1.771,21.542,-56.481
-0.027,0.029,1.178,-1.115,18.954,-55.740
-0.016,0.035,1.160,-1.412,18.191,-54.870
0.001,0.041,1.163,-2.588,19.824,-52.794
0.025,0.049,1.166,-3.595,22.580,-50.542
0.037,0.047,1.162,-4.573,25.420,-49.038
0.038,0.044,1.151,-4.397,27.817,-48.450
0.029,0.042,1.163,-4.366,30.267,-47.718
0.033,0.041,1.168,-3.725,30.282,-47.427
0.035,0.040,1.167,-3.260,29.107,-47.229
0.041,0.037,1.178,-2.137,28.023,-47.000
0.036,0.037,1.180,-1.206,26.550,-47.794
0.035,0.045,1.154,-0.954,24.382,-48.565
0.033,0.059,1.153,-1.634,23.168,-48.870
0.033,0.054,1.156,-2.710,21.069,-47.977
0.044,0.041,1.147,-3.855,20.634,-47.794
0.041,0.032,1.162,-4.794,20.168,-47.420
0.054,0.042,1.161,-4.695,20.076,-46.588
0.064,0.051,1.152,-4.779,23.458,-45.534
0.076,0.054,1.168,-4.725,26.244,-44.840
0.058,0.038,1.161,-4.298,28.076,-44.511
0.044,0.027,1.185,-3.893,27.916,-44.618
0.032,0.018,1.172,-3.321,24.824,-44.763
0.037,0.023,1.177,-2.916,22.351,-44.702
0.055,0.036,1.160,-3.092,20.420,-44.427
0.067,0.048,1.159,-3.939,20.947,-44.405
0.067,0.041,1.160,-5.000,20.878,-44.344
0.058,0.041,1.152,-5.885,21.679,-43.893
0.055,0.036,1.147,-7.015,23.336,-43.359
0.050,0.028,1.169,-7.336,22.466,-43.504
0.049,0.025,1.180,-6.313,22.947,-43.901
0.048,0.022,1.184,-5.374,22.534,-44.298
0.035,0.018,1.183,-4.198,20.618,-44.122
0.030,0.023,1.174,-3.519,19.573,-43.237
0.046,0.035,1.160,-2.695,20.046,-42.023
0.074,0.041,1.168,-2.313,20.962,-41.298
0.094,0.049,1.153,-2.847,23.382,-41.183
0.102,0.042,1.158,-3.458,24.679,-42.084
0.096,0.039,1.165,-3.947,24.458,-42.863
0.076,0.035,1.165,-4.313,23.229,-43.557
0.068,0.029,1.171,-4.542,22.466,-44.244
0.068,0.031,1.173,-4.450,21.244,-44.305
0.074,0.029,1.179,-4.115,19.649,-45.038
0.069,0.027,1.183,-3.534,18.450,-45.824
0.041,0.023,1.179,-3.718,18.183,-46.099
0.037,0.011,1.182,-3.496,18.099,-45.244
0.038,0.009,1.186,-2.855,17.603,-44.565
0.052,0.016,1.164,-3.008,19.748,-44.000
