AX,AY,AZ,GX,GY,GZ
-0.182,-0.177,1.236,-5.336,6.939,-137.252
-0.202,-0.175,1.219,-0.664,-7.031,-141.183
-0.217,-0.141,1.209,3.237,-15.359,-142.008
-0.197,-0.075,1.194,5.954,-18.221,-139.733
-0.164,-0.036,1.151,8.038,-13.992,-134.985
-0.139,-0.014,1.127,8.977,-3.672,-128.420
-0.129,-0.012,1.103,7.466,7.786,-121.046
-0.136,-0.008,1.064,4.053,21.756,-113.786
-0.173,-0.013,1.061,-1.565,32.153,-106.038
-0.208,-0.023,1.077,-7.511,36.275,-98.038
-0.226,-0.044,1.112,-13.328,37.649,-91.229
-0.233,-0.054,1.143,-17.206,36.534,-87.275
-0.252,-0.050,1.188,-19.595,31.565,-85.580
-0.242,-0.061,1.221,-19.954,25.748,-83.985
-0.237,-0.089,1.244,-17.344,22.107,-82.962
-0.209,-0.095,1.241,-12.771,18.290,-82.267
-0.205,-0.105,1.244,-7.786,15.389,-82.687
-0.210,-0.063,1.209,-4.641,15.206,-81.687
-0.214,-0.023,1.182,-2.771,15.634,-77.466
-0.185,0.003,1.143,-2.863,16.519,-72.084
-0.131,0.028,1.120,-4.954,22.099,-66.939
-0.100,0.040,1.097,-7.618,27.412,-63.160
-0.079,0.036,1.105,-10.092,32.649,-60.763
-0.106,0.017,1.132,-11.305,34.145,-59.496
-0.133,-0.011,1.138,-11.557,31.366,-58.336
-0.141,-0.029,1.141,-10.947,27.985,-57.443
-0.134,-0.022,1.178,-8.901,22.099,-57.298
-0.120,-0.027,1.172,-6.687,17.267,-57.153
-0.107,-0.032,1.163,-4.939,14.550,-56.115
-0.085,-0.024,1.152,-4.275,14.687,-54.099
-0.059,-0.014,1.146,-4.672,17.122,-51.672
-0.039,0.002,1.133,-5.130,22.626,-48.969
-0.020,0.010,1.131,-5.389,27.626,-46.916
-0.029,0.003,1.123,-6.267,30.061,-45.916
-0.047,-0.004,1.133,-6.412,30.702,-44.626
-0.053,-0.005,1.136,-6.794,30.237,-42.794
-0.037,0.003,1.135,-7.771,28.221,-41.901
-0.029,-0.009,1.155,-8.763,26.473,-42.641
-0.018,-0.021,1.166,-8.679,24.557,-42.374
-0.005,-0.025,1.177,-7.405,23.466,-41.687
0.013,-0.031,1.194,-5.687,23.473,-41.763
0.026,-0.019,1.187,-4.206,22.718,-41.954
0.031,-0.006,1.165,-4.221,23.405,-41.496
0.027,0.006,1.168,-3.664,24.466,-40.985
0.037,0.010,1.162,-4.634,24.985,-39.977
0.037,0.020,1.165,-6.221,25.229,-39.046
0.055,0.005,1.176,-7.756,24.511,-38.069
0.058,-0.004,1.182,-8.260,24.550,-38.206
0.059,-0.022,1.208,-8.298,23.122,-38.626
0.058,-0.030,1.215,-7.008,21.160,-39.198
0.054,-0.032,1.220,-6.122,19.695,-39.985
0.052,-0.042,1.217,-4.771,17.321,-40.824
0.058,-0.038,1.225,-3.382,15.321,-40.466
0.086,-0.035,1.214,-3.229,15.221,-39.863
0.098,-0.021,1.208,-3.649,17.519,-39.878
0.109,-0.017,1.195,-3.656,19.557,-39.740
0.115,-0.024,1.193,-4.099,22.443,-40.145
0.089,-0.026,1.214,-3.420,24.053,-40.718
0.080,-0.030,1.202,-2.908,23.336,-41.237
0.071,-0.035,1.200,-2.542,20.321,-41.191
0.083,-0.033,1.204,-2.244,17.557,-40.641
0.102,-0.038,1.199,-1.496,17.557,-41.046
0.107,-0.045,1.184,-0.504,17.412,-41.725
0.112,-0.033,1.169,-0.107,18.511,-42.221
0.111,-0.018,1.172,0.191,19.847,-42.191
0.103,-0.016,1.167,-0.275,19.260,-43.000
0.092,-0.017,1.167,-0.595,18.740,-43.504
0.090,-0.023,1.161,-1.527,18.023,-42.992
0.103,-0.034,1.169,-1.443,18.015,-43.557
0.094,-0.028,1.169,-0.725,17.962,-44.466
0.098,-0.022,1.156,-0.145,17.466,-44.969
0.093,-0.022,1.156,-0.389,17.710,-44.901
0.092,-0.016,1.146,-0.580,17.641,-44.855
0.092,-0.014,1.132,-1.298,17.878,-44.626
0.080,-0.012,1.140,-1.847,18.550,-44.191
0.088,-0.011,1.126,-2.962,18.916,-43.893
0.082,-0.012,1.133,-3.305,19.290,-44.397
0.082,-0.016,1.131,-3.420,19.641,-44.908
0.076,-0.017,1.145,-3.191,18.832,-45.374
0.069,-0.021,1.146,-2.748,17.198,-45.084
0.075,-0.021,1.132,-2.893,17.359,-44.397
0.088,-0.022,1.141,-3.061,18.947,-44.198
0.097,-0.012,1.141,-3.496,20.084,-44.092
0.093,-0.016,1.132,-3.847,20.992,-44.015
0.077,-0.018,1.139,-4.443,21.221,-44.290
0.064,-0.020,1.152,-5.008,20.779,-43.878
0.067,-0.020,1.159,-5.275,19.313,-43.802
0.070,-0.032,1.164,-5.382,18.527,-44.229
0.080,-0.033,1.174,-5.137,17.969,-44.206
0.096,-0.033,1.173,-5.061,19.267,-43.992
0.100,-0.037,1.172,-4.809,21.206,-44.206
0.108,-0.029,1.188,-4.489,22.107,-44.198
0.089,-0.036,1.187,-4.153,23.084,-44.534
0.081,-0.042,1.190,-3.252,22.618,-45.221
0.057,-0.042,1.198,-2.603,21.031,-45.107
0.061,-0.035,1.203,-2.122,20.038,-44.725
0.082,-0.040,1.197,-1.664,18.740,-45.305
0.081,-0.033,1.186,-0.977,19.511,-45.702
0.073,-0.029,1.182,-0.573,20.534,-46.023
0.059,-0.031,1.187,-0.458,21.298,-45.763
0.051,-0.028,1.183,-0.412,21.649,-45.191
0.044,-0.019,1.182,-0.420,21.023,-44.626
0.036,-0.020,1.173,0.168,20.359,-43.870
0.041,-0.021,1.177,0.382,20.939,-42.786
0.050,-0.018,1.176,0.489,21.603,-42.183
0.055,-0.018,1.158,0.267,21.687,-41.802
0.063,-0.022,1.164,-0.198,21.901,-41.573
0.059,-0.023,1.161,-0.740,21.099,-41.290
0.068,-0.022,1.157,-0.832,20.420,-41.473
0.063,-0.025,1.160,-0.802,19.374,-42.290
