AX,AY,AZ,GX,GY,GZ
-0.046,0.093,1.203,-14.038,26.313,-63.244
-0.071,0.093,1.201,-13.382,26.366,-59.802
-0.067,0.092,1.220,-13.557,24.191,-57.687
-0.060,0.087,1.219,-13.397,19.351,-56.298
-0.030,0.085,1.216,-13.015,17.481,-54.382
-0.001,0.084,1.217,-12.573,17.290,-52.954
0.017,0.091,1.210,-10.985,18.779,-52.992
0.017,0.091,1.204,-9.137,21.412,-53.237
0.008,0.096,1.208,-6.618,23.305,-51.992
0.030,0.091,1.166,-6.573,26.366,-53.710
-0.019,0.091,1.225,-4.611,24.649,-52.779
-0.015,0.092,1.169,-4.916,23.183,-46.779
0.008,0.079,1.188,-4.847,24.366,-46.718
0.012,0.094,1.185,-3.954,18.374,-47.847
0.019,0.124,1.145,-4.847,18.557,-45.840
0.026,0.115,1.136,-6.321,21.489,-42.832
0.052,0.099,1.145,-7.366,22.000,-41.702
0.060,0.088,1.137,-8.328,23.924,-42.244
0.054,0.091,1.170,-7.832,24.725,-42.427
0.053,0.088,1.168,-7.244,24.748,-43.008
0.045,0.086,1.169,-7.031,23.756,-42.901
0.039,0.078,1.181,-5.832,22.344,-42.771
0.037,0.073,1.172,-4.443,19.885,-42.893
0.044,0.084,1.172,-3.954,16.618,-42.847
0.065,0.083,1.165,-4.687,16.840,-42.481
0.080,0.087,1.169,-5.328,18.901,-41.931
0.102,0.089,1.154,-5.718,21.053,-42.107
0.099,0.088,1.152,-5.924,24.053,-42.153
0.098,0.076,1.149,-7.412,27.137,-43.450
0.059,0.079,1.178,-6.733,27.046,-44.015
0.042,0.078,1.170,-7.130,26.130,-41.107
0.061,0.062,1.195,-6.504,24.092,-42.496
0.057,0.064,1.213,-5.168,17.313,-47.145
0.032,0.077,1.190,-3.382,13.679,-44.763
0.076,0.056,1.185,-2.076,15.176,-43.176
0.100,0.056,1.175,-1.023,16.878,-45.382
0.092,0.079,1.153,-1.046,20.382,-45.611
0.069,0.086,1.146,-2.916,24.489,-43.977
0.066,0.087,1.153,-5.214,26.786,-43.031
0.066,0.081,1.170,-5.908,27.137,-43.298
0.047,0.077,1.183,-5.641,24.855,-43.504
0.049,0.064,1.188,-4.786,24.397,-43.618
0.058,0.058,1.206,-3.191,22.344,-44.237
0.062,0.060,1.196,-1.489,20.389,-45.550
0.053,0.068,1.184,-1.000,19.641,-46.099
0.053,0.087,1.187,-0.985,18.504,-45.809
0.048,0.094,1.170,-2.122,19.733,-45.626
0.039,0.100,1.181,-3.420,20.817,-44.985
0.030,0.092,1.177,-3.847,21.389,-44.779
0.027,0.078,1.184,-4.473,22.443,-44.893
0.001,0.084,1.195,-5.656,21.427,-45.427
-0.035,0.076,1.211,-7.427,17.947,-46.473
-0.050,0.073,1.227,-9.786,12.687,-49.618
-0.104,0.100,1.253,-10.328,5.313,-51.626
-0.148,0.106,1.241,-12.634,4.298,-47.725
-0.195,0.051,1.330,-12.939,4.221,-49.191
-0.291,-0.012,1.393,-10.687,-2.397,-51.519
-0.419,-0.083,1.421,-2.985,-6.969,-52.626
-0.575,-0.117,1.444,10.893,-16.511,-51.969
-0.698,-0.107,1.389,25.679,-24.855,-48.183
-0.824,-0.074,1.369,41.901,-27.817,-37.084
-0.916,-0.063,1.305,56.672,-32.557,-19.427
-0.984,-0.085,1.300,71.802,-33.252,3.992
-1.016,-0.109,1.147,80.870,-26.916,34.565
-0.927,-0.127,0.994,79.710,-12.015,69.214
-0.840,-0.110,0.852,68.427,11.137,109.206
-0.767,-0.088,0.834,49.328,30.031,149.641
-0.664,-0.082,0.820,26.397,43.779,185.176
-0.548,-0.096,0.876,7.718,55.511,215.466
-0.350,-0.147,0.881,-6.466,72.244,238.588
-0.139,-0.219,0.946,-12.649,94.931,250.130
0.003,-0.299,1.046,-11.580,112.267,250.130
0.052,-0.381,1.180,-6.519,122.008,250.130
0.058,-0.422,1.205,-0.725,125.275,250.130
0.111,-0.428,1.165,-5.916,117.015,250.130
0.233,-0.441,1.182,-15.427,105.466,250.130
0.419,-0.430,1.197,-24.015,91.962,250.130
0.641,-0.409,1.152,-32.115,77.443,230.908
0.761,-0.379,1.139,-38.649,68.489,200.061
0.826,-0.340,1.203,-42.649,58.374,168.870
0.854,-0.319,1.266,-42.267,47.305,141.031
0.891,-0.310,1.283,-41.137,36.412,117.160
0.951,-0.325,1.330,-36.473,28.214,94.221
1.025,-0.333,1.358,-30.374,23.504,73.473
1.041,-0.315,1.357,-23.901,18.626,51.099
1.021,-0.285,1.373,-15.458,12.511,29.939
0.995,-0.262,1.370,-5.611,8.771,10.130
0.954,-0.235,1.347,2.321,3.634,-8.443
0.946,-0.219,1.340,8.542,-1.931,-26.542
0.949,-0.200,1.305,12.168,-2.916,-44.168
0.931,-0.172,1.268,14.359,-2.183,-59.420
0.879,-0.147,1.218,15.679,0.992,-72.496
0.833,-0.123,1.193,16.924,3.435,-84.122
0.758,-0.108,1.167,17.382,5.237,-94.405
0.697,-0.088,1.134,17.985,5.191,-103.947
0.626,-0.068,1.094,16.924,4.634,-112.374
0.541,-0.059,1.089,15.290,2.405,-119.817
0.447,-0.059,1.105,12.290,-2.168,-126.466
0.375,-0.066,1.107,8.275,-10.435,-133.389
0.312,-0.070,1.114,3.122,-19.153,-140.420
0.277,-0.055,1.136,-1.015,-27.282,-147.015
0.243,-0.037,1.143,-4.802,-30.084,-150.351
0.240,-0.025,1.135,-7.786,-28.473,-148.473
0.270,-0.032,1.159,-7.794,-23.145,-148.718
0.287,-0.040,1.139,-5.603,-12.710,-148.931
0.293,-0.030,1.129,-2.588,3.305,-146.740
0.275,-0.011,1.112,-0.443,18.718,-141.229
0.270,0.001,1.089,-0.893,33.969,-134.809
0.241,0.003,1.101,-3.466,44.008,-131.458
0.184,0.008,1.105,-8.649,43.565,-132.176
0.105,-0.003,1.166,-13.481,36.344,-136.420
0.042,-0.001,1.183,-16.878,21.153,-142.076
0.001,-0.006,1.192,-19.153,6.069,-145.069
-0.005,-0.011,1.195,-20.237,-4.893,-145.687
0.036,-0.040,1.189,-19.931,-10.802,-145.977
0.083,-0.048,1.189,-17.893,-10.573,-148.634
0.096,-0.011,1.172,-14.382,-7.015,-149.588
0.110,0.024,1.161,-11.427,2.137,-145.756
0.116,0.039,1.155,-9.435,13.145,-139.229
0.119,0.048,1.123,-8.664,25.046,-132.244
0.093,0.059,1.121,-10.069,33.863,-126.168
0.066,0.059,1.148,-11.313,36.229,-122.595
0.027,0.043,1.156,-13.244,33.321,-121.000
0.005,0.036,1.176,-14.817,27.420,-120.145
-0.001,0.036,1.198,-15.573,18.168,-119.840
-0.001,0.019,1.217,-15.733,7.321,-121.420
0.011,0.014,1.219,-16.145,-0.031,-122.580
0.038,0.029,1.239,-14.786,-5.634,-124.107
0.060,0.048,1.200,-11.969,-2.466,-122.756
0.075,0.050,1.205,-9.176,5.901,-118.885
0.092,0.037,1.184,-6.275,15.878,-113.725
0.106,0.036,1.166,-3.519,27.328,-109.046
0.105,0.049,1.143,-2.061,37.290,-104.702
0.093,0.072,1.139,-2.160,44.626,-101.412
0.084,0.083,1.141,-4.130,46.153,-101.023
0.046,0.071,1.163,-6.191,39.595,-104.366
0.001,0.057,1.181,-7.863,26.565,-108.832
-0.047,0.030,1.210,-8.802,9.832,-112.328
-0.061,0.009,1.207,-9.069,-3.427,-114.351
-0.040,0.011,1.187,-8.924,-11.458,-116.359
-0.000,0.035,1.165,-8.252,-12.542,-115.405
0.041,0.062,1.120,-8.794,-4.908,-110.038
0.087,0.091,1.094,-8.947,9.489,-104.115
0.099,0.098,1.106,-7.466,25.122,-98.679
0.102,0.100,1.086,-6.282,41.031,-93.595
0.060,0.094,1.118,-5.198,49.908,-88.374
0.020,0.084,1.101,-4.374,51.672,-85.183
-0.008,0.086,1.123,-4.634,46.756,-85.718
-0.048,0.086,1.147,-6.489,34.511,-87.336
-0.083,0.075,1.152,-9.099,19.695,-88.641
-0.090,0.049,1.154,-11.244,6.916,-88.977
-0.049,0.043,1.162,-12.038,-1.550,-88.954
0.004,0.047,1.153,-11.702,-3.366,-88.649
0.041,0.072,1.131,-11.702,2.664,-88.069
0.061,0.079,1.148,-11.641,8.565,-90.305
0.023,0.083,1.127,-11.130,13.015,-87.084
0.020,0.080,1.106,-13.275,25.267,-80.992
0.016,0.075,1.128,-14.137,32.061,-76.802
0.001,0.088,1.119,-15.221,33.450,-73.008
-0.016,0.089,1.139,-16.405,34.412,-68.603
0.003,0.082,1.146,-17.603,34.374,-64.695
0.015,0.053,1.177,-17.832,30.718,-64.840
-0.010,0.015,1.211,-17.031,25.115,-67.282
-0.040,-0.010,1.223,-14.679,18.198,-68.908
-0.031,-0.012,1.212,-12.542,11.878,-69.374
-0.007,-0.000,1.215,-11.122,10.000,-69.641
0.010,0.023,1.206,-9.198,8.977,-69.389
0.019,0.038,1.177,-8.351,12.145,-67.321
0.018,0.043,1.195,-8.359,16.855,-64.336
0.018,0.036,1.185,-7.435,20.634,-61.206
0.025,0.039,1.182,-6.824,25.313,-58.008
0.014,0.038,1.182,-5.794,27.282,-55.107
0.013,0.044,1.173,-5.756,28.046,-52.481
0.004,0.049,1.190,-5.313,27.260,-50.718
0.012,0.049,1.185,-4.771,26.046,-48.519
0.032,0.052,1.160,-5.275,24.878,-47.046
0.041,0.052,1.171,-6.176,24.053,-46.351
0.049,0.039,1.183,-6.969,21.298,-47.145
0.057,0.022,1.175,-7.183,20.580,-47.534
0.065,0.021,1.179,-6.321,20.733,-47.260
0.098,0.018,1.182,-6.420,20.061,-50.206
0.081,0.045,1.195,-4.328,18.099,-51.069
0.090,0.043,1.167,-4.115,18.649,-46.893
0.113,0.047,1.164,-3.656,20.847,-47.695
0.104,0.053,1.169,-3.313,20.275,-49.641
0.071,0.069,1.149,-3.595,21.374,-45.924
0.086,0.047,1.149,-5.145,25.565,-41.740
0.106,0.021,1.171,-5.893,25.916,-42.985
0.105,0.029,1.168,-5.893,24.748,-43.931
0.104,0.027,1.169,-6.061,25.649,-43.908
0.106,0.009,1.195,-5.969,24.237,-45.519
0.088,0.001,1.209,-5.214,19.275,-47.351
0.092,0.001,1.191,-4.496,17.198,-47.985
0.106,0.003,1.199,-3.374,17.794,-47.580
0.125,0.007,1.185,-3.603,18.237,-50.221
0.075,0.021,1.195,-1.290,18.595,-51.122
0.076,0.018,1.157,-2.435,20.931,-45.244
0.119,0.023,1.151,-2.656,24.527,-44.397
0.132,0.038,1.169,-2.359,24.931,-48.389
0.080,0.062,1.160,-2.198,25.237,-45.740
0.092,0.043,1.137,-2.450,27.924,-42.366
