AX,AY,AZ,GX,GY,GZ
-0.023,-0.064,1.245,-5.229,17.550,-117.779
-0.012,-0.048,1.243,-3.130,19.466,-116.733
-0.021,-0.042,1.252,-0.641,21.160,-116.321
-0.052,-0.033,1.231,2.061,22.656,-114.313
-0.071,-0.030,1.211,3.786,25.237,-110.771
-0.084,-0.011,1.189,5.061,28.443,-107.237
-0.089,0.009,1.152,6.382,32.084,-103.870
-0.099,0.017,1.138,5.870,35.466,-100.061
-0.106,0.013,1.121,5.145,36.168,-96.985
-0.114,0.003,1.125,3.809,34.824,-94.092
-0.129,-0.017,1.124,2.038,31.908,-91.427
-0.144,-0.027,1.131,0.802,29.748,-89.397
-0.146,-0.026,1.140,0.038,26.420,-87.901
-0.144,-0.012,1.141,-0.504,23.053,-85.931
-0.142,-0.011,1.139,-0.565,23.954,-83.153
-0.147,-0.015,1.153,-0.244,24.008,-79.786
-0.118,-0.012,1.174,0.908,24.557,-76.153
-0.109,-0.014,1.159,2.153,27.817,-72.817
-0.102,0.002,1.175,3.672,31.405,-70.153
-0.105,0.018,1.163,5.260,33.092,-68.389
-0.122,0.038,1.144,5.908,33.656,-66.779
-0.121,0.051,1.131,4.908,32.824,-64.489
-0.120,0.062,1.125,3.305,31.450,-61.588
-0.110,0.053,1.153,1.817,28.985,-59.962
-0.078,0.048,1.134,0.229,27.542,-58.458
-0.054,0.044,1.130,-0.832,27.740,-57.244
-0.051,0.039,1.153,-0.130,28.794,-56.573
-0.062,0.034,1.163,0.924,28.466,-56.580
-0.098,0.025,1.158,1.908,25.908,-55.267
-0.093,0.027,1.151,1.855,24.153,-52.130
-0.043,0.035,1.139,1.504,24.733,-49.718
-0.014,0.044,1.138,1.252,28.069,-48.611
0.005,0.066,1.132,0.985,31.237,-48.359
-0.007,0.059,1.145,0.130,31.282,-48.695
-0.047,0.063,1.137,-0.687,27.931,-48.405
-0.065,0.051,1.145,-1.786,23.443,-47.542
-0.052,0.048,1.148,-2.565,19.137,-45.565
-0.004,0.044,1.135,-3.550,18.954,-43.924
0.022,0.040,1.141,-4.282,20.756,-42.466
0.046,0.045,1.140,-4.710,23.786,-42.328
0.022,0.041,1.155,-5.328,26.412,-42.122
0.003,0.035,1.176,-5.191,25.656,-40.718
0.013,0.038,1.170,-5.252,24.237,-39.595
0.033,0.032,1.178,-5.374,23.275,-38.855
0.051,0.023,1.198,-4.824,22.168,-39.092
0.061,0.013,1.191,-4.221,21.382,-40.267
0.066,0.005,1.203,-2.916,20.298,-41.504
0.072,0.007,1.196,-2.511,19.336,-42.359
0.067,0.024,1.196,-2.420,18.504,-42.237
0.076,0.022,1.188,-3.015,19.145,-41.557
0.079,0.030,1.187,-3.229,20.542,-40.595
0.091,0.021,1.185,-3.206,22.366,-40.450
0.088,0.014,1.196,-3.229,24.031,-40.534
0.074,0.015,1.189,-3.160,25.008,-40.710
0.059,0.011,1.193,-2.137,24.328,-40.412
0.065,0.009,1.202,-1.137,22.580,-40.634
0.067,0.008,1.193,-0.206,20.458,-41.046
0.079,0.016,1.183,0.282,19.473,-41.115
0.090,0.017,1.171,-0.466,19.626,-41.252
0.094,0.025,1.168,-0.748,20.275,-42.168
0.091,0.024,1.160,-0.954,19.542,-42.466
0.083,0.011,1.173,-1.008,18.962,-42.031
0.072,0.021,1.153,-1.382,18.588,-41.809
0.083,0.020,1.163,-1.382,19.084,-42.000
0.080,0.022,1.147,-1.878,18.832,-42.214
0.079,0.024,1.139,-2.435,19.817,-42.374
0.072,0.029,1.149,-2.954,19.076,-42.183
0.071,0.036,1.159,-3.740,18.382,-41.443
0.085,0.038,1.156,-3.817,18.450,-40.779
0.104,0.029,1.152,-3.733,19.802,-41.191
0.104,0.023,1.172,-3.397,20.916,-42.053
0.089,0.020,1.161,-2.634,20.969,-42.481
0.075,0.020,1.168,-2.336,20.229,-42.382
0.082,0.012,1.167,-2.069,18.290,-42.809
0.085,0.019,1.158,-2.634,17.969,-43.405
0.073,0.022,1.178,-2.450,17.084,-44.786
0.071,0.034,1.166,-2.328,16.504,-45.115
0.071,0.025,1.164,-2.298,16.565,-44.420
0.063,0.031,1.158,-2.351,18.275,-43.336
0.063,0.031,1.157,-2.382,19.580,-42.931
0.062,0.034,1.165,-2.427,20.885,-42.221
0.056,0.032,1.149,-3.046,21.832,-41.626
0.045,0.029,1.156,-3.489,21.115,-41.672
0.025,0.030,1.163,-4.008,20.130,-41.702
0.014,0.031,1.164,-3.931,18.405,-41.641
0.018,0.021,1.178,-3.603,16.504,-42.084
0.019,0.020,1.155,-3.275,16.282,-42.351
0.009,0.025,1.158,-2.847,16.656,-41.901
0.000,0.027,1.158,-2.405,16.893,-40.611
-0.005,0.045,1.159,-2.366,18.275,-39.183
-0.010,0.068,1.138,-3.221,20.740,-37.687
-0.014,0.093,1.132,-3.924,22.679,-37.229
-0.036,0.104,1.128,-4.580,24.672,-36.687
-0.073,0.091,1.121,-5.099,24.634,-35.374
-0.101,0.073,1.144,-5.687,22.160,-34.115
-0.105,0.050,1.156,-6.550,19.687,-32.947
-0.110,0.043,1.170,-7.733,16.901,-32.748
-0.096,0.030,1.164,-7.573,14.893,-32.420
-0.091,0.027,1.182,-6.802,14.725,-30.977
-0.085,0.001,1.196,-4.244,15.702,-28.023
-0.080,-0.014,1.195,-1.626,16.893,-24.527
-0.055,-0.015,1.185,0.382,19.534,-20.206
-0.018,-0.010,1.180,0.802,24.931,-16.939
0.010,0.014,1.168,0.473,28.565,-16.282
0.002,0.048,1.164,-0.931,32.588,-17.076
-0.035,0.059,1.181,-0.992,31.969,-17.771
-0.060,0.041,1.185,-0.031,28.939,-17.817
-0.078,0.011,1.188,1.939,23.885,-18.504
-0.078,-0.012,1.185,3.221,17.397,-18.298
-0.036,-0.006,1.174,3.328,13.985,-15.573
0.025,0.015,1.137,1.000,17.885,-13.130
0.051,0.027,1.140,-0.992,23.817,-12.244
0.032,0.018,1.161,-1.969,28.244,-11.840
0.026,-0.014,1.172,-1.718,30.115,-12.160
0.018,-0.037,1.190,0.504,27.588,-8.672
0.066,-0.050,1.150,1.595,28.221,-4.275
0.126,-0.053,1.162,1.611,28.786,-5.099
0.148,-0.009,1.147,-0.038,30.221,-7.099
0.153,0.049,1.145,-3.313,32.450,-8.847
0.126,0.093,1.150,-6.504,33.038,-12.595
0.048,0.108,1.179,-9.061,30.977,-18.069
-0.049,0.109,1.190,-9.947,23.908,-24.863
-0.153,0.079,1.219,-9.061,12.389,-29.977
-0.239,0.033,1.178,-7.931,2.611,-30.870
-0.276,-0.021,1.194,-5.771,-4.443,-31.069
-0.308,-0.047,1.163,-3.710,-10.038,-30.718
-0.359,-0.057,1.145,-1.824,-12.176,-28.206
-0.417,-0.039,1.119,-1.168,-12.878,-22.389
-0.461,-0.007,1.090,-2.321,-11.702,-14.924
-0.496,0.022,1.081,-4.595,-11.481,-6.466
-0.509,0.024,1.075,-7.969,-13.695,4.893
-0.455,0.002,1.080,-13.244,-15.137,20.931
-0.322,-0.050,1.094,-18.573,-9.267,38.305
-0.169,-0.095,1.131,-23.076,0.473,51.466
-0.052,-0.087,1.134,-25.603,9.542,58.534
-0.004,-0.062,1.183,-25.298,18.244,59.534
-0.009,-0.042,1.223,-21.634,20.122,58.092
-0.028,-0.062,1.262,-17.229,14.168,58.107
-0.010,-0.106,1.274,-11.183,4.580,59.290
0.036,-0.147,1.282,-4.496,-6.511,59.023
0.103,-0.181,1.253,1.069,-15.542,56.763
0.161,-0.179,1.224,5.450,-21.069,52.168
0.198,-0.170,1.200,8.656,-26.282,47.672
0.224,-0.181,1.173,11.443,-32.458,45.397
0.292,-0.205,1.144,10.924,-30.740,45.947
0.388,-0.210,1.101,7.656,-22.015,49.626
0.476,-0.217,1.068,3.160,-8.985,52.672
0.515,-0.227,1.091,0.534,4.824,52.527
0.534,-0.256,1.105,-0.069,13.870,49.084
0.550,-0.283,1.101,0.183,20.733,42.733
0.553,-0.307,1.135,1.527,19.473,33.275
0.523,-0.294,1.138,3.359,9.260,26.084
0.543,-0.278,1.125,4.008,1.947,22.328
0.601,-0.272,1.122,4.725,-5.153,20.901
0.694,-0.271,1.089,5.435,-7.626,17.145
0.765,-0.234,1.078,5.878,-4.855,10.237
0.800,-0.197,1.050,6.893,1.824,1.405
0.797,-0.171,1.030,7.244,9.603,-6.076
0.781,-0.170,1.020,6.840,16.008,-11.679
0.755,-0.173,1.006,3.695,21.489,-15.847
0.744,-0.183,1.026,0.366,23.870,-18.397
0.763,-0.190,1.024,-2.763,25.542,-21.748
0.792,-0.179,1.022,-6.046,28.992,-26.794
0.789,-0.164,1.053,-7.565,31.702,-33.939
0.757,-0.170,1.082,-7.817,31.580,-42.885
0.718,-0.170,1.081,-6.634,30.885,-52.061
0.685,-0.150,1.093,-5.542,28.863,-59.527
0.662,-0.131,1.097,-4.863,26.870,-65.366
0.647,-0.103,1.097,-4.832,24.740,-69.603
0.636,-0.088,1.083,-5.824,26.832,-74.275
0.615,-0.080,1.092,-7.237,30.061,-79.725
0.565,-0.083,1.105,-8.550,31.687,-85.145
0.523,-0.096,1.119,-9.061,32.748,-88.267
0.487,-0.123,1.138,-8.702,33.557,-90.756
0.464,-0.164,1.155,-7.038,32.534,-91.939
0.445,-0.187,1.151,-5.237,30.366,-93.092
0.426,-0.163,1.151,-5.000,31.183,-95.389
0.417,-0.097,1.152,-5.634,33.405,-97.786
0.407,-0.044,1.159,-7.008,35.481,-100.954
0.379,-0.040,1.189,-7.359,37.160,-103.878
0.368,-0.096,1.208,-6.015,36.176,-106.809
0.338,-0.169,1.227,-3.053,34.160,-110.076
0.296,-0.213,1.210,-0.634,31.511,-112.183
0.251,-0.175,1.202,0.046,29.687,-114.466
0.228,-0.096,1.211,-0.221,28.130,-116.328
0.219,-0.042,1.198,-1.122,27.779,-117.489
0.215,-0.050,1.214,-2.405,27.824,-118.183
0.207,-0.105,1.221,-2.504,29.168,-118.580
0.189,-0.168,1.254,-0.298,29.962,-118.649
0.169,-0.219,1.248,3.977,30.275,-118.466
0.160,-0.215,1.222,7.481,31.618,-118.046
0.125,-0.122,1.190,8.710,35.611,-118.252
0.090,-0.019,1.169,8.450,37.397,-118.397
0.075,0.054,1.160,6.443,38.779,-117.473
0.040,0.055,1.180,3.824,39.710,-114.679
0.010,-0.004,1.198,3.443,37.115,-112.481
-0.004,-0.064,1.206,4.260,33.580,-112.252
-0.003,-0.114,1.224,6.298,29.412,-111.939
0.009,-0.124,1.223,7.450,25.664,-111.885
0.037,-0.083,1.199,8.176,26.939,-112.405
0.047,-0.010,1.180,8.366,31.771,-111.817
