AX,AY,AZ,GX,GY,GZ
-0.029,0.007,1.175,-0.122,13.832,-42.687
-0.012,0.010,1.173,0.374,14.344,-41.107
0.010,0.006,1.165,0.435,17.198,-38.695
0.033,0.012,1.154,0.702,22.351,-36.511
0.033,0.023,1.152,0.374,27.321,-35.573
0.033,0.016,1.141,0.160,29.145,-34.802
0.031,0.021,1.141,-0.198,28.962,-34.305
0.027,0.022,1.148,-0.977,26.885,-35.069
0.016,0.028,1.147,-1.901,24.282,-36.802
-0.005,0.039,1.156,-2.382,19.939,-38.870
-0.010,0.030,1.140,-2.321,15.603,-39.282
-0.007,0.021,1.163,-3.336,13.458,-39.527
-0.020,0.017,1.154,-4.718,12.969,-41.557
-0.056,0.025,1.156,-6.076,12.519,-42.168
-0.095,0.034,1.171,-6.473,11.061,-42.023
-0.123,0.025,1.174,-6.290,10.603,-41.519
-0.171,0.001,1.180,-4.168,9.687,-41.702
-0.233,-0.011,1.161,-1.580,6.824,-41.603
-0.285,-0.013,1.139,0.817,3.473,-41.626
-0.338,-0.003,1.115,2.893,0.115,-35.725
-0.321,0.004,1.073,2.756,0.969,-28.328
-0.298,0.038,1.059,0.924,3.206,-22.809
-0.285,0.072,1.020,-3.718,6.863,-17.679
-0.285,0.106,1.021,-10.191,12.412,-11.275
-0.321,0.122,1.038,-16.244,16.473,-4.084
-0.342,0.106,1.062,-21.176,18.718,0.496
-0.375,0.073,1.132,-22.802,14.046,-0.389
-0.417,0.021,1.165,-20.939,2.641,0.328
-0.402,-0.043,1.162,-18.649,-5.458,2.687
-0.406,-0.067,1.198,-16.656,-14.527,4.595
-0.379,-0.068,1.197,-13.916,-21.092,7.634
-0.346,-0.054,1.183,-12.397,-22.504,13.794
-0.302,-0.059,1.180,-10.313,-20.412,22.466
-0.258,-0.081,1.164,-9.260,-11.908,31.115
-0.243,-0.118,1.177,-8.458,-2.176,40.260
-0.208,-0.150,1.194,-8.809,5.267,50.603
-0.143,-0.187,1.193,-8.336,14.206,59.076
-0.094,-0.207,1.190,-6.557,21.511,63.176
-0.093,-0.217,1.207,-4.618,22.786,64.527
-0.113,-0.227,1.174,-1.618,19.153,65.748
-0.148,-0.247,1.183,0.351,10.771,67.962
-0.118,-0.279,1.197,1.672,-1.618,73.092
-0.014,-0.305,1.142,2.229,-5.672,78.885
0.111,-0.316,1.142,2.496,-1.916,83.565
0.219,-0.312,1.125,3.298,3.695,84.229
0.276,-0.293,1.104,3.282,9.336,82.450
0.298,-0.279,1.096,1.382,13.664,81.344
0.338,-0.280,1.103,-2.053,18.473,81.931
0.418,-0.302,1.115,-6.221,18.527,82.084
0.509,-0.329,1.118,-10.053,19.679,79.328
0.569,-0.324,1.144,-12.573,21.443,72.824
0.609,-0.304,1.160,-13.351,19.282,64.588
0.608,-0.280,1.170,-13.595,15.260,56.710
0.646,-0.268,1.186,-13.481,11.244,51.626
0.714,-0.280,1.202,-12.863,9.763,47.435
0.817,-0.302,1.210,-11.206,12.870,40.832
0.906,-0.306,1.225,-7.687,18.443,29.061
0.894,-0.280,1.247,-3.282,21.672,15.664
0.844,-0.256,1.225,0.504,20.229,3.817
0.789,-0.250,1.225,2.061,15.405,-6.214
0.783,-0.267,1.236,2.962,7.908,-14.718
0.820,-0.271,1.207,3.198,4.863,-23.107
0.871,-0.274,1.212,3.718,6.183,-32.924
0.889,-0.255,1.190,5.252,10.740,-43.252
0.862,-0.233,1.172,6.534,16.458,-53.939
0.794,-0.217,1.166,7.534,20.809,-64.313
0.701,-0.181,1.161,8.481,23.191,-71.885
0.650,-0.153,1.160,8.588,23.992,-76.046
0.635,-0.127,1.156,8.817,25.015,-80.359
0.613,-0.110,1.153,8.443,26.840,-84.802
0.570,-0.121,1.160,8.344,26.611,-88.885
0.530,-0.141,1.158,8.496,24.725,-93.366
0.489,-0.178,1.152,9.405,22.672,-99.260
0.448,-0.184,1.159,9.336,19.969,-104.924
0.421,-0.149,1.145,8.466,17.786,-108.695
0.413,-0.106,1.145,6.519,16.954,-112.198
0.400,-0.094,1.166,5.191,18.359,-115.359
0.399,-0.095,1.172,4.420,21.863,-118.282
0.373,-0.118,1.166,4.191,26.099,-121.099
0.322,-0.143,1.178,4.397,27.321,-122.252
0.277,-0.162,1.179,4.260,27.481,-122.740
0.254,-0.167,1.179,5.137,26.160,-124.130
0.237,-0.154,1.198,5.336,24.053,-126.901
0.216,-0.130,1.195,5.420,22.038,-128.985
0.194,-0.104,1.192,5.458,21.656,-130.328
0.182,-0.121,1.203,6.527,21.954,-130.947
0.173,-0.154,1.201,8.511,22.756,-131.076
0.162,-0.178,1.173,10.733,24.115,-131.168
0.133,-0.181,1.170,13.122,26.649,-130.588
0.114,-0.146,1.142,13.122,27.740,-128.947
0.122,-0.078,1.091,9.939,30.244,-126.916
0.113,0.006,1.102,5.466,33.992,-124.672
0.113,0.047,1.114,1.389,38.313,-122.305
0.109,0.029,1.127,-0.679,41.160,-120.855
