AX,AY,AZ,GX,GY,GZ
0.075,0.001,1.206,-1.573,22.954,-42.466
0.077,-0.017,1.192,-0.252,20.863,-43.198
0.073,-0.011,1.175,0.084,19.573,-43.939
0.062,0.012,1.181,-0.947,20.374,-43.061
0.071,0.026,1.177,-1.420,20.611,-41.779
0.100,0.016,1.159,-2.244,22.427,-40.992
0.101,0.011,1.165,-2.557,23.336,-40.672
0.103,0.009,1.157,-3.282,24.947,-40.947
0.098,0.015,1.166,-2.977,26.687,-40.710
0.093,0.000,1.175,-1.718,26.008,-41.160
0.096,-0.002,1.163,-0.466,24.466,-42.641
0.075,-0.005,1.171,-0.527,21.718,-44.664
0.071,-0.004,1.165,-0.504,18.832,-46.008
0.066,0.000,1.154,-0.626,15.908,-46.855
0.068,0.021,1.142,-0.977,15.489,-47.221
0.073,0.024,1.138,-2.290,16.420,-46.504
0.073,0.019,1.141,-3.145,19.260,-45.565
0.066,0.010,1.149,-2.840,21.389,-44.580
0.078,0.013,1.144,-3.389,22.855,-43.206
0.073,0.003,1.155,-3.855,23.992,-42.168
0.063,0.006,1.162,-3.847,23.466,-41.427
0.072,0.006,1.156,-4.115,22.435,-41.481
0.084,0.013,1.153,-4.718,21.718,-41.336
0.103,0.014,1.157,-5.290,21.901,-41.718
0.097,0.012,1.181,-4.748,21.473,-42.969
0.097,0.008,1.169,-3.542,19.962,-44.374
0.087,0.012,1.181,-2.893,19.298,-45.275
0.084,0.001,1.179,-3.099,17.863,-45.649
0.083,0.016,1.173,-3.206,17.595,-45.214
0.086,0.018,1.173,-3.305,18.573,-45.374
0.080,0.008,1.158,-3.985,19.527,-44.893
0.080,-0.000,1.164,-4.191,21.076,-44.206
0.077,-0.001,1.173,-3.939,22.466,-44.008
0.069,-0.002,1.180,-3.336,22.634,-44.206
0.048,-0.001,1.173,-2.618,21.664,-44.542
0.039,0.000,1.164,-2.328,20.267,-44.015
0.033,-0.002,1.164,-2.420,18.260,-43.374
0.050,-0.001,1.153,-2.710,17.824,-42.489
0.069,0.008,1.152,-3.176,18.985,-42.214
