AX,AY,AZ,GX,GY,GZ
-0.052,0.060,1.208,-4.702,17.878,-43.908
-0.108,0.058,1.225,-5.992,14.725,-44.267
-0.163,0.057,1.247,-4.718,10.794,-43.740
-0.202,0.047,1.257,-2.351,7.824,-41.817
-0.237,0.027,1.247,0.603,6.595,-40.153
-0.286,0.022,1.215,3.053,6.092,-39.038
-0.369,0.025,1.205,4.053,5.382,-37.412
-0.467,0.028,1.215,4.809,0.466,-36.000
-0.563,0.025,1.202,4.916,-7.092,-32.580
-0.669,0.010,1.241,6.191,-15.748,-26.634
-0.758,-0.024,1.219,9.435,-23.916,-16.107
-0.787,-0.055,1.208,13.267,-27.664,0.427
-0.743,-0.081,1.167,16.344,-26.061,20.863
-0.657,-0.099,1.158,17.641,-16.252,38.374
-0.585,-0.099,1.157,21.534,-4.252,54.817
-0.542,-0.084,1.096,24.733,11.885,72.740
-0.540,-0.075,1.075,24.542,21.954,90.840
-0.520,-0.077,1.052,22.214,27.359,106.832
-0.495,-0.096,1.097,20.405,25.244,126.893
-0.381,-0.118,1.034,14.496,25.573,147.771
-0.209,-0.145,1.051,7.313,30.534,167.450
-0.038,-0.193,1.060,0.740,37.954,181.450
0.149,-0.231,1.064,-4.420,51.397,185.298
0.302,-0.242,1.113,-8.137,62.511,180.504
0.357,-0.235,1.166,-6.908,70.214,168.947
0.289,-0.233,1.220,-2.336,66.718,156.771
0.190,-0.248,1.251,3.244,53.573,148.489
0.127,-0.291,1.212,6.855,36.405,144.115
0.117,-0.324,1.234,7.527,18.527,143.557
0.166,-0.329,1.150,6.626,9.290,144.351
0.291,-0.331,1.126,1.924,10.145,144.061
0.438,-0.308,1.123,-0.588,17.405,139.542
0.552,-0.300,1.104,-5.588,24.191,130.481
0.630,-0.292,1.124,-10.649,34.351,120.061
0.689,-0.289,1.101,-16.282,50.053,109.863
0.679,-0.272,1.125,-22.221,61.855,99.649
0.628,-0.261,1.191,-24.290,63.885,89.237
0.583,-0.256,1.195,-23.321,59.275,77.053
0.537,-0.251,1.227,-20.573,47.206,62.885
0.526,-0.281,1.287,-15.885,27.267,48.252
0.565,-0.315,1.282,-9.924,10.611,32.679
0.647,-0.323,1.245,-4.687,1.115,17.527
0.715,-0.289,1.214,-1.031,-0.405,3.519
0.720,-0.224,1.186,0.947,0.725,-8.099
0.694,-0.167,1.148,1.595,3.336,-17.420
0.667,-0.145,1.139,0.847,5.023,-25.481
0.641,-0.137,1.102,-2.443,8.573,-33.031
0.617,-0.157,1.117,-5.328,11.206,-40.450
0.583,-0.186,1.135,-7.107,11.099,-47.198
0.569,-0.209,1.143,-7.611,11.603,-52.969
0.557,-0.209,1.135,-7.191,14.824,-58.275
0.514,-0.184,1.159,-5.802,17.076,-63.420
0.467,-0.158,1.172,-3.214,16.389,-68.015
0.428,-0.136,1.159,-1.679,14.244,-72.107
0.402,-0.133,1.144,-1.504,12.374,-76.985
0.378,-0.108,1.152,-1.206,10.786,-82.130
0.363,-0.097,1.146,-2.000,8.634,-86.763
0.336,-0.083,1.129,-4.221,8.351,-91.733
0.324,-0.070,1.148,-7.092,8.038,-96.702
0.316,-0.063,1.153,-10.153,8.611,-99.779
0.306,-0.058,1.180,-12.275,11.641,-101.779
0.289,-0.066,1.206,-12.847,14.481,-101.947
0.261,-0.063,1.194,-13.863,17.473,-96.115
0.300,-0.131,1.245,-12.511,20.847,-97.389
0.290,-0.162,1.274,-8.916,17.473,-107.374
0.253,-0.148,1.277,-5.863,13.687,-115.496
0.220,-0.115,1.272,-3.298,11.855,-118.550
0.228,-0.110,1.257,-1.206,12.061,-118.504
0.248,-0.125,1.260,1.252,11.710,-119.099
0.285,-0.142,1.244,4.214,14.336,-119.740
0.297,-0.154,1.214,6.901,19.794,-121.031
0.283,-0.127,1.188,8.290,24.985,-122.870
0.260,-0.079,1.174,8.344,28.847,-123.786
0.227,-0.037,1.155,7.374,31.511,-124.305
0.197,-0.015,1.167,6.656,32.191,-124.794
0.178,-0.030,1.153,5.985,30.885,-125.740
0.189,-0.041,1.142,4.855,28.832,-126.267
0.195,-0.056,1.138,3.992,26.985,-127.947
0.178,-0.067,1.168,3.511,21.511,-131.542
0.186,-0.069,1.141,2.611,18.466,-134.931
0.179,-0.049,1.159,2.618,16.496,-138.321
0.168,-0.030,1.163,3.191,13.527,-140.931
0.147,-0.021,1.169,4.069,11.779,-142.718
0.135,-0.016,1.156,5.053,12.282,-143.244
0.128,-0.009,1.142,4.511,14.985,-142.618
0.098,-0.004,1.159,3.481,15.298,-140.786
0.080,-0.020,1.152,2.038,15.290,-139.450
0.079,-0.021,1.140,0.336,16.702,-138.511
0.069,-0.025,1.147,-0.985,16.733,-137.656
0.061,-0.036,1.140,-1.481,16.595,-136.603
0.075,-0.020,1.113,-3.092,18.389,-134.969
0.066,0.007,1.121,-5.061,22.786,-132.779
0.038,0.026,1.121,-7.099,25.160,-130.160
-0.004,0.023,1.149,-8.626,25.664,-126.916
-0.015,0.002,1.145,-9.481,26.595,-123.473
-0.027,-0.035,1.179,-8.191,26.611,-120.725
-0.033,-0.042,1.171,-5.725,24.718,-119.252
-0.055,-0.030,1.165,-2.779,23.092,-117.718
-0.059,0.010,1.148,-0.534,22.756,-114.252
-0.059,0.031,1.138,0.847,23.656,-108.878
-0.037,0.036,1.115,0.527,26.817,-102.916
-0.014,0.026,1.102,-0.061,31.366,-99.336
