AX,AY,AZ,GX,GY,GZ
0.650,-0.164,1.134,1.336,19.595,-85.481
0.605,-0.149,1.138,-0.916,21.947,-92.542
0.559,-0.137,1.152,-2.260,21.214,-99.305
0.516,-0.143,1.178,-2.359,18.916,-106.954
0.479,-0.150,1.202,-2.191,14.450,-114.015
0.440,-0.149,1.215,-1.489,9.092,-120.580
0.406,-0.149,1.232,-0.122,2.038,-127.076
0.375,-0.157,1.235,1.000,-5.069,-133.328
0.360,-0.164,1.239,2.061,-10.099,-138.603
0.365,-0.181,1.228,3.046,-10.313,-143.229
0.378,-0.182,1.219,3.840,-6.191,-145.786
0.330,-0.117,1.185,3.924,-1.366,-139.947
0.378,-0.123,1.153,2.763,16.534,-131.565
0.375,-0.124,1.196,3.397,26.382,-135.015
0.328,-0.104,1.156,3.939,33.115,-141.214
0.245,-0.080,1.164,2.985,40.412,-143.015
0.187,-0.093,1.213,2.588,40.473,-140.244
0.167,-0.131,1.214,3.046,36.290,-138.901
0.158,-0.182,1.227,4.237,30.282,-140.893
0.138,-0.186,1.242,6.046,21.748,-144.389
0.116,-0.175,1.220,8.519,15.870,-147.107
0.112,-0.135,1.217,11.641,11.420,-149.595
0.130,-0.105,1.199,13.924,8.924,-150.954
0.134,-0.079,1.162,14.947,12.122,-150.412
0.140,-0.047,1.143,15.702,20.084,-148.542
0.129,-0.012,1.116,15.702,27.351,-145.947
0.109,-0.012,1.103,14.519,34.427,-142.443
0.074,-0.018,1.106,13.336,39.641,-139.672
0.052,-0.025,1.110,11.344,39.336,-136.786
0.043,-0.012,1.075,7.076,38.672,-133.779
0.027,-0.006,1.107,2.718,37.344,-131.565
0.007,-0.018,1.113,0.267,33.618,-131.321
-0.003,-0.003,1.121,-1.061,29.855,-133.504
-0.034,0.014,1.132,-0.534,25.260,-135.092
-0.042,0.028,1.126,0.702,22.573,-134.542
-0.047,0.028,1.105,1.695,22.672,-132.252
-0.044,0.026,1.111,2.947,23.321,-128.916
-0.040,0.034,1.081,3.977,26.427,-123.527
