AX,AY,AZ,GX,GY,GZ
-0.030,0.066,1.201,-5.084,24.282,-59.053
-0.034,0.052,1.210,-3.817,24.962,-57.908
-0.039,0.029,1.208,-2.870,24.519,-57.420
-0.057,0.013,1.215,-1.382,22.939,-56.779
-0.070,0.016,1.191,-0.809,21.809,-55.771
-0.064,0.029,1.179,-1.305,21.832,-53.527
-0.064,0.056,1.173,-1.947,22.221,-51.863
-0.057,0.069,1.157,-3.328,23.710,-49.534
-0.056,0.066,1.171,-4.412,24.374,-46.969
-0.049,0.053,1.173,-5.008,25.282,-44.435
-0.036,0.044,1.193,-4.336,25.527,-42.756
-0.020,0.050,1.195,-2.794,25.351,-42.023
-0.016,0.043,1.191,-1.519,25.153,-41.542
-0.011,0.045,1.199,-0.672,23.061,-40.916
0.000,0.050,1.167,-0.107,21.412,-40.366
0.019,0.045,1.158,-0.550,19.969,-39.672
0.032,0.051,1.137,-1.901,19.374,-39.740
0.043,0.067,1.131,-3.458,19.626,-40.901
0.027,0.076,1.148,-4.649,18.756,-41.611
0.022,0.074,1.138,-6.198,17.527,-41.183
0.022,0.059,1.148,-8.145,17.084,-40.534
0.033,0.044,1.161,-8.924,17.359,-39.611
0.045,0.026,1.164,-8.595,18.595,-38.885
0.052,0.016,1.172,-7.336,20.153,-38.290
0.059,0.001,1.192,-5.550,21.076,-39.008
0.052,0.011,1.186,-4.282,21.076,-39.748
0.048,0.028,1.181,-3.420,19.573,-39.718
0.056,0.040,1.174,-3.427,17.786,-39.962
0.066,0.043,1.156,-4.267,17.740,-40.122
0.069,0.043,1.168,-4.840,18.473,-40.641
0.065,0.038,1.160,-5.443,18.282,-41.366
0.063,0.037,1.168,-5.885,19.328,-41.542
0.070,0.024,1.173,-5.916,20.427,-40.878
0.069,0.020,1.179,-5.069,22.153,-41.573
0.052,0.011,1.185,-4.351,21.626,-39.649
0.068,0.004,1.176,-3.802,23.130,-38.611
0.076,0.011,1.177,-2.710,23.527,-39.588
0.055,0.030,1.183,-1.969,24.061,-40.718
0.044,0.039,1.166,-2.221,23.550,-40.771
0.039,0.033,1.163,-3.405,22.817,-40.282
0.049,0.016,1.166,-3.931,21.565,-41.191
0.044,0.008,1.176,-4.664,19.779,-42.412
0.047,0.004,1.181,-4.115,18.053,-42.924
0.060,0.025,1.167,-3.840,17.298,-42.870
0.055,0.034,1.177,-3.908,17.939,-42.710
0.052,0.035,1.170,-4.260,17.695,-43.099
0.052,0.032,1.169,-4.573,17.611,-42.527
0.048,0.036,1.167,-4.885,18.794,-41.466
0.056,0.027,1.167,-4.809,19.412,-41.443
0.057,0.020,1.180,-4.740,18.664,-41.542
0.047,0.016,1.170,-4.427,18.366,-41.481
0.053,0.009,1.176,-4.053,19.130,-41.695
0.048,0.021,1.184,-3.359,20.008,-42.313
0.046,0.034,1.178,-2.771,20.366,-42.550
0.037,0.029,1.176,-2.275,20.053,-42.878
0.021,0.026,1.181,-1.771,18.855,-42.641
0.022,0.024,1.166,-1.305,18.122,-42.336
0.038,0.026,1.178,-1.282,17.008,-42.115
0.045,0.032,1.165,-1.214,17.710,-42.435
0.031,0.045,1.166,-1.672,18.351,-42.069
0.032,0.050,1.169,-2.389,17.985,-41.802
0.023,0.042,1.151,-2.809,18.122,-41.878
0.022,0.035,1.164,-3.160,18.130,-41.221
0.015,0.037,1.150,-3.511,17.763,-41.145
0.001,0.035,1.160,-4.214,17.740,-41.099
-0.021,0.034,1.181,-4.038,16.183,-41.061
-0.025,0.026,1.167,-4.160,14.405,-39.626
-0.005,0.025,1.167,-4.069,14.267,-37.695
0.011,0.032,1.166,-4.084,15.534,-36.710
0.019,0.031,1.166,-3.412,17.053,-35.939
0.021,0.027,1.162,-2.985,19.603,-34.885
0.005,0.037,1.186,-2.198,20.863,-34.969
-0.011,0.045,1.170,-2.573,20.626,-35.595
-0.036,0.052,1.183,-2.641,18.924,-35.725
-0.054,0.046,1.198,-2.489,15.427,-35.740
-0.058,0.029,1.200,-1.824,11.901,-35.458
-0.055,0.017,1.198,-2.046,9.786,-33.824
-0.024,0.015,1.193,-2.023,11.695,-31.672
-0.010,0.022,1.185,-2.084,14.832,-30.076
0.010,0.044,1.186,-2.115,18.740,-28.618
0.010,0.066,1.181,-2.374,23.389,-27.107
-0.009,0.082,1.191,-2.832,26.527,-26.542
-0.047,0.095,1.190,-4.000,27.847,-27.527
-0.100,0.100,1.207,-4.824,24.908,-29.008
-0.173,0.096,1.227,-6.031,19.779,-30.985
-0.223,0.074,1.243,-5.321,12.771,-31.344
-0.267,0.037,1.242,-3.756,6.947,-29.298
-0.292,-0.005,1.241,-0.412,3.168,-26.832
-0.325,-0.033,1.224,3.924,0.435,-23.878
-0.368,-0.031,1.190,8.725,-1.130,-20.687
-0.408,0.008,1.135,13.130,-0.626,-16.443
-0.445,0.033,1.093,15.511,-0.496,-10.099
-0.462,0.040,1.055,14.107,-2.916,0.870
-0.404,0.048,1.006,8.183,-0.458,15.397
-0.303,0.050,0.998,0.298,6.244,28.389
-0.208,0.039,1.018,-6.229,13.168,35.321
-0.167,0.048,1.035,-10.931,19.229,37.985
-0.183,0.042,1.064,-12.588,22.282,39.115
-0.236,0.021,1.109,-11.664,16.672,40.237
-0.256,-0.014,1.135,-10.420,7.359,43.672
-0.203,-0.050,1.135,-8.611,-1.183,46.511
-0.135,-0.057,1.115,-7.435,-6.733,45.573
-0.107,-0.048,1.143,-5.336,-9.374,41.710
-0.116,-0.031,1.134,-3.015,-14.954,38.519
-0.117,-0.025,1.092,-3.191,-17.344,38.420
-0.104,-0.056,1.079,-3.725,-17.031,41.634
-0.081,-0.118,1.082,-4.977,-16.206,44.580
-0.021,-0.185,1.071,-7.160,-12.160,48.229
0.059,-0.196,1.057,-12.977,-3.389,52.382
0.142,-0.145,1.098,-19.595,8.511,54.359
0.192,-0.083,1.140,-25.137,15.504,52.802
0.166,-0.088,1.179,-26.374,18.229,51.863
0.110,-0.166,1.227,-25.893,14.817,53.733
0.096,-0.275,1.260,-22.260,5.053,57.870
0.175,-0.370,1.291,-17.084,-4.641,61.023
0.352,-0.402,1.271,-12.595,-9.405,62.573
0.539,-0.394,1.233,-8.901,-2.206,61.916
0.674,-0.379,1.258,-4.733,6.870,57.931
0.746,-0.356,1.226,1.634,19.260,50.534
0.777,-0.330,1.205,7.130,31.824,41.908
0.768,-0.293,1.165,11.145,35.977,33.931
0.744,-0.262,1.127,11.053,35.145,27.359
0.740,-0.238,1.139,9.985,29.962,22.489
0.791,-0.229,1.118,8.076,22.405,16.496
0.829,-0.213,1.121,5.458,14.771,8.779
