AX,AY,AZ,GX,GY,GZ
0.065,0.027,1.232,-5.206,25.695,-42.412
0.026,0.034,1.210,-3.573,22.214,-42.008
0.038,0.019,1.193,-2.748,22.794,-39.725
0.051,0.008,1.215,-1.725,20.008,-40.298
0.064,0.024,1.193,-1.053,18.542,-41.740
0.076,0.027,1.187,-0.908,19.397,-41.229
0.088,0.026,1.183,-0.947,21.359,-40.916
0.096,0.032,1.171,-1.550,23.221,-42.130
0.079,0.043,1.181,-2.344,23.756,-42.099
0.063,0.037,1.174,-3.046,23.519,-42.008
0.058,0.028,1.190,-3.450,21.198,-41.779
0.044,0.023,1.184,-3.160,18.206,-42.687
0.052,0.013,1.177,-2.435,17.466,-42.611
0.068,0.015,1.184,-2.229,17.992,-42.267
0.083,0.022,1.182,-1.695,17.969,-42.763
0.087,0.026,1.163,-1.870,19.824,-43.160
0.087,0.025,1.176,-1.870,20.916,-42.962
0.078,0.031,1.167,-1.885,21.740,-42.924
0.067,0.034,1.152,-2.191,22.420,-43.298
0.069,0.033,1.176,-2.198,21.405,-43.511
0.080,0.022,1.167,-2.053,19.710,-44.443
0.079,0.027,1.163,-2.031,19.206,-45.344
0.065,0.024,1.158,-2.275,19.206,-45.244
0.066,0.025,1.156,-2.275,19.115,-45.122
0.058,0.025,1.143,-2.504,18.458,-45.252
0.062,0.021,1.151,-3.260,18.412,-45.099
0.071,0.015,1.150,-4.008,19.122,-45.008
0.069,0.028,1.169,-4.198,19.435,-45.466
0.054,0.021,1.179,-3.527,19.458,-45.931
0.050,0.026,1.164,-2.901,19.130,-45.237
0.063,0.019,1.167,-2.435,21.229,-44.573
0.064,0.021,1.167,-1.588,21.489,-44.473
0.049,0.018,1.165,-1.168,21.206,-45.214
0.039,0.034,1.163,-1.664,19.939,-44.878
0.037,0.028,1.152,-2.511,19.542,-43.947
0.053,0.030,1.154,-2.824,18.916,-44.130
0.060,0.021,1.168,-2.824,18.374,-44.855
0.047,0.022,1.163,-3.053,18.160,-44.550
0.045,0.026,1.171,-3.008,18.481,-44.779
0.037,0.029,1.148,-2.786,18.595,-44.107
0.048,0.030,1.164,-3.137,19.893,-43.511
0.053,0.034,1.155,-3.656,21.076,-42.771
0.052,0.034,1.163,-3.786,22.115,-42.244
0.040,0.031,1.174,-3.580,21.695,-41.870
0.037,0.018,1.179,-2.740,21.397,-41.374
0.052,0.021,1.166,-2.351,21.550,-41.649
0.066,0.020,1.181,-1.916,20.191,-42.534
0.055,0.024,1.177,-1.611,18.985,-43.779
