AX,AY,AZ,GX,GY,GZ
-0.279,-0.091,1.208,-12.359,23.908,-122.275
-0.295,-0.078,1.213,-8.985,16.504,-119.420
-0.282,-0.051,1.222,-4.420,13.458,-114.534
-0.253,-0.044,1.208,-1.229,12.031,-110.076
-0.248,-0.053,1.203,1.206,13.878,-104.840
-0.229,-0.048,1.157,1.046,18.496,-96.702
-0.203,-0.022,1.156,-0.664,25.573,-88.450
-0.191,-0.010,1.150,-3.344,33.099,-81.519
-0.198,-0.007,1.153,-5.328,40.000,-75.863
-0.206,-0.010,1.163,-6.244,41.809,-70.779
-0.201,-0.008,1.163,-6.977,43.237,-65.725
-0.189,-0.004,1.176,-6.046,44.076,-61.397
-0.175,-0.000,1.204,-4.305,41.023,-59.053
-0.167,0.001,1.185,-3.076,36.496,-58.244
-0.156,0.008,1.187,-0.992,31.687,-57.939
-0.153,0.024,1.202,1.481,25.954,-57.412
-0.133,0.035,1.175,2.771,21.489,-57.046
-0.134,0.051,1.146,2.176,18.916,-55.817
-0.121,0.053,1.142,0.878,17.832,-53.542
-0.106,0.042,1.121,-1.160,20.275,-50.412
-0.096,0.047,1.134,-2.733,23.275,-47.710
-0.086,0.042,1.136,-3.580,25.275,-44.565
-0.062,0.033,1.136,-4.008,28.351,-41.893
-0.052,0.026,1.156,-3.443,29.779,-40.733
-0.049,0.038,1.152,-2.527,28.847,-40.420
-0.036,0.049,1.137,-2.359,28.771,-39.290
-0.020,0.046,1.147,-3.023,27.435,-38.298
0.004,0.043,1.152,-3.191,26.168,-38.145
0.016,0.034,1.167,-2.824,24.771,-39.359
0.024,0.034,1.158,-2.840,23.595,-40.901
0.015,0.043,1.177,-2.611,22.687,-41.916
0.016,0.044,1.171,-2.489,21.221,-42.656
0.020,0.045,1.161,-2.855,20.313,-42.573
0.026,0.036,1.163,-2.756,20.824,-41.885
0.041,0.027,1.164,-2.649,21.878,-42.107
0.053,0.034,1.151,-2.473,23.298,-42.481
0.044,0.038,1.165,-2.870,24.511,-42.603
0.026,0.042,1.161,-3.069,24.443,-42.489
0.010,0.045,1.160,-3.740,24.244,-41.870
0.013,0.035,1.178,-4.359,23.382,-40.664
0.029,0.014,1.185,-3.985,22.237,-40.603
0.035,0.003,1.186,-3.947,21.870,-41.305
0.041,0.008,1.182,-2.947,22.389,-42.359
0.040,0.025,1.188,-2.130,22.198,-42.763
0.031,0.034,1.181,-1.397,22.550,-43.122
0.023,0.036,1.169,-1.305,20.702,-43.107
0.021,0.032,1.173,-1.511,19.000,-42.847
0.022,0.030,1.161,-2.206,18.412,-42.527
0.027,0.030,1.165,-2.840,17.618,-41.603
0.044,0.023,1.171,-3.458,17.817,-41.435
0.063,0.026,1.167,-3.435,19.069,-41.656
0.056,0.035,1.169,-3.244,19.679,-41.916
0.046,0.030,1.168,-3.649,20.336,-41.947
0.056,0.020,1.170,-3.634,20.573,-41.115
0.058,0.025,1.181,-3.443,20.924,-41.740
0.063,0.022,1.191,-2.160,20.382,-42.695
0.065,0.036,1.171,-1.595,20.084,-43.427
0.057,0.032,1.165,-2.252,21.229,-44.061
0.035,0.025,1.203,-1.702,19.947,-45.061
0.025,0.016,1.181,-1.122,17.702,-45.374
0.030,0.016,1.177,-0.863,17.137,-44.748
0.055,0.028,1.178,-0.870,17.809,-44.107
0.055,0.028,1.161,-1.191,19.817,-43.908
0.051,0.024,1.169,-1.122,21.351,-43.496
0.048,0.022,1.153,-0.908,21.748,-42.924
0.042,0.023,1.148,-1.458,22.863,-42.924
0.044,0.031,1.156,-1.168,22.840,-43.076
0.039,0.034,1.162,-0.588,21.687,-43.580
0.041,0.048,1.141,-0.901,21.473,-44.305
0.035,0.050,1.144,-1.656,20.031,-45.107
0.029,0.046,1.143,-2.855,18.718,-45.672
0.020,0.037,1.150,-3.878,17.321,-46.023
0.013,0.025,1.156,-4.344,15.496,-46.061
0.028,0.024,1.153,-4.817,15.122,-45.443
0.030,0.020,1.171,-4.405,16.817,-44.840
0.037,0.013,1.166,-3.733,19.641,-43.855
0.033,0.010,1.160,-2.916,21.031,-43.191
0.022,0.008,1.176,-2.565,21.885,-43.099
0.004,0.021,1.164,-2.565,21.702,-42.053
0.014,0.018,1.164,-2.420,21.206,-41.382
0.035,0.018,1.167,-2.611,20.481,-41.656
0.036,0.028,1.177,-2.344,18.183,-42.618
0.039,0.037,1.153,-2.550,18.374,-43.687
0.034,0.041,1.157,-2.863,19.031,-43.687
0.031,0.042,1.166,-2.519,17.931,-43.397
0.043,0.034,1.149,-2.908,17.947,-43.397
0.050,0.035,1.160,-3.351,19.153,-43.076
0.048,0.023,1.167,-3.489,19.840,-42.992
0.048,0.030,1.171,-3.366,20.481,-43.855
0.053,0.026,1.169,-3.137,20.519,-43.328
0.039,0.034,1.176,-3.229,21.237,-43.618
0.023,0.029,1.182,-2.992,20.504,-43.756
0.020,0.031,1.168,-3.069,19.267,-43.450
0.037,0.040,1.162,-4.122,19.603,-43.069
0.029,0.035,1.178,-4.656,20.779,-43.053
0.013,0.026,1.181,-4.718,19.817,-43.153
-0.000,0.018,1.179,-5.053,18.031,-43.313
-0.009,0.010,1.191,-4.198,16.374,-43.786
