Time AX AY AZ GX GY GZ
0.01296833299998923 -0.052 -0.127 0.976 1.496 -3.794 3.046
0.019843374999993557 -0.051 -0.129 0.969 0.229 -4.542 3.443
0.03212941599998942 -0.046 -0.121 0.952 -0.74 -5.397 3.298
0.04432108299999982 -0.051 -0.12 0.954 -0.122 -6.046 2.809
0.05136524999998926 -0.035 -0.115 0.966 1.214 -6.985 2.824
0.06347949999999969 -0.022 -0.118 0.962 2.198 -6.015 2.687
0.07062229099999229 -0.017 -0.128 0.965 3.756 -5.313 2.702
0.08318862499999113 -0.01 -0.127 0.971 3.672 -5.221 3.641
0.09052237499999194 0.005 -0.12 0.948 1.84 -5.275 5.038
0.10256270799999356 0.012 -0.116 0.968 0.031 -4.13 7.397
0.11481079099999647 0.025 -0.098 0.962 -0.756 -4.588 4.672
0.12206495799999573 0.042 -0.092 0.972 0.649 -3.611 2.405
0.13433254099999203 0.06 -0.094 0.982 2.565 -2.305 0.466
0.14160720799999638 0.095 -0.095 0.984 5.26 -1.176 1.427
0.15388129099999048 0.083 -0.1 0.997 6.122 -1.069 -2.298
0.16134479099999055 0.092 -0.093 1.006 2.977 1.061 -4.336
0.17321804099999838 0.08 -0.129 1.009 0.046 -0.58 -4.748
0.1804819999999978 0.068 -0.146 1.03 -3.489 -0.763 -8.679
0.1925434999999993 0.078 -0.155 1.078 -6.427 -1.137 -13.618
0.20429716599998926 0.191 -0.244 1.096 -12.275 -1.359 -35.595
0.21141912499999194 0.132 -0.126 1.183 -15.916 -0.595 -29.855
0.22341049999999996 0.113 -0.133 1.196 -12.992 1.351 -37.267
0.23051058299999738 0.066 -0.153 1.195 -12.565 5.481 -30.924
0.2422769999999872 -0.008 -0.188 1.197 -15.58 6.328 -25.504
0.2543203749999918 -0.045 -0.173 1.188 -17.122 7.221 -25.122
0.2614067499999919 -0.055 -0.178 1.204 -15.611 6.71 -20.282
0.273198665999999 -0.077 -0.21 1.251 -12.282 7.443 -19.13
0.28026287499999114 -0.075 -0.223 1.261 -13.893 6.176 -17.511
0.2920788329999908 -0.065 -0.217 1.275 -14.748 5.473 -16.153
0.3041486249999963 -0.099 -0.208 1.282 -18.74 7.908 -17.931
0.31092595799999856 -0.144 -0.205 1.242 -32.985 11.351 -15.481
0.32277733299999056 -0.196 -0.242 1.165 -42.664 14.153 -14.053
0.33457262499999274 -0.233 -0.233 1.114 -40.16 11.611 -11.237
0.3418816659999919 -0.257 -0.243 1.083 -29.313 7.672 -9.817
0.3536443329999912 -0.281 -0.233 1.044 -19.45 4.511 -10.901
0.3607157499999971 -0.276 -0.222 1.026 -14.618 2.588 -10.328
0.3725244159999903 -0.288 -0.218 0.997 -13.374 -1.542 -10.74
0.384496458000001 -0.261 -0.231 0.982 -8.863 -4.504 -6.656
0.3915760829999897 -0.231 -0.219 0.976 -9.26 -9.573 -0.725
0.40336108299999296 -0.212 -0.214 0.973 -12.878 -13.702 1.26
0.410447082999994 -0.193 -0.234 0.991 -15.45 -16.076 2.802
0.4225494579999918 -0.189 -0.258 1.014 -15.924 -17.519 0.145
0.4343071659999964 -0.196 -0.27 1.043 -15.214 -15.198 -1.634
0.441420291 -0.161 -0.274 1.0 -12.45 -14.176 6.786
0.4531927909999922 -0.182 -0.327 0.993 -5.847 -16.473 12.458
0.46025666599999226 -0.187 -0.318 0.976 0.069 -16.557 17.664
0.47228299999999024 -0.17 -0.307 0.979 3.214 -16.84 18.092
0.484324457999989 -0.2 -0.286 0.964 9.389 -15.496 22.969
0.4914119580000005 -0.201 -0.285 0.951 16.481 -15.038 26.145
0.5032135829999902 -0.208 -0.265 0.922 21.099 -16.168 27.397
0.5103823749999918 -0.202 -0.23 0.901 24.618 -16.511 28.435
0.5220877499999972 -0.191 -0.216 0.892 26.046 -19.115 27.389
0.5341946249999978 -0.175 -0.174 0.895 25.618 -21.015 26.916
0.5412067909999934 -0.147 -0.123 0.895 21.878 -22.229 23.366
0.5529707079999895 -0.114 -0.086 0.897 13.267 -23.008 24.092
0.5647391249999885 -0.107 -0.184 0.905 16.969 -22.45 19.237
0.571802415999997 -0.086 -0.285 0.935 25.42 -24.344 19.321
0.5839090829999947 -0.079 -0.3 0.908 31.229 -23.427 21.817
0.5909792499999895 -0.048 -0.27 0.9 30.71 -18.962 27.0
0.6027846249999982 -0.046 -0.267 0.862 29.992 -13.557 36.443
0.6145044159999884 -0.033 -0.214 0.823 23.573 -13.305 42.573
0.6216119579999884 -0.022 -0.162 0.783 21.534 -14.954 45.42
0.6336539160000001 -0.015 -0.135 0.804 13.794 -9.947 45.992
0.640655916 -0.015 -0.024 0.775 7.733 -14.794 43.687
0.6527880829999901 -0.016 -0.029 0.728 2.733 -13.832 36.687
0.6647792499999952 -0.026 -0.106 0.674 4.267 -13.565 26.855
0.6718323329999976 -0.016 -0.204 0.673 7.794 -18.366 25.176
0.683862082999994 0.01 -0.222 0.669 15.092 -23.099 30.13
0.6909667079999906 0.039 -0.194 0.646 19.489 -23.931 40.969
0.7029667499999874 0.064 -0.173 0.629 18.305 -24.916 48.748
0.714727332999999 0.098 -0.117 0.641 17.656 -25.748 57.427
