Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,-0.1080,-0.0230,1.2340,-2.9770,9.8320,-46.1530,33.9400
0.0005,-0.0870,-0.0180,1.2460,-4.9160,9.6790,-45.2370,33.8500
0.0009,-0.0970,-0.0330,1.2240,-7.3440,11.2670,-43.3590,33.8900
0.0013,-0.1100,-0.0220,1.2030,-7.6790,15.0080,-42.7790,33.9400
0.0018,-0.1240,-0.0790,1.1730,-6.0920,16.4270,-42.1070,33.8500
0.0022,-0.1770,-0.0150,1.2180,-9.7400,5.1600,-41.2060,33.9900
0.0026,-0.1420,-0.0310,1.2330,-5.4050,8.1370,-40.2750,33.8500
0.0030,-0.1200,-0.0490,1.2510,-2.1070,6.3820,-38.9310,33.8900
0.0035,-0.1450,-0.0240,1.2250,-5.0690,4.3820,-40.1980,33.8500
0.0039,-0.1650,-0.0410,1.2180,-3.3440,-3.2210,-43.0690,33.8500
0.0044,-0.0960,-0.0690,1.1760,-2.0310,1.1450,-45.8930,33.8900
0.0048,-0.0630,-0.0590,1.1820,-2.5040,2.9920,-45.3440,33.9400
0.0053,-0.0430,-0.0550,1.1610,-2.0000,7.1300,-42.9770,33.8900
0.0057,-0.0620,-0.0660,1.1660,-1.5270,6.6110,-41.3890,33.9400
0.0061,-0.0580,-0.0610,1.1530,0.4580,11.8020,-41.3890,33.9400
0.0065,-0.0890,-0.0250,1.2070,-0.1980,8.8090,-40.7020,33.8900
0.0069,-0.0710,-0.0450,1.1830,0.1530,10.2600,-40.4730,34.0400
0.0073,-0.0960,-0.0560,1.1550,0.2290,8.7020,-41.5270,33.8500
0.0077,-0.1140,-0.0520,1.1180,2.4730,9.8320,-44.3210,33.9900
0.0084,-0.0890,-0.0540,1.1350,2.3820,8.1530,-45.5880,33.8500
0.0088,-0.0500,-0.0460,1.1440,2.9010,8.9310,-45.7560,33.8900
0.0093,-0.0460,-0.0410,1.1670,3.3130,8.6720,-45.4660,33.9400
0.0097,-0.0120,-0.0220,1.1820,2.6720,8.2750,-43.7560,33.9400
0.0100,-0.0130,0.0180,1.2110,-1.1300,9.0230,-41.0990,33.8900
0.0104,-0.0080,-0.0340,1.1540,5.0530,11.2370,-39.9080,33.8500
0.0108,-0.0400,-0.0020,1.1840,1.5730,11.7400,-39.9850,33.8900
0.0111,-0.0670,0.0140,1.1950,1.5110,11.6790,-41.3890,33.8500
0.0115,-0.0610,0.0340,1.2000,2.2750,15.3130,-43.3740,33.8500
0.0118,-0.0330,0.0320,1.2130,0.5040,16.5950,-44.9010,33.8000
0.0121,-0.0300,0.0120,1.2070,-3.5570,19.5730,-45.5570,33.8500
0.0125,-0.0640,0.0020,1.1890,-5.3590,21.6490,-47.0690,33.8900
0.0128,-0.0790,-0.0230,1.1440,-7.4660,25.1760,-50.5340,33.8900
0.0133,-0.0860,-0.0510,1.1410,-8.3660,26.0610,-52.9010,33.8500
0.0137,-0.0260,-0.0560,1.1300,-8.1530,27.4960,-52.2290,33.8900
0.0146,-0.0210,-0.0590,1.1580,-8.4730,27.2370,-47.8630,33.8500
0.0150,-0.0280,-0.0620,1.1380,-5.7100,19.4960,-44.1830,33.9400
0.0154,-0.0290,-0.0860,1.1160,-1.6030,16.1530,-40.0920,33.8900
0.0158,-0.0330,-0.0810,1.1470,2.2900,11.7710,-36.7330,33.8500
0.0162,-0.0530,-0.0310,1.1840,1.3440,8.5650,-34.1680,33.8900
0.0167,-0.0680,-0.0200,1.2250,4.2440,3.2370,-33.2820,33.9400
0.0171,-0.0730,-0.0090,1.2580,5.0080,2.7020,-33.6030,33.8500
0.0174,-0.0970,0.0070,1.2700,2.2290,5.4350,-37.3130,33.8900
0.0177,-0.1190,0.0270,1.3150,-2.9920,10.1830,-40.9310,33.9400
0.0181,-0.1160,-0.0130,1.2880,-6.5040,12.6870,-45.2980,33.8900
0.0184,-0.0730,-0.0320,1.2410,-10.1980,17.5570,-48.2290,33.9900
0.0187,-0.0240,-0.0420,1.2440,-11.4500,20.2140,-47.8930,33.8500
0.0190,-0.0300,-0.0360,1.2400,-10.3360,21.0230,-44.7630,33.8900
0.0197,-0.0550,-0.0400,1.2140,-12.5500,15.4350,-42.7330,33.8500
0.0201,-0.0450,-0.0630,1.1970,-5.2980,14.4430,-43.0080,33.9900
0.0205,-0.0310,-0.0670,1.1880,-0.3210,12.5040,-42.8550,33.8900
0.0209,-0.0010,-0.0660,1.2100,2.0610,11.4050,-42.5190,33.8500
0.0212,0.0140,-0.0460,1.2320,4.0760,13.2670,-41.4050,33.9900
0.0215,0.0290,-0.0300,1.2370,4.1370,15.2670,-39.8630,33.9400
0.0218,0.0410,-0.0160,1.2500,3.2060,20.7330,-39.0990,33.8000
0.0222,0.0050,-0.0210,1.2670,0.6260,24.4430,-39.7860,33.8900
0.0225,-0.0530,-0.0210,1.2620,-3.5880,26.2290,-42.8550,33.9400
0.0228,-0.0740,-0.0100,1.2470,-6.5950,27.0690,-47.9690,33.8900
0.0231,-0.0810,-0.0150,1.2610,-9.1600,25.5730,-52.9770,33.8500
0.0234,-0.0020,-0.0260,1.2310,-9.5110,24.9010,-54.7020,33.8500
0.0237,0.1080,-0.0190,1.2440,-8.1530,24.5190,-50.1980,33.8500
0.0240,0.0750,0.0310,1.3410,-8.9620,27.3280,-40.2900,33.8500
0.0242,-0.0020,-0.0180,1.2710,-8.9310,20.3970,-34.3660,33.8900
0.0247,-0.0860,-0.0210,1.2180,-9.4960,14.7330,-33.8630,33.9400
0.0250,-0.1000,-0.0260,1.2090,-6.1530,6.7180,-35.1760,33.9400
0.0253,-0.0790,-0.0030,1.2090,-2.1830,13.0080,-36.5800,33.9900
0.0256,-0.0490,-0.0370,1.2750,-7.4810,10.7330,-36.7940,33.8500
0.0258,-0.0230,-0.0220,1.2560,-9.1910,11.0230,-36.3210,33.9900
0.0261,-0.0730,-0.0210,1.2540,-9.4350,10.9310,-37.4200,33.9400
0.0264,-0.1210,-0.0210,1.3150,-11.6640,11.5730,-41.3740,33.8500
0.0267,-0.1450,-0.0390,1.2910,-15.6490,6.3970,-46.8550,33.8900
0.0270,-0.0750,-0.0310,1.2220,-17.2520,7.8630,-51.3440,33.9400
0.0273,-0.0270,-0.0300,1.2420,-16.3820,10.5650,-50.6260,33.8900
0.0276,-0.0290,-0.0260,1.2350,-17.4660,5.3280,-47.5270,33.9400
0.0278,-0.0490,-0.0550,1.2030,-15.9540,1.2980,-46.8240,33.9400
0.0281,-0.1240,-0.0460,1.2470,-12.0760,-3.0840,-48.5500,33.8900
0.0284,-0.0380,-0.0610,1.2240,-4.8550,2.1680,-51.1910,33.9400
0.0287,-0.0640,-0.0790,1.2470,-8.9310,-1.6030,-54.0760,33.9900
0.0290,-0.0320,-0.0780,1.2560,-5.3440,1.9080,-55.1760,33.8900
0.0292,-0.0280,-0.1640,1.2040,-2.5950,-4.3360,-59.0080,33.9400
0.0295,0.0440,-0.0670,1.2760,-14.1220,12.3360,-51.3130,33.8900
0.0297,0.0620,-0.0900,1.1830,-15.6490,12.6870,-48.4890,33.9400
0.0300,0.0630,-0.1070,1.1510,-12.8090,17.8780,-45.1600,33.8900
0.0302,0.0180,-0.1090,1.1440,-12.2440,14.0760,-40.8550,33.9900
0.0305,-0.0190,-0.0980,1.1670,-12.2750,10.5800,-36.7940,33.9400
0.0307,0.0130,-0.1220,1.1310,-6.1070,6.6110,-34.8550,33.8000
0.0310,0.0140,-0.1350,1.1150,-3.1450,5.0840,-34.7020,33.9400
0.0312,0.0220,-0.1330,1.1150,0.2440,8.8240,-36.0150,33.9900
