Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0830,0.0320,1.1510,13.2210,22.0000,-35.7560,35.1700
0.0124,0.1260,0.0690,1.1480,11.6180,18.9470,-35.2820,35.2100
0.0246,0.1730,0.0890,1.1490,12.0150,16.9470,-36.8090,35.1700
0.0312,0.1700,0.1010,1.1410,9.5110,22.8090,-38.4270,35.1700
0.0437,0.1720,0.1190,1.1410,7.8320,28.6410,-38.9160,35.2100
0.0507,0.1610,0.1140,1.1200,6.6720,28.0760,-40.0920,35.2600
0.0629,0.1760,0.1190,1.1150,5.8320,28.9470,-42.4730,35.1200
0.0698,0.1450,0.1060,1.1170,6.0150,26.6720,-46.8850,35.1200
0.0821,0.0900,0.0950,1.1330,5.4050,19.7560,-50.3660,35.1700
0.0947,0.0800,0.0750,1.1450,5.8470,13.1910,-52.6260,35.2100
0.1017,0.0780,0.0600,1.1560,5.1300,11.1450,-52.9310,35.3100
0.1140,0.1010,0.0600,1.1830,3.2210,13.3130,-52.4580,35.1700
0.1210,0.0930,0.0580,1.1800,5.2520,14.9010,-52.2440,35.3100
0.1332,0.0930,0.0600,1.1610,3.3280,18.5650,-50.0000,35.1700
0.1402,0.0950,0.0830,1.1530,1.5270,21.4350,-47.9690,35.1700
0.1528,0.0990,0.1100,1.1490,0.4580,24.4120,-47.3740,35.1200
0.1650,0.1230,0.1190,1.1330,-0.2440,24.8090,-46.5800,35.1700
0.1721,0.1340,0.1200,1.1430,0.0920,28.7630,-45.5730,35.2600
0.1843,0.1300,0.1220,1.1420,0.3660,31.9240,-44.4120,35.3100
0.1913,0.1390,0.1260,1.1170,-1.4200,35.4050,-43.2820,35.1700
0.2034,0.1320,0.1330,1.1260,-3.0840,35.0530,-42.7790,35.1700
0.2105,0.1430,0.1410,1.1270,-4.3210,35.3130,-43.1910,35.2100
0.2227,0.1250,0.1420,1.1210,-5.1760,35.3890,-43.7250,35.1700
0.2351,0.1150,0.1390,1.1270,-5.7400,32.6410,-44.2140,35.2100
0.2419,0.1470,0.1150,1.1190,-6.0150,31.1300,-46.0760,35.2600
0.2541,0.1460,0.0990,1.1340,-6.0000,30.4580,-48.5500,35.2600
0.2610,0.1260,0.0700,1.1550,-4.7940,25.7100,-52.1530,35.2100
0.2734,0.1180,0.0590,1.1650,-4.5500,23.6490,-55.5110,35.1200
0.2808,0.0840,0.0580,1.1660,-3.7560,22.5650,-57.0230,35.2600
0.2927,0.0710,0.0490,1.1590,-3.8780,21.8930,-56.8240,35.2100
0.3048,0.0570,0.0350,1.1670,-2.9470,19.7400,-55.9540,35.1700
0.3119,0.0470,0.0300,1.1810,-2.7020,23.8170,-52.7630,35.2600
0.3239,0.0360,0.0410,1.1600,-2.8550,29.4810,-48.9620,35.2100
0.3312,0.0330,0.0630,1.1470,-3.4200,32.6110,-46.2290,35.2600
0.3431,0.0090,0.0790,1.1340,-3.9080,32.5500,-44.1070,35.2600
0.3505,0.0290,0.0870,1.1360,-3.6950,30.3820,-42.7940,35.2100
0.3626,0.0450,0.0950,1.1130,-4.4430,31.9080,-41.6640,35.1700
