Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0920,-0.0240,1.1760,9.3440,17.2520,-42.2600,35.1200
0.0004,0.1120,0.0040,1.1890,5.1450,25.3280,-39.7250,34.9800
0.0009,0.0950,-0.0020,1.1690,4.3210,22.1680,-40.0610,35.1200
0.0014,0.1040,0.0020,1.1820,5.7560,20.9470,-40.8240,35.1200
0.0018,0.0870,-0.0140,1.1920,6.6870,18.0610,-42.7330,34.9800
0.0022,0.0930,-0.0200,1.2380,9.5880,13.6790,-44.9920,35.1200
0.0026,0.1150,-0.0270,1.2830,10.7630,10.2600,-46.1530,35.0200
0.0030,0.1330,-0.0390,1.3140,14.5040,10.2600,-47.8170,35.1700
0.0034,0.1300,-0.0550,1.3090,16.4730,14.1070,-49.5420,35.1200
0.0038,0.1070,-0.0350,1.2840,17.7100,17.0230,-49.9080,35.0200
0.0045,0.0630,-0.0310,1.2630,16.4890,14.2900,-49.1910,35.0700
0.0049,0.0460,-0.0160,1.2540,14.9470,12.0760,-47.0530,35.1200
0.0054,0.0580,-0.0040,1.2520,14.3510,13.1760,-45.3280,35.0700
0.0059,0.0520,0.0100,1.2730,12.8850,8.7630,-42.3510,35.0700
0.0062,0.0940,0.0100,1.2810,13.5420,21.4660,-39.4050,35.1200
0.0066,0.0880,-0.0030,1.2990,15.4200,19.0380,-38.0610,35.0700
0.0070,0.1150,0.0140,1.2660,16.6870,26.5950,-35.6180,35.0700
0.0073,0.0920,0.0270,1.2370,16.9620,31.4350,-34.4730,35.1200
0.0077,0.1040,0.0630,1.1810,13.2670,27.7400,-32.5340,35.0700
0.0080,0.1200,0.0440,1.1650,12.6870,23.3890,-35.0990,35.0700
0.0084,0.1310,0.0490,1.1700,12.0000,20.9920,-36.7020,35.1200
0.0088,0.1550,0.0300,1.1860,12.5040,18.5190,-40.0150,35.0700
0.0091,0.1240,0.0250,1.2000,13.4810,17.5570,-42.7330,35.1200
0.0102,0.0980,0.0300,1.2180,15.4200,14.3970,-44.5950,35.0700
0.0105,0.0740,0.0010,1.2060,20.0310,10.1980,-46.6110,35.0700
0.0109,0.0820,0.0360,1.1900,18.8550,16.2140,-45.5110,35.1200
0.0112,0.0610,0.0460,1.1720,16.1370,16.6560,-43.3440,35.1200
0.0115,0.0650,0.0580,1.1670,14.4730,15.2670,-41.3590,35.1700
0.0120,0.0770,0.0650,1.1630,13.5420,16.0460,-39.3280,35.1200
0.0124,0.0950,0.0780,1.1510,12.8550,19.1150,-37.8930,35.0700
0.0128,0.1000,0.0750,1.1490,11.6180,21.6790,-36.0610,35.0700
0.0132,0.1140,0.0760,1.1370,10.2600,22.1680,-35.3130,35.0200
0.0136,0.1290,0.0730,1.1210,8.9010,23.2060,-34.9470,35.0700
0.0140,0.1450,0.0710,1.1270,7.0080,22.7180,-35.9540,34.9800
0.0144,0.1540,0.0610,1.1350,8.7790,22.3510,-39.7860,35.0200
0.0151,0.1370,0.0510,1.1560,10.9920,20.0760,-45.1910,35.0700
0.0155,0.1040,0.0300,1.1860,14.6410,12.6110,-49.9390,35.1700
0.0159,0.0550,0.0210,1.2060,18.1680,11.2210,-52.1980,35.0200
0.0162,0.0250,0.0190,1.1750,19.2980,11.4050,-51.1910,35.0700
0.0166,0.0270,0.0330,1.1420,18.2900,10.3820,-48.4270,35.1200
