Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0930,-0.0130,1.1670,-7.7560,20.7630,-47.7710,34.1300
0.0005,0.1260,-0.0160,1.1520,-6.1830,25.2060,-47.7400,34.0800
0.0009,0.1340,0.0230,1.1970,-8.2440,26.8850,-45.4660,34.1300
0.0014,0.1100,0.0510,1.1980,-10.1070,28.7020,-42.6720,34.2200
0.0018,0.0820,0.0540,1.2260,-12.3210,29.9850,-40.2140,34.1800
0.0022,0.0440,0.0590,1.2170,-14.8550,25.6640,-37.6490,34.2200
0.0026,-0.0010,0.0270,1.1830,-14.5650,23.7400,-36.3970,34.1800
0.0030,-0.0360,0.0080,1.1530,-12.5500,21.5270,-37.0230,34.1300
0.0035,-0.0230,0.0020,1.1950,-14.3660,20.5190,-38.0460,34.1300
0.0040,-0.0040,0.0040,1.2320,-17.1150,17.8320,-37.3890,34.1800
0.0044,-0.0350,-0.0110,1.1650,-17.3890,14.3820,-38.8400,34.1300
0.0049,-0.0200,-0.0410,1.1610,-16.3050,19.5880,-41.5730,34.0800
0.0053,0.0230,-0.0490,1.1550,-15.6030,22.9470,-44.2290,34.1300
0.0057,0.0430,-0.0370,1.1330,-14.8090,28.1220,-46.9310,34.1300
0.0061,0.0870,-0.0580,1.1630,-12.8400,34.1680,-48.3660,34.0800
0.0065,0.1400,-0.0310,1.1950,-14.8400,42.7940,-45.5880,34.1300
0.0070,0.0640,-0.0390,1.1540,-13.1600,35.4050,-42.0310,34.0800
0.0074,0.0050,-0.0580,1.1520,-9.4050,30.2600,-40.0000,34.1300
0.0083,-0.0100,-0.0520,1.1640,-7.9240,19.3590,-37.9390,34.1300
0.0087,0.0170,-0.0200,1.2060,-6.8850,12.0920,-34.9310,34.0800
0.0090,0.0450,0.0150,1.3030,-11.2370,6.9310,-30.9770,34.1300
0.0094,0.0470,0.0410,1.2920,-14.2290,0.5040,-28.8240,34.1800
0.0098,0.0290,0.0100,1.2380,-14.7630,-2.1070,-29.3740,34.1800
