Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,-0.2160,-0.0030,1.1900,-2.3360,32.2440,-44.5340,33.8500
0.0005,-0.2220,0.0010,1.1890,-4.1830,34.8550,-45.1910,33.8000
0.0009,-0.2690,-0.0020,1.1730,-6.1220,33.4050,-47.3280,33.7500
0.0013,-0.2350,-0.0250,1.1390,-6.4120,31.3890,-48.7330,33.8000
0.0017,-0.2080,-0.0660,1.1390,-6.6720,29.4660,-47.2820,33.7500
0.0023,-0.1760,-0.0950,1.0950,-4.5650,27.5570,-42.5040,33.8500
0.0027,-0.1880,-0.1090,1.0630,-1.4810,28.1530,-37.7710,33.8000
0.0034,-0.2260,-0.1080,1.0540,4.9310,27.1300,-35.3130,33.7500
0.0038,-0.2710,-0.0770,1.1160,9.2060,23.1150,-34.5190,33.7500
0.0042,-0.2540,-0.0550,1.1370,10.3820,22.1830,-34.8240,33.8000
0.0047,-0.2290,-0.0430,1.1830,11.5270,25.2210,-33.6490,33.8500
0.0051,-0.2530,-0.0090,1.2300,7.6790,28.7630,-33.6640,33.8000
0.0055,-0.3120,-0.0010,1.2870,1.6030,28.1530,-36.2750,33.8000
0.0059,-0.3140,0.0160,1.2910,-4.0310,27.8320,-39.6340,33.7500
0.0063,-0.3240,0.0010,1.2860,-10.9160,29.4960,-43.1600,33.7100
0.0067,-0.3420,-0.0180,1.2640,-16.6410,32.6720,-45.8170,33.8500
0.0071,-0.3710,-0.0350,1.2310,-19.5570,30.6870,-49.7100,33.8900
0.0075,-0.3370,-0.0680,1.1950,-14.5040,30.3660,-50.9770,33.8500
0.0078,-0.3240,-0.0530,1.2540,-14.2140,18.7790,-50.4580,33.7500
0.0082,-0.2610,-0.0430,1.2520,-12.5650,19.4350,-46.5040,33.8000
0.0086,-0.2870,-0.0370,1.2440,-13.4200,20.6870,-43.6790,33.8500
0.0089,-0.3020,-0.0380,1.2370,-13.8320,21.0530,-41.5270,33.7500
0.0093,-0.3480,-0.0290,1.2280,-12.5950,15.6790,-42.2290,33.8000
0.0097,-0.3370,-0.0240,1.2740,-12.3210,9.8020,-46.2900,33.7500
0.0103,-0.2590,-0.0240,1.3100,-14.7020,10.1830,-47.5730,33.8000
0.0107,-0.2570,-0.0200,1.2940,-19.8930,15.3890,-45.8470,33.8000
0.0112,-0.3130,-0.0530,1.2740,-24.5800,15.8930,-46.6260,33.7500
0.0115,-0.3050,-0.0620,1.2540,-24.5040,17.3130,-46.5190,33.8000
0.0118,-0.2880,-0.0780,1.2500,-23.6640,14.0760,-44.9620,33.6600
0.0122,-0.3130,-0.0820,1.2490,-22.3970,9.5110,-42.5500,33.8000
0.0126,-0.3120,-0.0780,1.2450,-23.0530,-0.9310,-41.1910,33.7500
0.0134,-0.4140,-0.0970,1.2550,-20.2600,-11.9540,-44.1530,33.7500
0.0138,-0.2900,-0.1780,1.1600,-8.6560,9.5420,-42.1070,33.8000
0.0142,-0.2580,-0.1060,1.2680,-17.2520,-4.3210,-36.2750,33.7500
0.0145,-0.2070,-0.1210,1.2920,-17.5880,-17.6340,-31.4050,33.7500
0.0149,-0.2550,-0.1020,1.2500,-16.3360,-8.5800,-27.7710,33.8900
0.0153,-0.3200,-0.0990,1.2450,-14.9620,-15.0080,-30.5340,33.7500
0.0157,-0.2750,-0.1100,1.2350,-9.3890,-23.7860,-34.1980,33.7100
0.0161,-0.2130,-0.1160,1.2640,-4.6560,-21.7710,-36.0310,33.8000
0.0165,-0.2710,-0.1010,1.3210,-10.0150,-22.3820,-39.4500,33.8500
0.0168,-0.2810,-0.1380,1.2790,-14.9470,-16.3210,-46.5500,33.8000
0.0172,-0.2940,-0.1570,1.2290,-22.2900,-18.5950,-55.3590,33.9400
0.0176,-0.2250,-0.1980,1.1740,-9.6950,-7.3130,-63.0840,33.8500
0.0181,-0.1730,-0.1800,1.2290,-6.2290,-19.6490,-67.3130,33.8500
