Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,-0.0060,-0.0670,1.0350,1.4500,45.5270,-47.5420,34.0400
0.0005,0.0030,-0.0940,0.9710,10.5650,45.7560,-49.7250,34.0800
0.0009,0.0420,-0.0490,1.0710,16.0000,48.0920,-49.5570,34.1300
0.0013,0.0340,-0.0320,1.3330,12.3660,34.6560,-49.1450,34.0400
0.0017,0.1290,0.0310,1.2890,3.8170,31.6950,-45.3890,33.9900
0.0022,0.0800,0.0450,1.2450,0.5500,40.8700,-42.1530,34.0400
0.0026,0.0380,0.0290,1.2620,-2.5190,37.4200,-39.1150,34.0800
0.0031,0.0220,0.0410,1.2900,-8.7940,40.1070,-36.8240,34.1300
0.0035,-0.0040,0.0700,1.2470,-13.4660,39.0990,-34.7330,34.1300
0.0040,-0.0030,0.0580,1.1810,-15.3590,33.5880,-31.0380,34.0800
0.0044,-0.0330,0.0340,1.1610,-18.0460,26.5340,-27.4350,34.0400
0.0051,-0.0590,0.0220,1.1380,-19.1600,22.3970,-25.5570,34.0800
0.0055,-0.1130,0.0090,1.1360,-19.4960,16.5650,-27.1150,33.9900
0.0059,-0.0710,-0.0080,1.1030,-18.7790,16.7480,-29.3590,34.0400
0.0063,-0.0710,-0.0370,1.1330,-18.1370,16.0000,-30.7790,33.9900
0.0067,-0.1010,-0.0240,1.1600,-20.7940,3.7100,-30.7480,34.0400
0.0070,-0.1000,-0.0410,1.0870,-17.0990,3.2060,-33.1300,34.0400
0.0074,-0.0980,-0.0460,1.1290,-16.1370,-0.0920,-37.1910,33.9900
0.0078,-0.0560,-0.0400,1.1340,-15.7400,-1.3440,-40.0610,34.1300
0.0081,-0.0260,-0.0400,1.1230,-15.8630,3.6340,-42.6110,34.0800
0.0085,-0.0310,-0.0390,1.1060,-13.5730,8.7020,-45.5880,34.0400
0.0089,0.0080,-0.0470,1.1250,-12.0150,12.2600,-47.8320,34.1300
0.0092,0.0310,-0.0490,1.1350,-11.3890,14.0000,-47.0530,34.0800
0.0096,0.0270,-0.0680,1.1180,-10.7480,11.8320,-45.1910,34.0400
0.0099,0.0160,-0.0740,1.1040,-10.3510,9.7560,-44.4730,34.0400
0.0103,0.0710,-0.0830,1.0670,-9.8780,8.9010,-43.8930,34.0800
0.0106,0.0790,-0.0360,1.1110,-8.7480,6.1220,-41.6640,34.0400
0.0109,0.0590,-0.0150,1.1590,-9.7710,6.0760,-38.2750,33.9900
0.0114,0.0150,-0.0100,1.1960,-12.2140,3.3440,-37.6950,33.9400
0.0121,0.0220,-0.0280,1.1880,-14.3660,2.2750,-36.9010,34.0400
0.0126,0.0070,-0.0550,1.1430,-14.0310,2.0610,-38.0150,34.0800
