Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,-0.0060,0.1630,1.1530,-0.4430,32.0760,-38.9470,34.0400
0.0005,-0.0510,0.1550,1.1100,0.7940,39.0080,-40.7790,33.9900
0.0009,-0.0670,0.1810,1.1330,2.3210,31.5570,-43.0840,33.9900
0.0013,-0.0470,0.1990,1.1200,5.7400,37.7860,-43.8930,34.0400
0.0017,-0.0150,0.2290,1.1670,7.7400,34.7020,-43.5880,33.9900
0.0021,0.0110,0.2550,1.1970,7.1760,30.7630,-40.9620,34.0400
0.0025,0.0150,0.2570,1.2240,4.1070,27.8630,-38.1530,34.0400
0.0029,-0.0000,0.2520,1.2100,0.9160,25.8320,-35.9540,33.8900
0.0033,-0.0150,0.2360,1.1800,0.5500,23.2210,-36.0000,33.9400
0.0043,-0.0080,0.2210,1.1940,0.3210,25.7400,-37.8020,33.9900
0.0049,0.0180,0.2270,1.1900,-3.2670,30.6410,-38.9770,34.0400
0.0054,0.0170,0.2110,1.1760,-1.2980,31.8320,-38.6260,34.0400
0.0058,0.0280,0.2120,1.1840,-2.8400,36.1220,-38.1980,33.9900
0.0062,-0.0080,0.2190,1.1600,-2.9920,33.7560,-37.6340,34.0400
0.0066,-0.0030,0.2040,1.1180,-2.8850,32.1980,-37.9080,33.8900
0.0070,-0.0120,0.1930,1.1230,-0.1680,34.0760,-38.7630,33.9900
0.0074,-0.0500,0.2060,1.1310,2.8400,30.9620,-40.0610,33.9400
0.0077,-0.0910,0.2040,1.1580,3.2980,31.5420,-42.6110,33.9900
0.0081,-0.1100,0.2000,1.1270,4.0000,28.9770,-45.3740,34.0400
0.0085,-0.1000,0.1940,1.0980,6.6260,27.8630,-49.2980,34.0400
0.0088,-0.0280,0.2130,1.1060,9.7100,27.7400,-50.8700,33.9900
0.0092,0.0120,0.1670,1.2070,29.9240,42.0150,-50.3050,33.9400
0.0095,0.0670,0.2380,1.2160,23.0380,49.1760,-44.8400,33.9900
0.0099,-0.0010,0.2670,1.2400,13.4200,66.5650,-39.9080,34.0400
0.0102,-0.0750,0.2660,1.2010,8.0920,57.9540,-37.0380,34.0400
0.0106,-0.1780,0.2850,1.2040,6.5190,41.5420,-36.2750,33.9900
0.0109,-0.1800,0.2530,1.1380,7.2520,39.0840,-39.4500,33.8500
0.0112,-0.1790,0.2600,1.1310,6.1680,33.9850,-45.4350,33.9900
0.0116,-0.1460,0.2540,1.0880,12.4120,40.2140,-51.1600,33.9900
0.0121,-0.0650,0.2500,1.1380,15.4660,39.4350,-51.9690,33.9400
0.0127,-0.0740,0.2730,1.2200,12.2140,36.9620,-49.8470,33.9900
0.0134,-0.0970,0.2760,1.2320,7.2210,36.0460,-49.7860,33.9400
0.0140,-0.1180,0.2750,1.2270,6.0610,35.3890,-51.7860,34.0400
0.0144,-0.0820,0.2830,1.1830,3.9080,27.6790,-53.5730,33.9900
0.0148,-0.1140,0.2800,1.1670,6.0760,32.1220,-54.7180,33.9400
0.0152,-0.1050,0.2790,1.1910,7.2370,26.2140,-55.9540,33.9900
0.0156,-0.0860,0.2670,1.2090,6.8240,26.9310,-55.5110,33.9400
0.0160,-0.0630,0.2570,1.2140,5.5880,25.2210,-54.9010,34.0400
0.0164,-0.0020,0.2480,1.2170,4.7480,29.2670,-52.9310,33.9900
0.0167,-0.0140,0.2490,1.2410,2.5650,31.5110,-51.1910,33.9400
0.0170,-0.0480,0.2600,1.2310,2.2750,30.9620,-50.1980,33.9900
0.0174,-0.0460,0.2520,1.2520,3.8780,31.2820,-49.2670,33.8900
0.0177,-0.0550,0.2630,1.2730,1.3890,30.0760,-47.8470,33.9400
0.0180,-0.0800,0.2540,1.2340,-0.1530,29.4500,-46.5500,33.9900
0.0183,-0.1040,0.2670,1.2510,-1.8320,26.1680,-46.0000,33.9400
0.0187,-0.1170,0.2790,1.2480,-4.9770,25.2670,-45.5110,33.9900
0.0192,-0.1320,0.2950,1.2490,-7.8470,26.0610,-45.0380,33.9900
0.0195,-0.1460,0.3030,1.2480,-9.8170,22.8850,-45.6030,34.0400
0.0198,-0.1480,0.2870,1.1980,-10.4430,20.0760,-47.1910,33.9900
0.0203,-0.1160,0.2910,1.1810,-10.0760,22.1220,-48.3510,34.0400
0.0208,-0.0850,0.3020,1.2290,-13.1600,22.1680,-48.3970,34.0400
0.0211,-0.0810,0.3130,1.2000,-15.8470,22.6260,-48.0920,33.9900
0.0214,-0.0730,0.3230,1.1820,-16.6870,21.7400,-47.1450,33.9400
0.0216,-0.0600,0.3200,1.1970,-17.8930,19.8320,-45.0840,34.0800
0.0219,-0.0670,0.3000,1.1840,-21.0380,18.6720,-42.7940,33.9400
0.0222,-0.0820,0.2940,1.1650,-22.5950,19.0080,-41.6340,33.9400
0.0225,-0.1020,0.2720,1.2070,-24.9470,18.4270,-41.8930,33.9900
0.0227,-0.1310,0.2480,1.1870,-28.1830,17.2210,-41.8930,33.9400
0.0230,-0.1570,0.2310,1.1570,-27.6640,16.9310,-44.6720,33.9900
0.0233,-0.1640,0.2180,1.1970,-26.7790,17.9390,-48.5950,33.9900
0.0236,-0.0900,0.2350,1.2190,-27.7860,16.3510,-49.7400,33.8500
0.0239,-0.0520,0.2520,1.2460,-29.5110,11.5570,-46.1370,33.8900
0.0242,-0.0780,0.2830,1.3250,-36.1680,2.0610,-40.4270,34.0400
0.0244,-0.0880,0.2500,1.2970,-39.5730,-7.5420,-35.3590,34.0400
0.0247,-0.1120,0.2360,1.2670,-41.1910,-14.5340,-35.4200,33.8900
0.0250,-0.1120,0.2080,1.1810,-40.9160,-17.4960,-36.2900,33.9400
0.0253,-0.0570,0.2180,1.2640,-47.5420,-10.4580,-38.1830,33.8900
0.0256,-0.0670,0.2020,1.2870,-49.7560,-3.9540,-37.9690,33.8500
0.0259,-0.0910,0.1020,1.2240,-41.7860,-1.8470,-41.8630,33.9400
0.0261,-0.0610,0.1790,1.2280,-35.9690,14.7180,-45.8630,33.9900
0.0264,-0.0240,0.1380,1.3080,-29.4050,32.8700,-49.0380,34.0400
0.0267,-0.0220,0.1550,1.3160,-28.8850,39.8320,-49.2820,33.9900
0.0270,-0.0470,0.1650,1.3200,-29.2060,39.2520,-46.6410,34.0800
0.0273,-0.0470,0.1570,1.3080,-31.9080,37.8170,-43.8630,34.0400
0.0275,-0.0670,0.1590,1.2940,-35.3130,29.8470,-39.5420,34.0800
0.0280,-0.0900,0.1140,1.2510,-33.2520,21.4500,-37.8470,34.0400
0.0283,-0.1030,0.0700,1.2440,-30.9010,12.5650,-38.9160,34.0400
0.0286,-0.0960,0.0510,1.2180,-27.9080,6.3970,-41.1760,33.8900
0.0288,-0.0560,0.0440,1.1960,-26.8400,10.6870,-42.1530,33.9400
0.0291,-0.0510,0.0380,1.1840,-22.4890,15.6640,-42.5190,33.9900
0.0293,-0.0420,0.0300,1.1930,-17.0380,20.2440,-41.2670,33.9400
0.0296,-0.0620,0.0380,1.2290,-17.1910,23.8170,-39.2670,33.9400
0.0299,-0.1080,0.0560,1.2270,-16.2440,19.4660,-38.5500,33.9900
0.0301,-0.1380,0.0500,1.2110,-15.7250,16.6720,-38.5950,33.9400
0.0304,-0.1470,0.0440,1.2050,-14.7630,12.1220,-40.5340,33.9900
0.0306,-0.1480,0.0360,1.1970,-13.9240,13.3890,-42.4580,33.9900
0.0309,-0.1010,0.0450,1.1560,-11.4200,15.4500,-42.9920,33.8500
0.0311,-0.0960,0.0310,1.1780,-7.6640,14.1530,-42.0460,33.8900
0.0314,-0.0580,0.0350,1.2000,-5.6340,8.7480,-39.5270,33.9400
0.0316,-0.0020,0.0150,1.1910,-4.5800,6.3510,-35.6950,33.9400
0.0319,0.0190,0.0340,1.2470,-8.4730,4.6110,-32.7630,33.8900
0.0321,0.0310,0.0370,1.2360,-14.0760,15.3890,-31.3130,33.9400
0.0324,-0.0230,0.0500,1.2060,-15.6950,20.7630,-31.7100,33.8900
0.0326,-0.0370,0.0680,1.1780,-14.6110,30.3510,-33.2520,33.9900
0.0329,-0.0960,0.0880,1.1740,-14.7630,39.3440,-36.0760,33.9400
0.0331,-0.1280,0.0940,1.1560,-14.1220,42.3510,-38.2140,33.8900
0.0334,-0.1570,0.0940,1.1770,-14.2900,37.8780,-39.0080,34.0400
0.0336,-0.1630,0.0870,1.1940,-16.2290,27.6950,-39.8320,33.9900
0.0339,-0.0860,0.0750,1.1720,-17.4050,23.0840,-39.5730,34.0800
0.0341,-0.0520,0.0450,1.1720,-15.8470,15.6790,-37.7560,34.0400
0.0344,-0.0070,0.0170,1.1950,-14.4730,14.5040,-35.1150,33.9900
0.0346,-0.0020,0.0220,1.2060,-17.0080,13.1760,-30.5950,33.9400
0.0349,-0.0560,0.0660,1.2410,-20.8090,16.0610,-27.8320,34.0400
0.0351,-0.1110,0.0850,1.1840,-21.8780,17.7560,-28.4580,33.9900
0.0353,-0.1510,0.0690,1.1550,-18.1370,15.8320,-31.5880,34.1300
0.0355,-0.1570,0.0520,1.1920,-18.4270,14.3210,-36.2440,33.9900
0.0358,-0.1440,0.0180,1.2210,-18.6720,15.6180,-39.6790,33.9900
0.0360,-0.1150,0.0290,1.2070,-19.6640,18.7940,-42.6110,33.9400
0.0362,-0.0540,0.0090,1.1930,-18.1980,17.1910,-42.8400,33.8900
0.0365,0.0020,-0.0230,1.1880,-16.3660,11.0990,-40.5040,34.0400
0.0368,0.0310,-0.0090,1.1520,-17.4350,6.5800,-35.5730,33.9900
0.0371,0.0320,0.0230,1.0650,-14.5950,6.7330,-30.0610,33.8900
0.0373,0.0070,0.0490,1.0710,-8.6720,5.3740,-25.7560,33.9400
0.0375,-0.0810,0.0570,1.1250,-5.7860,-0.7480,-22.2750,33.9900
0.0378,-0.1240,0.0720,1.2140,-6.5190,-12.6260,-21.5570,33.9400
0.0380,-0.1650,0.0990,1.1530,-7.6640,-0.2600,-20.8400,33.9400
0.0382,-0.2410,0.0800,1.1850,-5.7100,-8.5340,-24.9160,33.9900
0.0384,-0.2050,0.0490,1.2080,-5.5110,-11.1760,-30.7330,34.0400
0.0387,-0.1590,0.0270,1.1810,-6.3660,-6.7940,-36.6560,33.9900
0.0389,-0.1160,-0.0070,1.1380,-2.3970,-8.2290,-41.6640,33.9400
0.0391,-0.0610,-0.0270,1.1940,-2.0000,-6.9920,-45.7250,34.0400
0.0393,0.0290,-0.0250,1.2290,-5.5420,0.0920,-45.9850,33.8900
0.0396,0.0140,-0.0280,1.2090,-6.3210,3.9690,-44.3510,34.0400
0.0398,-0.0110,-0.0640,1.1910,-6.3970,6.9160,-44.4890,33.9900
0.0400,0.0730,-0.0630,1.2000,-6.2140,12.7330,-44.5800,34.0800
0.0402,0.1700,-0.0530,1.1610,-6.6260,19.9850,-39.5570,34.0400
0.0404,0.1950,-0.0630,1.1650,-3.8930,22.5500,-32.7480,33.8900
0.0406,0.1590,-0.0460,1.2280,-6.0000,19.9080,-26.3510,33.9400
0.0408,0.1000,-0.0280,1.1870,-9.2670,22.0150,-22.9160,33.9900
0.0410,-0.0190,-0.0190,1.1070,-7.6490,22.3210,-23.2670,33.9900
0.0413,-0.0610,-0.0440,1.0810,-3.1910,24.4730,-28.4890,33.9400
0.0415,-0.0700,-0.0310,1.1120,-1.1300,25.1600,-33.4350,33.8900
0.0417,-0.0320,-0.0170,1.1550,-0.1530,23.5110,-35.3440,33.9400
0.0419,0.0070,0.0170,1.2300,-4.7020,18.4270,-34.1220,33.9900
0.0421,0.0120,-0.0100,1.1480,-8.3210,17.1760,-32.4270,33.9400
0.0423,-0.0130,-0.0000,1.1020,-8.2140,13.3280,-31.8170,33.8500
0.0425,-0.0830,-0.0170,1.1340,-6.9920,12.7180,-32.3510,33.9900
0.0427,-0.1220,-0.0170,1.1080,-6.3360,13.6180,-38.5650,33.9400
0.0429,-0.0850,0.0020,1.0660,-2.3820,18.8850,-45.0840,34.0400
0.0431,-0.0180,0.0210,1.1000,-2.9770,25.8320,-48.9010,34.0800
0.0433,0.0240,0.0440,1.0780,-1.6340,31.8170,-49.6030,33.9400
0.0435,0.0330,0.0430,1.0910,1.9850,35.3890,-48.7940,33.8900
0.0437,0.0390,0.0630,1.1130,0.7180,40.1830,-47.1600,33.9400
0.0439,0.0630,0.0810,1.1690,-0.4430,39.3280,-41.1760,33.9400
