Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,-0.0380,-0.0850,1.2180,-0.2900,30.3510,-51.1910,33.8000
0.0004,-0.0180,-0.0850,1.2090,-0.5040,30.0000,-51.0530,33.8900
0.0009,-0.0140,-0.0680,1.2030,-1.1150,29.4810,-49.6180,33.8500
0.0013,-0.0030,-0.0720,1.2270,-3.6340,31.9540,-47.0530,33.8900
0.0017,0.0060,-0.0850,1.2020,-4.6720,32.3970,-44.1220,33.8500
0.0021,-0.0160,-0.0930,1.1610,-4.5040,30.9620,-42.0460,33.8900
0.0026,-0.0520,-0.0810,1.1430,-2.9470,35.6340,-41.8930,33.8000
0.0031,-0.0780,-0.0850,1.1480,-2.4430,28.4890,-43.5730,33.8500
0.0035,-0.0460,-0.0890,1.1240,-3.3440,28.7180,-44.5500,33.8000
0.0039,-0.0980,-0.0370,1.1340,-3.6490,21.7560,-45.6790,33.8500
0.0044,-0.0570,-0.0540,1.1590,-5.7250,14.7790,-46.8090,33.8500
0.0049,0.0230,-0.0740,1.1380,-7.5110,22.1680,-46.8550,33.8000
0.0054,0.0890,-0.1070,1.1490,-9.7710,46.0000,-46.0310,33.8500
0.0058,0.0300,-0.1000,1.1300,-12.1370,69.8020,-48.5950,33.9900
0.0062,-0.0310,-0.1190,1.0410,-10.7940,71.6790,-48.6870,33.9400
0.0066,-0.0460,-0.1560,1.0360,-7.8170,60.9770,-48.8400,33.8500
0.0070,-0.0310,-0.1500,1.0460,3.1450,63.3890,-50.0920,33.8500
0.0073,-0.0590,-0.1140,1.0850,9.9690,61.8630,-49.1300,33.8500
0.0077,-0.0330,-0.0790,1.1120,12.8400,50.8550,-44.1370,33.8900
0.0080,-0.0330,-0.0370,1.1740,14.0000,48.2440,-40.2290,33.8900
0.0084,-0.0570,-0.0360,1.1970,14.6110,45.0990,-35.7400,33.9400
0.0088,-0.0800,-0.0150,1.2050,12.1680,44.5650,-32.8240,33.8900
0.0091,-0.1180,-0.0300,1.1900,12.4430,47.7250,-33.6340,33.8500
0.0095,-0.1640,-0.0260,1.2250,7.5270,47.5730,-38.4580,33.8900
0.0099,-0.1710,-0.0330,1.2480,-2.4730,48.1830,-45.8630,33.8900
0.0102,-0.1520,-0.0540,1.2690,-7.7100,53.7860,-52.7020,33.8500
0.0107,-0.0970,-0.0820,1.2130,-14.5650,60.5190,-58.0310,33.8000
0.0112,-0.0570,-0.1160,1.1660,-18.2750,63.8630,-57.5420,33.8500
0.0116,-0.0600,-0.1150,1.1570,-16.6410,65.5110,-52.8550,33.8500
0.0119,-0.0960,-0.0810,1.1790,-12.3210,61.6030,-47.0530,33.8500
0.0124,-0.1580,-0.0560,1.2040,-11.2980,55.4500,-42.9620,33.8500
0.0128,-0.2470,-0.0560,1.2250,-9.2670,48.4730,-44.1680,33.8000
0.0132,-0.2570,-0.0660,1.2130,-8.7790,44.5950,-48.6560,33.9400
0.0136,-0.2310,-0.0810,1.1830,-8.0310,43.3590,-53.8630,33.8500
