Time,AX,AY,AZ,GX,GY,GZ,T
0.0000,0.0160,-0.0790,1.1760,15.8470,17.4050,-46.1830,34.8800
0.0005,-0.0200,-0.0860,1.1660,16.9920,12.5500,-46.3510,34.8800
0.0012,-0.0120,-0.0830,1.1650,17.0690,11.5880,-45.2980,34.8800
0.0016,-0.0110,-0.0730,1.1460,16.4430,12.1830,-42.3970,34.8800
0.0021,0.0140,-0.0690,1.1480,13.5880,11.1760,-39.0080,34.9300
0.0025,0.0700,-0.0590,1.1590,12.0920,13.7710,-36.8400,34.9300
0.0029,0.1020,-0.0430,1.1760,11.6790,18.8400,-35.0840,34.8800
0.0033,0.1230,-0.0100,1.1700,9.2820,24.3820,-34.1980,34.9300
0.0037,0.1050,-0.0000,1.1710,10.3660,26.2900,-33.0380,34.8800
0.0043,0.1330,0.0100,1.1790,9.3590,25.8630,-33.2060,34.9800
0.0047,0.1800,0.0020,1.1820,9.2670,28.4270,-35.0990,34.9300
0.0052,0.1890,-0.0080,1.1850,8.1370,26.3660,-39.5570,34.8800
0.0056,0.1680,-0.0210,1.2000,8.6410,22.2750,-44.1220,34.9800
0.0060,0.1410,-0.0620,1.2200,10.2600,17.7860,-48.5650,34.9300
0.0063,0.1200,-0.0450,1.2600,11.0530,14.4120,-51.7710,34.8800
0.0067,0.0910,-0.0620,1.3000,12.4890,13.0380,-52.7630,34.9800
0.0070,0.0520,-0.0630,1.3270,15.9540,16.0150,-51.5730,34.9300
0.0074,0.0280,-0.0700,1.3040,17.1600,16.1220,-49.4350,34.8800
0.0078,0.0090,-0.0630,1.3160,18.4270,13.6030,-45.9690,34.9300
0.0081,0.0380,-0.0380,1.2850,19.9080,16.7020,-42.5500,34.9300
0.0085,0.0610,-0.0210,1.2630,18.6720,20.2290,-39.6340,34.8800
0.0093,0.0700,0.0010,1.2390,18.8850,21.4200,-38.1980,34.9300
0.0097,0.0940,0.0140,1.2270,18.8240,22.6870,-37.5420,34.9300
0.0102,0.1000,0.0060,1.2190,19.5110,24.2900,-37.0080,34.9800
0.0105,0.1150,0.0340,1.2320,17.2820,22.2750,-38.2290,34.9300
0.0108,0.1310,0.0360,1.2350,16.7480,32.9010,-36.7790,34.9800
0.0112,0.1180,0.0370,1.2390,16.4430,33.8630,-36.8850,34.8800
0.0115,0.0810,0.0480,1.2320,17.9540,34.5800,-36.5800,35.0200
0.0120,0.0760,0.0730,1.2020,16.2140,34.5340,-36.2900,34.9800
0.0124,0.0810,0.0740,1.1700,11.0080,34.5950,-36.3360,34.9800
0.0128,0.0860,0.0690,1.1540,8.7940,29.9690,-36.9920,35.0200
0.0131,0.1090,0.0560,1.1200,10.0460,25.2060,-39.9080,34.9800
0.0135,0.1030,0.0800,1.1210,9.5420,23.7250,-43.7100,34.9300
0.0139,0.0960,0.0880,1.1170,7.0690,22.8550,-46.5340,34.8800
0.0145,0.0630,0.0810,1.1190,6.9010,17.3280,-49.5420,34.7900
0.0150,0.0470,0.0650,1.1480,7.5570,14.7020,-51.6180,34.9300
0.0154,0.0510,0.0590,1.1680,9.9850,11.9080,-54.0760,34.9300
0.0157,0.0390,0.0330,1.1820,11.5880,11.2670,-55.3590,34.8800
0.0161,0.0160,0.0410,1.1500,10.4730,11.1150,-54.0000,34.9300
0.0164,0.0120,0.0440,1.1780,9.8170,9.3440,-51.6340,34.8800
0.0167,0.0220,0.0590,1.1780,5.3440,8.7630,-48.7180,34.9800
0.0170,0.0590,0.0710,1.1790,2.4580,14.0610,-43.9690,34.9300
0.0175,0.0640,0.0610,1.1750,1.6340,16.2600,-41.0530,34.8800
0.0178,0.0780,0.0720,1.1680,2.9160,23.0690,-38.0310,34.9800
0.0181,0.0950,0.0810,1.1550,2.0000,27.3740,-35.5730,34.9300
0.0184,0.1100,0.0940,1.1560,1.4500,25.2370,-34.8700,34.8800
0.0189,0.1180,0.0920,1.1470,2.6720,26.6410,-35.0990,34.9800
0.0194,0.1420,0.0770,1.1540,2.8700,27.1600,-36.2140,34.9300
0.0197,0.1460,0.0410,1.1530,5.6640,24.6560,-40.8090,34.9800
0.0200,0.1650,0.0360,1.1960,5.9540,18.0920,-46.8700,34.8400
0.0203,0.1650,0.0150,1.1960,10.3050,18.1680,-53.1760,34.9300
0.0205,0.1050,0.0160,1.1930,11.4810,15.7860,-58.5500,34.9800
0.0208,0.0180,0.0230,1.2010,13.4050,9.6180,-61.3440,34.9300
0.0211,-0.0130,0.0320,1.1850,13.3590,7.3890,-60.3210,34.9300
0.0214,-0.0460,0.0410,1.1610,11.5270,10.8400,-56.8090,34.8800
0.0216,-0.0400,0.0380,1.1250,10.9620,14.6260,-52.1070,34.8400
0.0219,-0.0210,0.0310,1.1090,9.3280,15.6640,-47.4050,34.8800
0.0222,0.0000,0.0520,1.0970,8.3360,20.0460,-42.8240,34.9800
0.0224,0.0180,0.0450,1.0960,6.4890,20.0000,-40.4580,34.8400
0.0228,0.0540,0.0460,1.1020,5.0230,20.6410,-40.2290,34.8800
0.0231,0.0980,0.0340,1.1600,6.8090,20.6110,-41.2980,34.9800
0.0234,0.1130,0.0300,1.1620,9.2210,22.5950,-44.0920,34.9300
0.0237,0.1180,0.0310,1.1580,9.3280,25.3890,-47.0380,34.7900
0.0240,0.0830,0.0330,1.1650,9.4350,22.7020,-50.1830,34.8400
0.0242,0.0670,0.0410,1.1520,10.0150,18.2750,-52.1370,34.9800
0.0245,0.0700,0.0380,1.1590,10.4890,18.8700,-52.0000,34.9800
0.0248,0.0610,0.0500,1.1310,9.8170,22.4890,-51.1150,34.8400
0.0251,0.0630,0.0620,1.1310,6.3510,22.9470,-50.1530,34.9300
0.0253,0.0590,0.0640,1.1300,6.3660,25.5110,-49.1600,34.9800
0.0258,0.0550,0.0700,1.1060,4.8550,26.0610,-47.4960,34.9300
0.0260,0.0760,0.0880,1.1370,1.7100,26.9770,-44.7630,34.8800
0.0262,0.0700,0.0810,1.1400,3.1910,29.9850,-43.4200,34.9800
0.0265,0.0620,0.0830,1.1410,1.0990,33.7560,-40.7630,34.9300
0.0267,0.0680,0.0900,1.1200,-0.7790,33.0230,-39.0530,34.8800
0.0270,0.0800,0.1010,1.0960,-2.9010,33.2670,-37.0380,34.9800
0.0272,0.1030,0.1110,1.0900,-5.7400,33.4960,-35.7100,34.9300
0.0275,0.1130,0.1260,1.1040,-7.6950,32.0460,-35.5880,34.8800
0.0277,0.1230,0.1250,1.0940,-8.4430,33.6030,-36.0610,34.9300
0.0279,0.1500,0.1240,1.0950,-8.9160,34.1220,-37.2670,34.9300
0.0282,0.1480,0.1260,1.0910,-7.9850,37.2520,-39.3590,34.9800
0.0284,0.1500,0.1190,1.0880,-7.5880,41.6950,-40.4120,34.9300
0.0287,0.1580,0.1210,1.1100,-7.9690,42.2900,-43.1300,34.9300
0.0289,0.1380,0.1140,1.1130,-6.4430,43.9240,-47.1910,34.8800
0.0292,0.1000,0.0900,1.1240,-5.6030,34.5500,-52.6410,34.9300
0.0294,0.0830,0.0660,1.1220,-3.2980,25.3890,-58.0920,34.9800
0.0297,0.0650,0.0590,1.1300,-1.3440,20.9160,-62.4430,34.9800
0.0299,0.0510,0.0460,1.1370,-0.0310,16.0920,-66.5500,34.9300
0.0302,0.0030,0.0380,1.1370,0.8700,13.1300,-68.3050,34.8800
0.0304,-0.0420,0.0370,1.1240,1.5270,10.2600,-68.2290,34.9300
0.0306,-0.0920,0.0290,1.1120,1.1760,6.2140,-66.6110,34.9800
0.0309,-0.1350,0.0210,1.0900,-1.6790,3.0080,-61.8630,34.9800
0.0311,-0.1020,0.0290,1.0960,-4.3660,-4.9470,-55.8320,34.9300
0.0314,-0.0330,0.0540,1.1600,-1.6340,-0.1830,-51.3440,34.9300
0.0316,-0.0250,0.0620,1.1560,1.7560,7.6490,-46.1530,34.9800
0.0318,-0.0050,0.0630,1.1430,1.5880,18.1220,-40.2290,34.9300
0.0320,0.0020,0.0550,1.1330,-0.2900,21.2060,-35.9080,34.9800
0.0322,0.0510,0.0500,1.1280,0.0610,21.2820,-33.6180,34.9800
0.0325,0.0940,0.0610,1.1600,1.9850,18.2900,-34.0920,34.9300
0.0327,0.1610,0.0680,1.1850,2.0150,21.0380,-35.5730,34.9800
