AX,AY,AZ,GX,GY,GZ
0.188,-0.085,1.215,1.427,28.176,24.550
0.249,-0.068,1.202,5.176,32.267,24.634
0.252,-0.062,1.175,7.481,35.840,22.183
0.174,-0.062,1.178,9.420,37.580,22.122
0.131,-0.088,1.186,9.450,31.198,24.008
0.147,-0.100,1.198,7.275,22.542,25.389
0.211,-0.098,1.205,4.305,12.527,26.649
0.321,-0.064,1.168,2.458,10.031,27.260
0.404,-0.028,1.166,3.611,18.725,29.924
0.455,-0.036,1.196,7.779,29.267,29.664
0.472,-0.055,1.170,12.405,39.122,22.939
0.405,-0.048,1.173,13.840,41.954,18.481
0.395,-0.059,1.160,12.870,41.779,18.710
0.426,-0.082,1.176,11.115,42.008,16.878
0.439,-0.073,1.212,10.443,37.656,10.611
0.435,-0.062,1.214,10.481,28.832,3.588
0.421,-0.056,1.203,10.389,21.618,-4.649
0.390,-0.041,1.176,10.817,15.321,-13.015
0.352,-0.023,1.152,11.412,9.069,-17.710
0.357,-0.012,1.138,11.702,5.824,-21.107
0.343,-0.018,1.144,12.183,2.389,-24.344
0.351,-0.008,1.112,11.802,2.305,-23.473
0.382,-0.004,1.088,10.458,8.511,-20.534
0.428,0.005,1.082,8.412,16.985,-20.580
0.440,0.007,1.086,6.916,25.962,-21.641
0.423,0.018,1.099,4.733,33.534,-22.725
0.368,0.010,1.105,2.771,36.405,-23.939
0.319,0.002,1.121,0.763,34.328,-26.214
0.275,-0.015,1.137,-0.496,26.344,-28.191
0.282,-0.037,1.144,-2.130,19.557,-30.534
0.282,-0.040,1.146,-2.519,15.985,-33.687
0.284,-0.040,1.144,-2.527,13.076,-37.221
0.268,-0.038,1.135,-1.511,14.481,-40.084
0.248,-0.042,1.159,-0.504,14.031,-41.618
0.239,-0.033,1.151,0.153,13.855,-42.870
0.234,-0.035,1.124,-0.779,15.763,-44.580
0.214,-0.018,1.137,-2.588,14.611,-45.313
0.211,-0.006,1.117,-5.000,15.840,-42.779
0.211,-0.023,1.113,-7.611,20.832,-41.321
0.199,-0.029,1.160,-8.305,20.672,-40.901
0.197,-0.035,1.151,-8.641,19.008,-41.626
0.185,-0.036,1.158,-9.160,18.802,-41.763
0.175,-0.022,1.145,-9.076,19.038,-41.885
0.171,-0.026,1.159,-8.656,19.084,-41.840
0.166,-0.043,1.162,-7.885,17.000,-43.534
0.163,-0.040,1.159,-6.878,14.038,-44.534
0.152,-0.041,1.158,-6.901,13.527,-44.847
0.144,-0.046,1.167,-7.473,12.557,-45.618
0.138,-0.026,1.162,-7.641,10.748,-44.939
0.132,-0.028,1.162,-8.214,12.145,-42.573
0.142,-0.031,1.157,-8.443,14.382,-40.298
0.152,-0.038,1.151,-8.153,17.397,-38.298
0.140,-0.038,1.161,-8.427,22.496,-36.924
0.135,-0.045,1.173,-7.206,25.076,-35.725
0.136,-0.053,1.162,-6.519,25.542,-35.405
0.144,-0.051,1.165,-5.427,27.237,-36.183
0.133,-0.052,1.167,-4.206,26.656,-37.267
0.119,-0.049,1.164,-4.099,23.710,-38.061
0.105,-0.042,1.172,-3.809,20.664,-38.221
0.115,-0.026,1.146,-4.374,17.954,-37.534
0.125,-0.026,1.143,-6.305,16.893,-36.763
0.117,-0.034,1.135,-8.687,16.679,-36.015
0.116,-0.050,1.157,-10.603,16.947,-34.756
0.119,-0.064,1.147,-12.076,18.176,-33.084
0.127,-0.065,1.167,-12.794,20.618,-32.221
0.125,-0.066,1.162,-12.809,23.924,-31.939
0.122,-0.072,1.189,-11.870,26.580,-31.863
0.117,-0.095,1.209,-9.359,27.863,-32.221
0.115,-0.107,1.217,-6.374,27.427,-34.206
0.114,-0.112,1.231,-2.962,24.229,-36.382
0.094,-0.100,1.210,-0.802,20.229,-37.878
0.093,-0.084,1.205,0.954,17.611,-37.885
0.127,-0.080,1.205,2.000,15.885,-37.420
0.149,-0.067,1.176,2.496,17.580,-37.901
0.152,-0.053,1.169,2.336,21.008,-38.420
0.154,-0.045,1.158,1.603,23.282,-38.244
0.149,-0.047,1.163,0.420,25.237,-38.336
0.133,-0.047,1.151,-0.847,26.458,-37.985
0.127,-0.047,1.166,-1.924,26.710,-37.611
0.119,-0.057,1.170,-1.809,26.336,-38.061
0.123,-0.075,1.191,-1.244,24.908,-39.061
0.128,-0.075,1.188,0.046,22.351,-40.405
0.134,-0.062,1.186,1.206,20.008,-41.626
0.131,-0.050,1.160,1.328,19.534,-42.046
0.132,-0.047,1.165,1.427,19.939,-41.878
0.136,-0.044,1.158,1.344,20.099,-42.000
0.148,-0.043,1.160,1.145,20.534,-42.061
0.149,-0.038,1.140,0.702,22.206,-42.107
0.138,-0.041,1.141,-0.092,24.344,-41.580
0.130,-0.043,1.149,-0.580,24.618,-41.176
0.119,-0.057,1.161,-1.496,23.557,-41.031
0.105,-0.057,1.156,-2.092,22.718,-40.786
0.106,-0.056,1.170,-2.290,20.840,-41.008
0.106,-0.054,1.160,-2.137,20.061,-41.176
0.111,-0.050,1.157,-2.153,20.458,-41.191
0.115,-0.058,1.164,-1.603,20.916,-41.366
0.119,-0.053,1.152,-1.206,21.450,-41.198
0.119,-0.045,1.142,-0.939,23.290,-40.031
0.118,-0.048,1.151,-1.237,24.802,-39.099
0.125,-0.047,1.144,-2.145,24.840,-38.710
0.105,-0.063,1.176,-2.130,24.244,-38.473
0.119,-0.067,1.141,-2.603,23.641,-39.008
0.102,-0.068,1.186,-2.092,22.695,-40.962
0.086,-0.074,1.172,-1.397,18.275,-41.305
0.099,-0.073,1.167,-0.748,18.840,-42.511
0.110,-0.064,1.175,0.084,17.489,-42.939
0.114,-0.056,1.161,0.290,16.809,-42.153
0.117,-0.053,1.152,0.382,19.435,-41.275
0.125,-0.056,1.161,-0.122,21.573,-40.450
0.120,-0.058,1.167,-0.489,21.786,-40.298
0.115,-0.052,1.173,-0.382,22.069,-40.160
0.121,-0.051,1.185,0.679,21.282,-40.099
0.124,-0.056,1.170,1.229,21.168,-39.649
0.127,-0.060,1.158,1.794,22.130,-39.435
0.129,-0.059,1.165,2.634,24.511,-39.359
0.128,-0.051,1.181,3.504,23.985,-40.641
0.128,-0.042,1.162,3.802,21.573,-42.282
0.111,-0.051,1.155,2.389,20.611,-43.038
0.107,-0.047,1.177,1.885,18.756,-41.824
0.136,-0.048,1.174,1.901,17.145,-40.771
0.159,-0.040,1.153,1.718,17.557,-40.183
0.196,-0.042,1.161,0.496,19.511,-37.947
0.245,-0.051,1.161,-1.038,24.031,-35.382
0.318,-0.061,1.197,-1.244,29.153,-33.214
0.397,-0.075,1.235,0.115,31.015,-33.191
0.520,-0.098,1.265,2.878,30.351,-35.840
0.628,-0.093,1.272,6.282,28.603,-43.214
0.707,-0.073,1.283,10.076,26.153,-53.664
0.738,-0.032,1.269,13.588,23.779,-64.412
0.758,-0.009,1.226,15.053,24.191,-74.405
0.763,0.011,1.216,16.053,24.305,-84.282
0.774,0.029,1.192,17.656,22.557,-93.313
0.779,0.041,1.144,19.664,25.443,-100.015
