AX,AY,AZ,GX,GY,GZ
0.176,-0.144,1.235,-6.221,26.962,42.282
0.188,-0.142,1.234,-5.260,26.305,42.847
0.235,-0.133,1.220,-4.328,29.450,44.626
0.286,-0.101,1.227,-2.290,33.573,45.115
0.315,-0.098,1.232,0.420,37.420,43.053
0.321,-0.100,1.247,3.160,38.160,37.160
0.321,-0.094,1.225,4.229,32.305,31.229
0.353,-0.101,1.237,4.069,27.840,25.214
0.350,-0.111,1.239,4.908,22.893,18.863
0.347,-0.123,1.213,5.649,18.122,15.290
0.355,-0.124,1.215,7.870,15.786,7.344
0.318,-0.094,1.201,12.237,11.313,0.725
0.303,-0.073,1.153,13.939,9.267,-2.603
0.271,-0.073,1.150,14.611,5.374,-4.985
0.279,-0.057,1.099,12.137,2.634,-4.168
0.338,-0.057,1.088,8.366,7.634,-2.855
0.385,-0.068,1.099,5.328,12.611,-3.092
0.425,-0.085,1.077,2.634,20.298,-6.733
0.414,-0.085,1.081,1.412,27.489,-11.427
0.372,-0.062,1.089,0.901,32.076,-14.588
0.338,-0.043,1.098,0.908,34.702,-15.977
0.306,-0.056,1.119,1.427,31.588,-18.489
0.288,-0.060,1.123,1.595,25.977,-22.435
0.268,-0.062,1.098,1.031,20.321,-26.282
0.255,-0.064,1.118,0.153,15.443,-30.252
0.250,-0.060,1.128,0.267,9.733,-32.779
0.252,-0.061,1.088,-0.107,7.924,-34.527
0.260,-0.061,1.102,-1.122,9.282,-35.458
0.276,-0.052,1.095,-2.275,11.420,-35.137
0.297,-0.060,1.088,-4.382,16.481,-36.756
0.293,-0.061,1.105,-6.298,20.359,-41.221
0.247,-0.048,1.109,-7.603,22.878,-41.649
0.248,-0.044,1.117,-8.992,27.733,-41.000
0.233,-0.062,1.164,-9.748,27.275,-43.847
0.190,-0.088,1.179,-9.855,20.504,-49.153
0.136,-0.096,1.187,-10.031,12.985,-52.733
0.119,-0.101,1.192,-8.672,6.802,-53.443
0.132,-0.105,1.204,-6.832,2.519,-52.748
0.156,-0.098,1.177,-5.527,1.824,-52.817
0.165,-0.090,1.181,-4.702,3.519,-54.519
0.149,-0.083,1.175,-4.649,5.137,-55.511
0.132,-0.066,1.158,-4.458,8.153,-53.420
0.138,-0.052,1.143,-5.374,14.153,-50.053
0.154,-0.044,1.150,-5.534,19.939,-46.962
0.159,-0.043,1.150,-6.786,24.267,-45.366
0.142,-0.055,1.177,-7.595,26.550,-44.710
0.117,-0.068,1.172,-8.015,24.878,-45.267
0.095,-0.086,1.188,-8.832,21.221,-45.908
0.076,-0.097,1.204,-8.664,16.908,-46.992
0.073,-0.107,1.203,-7.916,13.389,-48.084
0.068,-0.108,1.227,-6.534,11.206,-48.588
0.093,-0.105,1.225,-4.084,8.687,-48.458
0.105,-0.094,1.207,-2.008,9.885,-47.962
0.114,-0.093,1.213,-0.450,12.626,-47.527
0.102,-0.086,1.187,0.229,14.679,-47.504
0.088,-0.071,1.185,-0.191,16.466,-45.840
0.087,-0.065,1.169,-0.893,18.176,-43.374
0.106,-0.062,1.169,-1.901,20.924,-41.702
0.109,-0.073,1.168,-2.328,23.992,-41.321
0.107,-0.074,1.184,-1.901,24.435,-41.412
0.095,-0.090,1.188,-1.092,23.053,-41.863
0.089,-0.086,1.196,0.031,21.511,-42.061
0.097,-0.074,1.188,1.282,19.794,-42.336
0.113,-0.067,1.174,2.374,19.580,-42.702
0.112,-0.061,1.163,3.168,20.092,-42.740
0.115,-0.057,1.146,3.221,21.183,-43.153
0.113,-0.063,1.146,2.649,21.664,-42.695
0.117,-0.052,1.129,1.298,22.847,-41.420
0.123,-0.049,1.131,0.412,24.649,-40.641
0.130,-0.053,1.137,-1.000,24.626,-41.160
0.128,-0.062,1.139,-1.542,24.557,-42.725
0.117,-0.066,1.146,-2.351,23.565,-44.198
0.102,-0.074,1.169,-2.008,20.473,-45.038
0.098,-0.080,1.168,-1.679,18.092,-45.725
0.089,-0.081,1.168,-1.160,15.328,-45.725
0.100,-0.084,1.168,-0.336,14.550,-46.061
0.104,-0.070,1.148,-0.092,17.031,-45.840
0.114,-0.058,1.152,0.183,20.275,-45.550
0.120,-0.048,1.144,-0.313,23.290,-44.527
0.102,-0.049,1.145,-1.374,25.481,-43.809
0.091,-0.058,1.155,-2.145,24.847,-43.290
0.086,-0.074,1.158,-2.519,23.130,-43.450
0.087,-0.084,1.167,-2.992,21.397,-43.710
0.084,-0.089,1.175,-2.573,20.573,-44.824
0.070,-0.084,1.180,-1.695,19.198,-45.321
0.067,-0.072,1.175,-0.565,17.313,-44.863
0.075,-0.069,1.166,0.298,17.046,-43.527
0.095,-0.062,1.158,0.573,18.000,-42.580
0.109,-0.056,1.161,0.290,19.389,-41.687
0.115,-0.051,1.144,-1.046,21.405,-40.969
0.116,-0.047,1.153,-2.420,23.023,-40.313
0.114,-0.042,1.153,-4.076,23.603,-40.443
0.098,-0.053,1.167,-4.481,22.550,-41.053
0.087,-0.055,1.174,-4.779,18.977,-42.046
0.085,-0.071,1.185,-3.985,15.328,-42.344
0.092,-0.072,1.188,-3.206,13.878,-41.481
0.108,-0.074,1.181,-1.435,13.099,-41.198
0.137,-0.077,1.165,-1.076,15.015,-41.489
0.147,-0.063,1.170,-0.321,18.519,-41.397
0.146,-0.055,1.175,0.176,20.962,-41.046
0.137,-0.053,1.166,-0.504,23.817,-40.626
0.123,-0.047,1.165,-0.977,24.191,-40.206
0.123,-0.058,1.175,-1.298,22.832,-40.595
0.129,-0.059,1.158,-1.435,20.916,-40.947
0.125,-0.068,1.159,-1.534,20.786,-41.878
0.123,-0.062,1.172,-1.000,19.802,-42.122
0.119,-0.064,1.160,-0.458,19.191,-42.855
0.123,-0.068,1.155,0.176,18.992,-43.489
0.117,-0.069,1.147,0.366,19.779,-43.427
0.126,-0.064,1.145,0.237,20.977,-43.229
0.124,-0.056,1.130,-0.374,22.847,-42.496
0.120,-0.060,1.138,-1.359,24.863,-41.344
0.128,-0.056,1.133,-2.542,26.679,-40.580
0.132,-0.065,1.140,-3.183,28.389,-40.557
0.126,-0.078,1.148,-3.687,27.756,-40.817
0.124,-0.074,1.158,-2.924,25.779,-41.870
0.131,-0.074,1.151,-2.534,23.580,-42.504
0.146,-0.064,1.153,-1.756,22.588,-42.763
0.188,-0.056,1.152,-2.412,21.885,-41.672
0.263,-0.062,1.135,-3.389,25.504,-40.527
0.340,-0.067,1.167,-3.885,30.405,-42.450
0.401,-0.079,1.214,-2.580,29.321,-47.740
0.459,-0.077,1.222,-0.771,26.275,-54.389
0.547,-0.058,1.212,-0.832,26.145,-59.061
0.662,-0.050,1.222,-1.962,31.802,-61.305
0.845,-0.048,1.227,-3.794,42.832,-64.763
1.082,-0.073,1.207,-2.702,63.053,-74.550
1.283,-0.094,1.269,2.031,78.954,-95.695
1.418,-0.095,1.271,13.580,86.107,-128.374
1.307,-0.072,1.229,23.901,89.366,-158.954
1.137,-0.069,1.271,31.649,71.023,-184.824
0.990,-0.135,1.239,35.153,48.969,-211.092
0.873,-0.179,1.168,31.122,17.802,-233.008
0.839,-0.219,1.104,21.702,-1.053,-249.855
0.865,-0.249,1.102,16.519,-6.565,-250.137
0.811,-0.267,1.095,14.511,-7.817,-250.137
0.647,-0.294,1.072,17.679,-1.679,-250.137
0.546,-0.322,0.990,23.099,15.328,-250.137
0.450,-0.320,0.909,27.634,33.603,-250.137
0.336,-0.316,0.881,28.359,49.527,-250.137
0.234,-0.362,0.854,26.656,62.618,-250.137
0.117,-0.455,0.921,21.298,66.557,-250.137
-0.017,-0.527,0.996,15.817,58.718,-250.137
-0.139,-0.532,0.932,5.763,44.244,-250.137
-0.270,-0.460,0.917,-9.076,34.053,-250.137
-0.342,-0.405,0.893,-25.137,28.313,-250.137
-0.341,-0.412,0.891,-43.786,30.939,-245.374
-0.312,-0.513,0.950,-57.504,38.107,-232.901
-0.343,-0.596,1.032,-65.489,45.061,-222.885
-0.415,-0.646,1.090,-70.771,50.656,-212.397
-0.491,-0.684,1.137,-72.076,57.489,-201.824
-0.606,-0.659,1.219,-68.000,61.466,-186.618
-0.664,-0.637,1.270,-60.992,61.947,-168.817
-0.706,-0.645,1.276,-53.321,59.802,-152.924
-0.740,-0.645,1.289,-46.427,54.863,-137.183
-0.736,-0.630,1.294,-39.084,49.603,-122.786
-0.719,-0.553,1.298,-30.511,44.573,-109.687
-0.667,-0.470,1.273,-22.519,42.107,-97.931
-0.638,-0.429,1.261,-14.557,40.947,-87.221
-0.630,-0.404,1.240,-7.053,40.985,-77.481
-0.612,-0.405,1.242,0.412,39.076,-69.206
-0.613,-0.384,1.188,6.672,38.176,-63.092
-0.636,-0.341,1.183,10.718,36.137,-54.725
-0.633,-0.297,1.174,13.832,32.649,-46.275
-0.635,-0.262,1.146,16.527,29.420,-38.748
-0.633,-0.233,1.141,18.763,26.107,-29.153
-0.630,-0.250,1.164,21.977,21.145,-21.969
-0.641,-0.247,1.170,24.351,12.832,-14.901
-0.618,-0.217,1.148,23.397,4.626,-5.405
-0.564,-0.188,1.158,20.336,0.229,5.061
-0.506,-0.191,1.209,18.122,-2.137,17.084
-0.447,-0.185,1.194,15.786,0.099,29.008
-0.420,-0.210,1.215,16.214,8.229,39.954
-0.412,-0.225,1.228,17.870,16.443,48.443
-0.421,-0.246,1.241,21.107,23.908,57.145
-0.417,-0.264,1.250,24.618,29.695,65.534
-0.409,-0.271,1.295,28.221,31.557,72.221
-0.388,-0.256,1.291,32.198,28.947,76.206
-0.386,-0.240,1.247,34.573,24.817,79.595
-0.390,-0.223,1.178,33.282,22.534,84.145
-0.368,-0.219,1.188,31.977,21.366,90.023
-0.334,-0.207,1.173,30.649,19.084,95.359
-0.296,-0.218,1.154,29.908,19.481,96.832
-0.262,-0.216,1.140,30.527,23.115,98.397
-0.277,-0.227,1.144,31.710,22.885,97.878
-0.280,-0.208,1.070,30.443,20.099,98.229
-0.269,-0.157,1.075,24.924,20.031,101.145
-0.214,-0.103,1.088,18.298,15.824,107.282
-0.155,-0.081,1.059,11.847,15.031,113.924
-0.120,-0.079,1.067,5.046,14.511,119.649
-0.099,-0.085,1.093,-0.718,9.969,124.061
-0.095,-0.075,1.094,-3.496,5.595,129.069
-0.093,-0.066,1.073,-7.260,-0.580,137.420
-0.039,-0.063,1.063,-12.496,-1.328,148.389
0.112,-0.072,1.000,-19.649,5.840,156.794
0.281,-0.090,1.060,-24.718,16.641,155.786
0.427,-0.111,1.076,-24.290,27.191,143.031
0.467,-0.117,1.066,-20.565,40.695,122.015
0.399,-0.108,1.046,-19.641,47.756,99.130
0.297,-0.067,1.065,-20.221,47.687,81.038
0.186,-0.035,1.163,-21.198,32.656,72.092
